time,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,grab_force,grab,trigger
145.4921,-0.031597,1.634096,0.038632,356.5308,359.3592,0.243454,0,0,0,0,0,0,0.193442,0.699015,0.2143,49.64132,1.773606,24.79367,0,False,False
145.5034,-0.031742,1.633941,0.038507,356.6051,359.315,0.231343,0,0,0,0,0,0,0.193627,0.698757,0.213825,49.70731,1.790632,24.7816,0,False,False
145.5144,-0.031855,1.633693,0.038461,356.7188,359.2718,0.223123,0,0,0,0,0,0,0.193852,0.698419,0.213192,49.75042,1.820932,24.81835,0,False,False
145.5253,-0.031959,1.633444,0.038386,356.8586,359.2195,0.205695,0,0,0,0,0,0,0.194017,0.698164,0.212638,49.80957,1.835737,24.84555,0,False,False
145.5365,-0.032081,1.633066,0.038389,357.0568,359.1675,0.184904,0,0,0,0,0,0,0.19412,0.697901,0.21216,49.87526,1.861666,24.87802,0,False,False
145.5476,-0.032183,1.63264,0.038349,357.3215,359.0961,0.149127,0,0,0,0,0,0,0.194278,0.697691,0.211613,49.92761,1.892689,24.91401,0,False,False
145.5587,-0.032275,1.632121,0.038326,357.6446,359.0104,0.114523,0,0,0,0,0,0,0.194559,0.697575,0.211186,49.99323,1.922966,24.95256,0,False,False
145.5699,-0.032409,1.631392,0.038241,358.0911,358.9143,0.071094,0,0,0,0,0,0,0.194698,0.697362,0.210516,50.08685,1.99159,25.02412,0,False,False
145.581,-0.032476,1.630601,0.038196,358.6406,358.8083,0.011738,0,0,0,0,0,0,0.194851,0.697178,0.209923,50.16737,2.015923,25.02469,0,False,False
145.592,-0.032585,1.629648,0.038146,359.2401,358.6962,359.9631,0,0,0,0,0,0,0.195016,0.697003,0.209258,50.23551,2.046054,25.02689,0,False,False
145.6031,-0.032594,1.628965,0.038196,359.6771,358.6068,359.9175,0,0,0,0,0,0,0.195078,0.696802,0.20861,50.32099,2.059728,25.00549,0,False,False
145.6142,-0.032678,1.62878,0.03832,359.82,358.5505,359.8752,0,0,0,0,0,0,0.195176,0.696613,0.207968,50.41993,2.048469,24.99218,0,False,False
145.6254,-0.032708,1.628963,0.038485,359.764,358.4877,359.8403,0,0,0,0,0,0,0.195123,0.696281,0.20742,50.52391,1.98666,24.94981,0,False,False
145.6365,-0.032754,1.629119,0.038532,359.6612,358.4138,359.764,0,0,0,0,0,0,0.195183,0.696159,0.206821,50.61479,1.917328,24.91272,0,False,False
145.6476,-0.03279,1.629267,0.038507,359.5132,358.3636,359.7236,0,0,0,0,0,0,0.195268,0.696075,0.206181,50.7158,1.888992,24.91241,0,False,False
145.6586,-0.032833,1.629254,0.03843,359.4452,358.3293,359.6597,0,0,0,0,0,0,0.195376,0.695964,0.205619,50.80792,1.872268,24.90663,0,False,False
145.6698,-0.032907,1.629227,0.038266,359.4052,358.2913,359.6002,0,0,0,0,0,0,0.195418,0.695836,0.205308,50.83351,1.904092,24.88176,0,False,False
145.6809,-0.032976,1.629256,0.038159,359.411,358.2492,359.5346,0,0,0,0,0,0,0.195449,0.695835,0.204984,50.83181,1.957714,24.85492,0,False,False
145.692,-0.033097,1.629286,0.037924,359.4151,358.2191,359.5035,0,0,0,0,0,0,0.195724,0.695851,0.20467,50.79065,2.076684,24.88376,0,False,False
145.7031,-0.033228,1.629296,0.037693,359.4581,358.1887,359.4727,0,0,0,0,0,0,0.196148,0.695903,0.204096,50.75509,2.16223,24.9085,0,False,False
145.7142,-0.03333,1.629355,0.037494,359.4788,358.156,359.476,0,0,0,0,0,0,0.196392,0.695887,0.20371,50.72612,2.226278,24.9234,0,False,False
145.7253,-0.033394,1.62943,0.037294,359.4679,358.162,359.5327,0,0,0,0,0,0,0.196621,0.695982,0.203207,50.68764,2.266966,24.96301,0,False,False
