time,ori_x,ori_y,ori_z,dir_x,dir_y,dir_z,gaze_x,gaze_y,gaze_z,gaze_object,pupil_l,pupil_r
384.5178,0.001356,-0.007065,-0.020813,-0.012726,-0.398941,0.91687,-0.026188,0,-0.083243,Ground,2.796021,2.644318
384.5291,0.001356,-0.007065,-0.020813,-0.012726,-0.398941,0.91687,-0.025915,0,-0.083212,Ground,2.796021,2.644318
384.54,0.001499,-0.007188,-0.020468,-0.009598,-0.398666,0.917038,-0.030268,0,-0.083863,Ground,2.808411,2.658279
384.551,0.001508,-0.007207,-0.020455,-0.008667,-0.397186,0.917694,-0.031063,0,-0.086161,Ground,2.786697,2.648575
384.5622,0.001508,-0.007207,-0.020455,-0.008667,-0.397186,0.917694,-0.030829,0,-0.086128,Ground,2.786697,2.648575
384.5733,0.001705,-0.00721,-0.020453,-0.008224,-0.396515,0.917984,-0.031388,0,-0.087225,Ground,2.792389,2.646255
384.5844,0.001442,-0.007209,-0.020455,-0.008179,-0.397308,0.917633,-0.031757,0,-0.085859,Ground,2.792557,2.638611
384.5956,0.001442,-0.007209,-0.020455,-0.008179,-0.397308,0.917633,-0.031695,0,-0.085902,Ground,2.792557,2.638611
384.6068,0.00131,-0.00721,-0.020452,-0.008316,-0.398193,0.917252,-0.031823,0,-0.084382,Ground,2.792755,2.638153
384.6178,0.000606,-0.00721,-0.020459,-0.009628,-0.398834,0.916962,-0.030252,0,-0.0829,Ground,2.770767,2.633743
384.6289,-0.000586,-0.007205,-0.02047,-0.010422,-0.398865,0.916931,-0.029467,0,-0.082288,Ground,2.770767,2.635666
384.6399,-0.000586,-0.007205,-0.02047,-0.010422,-0.398865,0.916931,-0.029674,0,-0.081959,Ground,2.770767,2.635666
384.6511,-0.000513,-0.007214,-0.020468,-0.009918,-0.397827,0.917389,-0.030659,0,-0.083027,Ground,2.793015,2.633423
384.6621,0.001044,-0.007235,-0.020431,-0.008347,-0.397537,0.917542,-0.033028,0,-0.083341,Ground,2.788895,2.630508
384.6733,0.001044,-0.007235,-0.020431,-0.008347,-0.397537,0.917542,-0.033254,0,-0.082967,Ground,2.788895,2.630508
