time,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,grab_force,grab,trigger
554.86,0.004849,1.469751,-0.197094,68.37334,188.0535,0.740481,0,0,0,0,0,0,-0.238449,0.664294,-0.09875,61.59563,203.2721,26.88345,0,False,False
554.8716,0.004654,1.469666,-0.197333,68.39036,188.1296,0.730099,0,0,0,0,0,0,-0.238408,0.664638,-0.099903,61.42764,203.1588,26.7339,0,False,False
554.8823,0.004458,1.469612,-0.197476,68.39854,188.2086,0.725434,0,0,0,0,0,0,-0.238489,0.664984,-0.101157,61.26942,203.0604,26.60821,0,False,False
554.8934,0.004189,1.46959,-0.197594,68.40656,188.2775,0.715837,0,0,0,0,0,0,-0.238633,0.665548,-0.10248,61.10014,202.9736,26.52736,0,False,False
554.9045,0.003976,1.469633,-0.197808,68.41451,188.3269,0.681713,0,0,0,0,0,0,-0.238836,0.665957,-0.103983,60.96404,202.9092,26.43585,0,False,False
554.9156,0.003776,1.469592,-0.197918,68.41805,188.4186,0.671926,0,0,0,0,0,0,-0.238889,0.66654,-0.105612,60.77991,202.8273,26.32206,0,False,False
554.9267,0.003525,1.469522,-0.197977,68.42632,188.4799,0.637144,0,0,0,0,0,0,-0.238813,0.667038,-0.107208,60.59184,202.713,26.18065,0,False,False
554.9377,0.003324,1.469487,-0.198072,68.43143,188.5852,0.647628,0,0,0,0,0,0,-0.238785,0.667558,-0.108962,60.38633,202.5538,26.02491,0,False,False
554.9489,0.003068,1.469431,-0.198199,68.44137,188.641,0.63205,0,0,0,0,0,0,-0.238763,0.668109,-0.110772,60.16414,202.3695,25.84135,0,False,False
554.96,0.002789,1.469404,-0.198359,68.44666,188.7246,0.63633,0,0,0,0,0,0,-0.238782,0.668814,-0.112668,59.90603,202.1482,25.64366,0,False,False
554.9714,0.002557,1.469392,-0.198482,68.453,188.805,0.642768,0,0,0,0,0,0,-0.238593,0.669681,-0.114899,59.65865,201.9281,25.44595,0,False,False
554.9822,0.002143,1.469377,-0.198546,68.46209,188.9007,0.671078,0,0,0,0,0,0,-0.238576,0.670163,-0.116888,59.44698,201.7648,25.27553,0,False,False
554.9944,0.001918,1.469334,-0.198671,68.46503,188.9905,0.700181,0,0,0,0,0,0,-0.23855,0.67081,-0.119193,59.21719,201.597,25.11451,0,False,False
555.0045,0.001623,1.46934,-0.198831,68.47269,189.0598,0.715637,0,0,0,0,0,0,-0.238527,0.671551,-0.121457,58.98361,201.415,24.94725,0,False,False
555.0156,0.001422,1.469373,-0.198943,68.4679,189.1674,0.766783,0,0,0,0,0,0,-0.238496,0.672254,-0.123711,58.75189,201.2368,24.76482,0,False,False
555.0267,0.001253,1.469423,-0.199204,68.47559,189.2204,0.770008,0,0,0,0,0,0,-0.238489,0.672892,-0.125803,58.5335,201.0737,24.62607,0,False,False
555.038,0.001118,1.469476,-0.199327,68.4702,189.3071,0.813007,0,0,0,0,0,0,-0.238257,0.673585,-0.127894,58.32558,200.8927,24.45768,0,False,False
555.0489,0.000936,1.469486,-0.199499,68.47765,189.3652,0.828868,0,0,0,0,0,0,-0.238026,0.674235,-0.129981,58.10498,200.7048,24.28609,0,False,False
555.0601,0.000822,1.469489,-0.199594,68.46199,189.3958,0.830587,0,0,0,0,0,0,-0.237801,0.674802,-0.132003,57.87902,200.513,24.11769,0,False,False
555.071,0.000631,1.469542,-0.199788,68.45688,189.4502,0.856134,0,0,0,0,0,0,-0.237685,0.67529,-0.133781,57.65301,200.2985,23.93172,0,False,False
555.0823,0.000447,1.469579,-0.199978,68.45808,189.4616,0.837812,0,0,0,0,0,0,-0.237396,0.675906,-0.135779,57.42747,200.0546,23.713,0,False,False
555.0932,0.000402,1.469672,-0.200247,68.4529,189.496,0.835652,0,0,0,0,0,0,-0.237076,0.676433,-0.137724,57.21675,199.8305,23.52441,0,False,False
555.1045,0.000253,1.469705,-0.200451,68.42291,189.5056,0.802653,0,0,0,0,0,0,-0.236855,0.677037,-0.139624,57.0303,199.6389,23.36091,0,False,False
555.1156,0.0001,1.469696,-0.200675,68.3997,189.5162,0.772224,0,0,0,0,0,0,-0.236678,0.677489,-0.141278,56.87895,199.4691,23.21,0,False,False
555.1268,-0.000072,1.469684,-0.200834,68.38206,189.5329,0.756183,0,0,0,0,0,0,-0.236414,0.677973,-0.143027,56.72156,199.2879,23.06394,0,False,False
555.1377,-0.000115,1.469727,-0.201134,68.35355,189.551,0.753448,0,0,0,0,0,0,-0.23631,0.678489,-0.144666,56.59329,199.1047,22.94622,0,False,False
555.1489,-0.000255,1.469728,-0.201406,68.34953,189.5308,0.71205,0,0,0,0,0,0,-0.235927,0.678766,-0.146242,56.44505,198.9562,22.83843,0,False,False
555.16,-0.000344,1.469749,-0.201676,68.33105,189.52,0.688424,0,0,0,0,0,0,-0.23568,0.679259,-0.1478,56.30395,198.7781,22.71405,0,False,False
