experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_no,scene,target,response_mode,shift_x,shift_y,shift_z,view_rotation,preview_label,t_starting_pos,standing_y_rotation,target_label,target_pos_x,target_pos_y,target_pos_z,target_euler_x,target_euler_y,target_euler_z,target_bbox_center_x,target_bbox_center_y,target_bbox_center_z,target_bbox_size_x,target_bbox_size_y,target_bbox_size_z,t_scene_preview_start,t_scene_preview_end,t_response_start,t_response_end,response_pos_x_pivot,response_pos_y_pivot,response_pos_z_pivot,response_euler_x,response_euler_y,response_euler_z,tar_error_pos,tar_error_pos_x,tar_error_pos_y,tar_error_pos_z,response_bbox_center_x,response_bbox_center_y,response_bbox_center_z,tar_error_bbox,tar_error_bbox_x,tar_error_bbox_y,tar_error_bbox_z,tar_error_angle,tar_error_euler_x,tar_error_euler_y,tar_error_euler_z,standing_pos_x,standing_pos_y,standing_pos_z,VR_move_location_0,Eye_gaze_location_0
Pilot_Kitchen_object,20,4,1,1,1,17.85737,72.18954,3,K01,K01_L16,object,0,0,0,90,Flowers,53.01447,90.78033,flowers,1.069949,0.867997,0.834195,0.462501,110.9224,358.712,1.072386,1.089711,0.836063,0.476981,0.447812,0.470179,54.46671,59.41676,61.42724,71.1677,1.064458,0.852373,0.927106,359.5504,56.52611,357.9653,0.094375,-0.005491,-0.015624,0.092911,1.063021,1.074283,0.925861,0.091594,-0.009365,-0.015429,0.089798,54.40796,359.0879,-54.39627,-0.746674,0.119252,1.530946,0.011922,Pilot_Kitchen_object/20/S004/trackers/VR_move_T001.csv,Pilot_Kitchen_object/20/S004/trackers/Eye_gaze_T001.csv
Pilot_Kitchen_object,20,4,2,1,2,73.20016,87.74985,10,K01,K01_L19,object,0,0,0,270,Kettle,77.03187,271.2579,electrickettle,-1.815528,0.88442,-1.188014,359.4425,51.20193,359.9249,-1.83694,1.015495,-1.169477,0.279372,0.263917,0.277038,77.54289,78.48694,80.49727,86.72819,-1.750152,0.846673,-1.216362,358.7761,37.93502,0.418405,0.080638,0.065375,-0.037748,-0.028348,-1.777221,0.977863,-1.203779,0.078481,0.059719,-0.037633,-0.034302,13.28497,-0.666412,-13.26691,-359.5065,-0.814307,1.591496,-0.566052,Pilot_Kitchen_object/20/S004/trackers/VR_move_T002.csv,Pilot_Kitchen_object/20/S004/trackers/Eye_gaze_T002.csv
Pilot_Kitchen_object,20,4,3,1,3,88.76054,102.9438,3,K01,K01_L16,object,0,0,0,90,Flowers,93.91392,93.11539,flowers,1.069949,0.867997,0.834195,0.462501,110.9224,358.712,1.072386,1.089711,0.836063,0.476981,0.447812,0.470179,94.42477,95.84662,97.8569,101.9219,1.074283,0.871508,0.918533,359.8678,58.99547,359.9561,0.084522,0.004334,0.00351,0.084338,1.070749,1.092288,0.92284,0.08683,-0.001637,0.002577,0.086776,51.94749,359.4053,-51.92691,1.244049,0.498455,1.543623,0.55332,Pilot_Kitchen_object/20/S004/trackers/VR_move_T003.csv,Pilot_Kitchen_object/20/S004/trackers/Eye_gaze_T003.csv
Pilot_Kitchen_object,20,4,4,1,4,103.9543,118.293,8,K01,K01_L13,object,0,0,0,0,Cutting Board,106.4534,3.617095,cuttingboard,-1.437559,0.891825,1.196799,272.964,60.09008,300.075,-1.436887,0.906805,1.197186,0.245887,0.05029,0.364747,106.9643,107.7418,109.752,117.2713,-1.405065,0.884135,1.215396,273.1291,16.0523,338.5847,0.038221,0.032495,-0.00769,0.018597,-1.404838,0.899113,1.216183,0.038042,0.032049,-0.007692,0.018997,5.930747,0.165131,-44.03778,38.5097,-0.724539,1.506568,0.529992,Pilot_Kitchen_object/20/S004/trackers/VR_move_T004.csv,Pilot_Kitchen_object/20/S004/trackers/Eye_gaze_T004.csv
Pilot_Kitchen_object,20,4,5,1,5,119.3037,130.9767,5,K01,K01_L04,object,0,0,0,0,Breadbasket,121.9583,4.292352,bunsinbasket,-1.087051,0.883797,1.18928,0.60304,67.68452,1.555164,-1.088983,0.950319,1.190754,0.301863,0.325402,0.296634,122.4692,123.4242,125.4348,129.9549,-1.14255,0.882612,1.173298,0.933987,6.724872,5.353427,0.057767,-0.055499,-0.001185,-0.015982,-1.1575,0.948245,1.177876,0.069748,-0.068517,-0.002074,-0.012878,61.11814,0.330947,-60.95964,3.798263,-0.593445,1.525367,0.501417,Pilot_Kitchen_object/20/S004/trackers/VR_move_T005.csv,Pilot_Kitchen_object/20/S004/trackers/Eye_gaze_T005.csv
Pilot_Kitchen_object,20,4,6,1,6,131.9876,141.9279,5,K01,K01_L04,object,0,0,0,0,Breadbasket,133.6871,1.917756,bunsinbasket,-1.087051,0.883797,1.18928,0.60304,67.68452,1.555164,-1.088983,0.950319,1.190754,0.301863,0.325402,0.296634,134.1976,134.642,136.6523,140.906,-1.12853,0.867758,1.184388,0.597808,5.794519,3.977813,0.04474,-0.041479,-0.016039,-0.004892,-1.142018,0.933756,1.188184,0.05562,-0.053035,-0.016563,-0.00257,61.95805,-0.005232,-61.89,2.422648,-0.649914,1.508593,0.646331,Pilot_Kitchen_object/20/S004/trackers/VR_move_T006.csv,Pilot_Kitchen_object/20/S004/trackers/Eye_gaze_T006.csv
Pilot_Kitchen_object,20,4,7,1,7,142.9385,154.134,6,K01,K01_L07,object,0,0,0,270,Espresso Machine,146.0596,269.209,coffeemaker,-1.82445,0.880285,-0.854397,358.1284,90.56697,358.8811,-1.764189,1.051043,-0.853803,0.345148,0.352667,0.277094,146.5704,147.3148,149.3248,153.1125,-1.854413,0.81842,-0.854718,359.2072,90.85011,357.827,0.068739,-0.029963,-0.061864,-0.000321,-1.790985,0.988803,-0.85767,0.067873,-0.026796,-0.062239,-0.003867,1.529789,1.078827,0.283142,-1.054138,-1.288285,1.470561,-0.738065,Pilot_Kitchen_object/20/S004/trackers/VR_move_T007.csv,Pilot_Kitchen_object/20/S004/trackers/Eye_gaze_T007.csv
Pilot_Kitchen_object,20,4,8,1,8,155.1449,167.6951,8,K01,K01_L13,object,0,0,0,0,Cutting Board,158.8542,9.681708,cuttingboard,-1.437559,0.891825,1.196799,272.964,60.09008,300.075,-1.436887,0.906805,1.197186,0.245887,0.05029,0.364747,159.3652,160.0538,162.0642,166.6734,-1.392168,0.892556,1.20365,276.4674,13.41663,343.5839,0.045912,0.045392,0.000732,0.006851,-1.391775,0.907461,1.205293,0.045839,0.045112,0.000656,0.008107,5.791134,3.503448,-46.67345,43.50885,-0.718129,1.514386,0.626956,Pilot_Kitchen_object/20/S004/trackers/VR_move_T008.csv,Pilot_Kitchen_object/20/S004/trackers/Eye_gaze_T008.csv
Pilot_Kitchen_object,20,4,9,1,9,168.7059,181.0121,7,K01,K01_L15,object,0,0,0,270,Water Bottle,172.6044,271.8513,waterbottle,-1.392051,0.883097,-1.231805,0.516519,199.2043,358.5333,-1.400844,0.984469,-1.230697,0.092938,0.203459,0.086649,173.1151,174.0816,176.0919,179.9903,-1.350525,0.851568,-1.290438,0.314435,147.5866,358.8176,0.078462,0.041526,-0.031529,-0.058633,-1.35662,0.952987,-1.296071,0.084975,0.044224,-0.031481,-0.065374,51.62083,-0.202085,-51.61768,0.284302,-0.988124,1.553796,-0.795063,Pilot_Kitchen_object/20/S004/trackers/VR_move_T009.csv,Pilot_Kitchen_object/20/S004/trackers/Eye_gaze_T009.csv
Pilot_Kitchen_object,20,4,10,1,10,182.0227,197.572,2,K01,K01_L25,object,0,0,0,90,Painting,184.2551,99.85823,picture,1.870949,1.47049,0.304973,0,270,0,1.857929,1.846447,0.356637,0.02604,0.516962,0.933721,184.7661,185.3659,187.3762,196.5503,1.839084,1.443267,0.32401,358.3217,267.6668,0.726104,0.046031,-0.031865,-0.027223,0.019036,1.836261,1.81996,0.370936,0.037089,-0.021668,-0.026488,0.014299,2.95554,358.3217,-2.333221,0.726104,-0.000508,1.616183,0.242082,Pilot_Kitchen_object/20/S004/trackers/VR_move_T010.csv,Pilot_Kitchen_object/20/S004/trackers/Eye_gaze_T010.csv
Pilot_Kitchen_object,20,4,11,1,11,198.5827,212.3438,6,K01,K01_L07,object,0,0,0,270,Espresso Machine,202.8477,282.2083,coffeemaker,-1.82445,0.880285,-0.854397,358.1284,90.56697,358.8811,-1.764189,1.051043,-0.853803,0.345148,0.352667,0.277094,203.3586,204.4359,206.4462,211.3219,-1.864912,0.839548,-0.850421,352.3082,92.3595,357.1984,0.057554,-0.040462,-0.040737,0.003977,-1.822703,1.01127,-0.855047,0.070763,-0.058514,-0.039772,-0.001244,6.277619,-5.82016,1.792526,-1.68277,-1.18787,1.497212,-0.625132,Pilot_Kitchen_object/20/S004/trackers/VR_move_T011.csv,Pilot_Kitchen_object/20/S004/trackers/Eye_gaze_T011.csv
Pilot_Kitchen_object,20,4,12,1,12,213.3545,224.55,10,K01,K01_L19,object,0,0,0,270,Kettle,216.3422,260.364,electrickettle,-1.815528,0.88442,-1.188014,359.4425,51.20193,359.9249,-1.83694,1.015495,-1.169477,0.279372,0.263917,0.277038,216.853,217.6861,219.6965,223.5282,-1.768066,0.860718,-1.21922,355.8752,28.61951,355.4409,0.061548,0.047462,-0.023703,-0.031206,-1.789426,0.993289,-1.223528,0.075314,0.047514,-0.022207,-0.054051,23.46568,-3.56723,-22.58242,-4.484039,-1.195195,1.503389,-0.772421,Pilot_Kitchen_object/20/S004/trackers/VR_move_T012.csv,Pilot_Kitchen_object/20/S004/trackers/Eye_gaze_T012.csv
