experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_no,scene,target,response_mode,shift_x,shift_y,shift_z,view_rotation,preview_label,t_starting_pos,standing_y_rotation,target_label,target_pos_x,target_pos_y,target_pos_z,target_euler_x,target_euler_y,target_euler_z,target_bbox_center_x,target_bbox_center_y,target_bbox_center_z,target_bbox_size_x,target_bbox_size_y,target_bbox_size_z,t_scene_preview_start,t_scene_preview_end,t_response_start,t_response_end,response_pos_x_pivot,response_pos_y_pivot,response_pos_z_pivot,response_euler_x,response_euler_y,response_euler_z,tar_error_pos,tar_error_pos_x,tar_error_pos_y,tar_error_pos_z,response_bbox_center_x,response_bbox_center_y,response_bbox_center_z,tar_error_bbox,tar_error_bbox_x,tar_error_bbox_y,tar_error_bbox_z,tar_error_angle,tar_error_euler_x,tar_error_euler_y,tar_error_euler_z,standing_pos_x,standing_pos_y,standing_pos_z,VR_move_location_0,Eye_gaze_location_0
Pilot_Office_object,8,4,1,1,1,20.9455,55.5314,7,O02,O02_L18,object,0,0,0,180,Helicopter,32.84058,186.238,helicopter,0.582935,0.518954,-1.327039,0,339.398,0,0.527807,0.624263,-1.343417,0.599171,0.211206,0.5392,38.06422,43.23641,45.24675,54.50978,0.606622,0.519405,-1.326917,344.0973,339.0684,354.745,0.023691,0.023686,0.000451,0.000122,0.571532,0.62577,-1.368256,0.05031,0.043725,0.001507,-0.024839,16.76071,344.0973,-0.32962,354.745,-0.035043,1.594805,0.125179,Pilot_Office_object/8/S004/trackers/VR_move_T001.csv,Pilot_Office_object/8/S004/trackers/Eye_gaze_T001.csv
Pilot_Office_object,8,4,2,1,2,56.54209,71.20297,2,O02,O02_L23,object,0,0,0,270,Globe,58.60788,277.7939,globe,-1.690767,0.952719,-1.18695,272.2737,97.45389,325.6657,-1.690357,1.158456,-1.180549,0.386225,0.426065,0.381431,59.11872,60.28529,62.29535,70.18108,-1.660784,0.983519,-1.15526,274.9088,34.4084,37.77707,0.053403,0.029983,0.0308,0.03169,-1.657264,1.188028,-1.132181,0.065644,0.033094,0.029572,0.048368,10.14222,2.635101,-63.04549,-287.8887,-0.280963,1.570264,-0.006969,Pilot_Office_object/8/S004/trackers/VR_move_T002.csv,Pilot_Office_object/8/S004/trackers/Eye_gaze_T002.csv
Pilot_Office_object,8,4,3,1,3,72.21352,88.41807,6,O02,O02_L03,object,0,0,0,270,Printer,75.34555,273.9013,printer,-1.716147,0.955864,-0.618053,0,90.47899,0,-1.64673,1.03389,-0.618486,0.478432,0.156053,0.427981,75.85637,77.85577,79.8662,87.39639,-1.721358,0.952226,-0.66917,359.4807,86.75674,1.51108,0.05151,-0.005211,-0.003638,-0.051117,-1.6559,1.030691,-0.664231,0.046765,-0.009169,-0.003199,-0.045745,4.044332,359.4807,-3.722252,1.51108,-0.098183,1.573694,0.034821,Pilot_Office_object/8/S004/trackers/VR_move_T003.csv,Pilot_Office_object/8/S004/trackers/Eye_gaze_T003.csv
Pilot_Office_object,8,4,4,1,4,89.42875,105.3335,4,O02,O02_L09,object,0,0,0,90,Flowers,91.93886,95.49345,flowers,1.650739,0.758584,0.010883,359.0852,152.7474,2.739967,1.662761,1.086827,-0.027271,0.470968,0.663228,0.589821,92.44976,93.73817,95.74848,104.3117,1.644302,0.74429,0.021552,8.212165,157.4797,10.07518,0.018963,-0.006437,-0.014295,0.010669,1.702264,1.049752,-0.053497,0.06019,0.039503,-0.037075,-0.026226,12.44529,-350.8731,4.732254,7.335211,-0.039129,1.613258,-0.029179,Pilot_Office_object/8/S004/trackers/VR_move_T004.csv,Pilot_Office_object/8/S004/trackers/Eye_gaze_T004.csv
Pilot_Office_object,8,4,5,1,5,106.344,120.1053,6,O02,O02_L03,object,0,0,0,270,Printer,108.5654,270.3123,printer,-1.716147,0.955864,-0.618053,0,90.47899,0,-1.64673,1.03389,-0.618486,0.478432,0.156053,0.427981,109.0763,110.4536,112.4642,119.0835,-1.69326,0.953856,-0.631972,358.7748,87.68946,358.4216,0.026862,0.022887,-0.002008,-0.013919,-1.627878,1.032941,-0.632103,0.023275,0.018852,-0.00095,-0.013618,3.444985,358.7748,-2.789528,358.4216,-0.093524,1.628552,0.023276,Pilot_Office_object/8/S004/trackers/VR_move_T005.csv,Pilot_Office_object/8/S004/trackers/Eye_gaze_T005.csv
Pilot_Office_object,8,4,6,1,6,121.1159,134.9994,7,O02,O02_L18,object,0,0,0,180,Helicopter,122.9596,172.3758,helicopter,0.582935,0.518954,-1.327039,0,339.398,0,0.527807,0.624263,-1.343417,0.599171,0.211206,0.5392,123.4705,125.6255,127.6355,133.9884,0.603571,0.509978,-1.320493,348.9346,345.9881,356.9515,0.023436,0.020636,-0.008976,0.006546,0.55742,0.616287,-1.349166,0.031202,0.029613,-0.007976,-0.005749,13.08094,348.9346,6.590088,356.9515,-0.111734,1.594255,0.024127,Pilot_Office_object/8/S004/trackers/VR_move_T006.csv,Pilot_Office_object/8/S004/trackers/Eye_gaze_T006.csv
Pilot_Office_object,8,4,7,1,7,136.0098,152.7476,10,O02,O02_L06,object,0,0,0,270,Lamp,139.3196,270.6244,desklamp,-1.794875,0.765892,0.397152,355.5128,118.53,358.3776,-1.759872,1.074492,0.504581,0.517692,0.639956,0.658181,139.8305,141.2523,143.2626,151.7259,-1.767856,0.765883,0.375413,355.5608,121.2469,4.535257,0.034679,0.027019,-0.000009,-0.021739,-1.712436,1.050871,0.503958,0.052995,0.047436,-0.023621,-0.000624,6.920688,0.047974,2.716888,-353.8423,-0.03421,1.619544,0.088871,Pilot_Office_object/8/S004/trackers/VR_move_T007.csv,Pilot_Office_object/8/S004/trackers/Eye_gaze_T007.csv
Pilot_Office_object,8,4,8,1,8,153.7581,165.1646,5,O02,O02_L11,object,0,0,0,270,Cookies,155.2132,272.0247,cookies,-1.527065,0.775583,0.496761,0,36.522,0,-1.527065,0.793719,0.496761,0.274797,0.07267,0.274796,155.7251,156.6128,158.623,164.1433,-1.513842,0.785428,0.493209,357.2995,52.81005,1.235866,0.016863,0.013222,0.009845,-0.003552,-1.514229,0.800626,0.493123,0.015023,0.012836,0.006906,-0.003638,16.58333,357.2995,16.28806,1.235866,-0.050547,1.617359,-0.011229,Pilot_Office_object/8/S004/trackers/VR_move_T008.csv,Pilot_Office_object/8/S004/trackers/Eye_gaze_T008.csv
Pilot_Office_object,8,4,9,1,9,166.1754,181.3802,3,O02,O02_L01,object,0,0,0,180,Sushi,168.1856,170.1029,sushi,0.024424,0.523493,-1.377002,359.1866,216.5073,358.2385,0.023787,0.554909,-1.37584,0.503964,0.185142,0.504825,168.6965,169.9296,171.9397,180.3586,0.025481,0.527142,-1.376115,2.961041,226.1113,4.683081,0.003901,0.001057,0.003649,0.000887,0.026244,0.553878,-1.379815,0.004785,0.002457,-0.00103,-0.003975,12.0643,-356.2256,9.604019,-353.5554,-0.049654,1.62541,0.122975,Pilot_Office_object/8/S004/trackers/VR_move_T009.csv,Pilot_Office_object/8/S004/trackers/Eye_gaze_T009.csv
Pilot_Office_object,8,4,10,1,10,182.3911,194.5084,8,O02,O02_L15,object,0,0,0,90,Clock,184.2458,95.51175,tableclock,1.717249,0.741288,-0.381913,356.9992,269.6479,0.111573,1.697608,0.916266,-0.380892,0.237385,0.358919,0.224152,184.7568,185.5899,187.6002,193.4876,1.71712,0.759412,-0.358003,353.3396,270.9204,358.4312,0.030003,-0.000129,0.018125,0.02391,1.708037,0.931108,-0.351962,0.034147,0.010429,0.014842,0.02893,4.180068,-3.659546,1.272491,358.3196,-0.065699,1.629759,-0.075745,Pilot_Office_object/8/S004/trackers/VR_move_T010.csv,Pilot_Office_object/8/S004/trackers/Eye_gaze_T010.csv
