time,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,grab_force,grab,trigger
932.9305,-0.594449,1.534472,-0.302927,43.21864,9.823277,6.705008,0,0,0,0,0,0,-0.349368,0.722106,-0.293722,59.60584,348.8105,46.6144,0,False,False
932.9418,-0.591045,1.535434,-0.299344,42.61474,10.10421,6.301966,0,0,0,0,0,0,-0.347351,0.722738,-0.28735,58.93004,349.0811,46.36202,0,False,False
932.9526,-0.587761,1.536645,-0.295923,42.00015,10.43341,5.881663,0,0,0,0,0,0,-0.345537,0.723528,-0.281507,58.22313,349.3573,46.1636,0,False,False
932.9638,-0.584463,1.537893,-0.292582,41.36702,10.76344,5.491154,0,0,0,0,0,0,-0.343636,0.724451,-0.275141,57.4738,349.6981,45.95704,0,False,False
932.9749,-0.581224,1.539326,-0.289268,40.69876,11.11037,5.114749,0,0,0,0,0,0,-0.341744,0.7259,-0.269236,56.70985,350.0589,45.7923,0,False,False
932.986,-0.578165,1.541026,-0.286281,39.98772,11.4625,4.761232,0,0,0,0,0,0,-0.33992,0.727251,-0.263326,55.94503,350.5261,45.74173,0,False,False
932.9971,-0.574988,1.542832,-0.283214,39.22169,11.83861,4.469729,0,0,0,0,0,0,-0.337913,0.729001,-0.257136,55.14301,351.1251,45.81364,0,False,False
933.0082,-0.571904,1.544683,-0.280243,38.43248,12.20861,4.218563,0,0,0,0,0,0,-0.33584,0.730671,-0.251588,54.43014,351.7373,45.92945,0,False,False
933.0193,-0.568954,1.546797,-0.277454,37.57592,12.61289,3.985691,0,0,0,0,0,0,-0.333919,0.732332,-0.246126,53.75447,352.3324,46.00143,0,False,False
933.0305,-0.566,1.548911,-0.274685,36.66565,13.02192,3.777519,0,0,0,0,0,0,-0.331854,0.734337,-0.240512,53.03573,353.0194,46.09294,0,False,False
933.0415,-0.563052,1.551038,-0.272012,35.72972,13.41428,3.56877,0,0,0,0,0,0,-0.330129,0.736014,-0.235614,52.40189,353.6072,46.12093,0,False,False
933.0526,-0.560243,1.553291,-0.269515,34.70791,13.83914,3.372738,0,0,0,0,0,0,-0.32832,0.737718,-0.230682,51.77773,354.1361,46.08249,0,False,False
933.0638,-0.557454,1.555475,-0.266973,33.66747,14.26205,3.15928,0,0,0,0,0,0,-0.32653,0.739589,-0.225522,51.11345,354.6819,45.91529,0,False,False
933.0749,-0.554795,1.557681,-0.264606,32.59323,14.71556,2.901486,0,0,0,0,0,0,-0.325129,0.741221,-0.22135,50.52908,355.1063,45.62643,0,False,False
933.0861,-0.552173,1.559847,-0.2623,31.53664,15.19491,2.635332,0,0,0,0,0,0,-0.323476,0.742872,-0.216852,49.90848,355.5192,45.28382,0,False,False
933.097,-0.54971,1.56198,-0.26023,30.50636,15.71579,2.336223,0,0,0,0,0,0,-0.322157,0.744468,-0.212821,49.36551,355.8979,44.98592,0,False,False
933.1082,-0.547337,1.56398,-0.258313,29.50246,16.2391,2.025791,0,0,0,0,0,0,-0.320818,0.746,-0.209233,48.87069,356.2106,44.59774,0,False,False
933.1193,-0.545066,1.565927,-0.25651,28.5848,16.7692,1.738753,0,0,0,0,0,0,-0.319546,0.747566,-0.205651,48.3579,356.5782,44.2131,0,False,False
933.1304,-0.542868,1.567688,-0.254795,27.72284,17.29254,1.470756,0,0,0,0,0,0,-0.318299,0.748769,-0.20268,47.93414,356.9414,43.90787,0,False,False
933.1415,-0.540765,1.569413,-0.253093,26.86876,17.80803,1.243917,0,0,0,0,0,0,-0.316957,0.749881,-0.199876,47.52689,357.3551,43.67242,0,False,False
933.1526,-0.538928,1.570933,-0.251685,26.11542,18.28202,1.042233,0,0,0,0,0,0,-0.315508,0.751041,-0.196942,47.0841,357.8224,43.428,0,False,False
933.1636,-0.537114,1.572413,-0.250145,25.39285,18.76226,0.853276,0,0,0,0,0,0,-0.314206,0.751872,-0.194908,46.73214,358.2948,43.26878,0,False,False
933.1747,-0.53547,1.573782,-0.248755,24.70004,19.18946,0.680737,0,0,0,0,0,0,-0.31279,0.753098,-0.192428,46.3123,358.7887,43.08055,0,False,False
933.186,-0.533887,1.575214,-0.247343,23.97826,19.59036,0.489222,0,0,0,0,0,0,-0.311606,0.753633,-0.191562,46.03579,359.3323,43.03399,0,False,False
933.1971,-0.532387,1.576514,-0.245954,23.2651,20.00616,0.283936,0,0,0,0,0,0,-0.310261,0.754174,-0.190021,45.70932,359.8811,42.96607,0,False,False
933.208,-0.531009,1.577778,-0.244766,22.6596,20.42257,0.042631,0,0,0,0,0,0,-0.308909,0.754653,-0.189349,45.45742,0.491701,42.90204,0,False,False
933.2192,-0.529738,1.578969,-0.243472,22.09396,20.85234,359.8041,0,0,0,0,0,0,-0.307666,0.754759,-0.189036,45.28652,1.114048,42.89471,0,False,False
933.2303,-0.528636,1.580063,-0.242258,21.61617,21.2866,359.5709,0,0,0,0,0,0,-0.30643,0.754708,-0.189105,45.18529,1.717149,42.87581,0,False,False
933.2415,-0.527576,1.581096,-0.241031,21.15076,21.72187,359.3663,0,0,0,0,0,0,-0.305175,0.75451,-0.189553,45.16027,2.376631,42.83176,0,False,False
933.253,-0.526519,1.58202,-0.239822,20.7064,22.15582,359.1675,0,0,0,0,0,0,-0.303982,0.754092,-0.190459,45.20503,3.041147,42.78349,0,False,False
933.2636,-0.525542,1.582987,-0.238622,20.28888,22.60953,358.9801,0,0,0,0,0,0,-0.302938,0.753634,-0.191407,45.29339,3.652139,42.76988,0,False,False
933.2748,-0.524593,1.583818,-0.237338,19.86111,23.08016,358.8064,0,0,0,0,0,0,-0.301918,0.752804,-0.193,45.52673,4.258509,42.80222,0,False,False
933.2858,-0.523726,1.58456,-0.236135,19.4543,23.58745,358.6618,0,0,0,0,0,0,-0.301134,0.751808,-0.194938,45.81041,4.826225,42.80896,0,False,False
933.2969,-0.522843,1.585338,-0.234862,19.04845,24.13841,358.5071,0,0,0,0,0,0,-0.300343,0.750588,-0.197473,46.20348,5.410585,42.82256,0,False,False
933.3082,-0.521959,1.586064,-0.233658,18.68187,24.73966,358.339,0,0,0,0,0,0,-0.299801,0.749416,-0.200026,46.5576,5.933398,42.87215,0,False,False
933.3193,-0.521139,1.586642,-0.232548,18.39488,25.40026,358.1489,0,0,0,0,0,0,-0.299394,0.748022,-0.203116,47.05361,6.405365,42.98009,0,False,False
933.3304,-0.520281,1.587161,-0.231295,18.14379,26.13543,357.9454,0,0,0,0,0,0,-0.298863,0.746485,-0.206359,47.54476,6.945557,43.08284,0,False,False
933.3414,-0.51941,1.587549,-0.230138,18.00579,26.96047,357.7409,0,0,0,0,0,0,-0.298585,0.74477,-0.209899,48.14678,7.392875,43.20273,0,False,False
