experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_no,scene,target,response_mode,shift_x,shift_y,shift_z,view_rotation,preview_label,t_starting_pos,standing_y_rotation,target_label,target_pos_x,target_pos_y,target_pos_z,target_euler_x,target_euler_y,target_euler_z,target_bbox_center_x,target_bbox_center_y,target_bbox_center_z,target_bbox_size_x,target_bbox_size_y,target_bbox_size_z,t_scene_preview_start,t_scene_preview_end,t_response_start,t_response_end,response_pos_x_pivot,response_pos_y_pivot,response_pos_z_pivot,response_euler_x,response_euler_y,response_euler_z,tar_error_pos,tar_error_pos_x,tar_error_pos_y,tar_error_pos_z,tar_error_angle,tar_error_euler_x,tar_error_euler_y,tar_error_euler_z,standing_pos_x,standing_pos_y,standing_pos_z,VR_move_location_0,Eye_gaze_location_0
Pilot_Office_stick,8,3,1,1,1,31.55823,56.2483,9,O02,O02_L05,stick,0,0,0,0,Telephone,35.1457,3.148207,landline,-0.743321,0.696754,1.575369,0,211.359,0,-0.740645,0.79142,1.579673,0.272401,0.189332,0.235766,40.38113,45.30841,47.31855,55.22652,-0.672222,0.713833,1.520487,37.82756,333.0367,5.696959,0.091427,0.071099,0.017079,-0.054882,123.3522,37.82756,121.6777,5.696959,-0.54783,1.489444,1.140458,Pilot_Office_stick/8/S003/trackers/VR_move_T001.csv,Pilot_Office_stick/8/S003/trackers/Eye_gaze_T001.csv
Pilot_Office_stick,8,3,2,1,2,57.25893,65.58895,5,O02,O02_L11,stick,0,0,0,270,Cookies,59.32467,257.2111,cookies,-1.527065,0.775583,0.496761,0,36.522,0,-1.527065,0.793719,0.496761,0.274797,0.07267,0.274796,59.83574,60.62457,62.63467,64.5673,-1.510903,0.798555,0.489085,33.81066,269.9332,359.9286,0.029117,0.016161,0.022972,-0.007675,129.0462,33.81066,233.4112,359.9286,-1.122528,1.563112,0.400108,Pilot_Office_stick/8/S003/trackers/VR_move_T002.csv,Pilot_Office_stick/8/S003/trackers/Eye_gaze_T002.csv
Pilot_Office_stick,8,3,3,1,3,66.59957,77.12866,3,O02,O02_L01,stick,0,0,0,180,Sushi,69.09846,180.4636,sushi,0.024424,0.523493,-1.377002,359.1866,216.5073,358.2385,0.023787,0.554909,-1.37584,0.503964,0.185142,0.504825,69.60944,70.77592,72.78601,76.10693,0.027354,0.54589,-1.362066,41.1416,179.0718,7.374947,0.027079,0.00293,0.022396,0.014937,58.44796,-318.045,-37.43549,-350.8635,-0.00462,1.371835,-1.158777,Pilot_Office_stick/8/S003/trackers/VR_move_T003.csv,Pilot_Office_stick/8/S003/trackers/Eye_gaze_T003.csv
Pilot_Office_stick,8,3,4,1,4,78.13942,88.19088,10,O02,O02_L06,stick,0,0,0,270,Lamp,80.13858,281.5198,desklamp,-1.794875,0.765892,0.397152,355.5128,118.53,358.3776,-1.759872,1.074492,0.504581,0.517692,0.639956,0.658181,80.64942,81.7715,83.78185,87.16924,-1.763601,0.797457,0.369153,35.90469,284.656,358.9546,0.05252,0.031274,0.031564,-0.027999,166.8269,-319.6081,166.1259,0.577026,-1.366025,1.57747,0.240112,Pilot_Office_stick/8/S003/trackers/VR_move_T004.csv,Pilot_Office_stick/8/S003/trackers/Eye_gaze_T004.csv
Pilot_Office_stick,8,3,5,1,5,89.20155,98.79769,1,O02,O02_L26,stick,0,0,0,180,Footstool,91.66711,169.7378,cushion,1.038984,0.001137,-0.711692,1.254726,143.4689,0.540435,1.041459,0.121186,-0.71313,0.77365,0.257415,0.774065,92.17802,93.45546,95.46574,97.7758,0.972866,0.068622,-0.622624,60.71215,138.9752,43.70144,0.129841,-0.066117,0.067485,0.089068,73.84152,59.45742,-4.493668,43.161,0.96562,0.907298,-0.589341,Pilot_Office_stick/8/S003/trackers/VR_move_T005.csv,Pilot_Office_stick/8/S003/trackers/Eye_gaze_T005.csv
Pilot_Office_stick,8,3,6,1,6,99.80822,112.0034,8,O02,O02_L15,stick,0,0,0,90,Clock,102.1963,91.49742,tableclock,1.717249,0.741288,-0.381913,356.9992,269.6479,0.111573,1.697608,0.916266,-0.380892,0.237385,0.358919,0.224152,102.7071,103.94,105.9504,110.9815,1.667185,0.767838,-0.425818,25.59387,103.7016,9.102231,0.071687,-0.050065,0.02655,-0.043905,168.1827,-331.4053,-165.9463,8.990658,1.260608,1.496579,-0.341675,Pilot_Office_stick/8/S003/trackers/VR_move_T006.csv,Pilot_Office_stick/8/S003/trackers/Eye_gaze_T006.csv
Pilot_Office_stick,8,3,7,1,7,113.0141,123.6987,3,O02,O02_L01,stick,0,0,0,180,Sushi,115.0135,191.7215,sushi,0.024424,0.523493,-1.377002,359.1866,216.5073,358.2385,0.023787,0.554909,-1.37584,0.503964,0.185142,0.504825,115.5242,116.435,118.4452,122.6768,0.024472,0.508174,-1.337023,46.72804,167.9863,45.21421,0.042814,0.000048,-0.015319,0.03998,90.93069,-312.4586,-48.521,-313.0243,0.014891,1.352505,-1.206155,Pilot_Office_stick/8/S003/trackers/VR_move_T007.csv,Pilot_Office_stick/8/S003/trackers/Eye_gaze_T007.csv
Pilot_Office_stick,8,3,8,1,8,124.7093,136.2601,7,O02,O02_L18,stick,0,0,0,180,Helicopter,127.1195,188.1412,helicopter,0.582935,0.518954,-1.327039,0,339.398,0,0.527807,0.624263,-1.343417,0.599171,0.211206,0.5392,127.6303,128.7633,130.7737,135.2385,0.625604,0.493323,-1.361202,43.00933,165.6206,19.13599,0.060371,0.042668,-0.025631,-0.034163,178.7341,43.00933,-173.7774,19.13599,0.549151,1.258818,-1.070681,Pilot_Office_stick/8/S003/trackers/VR_move_T008.csv,Pilot_Office_stick/8/S003/trackers/Eye_gaze_T008.csv
Pilot_Office_stick,8,3,9,1,9,137.2709,148.1221,7,O02,O02_L18,stick,0,0,0,180,Helicopter,139.6255,179.9177,helicopter,0.582935,0.518954,-1.327039,0,339.398,0,0.527807,0.624263,-1.343417,0.599171,0.211206,0.5392,140.1364,142.3466,144.3569,147.1002,0.625677,0.531335,-1.339331,27.92613,160.0693,22.5439,0.046165,0.042742,0.012381,-0.012292,175.2329,27.92613,-179.3287,22.5439,0.488893,1.247733,-1.067937,Pilot_Office_stick/8/S003/trackers/VR_move_T009.csv,Pilot_Office_stick/8/S003/trackers/Eye_gaze_T009.csv
Pilot_Office_stick,8,3,10,1,10,149.1328,159.8283,4,O02,O02_L09,stick,0,0,0,90,Flowers,152.0538,84.64948,flowers,1.650739,0.758584,0.010883,359.0852,152.7474,2.739967,1.662761,1.086827,-0.027271,0.470968,0.663228,0.589821,152.5648,153.8088,155.819,158.8067,1.686652,0.759189,-0.007934,27.24524,99.1099,12.83493,0.040548,0.035913,0.000604,-0.018817,62.8707,-331.84,-53.6375,10.09496,1.204065,1.433154,0.007119,Pilot_Office_stick/8/S003/trackers/VR_move_T010.csv,Pilot_Office_stick/8/S003/trackers/Eye_gaze_T010.csv
