experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_no,scene,target,response_mode,shift_x,shift_y,shift_z,view_rotation,preview_label,t_starting_pos,standing_y_rotation,target_label,target_pos_x,target_pos_y,target_pos_z,target_euler_x,target_euler_y,target_euler_z,target_bbox_center_x,target_bbox_center_y,target_bbox_center_z,target_bbox_size_x,target_bbox_size_y,target_bbox_size_z,t_scene_preview_start,t_scene_preview_end,t_response_start,t_response_end,response_pos_x_pivot,response_pos_y_pivot,response_pos_z_pivot,response_euler_x,response_euler_y,response_euler_z,tar_error_pos,tar_error_pos_x,tar_error_pos_y,tar_error_pos_z,response_bbox_center_x,response_bbox_center_y,response_bbox_center_z,tar_error_bbox,tar_error_bbox_x,tar_error_bbox_y,tar_error_bbox_z,tar_error_angle,tar_error_euler_x,tar_error_euler_y,tar_error_euler_z,standing_pos_x,standing_pos_y,standing_pos_z,VR_move_location_0,Eye_gaze_location_0
Pilot_Kitchen_object,9,1,1,1,1,34.05422,63.66584,8,K01,K01_L13,object,0,0,0,0,Cutting Board,43.70732,2.7357,cuttingboard,-1.437559,0.891825,1.196799,272.964,60.09008,300.075,-1.436887,0.906805,1.197186,0.245887,0.05029,0.364747,45.20702,51.03786,53.04808,62.64413,-1.423829,0.892799,1.147598,273.7938,345.7368,14.20265,0.051091,0.013731,0.000975,-0.049201,-1.424073,0.907766,1.14856,0.050295,0.012814,0.000962,-0.048626,4.137147,0.829773,285.6468,-285.8724,-0.20507,1.476932,0.337438,Pilot_Kitchen_object/9/S001/trackers/VR_move_T001.csv,Pilot_Kitchen_object/9/S001/trackers/Eye_gaze_T001.csv
Pilot_Kitchen_object,9,1,2,1,2,64.67665,89.22233,3,K01,K01_L16,object,0,0,0,90,Flowers,73.17325,100.8801,flowers,1.069949,0.867997,0.834195,0.462501,110.9224,358.712,1.072386,1.089711,0.836063,0.476981,0.447812,0.470179,73.6841,79.25952,81.26987,88.20046,1.041424,0.871387,0.877976,358.3639,113.0781,0.437167,0.052363,-0.028525,0.003389,0.043781,1.039128,1.089686,0.88898,0.062501,-0.033258,-0.000025,0.052917,3.478452,357.9014,2.155716,-358.2748,0.341356,1.532509,0.077234,Pilot_Kitchen_object/9/S001/trackers/VR_move_T002.csv,Pilot_Kitchen_object/9/S001/trackers/Eye_gaze_T002.csv
Pilot_Kitchen_object,9,1,3,1,3,90.23284,130.1167,7,K01,K01_L15,object,0,0,0,270,Water Bottle,108.5034,274.0698,waterbottle,-1.392051,0.883097,-1.231805,0.516519,199.2043,358.5333,-1.400844,0.984469,-1.230697,0.092938,0.203459,0.086649,109.0143,119.8321,121.8423,129.0951,-1.392857,0.887883,-1.232308,4.661498,189.8629,355.2171,0.004879,-0.000806,0.004786,-0.000503,-1.408722,0.988187,-1.238801,0.011898,-0.007878,0.003718,-0.008104,10.60993,4.144979,-9.34137,-3.316193,-0.537385,1.527988,-0.298215,Pilot_Kitchen_object/9/S001/trackers/VR_move_T003.csv,Pilot_Kitchen_object/9/S001/trackers/Eye_gaze_T003.csv
Pilot_Kitchen_object,9,1,4,1,4,131.1275,169.956,2,K01,K01_L25,object,0,0,0,90,Painting,138.1579,94.01659,picture,1.870949,1.47049,0.304973,0,270,0,1.857929,1.846447,0.356637,0.02604,0.516962,0.933721,138.6688,145.4993,147.5097,168.9345,1.883149,1.496557,0.259266,359.9497,269.8734,0.563373,0.054014,0.0122,0.026068,-0.045707,1.8704,1.873013,0.307211,0.057482,0.012471,0.026565,-0.049426,0.577428,359.9497,-0.126648,0.563373,1.095907,1.528418,-0.089362,Pilot_Kitchen_object/9/S001/trackers/VR_move_T004.csv,Pilot_Kitchen_object/9/S001/trackers/Eye_gaze_T004.csv
Pilot_Kitchen_object,9,1,5,1,5,170.967,196.9897,10,K01,K01_L19,object,0,0,0,270,Kettle,175.5094,272.9414,electrickettle,-1.815528,0.88442,-1.188014,359.4425,51.20193,359.9249,-1.83694,1.015495,-1.169477,0.279372,0.263917,0.277038,176.0203,184.2837,186.2939,195.9678,-1.829387,0.878967,-1.224555,0.283157,57.79872,359.8065,0.03946,-0.01386,-0.005453,-0.036541,-1.84661,1.010231,-1.20282,0.035114,-0.00967,-0.005264,-0.033343,6.650743,-359.1593,6.596794,-0.118469,-1.201271,1.538542,-0.873896,Pilot_Kitchen_object/9/S001/trackers/VR_move_T005.csv,Pilot_Kitchen_object/9/S001/trackers/Eye_gaze_T005.csv
Pilot_Kitchen_object,9,1,6,1,6,198.0002,220.6134,3,K01,K01_L16,object,0,0,0,90,Flowers,204.4531,91.28558,flowers,1.069949,0.867997,0.834195,0.462501,110.9224,358.712,1.072386,1.089711,0.836063,0.476981,0.447812,0.470179,204.9641,208.6183,210.6286,219.5916,1.062651,0.874805,0.855896,2.567324,112.91,358.2699,0.023886,-0.007298,0.006808,0.021701,1.071919,1.096056,0.852979,0.018073,-0.000467,0.006344,0.016916,2.936142,2.104824,1.987617,-0.442108,0.592318,1.502803,0.524895,Pilot_Kitchen_object/9/S001/trackers/VR_move_T006.csv,Pilot_Kitchen_object/9/S001/trackers/Eye_gaze_T006.csv
Pilot_Kitchen_object,9,1,7,1,7,221.6241,244.2704,6,K01,K01_L07,object,0,0,0,270,Espresso Machine,227.1329,273.1833,coffeemaker,-1.82445,0.880285,-0.854397,358.1284,90.56697,358.8811,-1.764189,1.051043,-0.853803,0.345148,0.352667,0.277094,227.6439,232.0421,234.0524,243.2486,-1.834621,0.866119,-0.870624,355.3499,89.87202,359.6239,0.02382,-0.010171,-0.014166,-0.016226,-1.782756,1.037533,-0.867432,0.026702,-0.018567,-0.01351,-0.013629,2.94838,-2.778534,-0.694946,0.742737,-1.338283,1.467393,-0.712577,Pilot_Kitchen_object/9/S001/trackers/VR_move_T007.csv,Pilot_Kitchen_object/9/S001/trackers/Eye_gaze_T007.csv
Pilot_Kitchen_object,9,1,8,1,8,245.2813,285.9646,1,K01,K01_L05,object,0,0,0,180,Plant,250.1458,182.0727,plant,0.740949,0.010997,-1.475805,357.0071,116.5166,356.3118,0.689599,0.494938,-1.514348,1.09479,0.991716,0.990528,250.6566,257.7982,259.8086,284.9427,0.770662,-0.019242,-1.473566,0.166341,104.7691,351.9332,0.042453,0.029713,-0.030239,0.002239,0.750194,0.461695,-1.578547,0.094331,0.060595,-0.033243,-0.064199,13.02246,-356.8408,-11.74744,-4.378632,0.330257,1.440145,-0.843144,Pilot_Kitchen_object/9/S001/trackers/VR_move_T008.csv,Pilot_Kitchen_object/9/S001/trackers/Eye_gaze_T008.csv
Pilot_Kitchen_object,9,1,9,1,9,286.9753,310.1104,9,K01,K01_L12,object,0,0,0,0,Banana,294.2613,8.356597,banana,0.050392,0.908097,1.171279,276.2014,165.8417,147.4809,0.03991,0.907322,1.177484,0.224758,0.057988,0.228644,294.7721,298.2931,300.3032,309.0886,0.054676,0.896618,1.167217,275.8387,211.0778,104.7097,0.012908,0.004283,-0.01148,-0.004062,0.044585,0.894962,1.173883,0.013696,0.004675,-0.01236,-0.003602,5.1481,-0.362701,45.23604,-42.7712,0.059229,1.504915,0.755197,Pilot_Kitchen_object/9/S001/trackers/VR_move_T009.csv,Pilot_Kitchen_object/9/S001/trackers/Eye_gaze_T009.csv
Pilot_Kitchen_object,9,1,10,1,10,311.1211,329.9246,5,K01,K01_L04,object,0,0,0,0,Breadbasket,313.9644,4.181458,bunsinbasket,-1.087051,0.883797,1.18928,0.60304,67.68452,1.555164,-1.088983,0.950319,1.190754,0.301863,0.325402,0.296634,314.4753,318.3293,320.3395,328.9028,-1.121333,0.875341,1.194539,1.489606,49.59748,1.225802,0.035699,-0.034282,-0.008456,0.005259,-1.121251,0.94188,1.196141,0.033786,-0.032268,-0.008439,0.005387,18.10547,0.886566,-18.08704,-0.329363,-0.792095,1.509408,0.695678,Pilot_Kitchen_object/9/S001/trackers/VR_move_T010.csv,Pilot_Kitchen_object/9/S001/trackers/Eye_gaze_T010.csv
Pilot_Kitchen_object,9,1,11,1,11,330.9352,353.4929,6,K01,K01_L07,object,0,0,0,270,Espresso Machine,335.1891,270.8149,coffeemaker,-1.82445,0.880285,-0.854397,358.1284,90.56697,358.8811,-1.764189,1.051043,-0.853803,0.345148,0.352667,0.277094,335.6999,340.4869,342.4973,352.4711,-1.831941,0.867164,-0.837962,354.4489,91.16299,359.6318,0.022324,-0.007491,-0.01312,0.016435,-1.782834,1.038716,-0.83489,0.029279,-0.018645,-0.012326,0.018913,3.809701,-3.679535,0.596024,0.750702,-0.846104,1.559983,-0.646474,Pilot_Kitchen_object/9/S001/trackers/VR_move_T011.csv,Pilot_Kitchen_object/9/S001/trackers/Eye_gaze_T011.csv
Pilot_Kitchen_object,9,1,12,1,12,354.5034,413.735,2,K01,K01_L25,object,0,0,0,90,Painting,359.457,92.90063,picture,1.870949,1.47049,0.304973,0,270,0,1.857929,1.846447,0.356637,0.02604,0.516962,0.933721,359.9678,368.3645,370.3748,412.7131,1.882524,1.472416,0.255986,0.246952,269.5767,358.8755,0.050374,0.011576,0.001926,-0.048988,1.867632,1.847243,0.314935,0.042824,0.009703,0.000796,-0.041702,1.224595,0.246952,-0.423279,358.8755,1.100892,1.577469,0.195539,Pilot_Kitchen_object/9/S001/trackers/VR_move_T012.csv,Pilot_Kitchen_object/9/S001/trackers/Eye_gaze_T012.csv
Pilot_Kitchen_object,9,1,13,1,13,414.7455,477.0425,2,K01,K01_L25,object,0,0,0,90,Painting,421.0097,90.90728,picture,1.870949,1.47049,0.304973,0,270,0,1.857929,1.846447,0.356637,0.02604,0.516962,0.933721,421.5206,426.4411,428.4512,476.0207,1.880555,1.524899,0.233413,359.6005,270.1891,358.5893,0.090407,0.009606,0.054409,-0.07156,1.870506,1.899527,0.294339,0.082805,0.012577,0.053079,-0.062298,1.477209,359.6005,0.189117,358.5893,1.275354,1.564999,0.004379,Pilot_Kitchen_object/9/S001/trackers/VR_move_T013.csv,Pilot_Kitchen_object/9/S001/trackers/Eye_gaze_T013.csv
Pilot_Kitchen_object,9,1,14,1,14,478.0532,497.9785,7,K01,K01_L15,object,0,0,0,270,Water Bottle,482.1293,269.1469,waterbottle,-1.392051,0.883097,-1.231805,0.516519,199.2043,358.5333,-1.400844,0.984469,-1.230697,0.092938,0.203459,0.086649,482.6402,484.3841,486.3943,496.9568,-1.377627,0.867333,-1.243759,1.587817,185.0831,355.967,0.024484,0.014424,-0.015764,-0.011955,-1.391104,0.968163,-1.246303,0.024582,0.00974,-0.016306,-0.015606,14.34461,1.071298,-14.12119,-2.566223,-0.820717,1.513727,-0.82234,Pilot_Kitchen_object/9/S001/trackers/VR_move_T014.csv,Pilot_Kitchen_object/9/S001/trackers/Eye_gaze_T014.csv
Pilot_Kitchen_object,9,1,15,1,15,498.9893,548.8245,2,K01,K01_L25,object,0,0,0,90,Painting,512.1284,95.70339,picture,1.870949,1.47049,0.304973,0,270,0,1.857929,1.846447,0.356637,0.02604,0.516962,0.933721,512.6393,516.2045,518.2148,547.8027,1.876639,1.524758,0.230859,0.829205,268.881,0.324624,0.092034,0.005691,0.054268,-0.074114,1.85773,1.900828,0.280094,0.093894,-0.000198,0.05438,-0.076543,1.431464,0.829205,-1.119049,0.324624,0.860547,1.595806,0.029091,Pilot_Kitchen_object/9/S001/trackers/VR_move_T015.csv,Pilot_Kitchen_object/9/S001/trackers/Eye_gaze_T015.csv
Pilot_Kitchen_object,9,1,16,1,16,549.8351,570.1492,7,K01,K01_L15,object,0,0,0,270,Water Bottle,554.9554,274.1687,waterbottle,-1.392051,0.883097,-1.231805,0.516519,199.2043,358.5333,-1.400844,0.984469,-1.230697,0.092938,0.203459,0.086649,555.4663,557.421,559.4351,569.1274,-1.380125,0.874164,-1.227042,358.9525,192.9264,358.2484,0.015644,0.011926,-0.008933,0.004763,-1.388859,0.975504,-1.224093,0.01636,0.011986,-0.008965,0.006604,6.477034,358.4359,-6.277878,-0.284821,-1.095677,1.52288,-1.010179,Pilot_Kitchen_object/9/S001/trackers/VR_move_T016.csv,Pilot_Kitchen_object/9/S001/trackers/Eye_gaze_T016.csv
Pilot_Kitchen_object,9,1,17,1,17,571.1601,592.4623,1,K01,K01_L05,object,0,0,0,180,Plant,576.1913,183.9096,plant,0.740949,0.010997,-1.475805,357.0071,116.5166,356.3118,0.689599,0.494938,-1.514348,1.09479,0.991716,0.990528,576.7021,578.7791,580.7894,591.4517,0.743657,-0.025871,-1.477094,5.9752,115.5975,350.6878,0.03699,0.002709,-0.036868,-0.00129,0.756136,0.469219,-1.61686,0.124889,0.066537,-0.025719,-0.102511,10.60956,-351.032,-0.919113,-5.624054,-0.031377,1.53023,-0.321711,Pilot_Kitchen_object/9/S001/trackers/VR_move_T017.csv,Pilot_Kitchen_object/9/S001/trackers/Eye_gaze_T017.csv
Pilot_Kitchen_object,9,1,18,1,18,593.4731,615.9639,6,K01,K01_L07,object,0,0,0,270,Espresso Machine,596.8273,273.7,coffeemaker,-1.82445,0.880285,-0.854397,358.1284,90.56697,358.8811,-1.764189,1.051043,-0.853803,0.345148,0.352667,0.277094,597.3381,600.4594,602.4695,614.9422,-1.819046,0.853028,-0.858988,355.1212,90.17295,359.8466,0.028163,0.005404,-0.027256,-0.004591,-1.767867,1.024466,-0.855121,0.026863,-0.003678,-0.026577,-0.001318,3.175399,-3.007202,-0.39402,0.965485,-0.892786,1.546822,-0.454132,Pilot_Kitchen_object/9/S001/trackers/VR_move_T018.csv,Pilot_Kitchen_object/9/S001/trackers/Eye_gaze_T018.csv
Pilot_Kitchen_object,9,1,19,1,19,616.9746,639.0323,1,K01,K01_L05,object,0,0,0,180,Plant,620.7399,179.5556,plant,0.740949,0.010997,-1.475805,357.0071,116.5166,356.3118,0.689599,0.494938,-1.514348,1.09479,0.991716,0.990528,621.2507,624.9269,626.9373,638.0105,0.743201,-0.014937,-1.47265,7.219816,100.1481,350.8098,0.026222,0.002252,-0.025934,0.003155,0.8063,0.482305,-1.605135,0.148395,0.116701,-0.012632,-0.090787,19.87082,-349.7873,-16.36848,-5.502075,0.033154,1.474248,-0.912531,Pilot_Kitchen_object/9/S001/trackers/VR_move_T019.csv,Pilot_Kitchen_object/9/S001/trackers/Eye_gaze_T019.csv
Pilot_Kitchen_object,9,1,20,1,20,640.043,665.877,4,K01,K01_L09,object,0,0,0,90,Plate,644.9755,93.86351,tablesetting,1.346949,0.883812,0.447195,1.149957,175.9449,2.014389,1.376723,0.896645,0.467217,0.431217,0.056127,0.360425,645.4854,649.3837,651.394,664.8557,1.373833,0.876099,0.477857,5.818251,175.4303,2.374933,0.041501,0.026884,-0.007712,0.030662,1.40329,0.890498,0.497019,0.040395,0.026567,-0.006147,0.029802,4.712683,4.668294,-0.514572,0.360544,0.926554,1.498676,0.329117,Pilot_Kitchen_object/9/S001/trackers/VR_move_T020.csv,Pilot_Kitchen_object/9/S001/trackers/Eye_gaze_T020.csv
Pilot_Kitchen_object,9,1,21,1,21,666.8878,695.9428,2,K01,K01_L25,object,0,0,0,90,Painting,671.2194,93.1081,picture,1.870949,1.47049,0.304973,0,270,0,1.857929,1.846447,0.356637,0.02604,0.516962,0.933721,671.7301,675.4066,677.4167,694.9208,1.880805,1.511539,0.282966,0.426463,268.9522,359.6347,0.047608,0.009856,0.041049,-0.022007,1.864394,1.88708,0.336795,0.045678,0.006465,0.040633,-0.019842,1.186286,0.426463,-1.047791,359.6347,0.685079,1.56498,-0.117966,Pilot_Kitchen_object/9/S001/trackers/VR_move_T021.csv,Pilot_Kitchen_object/9/S001/trackers/Eye_gaze_T021.csv
Pilot_Kitchen_object,9,1,22,1,22,696.9534,716.2454,9,K01,K01_L12,object,0,0,0,0,Banana,699.8964,2.336635,banana,0.050392,0.908097,1.171279,276.2014,165.8417,147.4809,0.03991,0.907322,1.177484,0.224758,0.057988,0.228644,700.4074,702.6401,704.6502,715.2238,0.04574,0.896533,1.17197,274.9964,214.3799,102.207,0.012484,-0.004653,-0.011564,0.00069,0.035737,0.894825,1.178753,0.013236,-0.004173,-0.012497,0.001268,5.63058,-1.205017,48.53812,-45.27396,-0.065968,1.501853,0.632854,Pilot_Kitchen_object/9/S001/trackers/VR_move_T022.csv,Pilot_Kitchen_object/9/S001/trackers/Eye_gaze_T022.csv
Pilot_Kitchen_object,9,1,23,1,23,717.2561,732.5723,9,K01,K01_L12,object,0,0,0,0,Banana,720.477,3.216531,banana,0.050392,0.908097,1.171279,276.2014,165.8417,147.4809,0.03991,0.907322,1.177484,0.224758,0.057988,0.228644,720.9879,722.1431,724.1534,731.5504,0.047313,0.89318,1.188901,274.0069,164.1626,148.4864,0.023292,-0.003079,-0.014917,0.017622,0.036766,0.892087,1.194947,0.023386,-0.003144,-0.015234,0.017463,2.297858,-2.194489,-1.679138,1.005463,0.013371,1.511043,0.630585,Pilot_Kitchen_object/9/S001/trackers/VR_move_T023.csv,Pilot_Kitchen_object/9/S001/trackers/Eye_gaze_T023.csv
Pilot_Kitchen_object,9,1,24,1,24,733.5828,758.3839,10,K01,K01_L19,object,0,0,0,270,Kettle,736.926,269.7466,electrickettle,-1.815528,0.88442,-1.188014,359.4425,51.20193,359.9249,-1.83694,1.015495,-1.169477,0.279372,0.263917,0.277038,737.4369,741.5908,743.601,757.3621,-1.840189,0.880551,-1.213223,359.3066,54.58832,358.8721,0.035477,-0.024661,-0.003869,-0.025209,-1.859234,1.012253,-1.19578,0.034632,-0.022294,-0.003242,-0.026303,3.537586,-0.135864,3.386395,-1.052856,-0.226323,1.591716,-0.115908,Pilot_Kitchen_object/9/S001/trackers/VR_move_T024.csv,Pilot_Kitchen_object/9/S001/trackers/Eye_gaze_T024.csv
Pilot_Kitchen_object,9,1,25,1,25,759.3947,780.4416,8,K01,K01_L13,object,0,0,0,0,Cutting Board,763.8039,1.093105,cuttingboard,-1.437559,0.891825,1.196799,272.964,60.09008,300.075,-1.436887,0.906805,1.197186,0.245887,0.05029,0.364747,764.3147,766.6694,768.6797,779.4199,-1.461735,0.875509,1.183232,273.2029,24.03169,333.9995,0.032167,-0.024176,-0.016316,-0.013567,-1.461394,0.890486,1.183998,0.032262,-0.024507,-0.016319,-0.013188,2.834958,0.238892,-36.0584,33.92441,-0.436641,1.49878,0.480599,Pilot_Kitchen_object/9/S001/trackers/VR_move_T025.csv,Pilot_Kitchen_object/9/S001/trackers/Eye_gaze_T025.csv
Pilot_Kitchen_object,9,1,26,1,26,781.4523,805.1426,4,K01,K01_L09,object,0,0,0,90,Plate,786.1838,90.4958,tablesetting,1.346949,0.883812,0.447195,1.149957,175.9449,2.014389,1.376723,0.896645,0.467217,0.431217,0.056127,0.360425,786.6947,789.7824,791.7927,804.121,1.355355,0.877628,0.488112,2.941796,175.9656,0.631079,0.042227,0.008406,-0.006183,0.040917,1.385048,0.892263,0.507555,0.04142,0.008326,-0.004381,0.040337,2.263538,1.79184,0.020721,-1.38331,0.377842,1.50973,0.010086,Pilot_Kitchen_object/9/S001/trackers/VR_move_T026.csv,Pilot_Kitchen_object/9/S001/trackers/Eye_gaze_T026.csv
Pilot_Kitchen_object,9,1,27,1,27,806.1534,825.0791,3,K01,K01_L16,object,0,0,0,90,Flowers,809.2521,91.08333,flowers,1.069949,0.867997,0.834195,0.462501,110.9224,358.712,1.072386,1.089711,0.836063,0.476981,0.447812,0.470179,809.763,812.7063,814.7165,824.0573,1.05452,0.855717,0.841346,7.141153,105.4173,2.184725,0.020975,-0.015429,-0.01228,0.00715,1.084838,1.068437,0.849488,0.028068,0.012452,-0.021274,0.013425,9.457732,6.678652,-5.505074,-356.5273,0.384405,1.530796,0.432513,Pilot_Kitchen_object/9/S001/trackers/VR_move_T027.csv,Pilot_Kitchen_object/9/S001/trackers/Eye_gaze_T027.csv
