experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_no,scene,target,response_mode,shift_x,shift_y,shift_z,view_rotation,preview_label,t_starting_pos,standing_y_rotation,target_label,target_pos_x,target_pos_y,target_pos_z,target_euler_x,target_euler_y,target_euler_z,target_bbox_center_x,target_bbox_center_y,target_bbox_center_z,target_bbox_size_x,target_bbox_size_y,target_bbox_size_z,t_scene_preview_start,t_scene_preview_end,t_response_start,t_response_end,response_pos_x_pivot,response_pos_y_pivot,response_pos_z_pivot,response_euler_x,response_euler_y,response_euler_z,tar_error_pos,tar_error_pos_x,tar_error_pos_y,tar_error_pos_z,response_bbox_center_x,response_bbox_center_y,response_bbox_center_z,tar_error_bbox,tar_error_bbox_x,tar_error_bbox_y,tar_error_bbox_z,tar_error_angle,tar_error_euler_x,tar_error_euler_y,tar_error_euler_z,standing_pos_x,standing_pos_y,standing_pos_z,VR_move_location_0,Eye_gaze_location_0
Pilot_Kitchen_cube,21,1,1,1,1,79.7461,141.6337,7,K01,K01_L15,cube,0,0,0,270,Water Bottle,110.2355,271.8823,waterbottle,-1.392051,0.883097,-1.231805,0.516519,199.2043,358.5333,-1.400844,0.984469,-1.230697,0.092938,0.203459,0.086649,111.7356,125.6516,127.6617,140.6122,-1.41325,0.894255,-0.993431,359.9015,3.112653,2.380899,0.239574,-0.021198,0.011158,0.238374,-1.415328,0.944212,-0.993404,0.241119,-0.014484,-0.040257,0.237293,163.9037,359.3849,-196.0916,-356.1524,-0.046732,1.536908,0.113657,Pilot_Kitchen_cube/21/S001/trackers/VR_move_T001.csv,Pilot_Kitchen_cube/21/S001/trackers/Eye_gaze_T001.csv
Pilot_Kitchen_cube,21,1,2,1,2,142.6447,162.3145,3,K01,K01_L16,cube,0,0,0,90,Flowers,146.5652,91.36253,flowers,1.069949,0.867997,0.834195,0.462501,110.9224,358.712,1.072386,1.089711,0.836063,0.476981,0.447812,0.470179,147.0761,148.2978,150.3082,161.2927,1.096872,0.901475,0.695313,357.0531,358.4315,354.2098,0.145375,0.026923,0.033477,-0.138883,1.101984,0.951154,0.692895,0.201424,0.029598,-0.138558,-0.143169,112.6814,356.5906,247.5091,-4.502167,0.271499,1.520913,-0.042616,Pilot_Kitchen_cube/21/S001/trackers/VR_move_T002.csv,Pilot_Kitchen_cube/21/S001/trackers/Eye_gaze_T002.csv
Pilot_Kitchen_cube,21,1,3,1,3,163.325,180.7513,8,K01,K01_L13,cube,0,0,0,0,Cutting Board,168.4785,1.075685,cuttingboard,-1.437559,0.891825,1.196799,272.964,60.09008,300.075,-1.436887,0.906805,1.197186,0.245887,0.05029,0.364747,168.9895,171.2219,173.2324,179.7296,-1.387236,0.892097,1.149822,5.142485,320.8835,0.53259,0.068844,0.050324,0.000272,-0.046977,-1.390423,0.941893,1.153006,0.073089,0.046464,0.035089,-0.04418,100.4725,-267.8215,260.7934,-299.5424,-0.966484,1.452422,0.756604,Pilot_Kitchen_cube/21/S001/trackers/VR_move_T003.csv,Pilot_Kitchen_cube/21/S001/trackers/Eye_gaze_T003.csv
Pilot_Kitchen_cube,21,1,4,1,4,181.7621,198.3887,8,K01,K01_L13,cube,0,0,0,0,Cutting Board,184.3388,356.3958,cuttingboard,-1.437559,0.891825,1.196799,272.964,60.09008,300.075,-1.436887,0.906805,1.197186,0.245887,0.05029,0.364747,184.8496,189.0261,191.0363,197.3841,-1.372192,0.898383,1.176201,359.4751,356.9833,359.3297,0.068849,0.065367,0.006559,-0.020598,-1.371584,0.948378,1.175775,0.08032,0.065303,0.041573,-0.021412,88.14257,86.51114,296.8932,59.2547,-0.46188,1.455879,0.588011,Pilot_Kitchen_cube/21/S001/trackers/VR_move_T004.csv,Pilot_Kitchen_cube/21/S001/trackers/Eye_gaze_T004.csv
Pilot_Kitchen_cube,21,1,5,1,5,199.3995,220.08,2,K01,K01_L25,cube,0,0,0,90,Painting,203.4866,89.67699,picture,1.870949,1.47049,0.304973,0,270,0,1.857929,1.846447,0.356637,0.02604,0.516962,0.933721,203.9976,207.8071,209.8175,219.0582,1.868604,1.949529,0.556806,357.3589,0.597851,87.6404,0.541206,-0.002345,0.479039,0.251832,1.818648,1.951586,0.557232,0.22986,-0.039281,0.105138,0.200595,120.5228,357.3589,-269.4022,87.6404,0.795783,1.490004,-0.010055,Pilot_Kitchen_cube/21/S001/trackers/VR_move_T005.csv,Pilot_Kitchen_cube/21/S001/trackers/Eye_gaze_T005.csv
Pilot_Kitchen_cube,21,1,6,1,6,221.0907,242.2378,5,K01,K01_L04,cube,0,0,0,0,Breadbasket,228.5988,1.355438,bunsinbasket,-1.087051,0.883797,1.18928,0.60304,67.68452,1.555164,-1.088983,0.950319,1.190754,0.301863,0.325402,0.296634,229.1107,233.3746,235.3849,241.2158,-1.097653,0.889867,1.187415,3.606082,352.623,359.0111,0.012358,-0.010602,0.00607,-0.001865,-1.097201,0.93976,1.190644,0.01338,-0.008217,-0.010559,-0.00011,75.0561,3.003042,284.9384,357.456,-0.33035,1.496556,0.441968,Pilot_Kitchen_cube/21/S001/trackers/VR_move_T006.csv,Pilot_Kitchen_cube/21/S001/trackers/Eye_gaze_T006.csv
Pilot_Kitchen_cube,21,1,7,1,7,243.2484,259.4643,5,K01,K01_L04,cube,0,0,0,0,Breadbasket,246.6582,359.8972,bunsinbasket,-1.087051,0.883797,1.18928,0.60304,67.68452,1.555164,-1.088983,0.950319,1.190754,0.301863,0.325402,0.296634,247.1691,251.1674,253.178,258.4423,-1.112877,0.883805,1.221515,1.164683,353.6299,358.3363,0.041305,-0.025826,0.000008,0.032235,-1.111547,0.933774,1.222686,0.042456,-0.022564,-0.016545,0.031931,74.06673,0.561643,285.9454,356.7811,-0.39403,1.472295,0.315873,Pilot_Kitchen_cube/21/S001/trackers/VR_move_T007.csv,Pilot_Kitchen_cube/21/S001/trackers/Eye_gaze_T007.csv
Pilot_Kitchen_cube,21,1,8,1,8,260.4748,275.3576,6,K01,K01_L07,cube,0,0,0,270,Espresso Machine,263.8068,272.7334,coffeemaker,-1.82445,0.880285,-0.854397,358.1284,90.56697,358.8811,-1.764189,1.051043,-0.853803,0.345148,0.352667,0.277094,264.3177,266.0836,268.094,274.3359,-1.793701,0.89617,-0.861399,1.570796,356.441,358.8578,0.035311,0.030749,0.015885,-0.007001,-1.792791,0.946141,-0.859969,0.108906,-0.028602,-0.104902,-0.006166,94.17413,-356.5576,265.874,-0.023346,-1.093886,1.480288,-0.700723,Pilot_Kitchen_cube/21/S001/trackers/VR_move_T008.csv,Pilot_Kitchen_cube/21/S001/trackers/Eye_gaze_T008.csv
Pilot_Kitchen_cube,21,1,9,1,9,276.3685,291.1403,7,K01,K01_L15,cube,0,0,0,270,Water Bottle,280.2224,272.5327,waterbottle,-1.392051,0.883097,-1.231805,0.516519,199.2043,358.5333,-1.400844,0.984469,-1.230697,0.092938,0.203459,0.086649,280.7333,282.4883,284.4986,290.1187,-1.360535,0.875427,-1.12022,4.861716,356.5118,7.264589,0.116204,0.031517,-0.00767,0.111585,-1.367101,0.924847,-1.116409,0.133248,0.033743,-0.059622,0.114288,156.9814,4.345197,157.3076,-351.2687,-0.876086,1.488966,-0.78507,Pilot_Kitchen_cube/21/S001/trackers/VR_move_T009.csv,Pilot_Kitchen_cube/21/S001/trackers/Eye_gaze_T009.csv
Pilot_Kitchen_cube,21,1,10,1,10,292.1509,305.9675,9,K01,K01_L12,cube,0,0,0,0,Banana,295.5605,1.580758,banana,0.050392,0.908097,1.171279,276.2014,165.8417,147.4809,0.03991,0.907322,1.177484,0.224758,0.057988,0.228644,296.0716,297.6154,299.6258,304.9459,0.064741,0.882641,1.181093,3.31979,2.030896,2.641319,0.030826,0.014349,-0.025457,0.009814,0.062541,0.932504,1.184065,0.034491,0.022631,0.025182,0.006581,109.2596,-272.8816,-163.8108,-144.8396,-0.100613,1.479115,0.462164,Pilot_Kitchen_cube/21/S001/trackers/VR_move_T010.csv,Pilot_Kitchen_cube/21/S001/trackers/Eye_gaze_T010.csv
