time,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,grab_force,grab,trigger
269.8843,-0.605512,1.555397,-0.34039,8.817923,306.7748,357.1159,0,0,0,0,0,0,-0.811775,0.989158,-0.285765,13.15268,269.4626,12.18536,0,False,False
269.8956,-0.603301,1.555325,-0.337046,8.816047,308.331,357.194,0,0,0,0,0,0,-0.809202,0.988884,-0.280451,13.1917,270.3192,12.23151,0,False,False
269.9066,-0.60107,1.555328,-0.333694,8.838615,309.8886,357.2639,0,0,0,0,0,0,-0.806617,0.988458,-0.275197,13.24402,271.1984,12.26604,0,False,False
269.9176,-0.598787,1.555136,-0.330645,8.860736,311.4485,357.3278,0,0,0,0,0,0,-0.804017,0.988093,-0.270088,13.2644,272.11,12.29417,0,False,False
269.9287,-0.596463,1.554988,-0.327579,8.914782,313.0167,357.3815,0,0,0,0,0,0,-0.801498,0.987739,-0.265234,13.27149,273.0173,12.31947,0,False,False
269.9398,-0.593924,1.554698,-0.324667,8.979879,314.6435,357.438,0,0,0,0,0,0,-0.798869,0.987399,-0.260207,13.28196,273.967,12.34701,0,False,False
269.951,-0.59135,1.554451,-0.321867,9.045302,316.2705,357.4895,0,0,0,0,0,0,-0.796154,0.987235,-0.255499,13.24356,274.9331,12.3353,0,False,False
269.962,-0.588717,1.554196,-0.319264,9.074317,317.9989,357.5553,0,0,0,0,0,0,-0.79354,0.986946,-0.25102,13.20949,275.8822,12.34612,0,False,False
269.9732,-0.585967,1.553887,-0.316763,9.090549,319.7397,357.614,0,0,0,0,0,0,-0.790904,0.98688,-0.246712,13.21289,276.865,12.31946,0,False,False
269.9842,-0.583254,1.553583,-0.314321,9.120013,321.4915,357.6661,0,0,0,0,0,0,-0.788225,0.986487,-0.242413,13.19273,277.8132,12.27,0,False,False
269.9953,-0.58041,1.553215,-0.312097,9.14026,323.2847,357.6837,0,0,0,0,0,0,-0.785584,0.986299,-0.238547,13.18169,278.8008,12.11854,0,False,False
270.0064,-0.577539,1.5528,-0.309888,9.151124,325.0966,357.6823,0,0,0,0,0,0,-0.782918,0.986187,-0.234714,13.18475,279.7719,12.01589,0,False,False
270.0175,-0.574658,1.552557,-0.307854,9.134306,326.962,357.6578,0,0,0,0,0,0,-0.78028,0.986121,-0.230992,13.16151,280.7451,11.84058,0,False,False
270.0286,-0.571821,1.552395,-0.305901,9.133676,328.8575,357.6345,0,0,0,0,0,0,-0.777709,0.986039,-0.22743,13.096,281.7477,11.59647,0,False,False
270.0397,-0.568935,1.552355,-0.304191,9.113818,330.8025,357.5973,0,0,0,0,0,0,-0.775021,0.986016,-0.223763,13.04277,282.7356,11.36873,0,False,False
270.0509,-0.566152,1.552487,-0.302667,9.121699,332.717,357.5332,0,0,0,0,0,0,-0.772207,0.986061,-0.220293,12.95817,283.7781,11.11892,0,False,False
270.0619,-0.563457,1.552677,-0.301197,9.143822,334.5897,357.4896,0,0,0,0,0,0,-0.769368,0.986141,-0.21696,12.91159,284.8111,10.96438,0,False,False
270.0731,-0.560753,1.552867,-0.300007,9.169085,336.4082,357.4753,0,0,0,0,0,0,-0.766597,0.986171,-0.213631,12.90338,285.9299,10.81298,0,False,False
270.0842,-0.558189,1.553027,-0.299046,9.180116,338.1247,357.4922,0,0,0,0,0,0,-0.763678,0.986203,-0.210401,12.94571,287.0869,10.6975,0,False,False
270.0953,-0.555792,1.553114,-0.298353,9.186136,339.749,357.545,0,0,0,0,0,0,-0.760739,0.986185,-0.207293,12.99457,288.2353,10.60827,0,False,False
270.1064,-0.553474,1.553192,-0.29781,9.205394,341.2863,357.6619,0,0,0,0,0,0,-0.757851,0.986301,-0.204316,13.09162,289.4848,10.55405,0,False,False
270.1176,-0.551343,1.553313,-0.297342,9.230428,342.7394,357.7972,0,0,0,0,0,0,-0.754873,0.986431,-0.201265,13.13075,290.6528,10.48391,0,False,False
270.1296,-0.549351,1.553437,-0.297179,9.251311,344.0166,357.9566,0,0,0,0,0,0,-0.752063,0.986728,-0.198698,13.18997,291.7402,10.45177,0,False,False
270.1396,-0.547436,1.553606,-0.296857,9.245526,345.2206,358.117,0,0,0,0,0,0,-0.749207,0.986937,-0.19621,13.24376,292.8091,10.42865,0,False,False
270.1509,-0.545899,1.553766,-0.296939,9.20701,346.2178,358.2853,0,0,0,0,0,0,-0.746656,0.987274,-0.194032,13.28427,293.7239,10.43507,0,False,False
270.1619,-0.544489,1.553829,-0.297043,9.183227,347.0621,358.4398,0,0,0,0,0,0,-0.744429,0.987683,-0.192689,13.27068,294.4083,10.3286,0,False,False
270.173,-0.543373,1.553862,-0.297293,9.142665,347.768,358.5626,0,0,0,0,0,0,-0.741841,0.98818,-0.191159,13.24958,295.1506,10.16278,0,False,False
270.1841,-0.542559,1.553801,-0.297726,9.095293,348.2555,358.6588,0,0,0,0,0,0,-0.739846,0.988592,-0.189972,13.22272,295.6747,9.931362,0,False,False
270.1952,-0.541536,1.553898,-0.297602,9.028615,348.6826,358.7273,0,0,0,0,0,0,-0.737759,0.988977,-0.188782,13.20044,296.2093,9.70751,0,False,False
270.2064,-0.541209,1.55395,-0.298104,8.923663,348.8792,358.7639,0,0,0,0,0,0,-0.736169,0.989262,-0.188015,13.15143,296.5259,9.398197,0,False,False
270.2175,-0.541025,1.554111,-0.298597,8.829095,348.9978,358.793,0,0,0,0,0,0,-0.735025,0.989354,-0.187487,13.09395,296.69,9.119701,0,False,False
270.2285,-0.541227,1.554322,-0.299188,8.739017,348.9025,358.7879,0,0,0,0,0,0,-0.733683,0.989422,-0.186781,13.06865,296.959,8.92183,0,False,False
270.2399,-0.541605,1.554509,-0.299802,8.682433,348.6797,358.7652,0,0,0,0,0,0,-0.7327,0.989265,-0.186249,13.06686,297.1062,8.843059,0,False,False
270.2508,-0.542011,1.554615,-0.30031,8.662618,348.4147,358.7741,0,0,0,0,0,0,-0.731785,0.989057,-0.185766,13.08479,297.2635,8.815908,0,False,False
270.2619,-0.542777,1.554711,-0.301049,8.651281,347.9777,358.8022,0,0,0,0,0,0,-0.731423,0.988508,-0.185574,13.1357,297.2986,8.963114,0,False,False
270.2732,-0.543324,1.554745,-0.301537,8.628291,347.566,358.8334,0,0,0,0,0,0,-0.730882,0.988165,-0.185229,13.20421,297.4212,8.991425,0,False,False
270.2842,-0.544286,1.554726,-0.302349,8.634444,346.9574,358.8955,0,0,0,0,0,0,-0.730691,0.987615,-0.184831,13.31075,297.5166,9.071761,0,False,False
270.2952,-0.545399,1.554686,-0.30325,8.62789,346.2855,358.9181,0,0,0,0,0,0,-0.730566,0.987243,-0.184411,13.39011,297.6263,9.197303,0,False,False
270.3063,-0.546647,1.554668,-0.304127,8.634217,345.5175,358.9261,0,0,0,0,0,0,-0.730665,0.986895,-0.183923,13.44701,297.7627,9.30848,0,False,False
270.3175,-0.548018,1.554757,-0.3051,8.62905,344.7153,358.901,0,0,0,0,0,0,-0.7308,0.986664,-0.183458,13.46406,297.9147,9.409518,0,False,False
270.3285,-0.54962,1.554836,-0.306164,8.631536,343.8304,358.8651,0,0,0,0,0,0,-0.730977,0.98648,-0.183034,13.44779,298.0408,9.537848,0,False,False
270.3398,-0.551316,1.554914,-0.307225,8.607578,342.8559,358.8053,0,0,0,0,0,0,-0.731667,0.986736,-0.182771,13.2992,298.1214,9.789598,0,False,False
