time,ori_x,ori_y,ori_z,dir_x,dir_y,dir_z,gaze_x,gaze_y,gaze_z,gaze_object,pupil_l,pupil_r
345.8425,0.017426,-0.00097,-0.024161,0.234009,-0.43869,0.867615,0.251735,0,-0.712376,Ground,3.820572,3.82373
345.8539,0.012555,-0.00115,-0.02408,0.225098,-0.432236,0.8732,0.258901,0,-0.706104,Ground,3.953094,3.779358
345.8646,0.016513,-0.000994,-0.024076,0.220978,-0.422974,0.878769,0.265843,0,-0.707929,Ground,3.847183,3.769882
345.8758,0.016513,-0.000994,-0.024076,0.220978,-0.422974,0.878769,0.255673,0,-0.707421,Ground,3.847183,3.769882
345.8869,-0.010793,-0.002099,-0.023895,0.194687,-0.4319,0.880646,0.260702,0,-0.665827,Ground,3.713852,3.768326
345.8982,-0.015475,-0.002279,-0.023906,0.186173,-0.431946,0.882462,0.259203,0,-0.65498,Ground,3.779037,3.769897
345.9092,-0.012631,-0.002194,-0.023739,0.186417,-0.4245,0.886017,0.258411,0,-0.661942,Ground,3.881927,3.760986
345.9204,-0.012631,-0.002194,-0.023739,0.186417,-0.4245,0.886017,0.247859,0,-0.66104,Ground,3.881927,3.760986
345.9314,0.002938,-0.001643,-0.023499,0.196564,-0.410248,0.890518,0.246095,0,-0.687416,Ground,3.866623,3.748444
345.9424,0.015412,-0.001044,-0.023522,0.191132,-0.386246,0.902374,0.273122,0,-0.706307,Ground,3.87619,3.627304
345.9536,0.017541,-0.00088,-0.02363,0.193573,-0.376816,0.905823,0.273684,0,-0.720758,Ground,3.89415,3.68454
345.9646,0.017541,-0.00088,-0.02363,0.193573,-0.376816,0.905823,0.264817,0,-0.722951,Ground,3.89415,3.68454
345.9757,0.020746,-0.00064,-0.023822,0.183136,-0.375366,0.908585,0.268574,0,-0.713783,Ground,3.813126,3.80043
345.9869,0.021425,-0.000568,-0.023921,0.175079,-0.370544,0.912155,0.273985,0,-0.710982,Ground,3.754654,3.694778
345.9981,0.021425,-0.000568,-0.023921,0.175079,-0.370544,0.912155,0.264314,0,-0.711858,Ground,3.754654,3.694778
346.0091,0.015326,-0.000856,-0.0236,0.157288,-0.36644,0.917038,0.278028,0,-0.695834,Ground,3.680038,3.87236
346.0201,-0.006002,-0.001722,-0.023101,0.148789,-0.365616,0.918778,0.277475,0,-0.6866,Ground,3.718643,3.792358
346.0314,-0.006002,-0.001722,-0.023101,0.148789,-0.365616,0.918778,0.267431,0,-0.686417,Ground,3.718643,3.792358
346.0425,-0.004862,-0.001643,-0.023167,0.146149,-0.360046,0.921402,0.266263,0,-0.688959,Ground,3.660614,3.829254
346.0535,0.003224,-0.001245,-0.023442,0.140778,-0.344788,0.928055,0.278944,0,-0.699133,Ground,3.696381,3.843048
346.0646,0.012023,-0.000783,-0.023732,0.133865,-0.338211,0.931488,0.282534,0,-0.697996,Ground,3.732498,3.73111
346.0757,0.012023,-0.000783,-0.023732,0.133865,-0.338211,0.931488,0.271501,0,-0.696874,Ground,3.732498,3.73111
346.0869,0.006123,-0.000824,-0.024171,0.127106,-0.334976,0.933609,0.272229,0,-0.691942,Ground,3.689804,3.72998
346.0978,0.018482,-0.000758,-0.023771,0.058243,-0.390915,0.918579,0.273706,0,-0.553514,Ground,3.617691,3.766296
346.1091,0.018482,-0.000758,-0.023771,0.058243,-0.390915,0.918579,0.26548,0,-0.550418,Ground,3.617691,3.766296
346.1203,0.028046,-0.000597,-0.023892,0.010773,-0.438461,0.898666,0.253556,0,-0.443627,Ground,3.640808,3.792404
346.1313,0.00205,-0.002068,-0.023927,-0.070847,-0.516083,0.853592,0.239104,0,-0.265599,Ground,3.639313,3.872253
346.1424,0.00205,-0.002068,-0.023927,-0.070847,-0.516083,0.853592,0.230602,0,-0.259161,Ground,3.639313,3.872253
346.1536,0.002224,-0.002293,-0.023799,-0.098206,-0.563858,0.820007,0.193622,0,-0.165913,Ground,3.641144,4.027557
346.1645,0.002232,-0.002283,-0.023567,-0.103287,-0.541946,0.83403,0.214745,0,-0.181644,Ground,3.60762,3.905731
346.1756,0.029364,-0.00105,-0.024161,-0.092148,-0.542252,0.835129,0.194681,0,-0.187588,Ground,3.629242,3.999969
346.1869,0.029364,-0.00105,-0.024161,-0.092148,-0.542252,0.835129,0.186653,0,-0.182482,Ground,3.629242,3.999969
