time,ori_x,ori_y,ori_z,dir_x,dir_y,dir_z,gaze_x,gaze_y,gaze_z,gaze_object,pupil_l,pupil_r
233.2397,0.013211,-0.005385,-0.027094,-0.018982,-0.329254,0.944046,0.151945,0,0.099714,Ground,2.6633,2.766907
233.251,0.000769,-0.005459,-0.02676,-0.027267,-0.330856,0.943283,0.139491,0,0.098588,Ground,2.689224,2.802673
233.2619,-0.000053,-0.005472,-0.026725,-0.02858,-0.334335,0.942001,0.138608,0,0.094747,Ground,2.633881,2.809235
233.2729,0.002182,-0.005424,-0.026838,-0.026825,-0.333786,0.942261,0.143223,0,0.098131,Ground,2.643524,2.802353
233.284,0.002182,-0.005424,-0.026838,-0.026825,-0.333786,0.942261,0.144722,0,0.100791,Ground,2.643524,2.802353
233.2952,0.004767,-0.005383,-0.026954,-0.025299,-0.33313,0.942535,0.148606,0,0.104797,Ground,2.685379,2.796722
233.3063,0.008653,-0.005334,-0.027076,-0.025177,-0.33371,0.942322,0.149678,0,0.106323,Ground,2.691467,2.8022
233.3175,0.008653,-0.005334,-0.027076,-0.025177,-0.33371,0.942322,0.150862,0,0.108908,Ground,2.691467,2.8022
233.3285,0.010286,-0.005479,-0.026841,-0.025299,-0.327499,0.944504,0.151325,0,0.122842,Ground,2.71051,2.813965
233.3397,0.015973,-0.0055,-0.026946,-0.018387,-0.326065,0.94516,0.163427,0,0.12866,Ground,2.783936,2.776825
233.3506,0.017312,-0.005544,-0.026945,-0.02066,-0.332871,0.942734,0.160833,0,0.119628,Ground,2.703323,2.762299
233.3619,0.017312,-0.005544,-0.026945,-0.02066,-0.332871,0.942734,0.161392,0,0.121788,Ground,2.703323,2.762299
233.3729,0.017082,-0.005456,-0.026881,-0.027679,-0.300049,0.953507,0.150308,0,0.180483,Ground,2.654984,2.630707
233.3841,0.029013,-0.005203,-0.027447,-0.025528,-0.289017,0.95697,0.154219,0,0.201207,Ground,2.655457,2.708923
233.3951,0.029013,-0.005203,-0.027447,-0.025528,-0.289017,0.95697,0.154444,0,0.203084,Ground,2.655457,2.708923
233.4063,0.033337,-0.005164,-0.027601,-0.017288,-0.302963,0.952835,0.167704,0,0.180764,Ground,2.643936,2.69075
233.4173,0.033693,-0.005195,-0.027549,-0.020187,-0.303665,0.95256,0.162704,0,0.180289,Ground,2.687775,2.690643
