time,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,grab_force,grab,trigger
301.7753,0.028224,1.349205,0.236907,70.65086,1.179184,359.2405,0,0,0,0,0,0,0.256369,0.726408,-0.003878,71.14988,354.6991,7.858264,0,False,False
301.7867,0.028178,1.34916,0.236884,70.65539,1.119302,359.1927,0,0,0,0,0,0,0.256452,0.726466,-0.003942,71.1781,354.7731,7.927364,0,False,False
301.7975,0.028136,1.349128,0.236887,70.67224,1.095356,359.1875,0,0,0,0,0,0,0.256712,0.726602,-0.003974,71.17131,354.9009,8.02283,0,False,False
301.8087,0.0281,1.349109,0.236898,70.67606,1.081078,359.1985,0,0,0,0,0,0,0.256891,0.726591,-0.003852,71.1592,354.9589,8.114758,0,False,False
301.8197,0.028061,1.349094,0.23693,70.69888,1.042386,359.1925,0,0,0,0,0,0,0.257046,0.726535,-0.003728,71.13469,354.9771,8.190878,0,False,False
301.831,0.027985,1.349045,0.236912,70.70834,1.009127,359.1916,0,0,0,0,0,0,0.257173,0.726494,-0.003762,71.08287,355.0057,8.257199,0,False,False
301.8419,0.027908,1.348985,0.236923,70.72964,0.991909,359.2054,0,0,0,0,0,0,0.257305,0.726545,-0.003505,71.00514,355.0791,8.373811,0,False,False
301.853,0.027801,1.348958,0.236891,70.7451,0.981069,359.24,0,0,0,0,0,0,0.257541,0.726648,-0.003268,70.94154,355.1977,8.53026,0,False,False
301.8644,0.027705,1.348868,0.236897,70.76009,0.943446,359.2425,0,0,0,0,0,0,0.25782,0.726651,-0.00294,70.89114,355.3761,8.69887,0,False,False
301.8754,0.027627,1.348766,0.236886,70.76857,0.923213,359.2716,0,0,0,0,0,0,0.258059,0.726705,-0.002642,70.84851,355.5613,8.861711,0,False,False
301.8864,0.027564,1.348648,0.236858,70.77184,0.886342,359.2708,0,0,0,0,0,0,0.258278,0.726742,-0.002335,70.81434,355.7696,9.061414,0,False,False
301.8976,0.027471,1.348557,0.236888,70.78396,0.874811,359.3101,0,0,0,0,0,0,0.258556,0.726717,-0.001944,70.76777,355.9275,9.256627,0,False,False
301.9086,0.027375,1.348479,0.23691,70.80871,0.84148,359.3218,0,0,0,0,0,0,0.258779,0.726685,-0.001589,70.72314,356.028,9.407792,0,False,False
301.9197,0.027237,1.348433,0.236928,70.85041,0.847968,359.3885,0,0,0,0,0,0,0.258817,0.72666,-0.001266,70.6897,355.9914,9.441681,0,False,False
301.9309,0.027128,1.348346,0.236909,70.87956,0.840863,359.4429,0,0,0,0,0,0,0.258851,0.726672,-0.000907,70.66838,355.8366,9.34293,0,False,False
301.9418,0.027069,1.348247,0.236869,70.89606,0.751549,359.4207,0,0,0,0,0,0,0.258858,0.726687,-0.000618,70.63995,355.7111,9.252748,0,False,False
301.9529,0.026927,1.348217,0.236878,70.91438,0.723117,359.4368,0,0,0,0,0,0,0.258862,0.726821,-0.000224,70.60742,355.5474,9.106709,0,False,False
301.9642,0.02683,1.348163,0.236869,70.91955,0.658552,359.4125,0,0,0,0,0,0,0.258865,0.726903,0.000137,70.59251,355.4119,8.993631,0,False,False
301.9761,0.026698,1.348147,0.236874,70.92473,0.599494,359.4175,0,0,0,0,0,0,0.258982,0.726878,0.00054,70.57973,355.3635,8.949052,0,False,False
301.9863,0.026562,1.34815,0.236887,70.93504,0.535234,359.4082,0,0,0,0,0,0,0.259005,0.726847,0.000893,70.56704,355.3108,8.913665,0,False,False
301.9975,0.026433,1.348166,0.236921,70.93542,0.48057,359.4182,0,0,0,0,0,0,0.259036,0.726884,0.001235,70.56792,355.2424,8.900443,0,False,False
302.0086,0.026274,1.348231,0.236909,70.93676,0.414669,359.4087,0,0,0,0,0,0,0.258986,0.726977,0.001604,70.54633,355.1115,8.829299,0,False,False
302.0197,0.026156,1.348259,0.236966,70.92432,0.358751,359.4041,0,0,0,0,0,0,0.258979,0.727043,0.001961,70.52675,354.8701,8.684887,0,False,False
302.0307,0.02603,1.348336,0.236974,70.89645,0.290808,359.3968,0,0,0,0,0,0,0.258937,0.72713,0.002374,70.48946,354.6253,8.529303,0,False,False
302.042,0.025911,1.348404,0.237047,70.84811,0.261475,359.4009,0,0,0,0,0,0,0.258915,0.727134,0.002823,70.44757,354.4783,8.472245,0,False,False
302.0529,0.025799,1.348484,0.237146,70.8001,0.17164,359.3543,0,0,0,0,0,0,0.258996,0.727105,0.00326,70.43618,354.3772,8.436456,0,False,False
302.0641,0.025652,1.3486,0.237211,70.73337,0.162179,359.3885,0,0,0,0,0,0,0.259042,0.72694,0.003567,70.43892,354.2975,8.369488,0,False,False
302.0751,0.02557,1.348762,0.237199,70.67551,0.092532,359.3682,0,0,0,0,0,0,0.259295,0.727038,0.004015,70.4337,354.3129,8.36139,0,False,False
302.0862,0.025508,1.348951,0.237267,70.63516,0.036884,359.3675,0,0,0,0,0,0,0.259484,0.726941,0.004496,70.45605,354.3823,8.419475,0,False,False
302.0977,0.025409,1.349156,0.237246,70.58484,359.9607,359.3386,0,0,0,0,0,0,0.259773,0.726898,0.005113,70.46442,354.4769,8.499195,0,False,False
302.1085,0.025304,1.349483,0.23725,70.50509,359.9199,359.3454,0,0,0,0,0,0,0.259938,0.726874,0.005713,70.42605,354.5329,8.615577,0,False,False
302.1196,0.025206,1.349874,0.237189,70.39358,359.8803,359.3414,0,0,0,0,0,0,0.260001,0.726785,0.006197,70.38463,354.5395,8.699213,0,False,False
302.1307,0.025139,1.350376,0.237092,70.2534,359.8292,359.3203,0,0,0,0,0,0,0.260133,0.726722,0.006808,70.30882,354.4746,8.755331,0,False,False
302.1418,0.02501,1.351025,0.236949,70.09196,359.8477,359.3611,0,0,0,0,0,0,0.260236,0.726718,0.007313,70.23589,354.3823,8.736314,0,False,False
