time,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,grab_force,grab,trigger
374.5015,0.280007,1.341156,-0.004543,72.35732,90.73535,357.9587,0,0,0,0,0,0,0.071405,0.707399,-0.192314,65.81339,87.02097,5.49723,0,False,False
374.5128,0.280037,1.341052,-0.004427,72.40797,90.70732,357.9735,0,0,0,0,0,0,0.070642,0.707116,-0.192652,65.96221,87.16049,5.61098,0,False,False
374.5238,0.279964,1.340868,-0.004252,72.44392,90.638,357.934,0,0,0,0,0,0,0.069611,0.706672,-0.193069,66.17677,87.25697,5.69777,0,False,False
374.5347,0.279956,1.340759,-0.004137,72.48135,90.58313,357.9158,0,0,0,0,0,0,0.068536,0.706329,-0.19343,66.39168,87.31779,5.748423,0,False,False
374.546,0.279978,1.340658,-0.003988,72.49105,90.60429,357.9628,0,0,0,0,0,0,0.067245,0.705999,-0.193794,66.63763,87.26723,5.722624,0,False,False
374.5571,0.280011,1.340583,-0.003975,72.50975,90.57091,357.9844,0,0,0,0,0,0,0.065798,0.705609,-0.194201,66.91296,87.21306,5.720458,0,False,False
374.5681,0.279981,1.34046,-0.003868,72.5398,90.53651,358.0042,0,0,0,0,0,0,0.064282,0.705255,-0.194565,67.20191,87.16296,5.722646,0,False,False
374.5791,0.279988,1.340511,-0.003725,72.58205,90.55488,358.0736,0,0,0,0,0,0,0.062715,0.704849,-0.195062,67.47807,87.13307,5.72171,0,False,False
374.5903,0.279922,1.340426,-0.003629,72.60363,90.53549,358.1049,0,0,0,0,0,0,0.061267,0.704444,-0.195506,67.7499,87.19922,5.809102,0,False,False
374.6014,0.279922,1.340412,-0.003517,72.60491,90.55679,358.1651,0,0,0,0,0,0,0.059684,0.703876,-0.195909,68.02869,87.2695,5.900674,0,False,False
374.6126,0.27991,1.34033,-0.003336,72.59602,90.59596,358.222,0,0,0,0,0,0,0.058086,0.703434,-0.196453,68.31005,87.37265,6.026014,0,False,False
374.6237,0.279849,1.340277,-0.003225,72.58963,90.61414,358.2738,0,0,0,0,0,0,0.056464,0.702935,-0.19696,68.59483,87.50253,6.173522,0,False,False
374.6347,0.279819,1.340288,-0.003102,72.59103,90.6049,358.2932,0,0,0,0,0,0,0.054838,0.702624,-0.197549,68.88638,87.62894,6.315056,0,False,False
374.6459,0.279774,1.340242,-0.002932,72.60159,90.62311,358.3344,0,0,0,0,0,0,0.053194,0.702256,-0.198147,69.2039,87.75077,6.462325,0,False,False
374.657,0.279798,1.340289,-0.002826,72.60921,90.65419,358.4048,0,0,0,0,0,0,0.051517,0.701818,-0.19875,69.55605,87.80783,6.545998,0,False,False
374.6681,0.279735,1.340266,-0.002637,72.6005,90.66552,358.4437,0,0,0,0,0,0,0.049779,0.701558,-0.199423,69.86398,87.84879,6.623793,0,False,False
374.6793,0.279769,1.340285,-0.002515,72.58882,90.7459,358.5574,0,0,0,0,0,0,0.048148,0.701305,-0.199903,70.14149,87.93781,6.777908,0,False,False
374.6904,0.2797,1.340247,-0.002357,72.58115,90.75364,358.5997,0,0,0,0,0,0,0.046678,0.700962,-0.200467,70.42314,88.03923,6.93203,0,False,False
374.7014,0.279666,1.340258,-0.002238,72.58043,90.79723,358.6929,0,0,0,0,0,0,0.045256,0.70079,-0.20106,70.68997,88.1843,7.103049,0,False,False
374.7126,0.279642,1.340269,-0.002126,72.59573,90.8155,358.7514,0,0,0,0,0,0,0.043974,0.70059,-0.201625,70.95351,88.30857,7.224318,0,False,False
374.7237,0.279609,1.340306,-0.002038,72.60733,90.80377,358.7913,0,0,0,0,0,0,0.042639,0.700333,-0.202273,71.20531,88.41592,7.326149,0,False,False
374.7347,0.279563,1.340345,-0.001915,72.60914,90.81916,358.8525,0,0,0,0,0,0,0.041626,0.700192,-0.202962,71.37606,88.58204,7.501293,0,False,False
374.7458,0.279486,1.340367,-0.001775,72.59283,90.82218,358.9016,0,0,0,0,0,0,0.040522,0.699941,-0.203617,71.56152,88.76179,7.684772,0,False,False
374.757,0.279446,1.340366,-0.001646,72.57835,90.7993,358.9209,0,0,0,0,0,0,0.039676,0.699632,-0.204432,71.70151,88.99169,7.905034,0,False,False
374.7688,0.279406,1.340381,-0.001507,72.5645,90.76437,358.9143,0,0,0,0,0,0,0.038753,0.699526,-0.205103,71.83673,89.21306,8.151608,0,False,False
374.7791,0.279198,1.340396,-0.001395,72.5356,90.77227,358.9535,0,0,0,0,0,0,0.038298,0.699584,-0.205987,71.95282,89.3932,8.369744,0,False,False
374.7903,0.279031,1.3405,-0.001215,72.52451,90.76835,358.9963,0,0,0,0,0,0,0.037437,0.69953,-0.206415,71.98839,89.62386,8.693319,0,False,False
374.8014,0.278821,1.340571,-0.001097,72.51778,90.7813,359.0206,0,0,0,0,0,0,0.036752,0.699445,-0.207151,72.02868,89.84052,9.001214,0,False,False
374.8125,0.278647,1.34064,-0.000956,72.50284,90.75605,359.032,0,0,0,0,0,0,0.0366,0.699649,-0.207923,72.06786,90.15362,9.346659,0,False,False
374.8239,0.278428,1.340708,-0.000846,72.46694,90.74859,359.0656,0,0,0,0,0,0,0.036408,0.699506,-0.208652,72.03307,90.50024,9.692509,0,False,False
374.8347,0.278287,1.340838,-0.000708,72.44024,90.74744,359.1012,0,0,0,0,0,0,0.036088,0.699499,-0.209117,72.02563,90.86622,10.04623,0,False,False
374.8458,0.278095,1.34098,-0.000553,72.39325,90.77312,359.1763,0,0,0,0,0,0,0.036306,0.699393,-0.209591,71.95148,91.28403,10.42701,0,False,False
374.8571,0.277905,1.341184,-0.000412,72.33925,90.79536,359.2412,0,0,0,0,0,0,0.036352,0.699177,-0.21036,71.90487,91.6045,10.72829,0,False,False
374.868,0.277672,1.341411,-0.000264,72.27139,90.80378,359.3044,0,0,0,0,0,0,0.036527,0.69906,-0.210836,71.80752,91.77834,10.91486,0,False,False
374.8791,0.27739,1.341699,-0.000148,72.21445,90.80614,359.3642,0,0,0,0,0,0,0.036863,0.698891,-0.211448,71.71375,91.91384,11.06589,0,False,False
374.8902,0.277117,1.341988,-0.000024,72.13166,90.83016,359.4348,0,0,0,0,0,0,0.037335,0.698752,-0.211817,71.59328,91.87215,11.09379,0,False,False
374.9013,0.276879,1.342422,0.000107,72.03594,90.84074,359.4908,0,0,0,0,0,0,0.037814,0.698822,-0.21219,71.50094,91.88039,11.15649,0,False,False
374.9125,0.276611,1.342918,0.000264,71.90388,90.88622,359.5591,0,0,0,0,0,0,0.038275,0.698701,-0.212406,71.4138,91.76037,11.09446,0,False,False
374.9235,0.276314,1.343525,0.000456,71.72124,90.90005,359.5879,0,0,0,0,0,0,0.038831,0.6987,-0.212624,71.31187,91.72174,11.12092,0,False,False
374.9346,0.275979,1.344459,0.000555,71.47987,90.92595,359.6009,0,0,0,0,0,0,0.039787,0.698613,-0.212716,71.15977,91.58755,11.08091,0,False,False
374.9457,0.275709,1.345496,0.000747,71.17314,90.94051,359.6103,0,0,0,0,0,0,0.04066,0.698552,-0.212956,71.01965,91.48025,11.07255,0,False,False
374.957,0.275312,1.346732,0.000923,70.79192,90.98367,359.6043,0,0,0,0,0,0,0.04143,0.698602,-0.213304,70.84636,91.34174,11.02259,0,False,False
374.9679,0.27499,1.348273,0.001105,70.33456,91.02701,359.6077,0,0,0,0,0,0,0.042379,0.698474,-0.21345,70.68222,91.22797,11.0003,0,False,False
