time,ori_x,ori_y,ori_z,dir_x,dir_y,dir_z,gaze_x,gaze_y,gaze_z,gaze_object,pupil_l,pupil_r
365.6272,0.029494,-0.010125,-0.016609,0.018768,-0.350403,0.936401,0.119288,0,0.098683,Ground,3.085083,3.259995
365.6386,0.030698,-0.01007,-0.01663,0.021973,-0.353012,0.935349,0.123684,0,0.095298,Ground,3.08461,3.260971
365.6494,0.030698,-0.01007,-0.01663,0.021973,-0.353012,0.935349,0.12397,0,0.095994,Ground,3.08461,3.260971
365.6606,0.030793,-0.010067,-0.016627,0.022141,-0.353165,0.935288,0.124429,0,0.096104,Ground,3.095901,3.306183
365.6718,0.030778,-0.010079,-0.016478,0.023056,-0.361572,0.932053,0.126073,0,0.084088,Ground,3.090302,3.258133
365.6827,0.030778,-0.010079,-0.016478,0.023056,-0.361572,0.932053,0.12655,0,0.084369,Ground,3.090302,3.258133
365.694,0.030772,-0.010079,-0.016475,0.023376,-0.361755,0.931976,0.127352,0,0.084169,Ground,3.090469,3.257721
365.7052,0.030786,-0.010086,-0.016465,0.024735,-0.360825,0.932297,0.129402,0,0.085571,Ground,3.083817,3.254257
365.7161,0.030786,-0.010086,-0.016465,0.024735,-0.360825,0.932297,0.129805,0,0.08584,Ground,3.083817,3.254257
365.7273,0.030654,-0.010092,-0.016464,0.022934,-0.371307,0.928223,0.127287,0,0.070776,Ground,3.080322,3.251266
365.7383,0.030519,-0.010183,-0.016294,0.0168,-0.371246,0.928375,0.119599,0,0.07114,Ground,3.083618,3.250565
365.7495,0.030519,-0.010183,-0.016294,0.0168,-0.371246,0.928375,0.12002,0,0.071471,Ground,3.083618,3.250565
365.7606,0.030143,-0.010239,-0.016258,0.017487,-0.366516,0.930237,0.121303,0,0.078615,Ground,3.061157,3.298264
365.7717,0.030114,-0.010244,-0.016255,0.016312,-0.36705,0.930054,0.120014,0,0.077879,Ground,3.036163,3.294037
365.7827,0.030614,-0.010224,-0.016259,0.016708,-0.368668,0.929398,0.120756,0,0.075946,Ground,3.024292,3.292145
365.7939,0.030614,-0.010224,-0.016259,0.016708,-0.368668,0.929398,0.120738,0,0.076254,Ground,3.024292,3.292145
365.8049,0.030762,-0.010218,-0.016264,0.017334,-0.368973,0.929276,0.121306,0,0.076222,Ground,3.024033,3.333176
365.816,0.030776,-0.010109,-0.016522,0.020157,-0.373459,0.927414,0.124757,0,0.069813,Ground,3.017456,3.331924
365.8273,0.030765,-0.01011,-0.016522,0.021805,-0.373718,0.927277,0.126651,0,0.069457,Ground,3.019318,3.313263
365.8386,0.030765,-0.01011,-0.016522,0.021805,-0.373718,0.927277,0.126189,0,0.069606,Ground,3.019318,3.313263
365.8495,0.030798,-0.010109,-0.016522,0.023697,-0.375061,0.926682,0.128363,0,0.067262,Ground,3.016907,3.290497
365.8606,0.030801,-0.010108,-0.016524,0.023941,-0.376358,0.926148,0.128369,0,0.065277,Ground,3.000305,3.288208
365.8717,0.030801,-0.010108,-0.016524,0.023941,-0.376358,0.926148,0.127719,0,0.06521,Ground,3.000305,3.288208
365.8826,0.030976,-0.010143,-0.01688,-0.042282,-0.395401,0.917526,0.037978,0,0.039523,Ground,2.959381,3.738251
365.8938,0.027574,-0.01025,-0.016927,-0.038406,-0.393814,0.918381,0.042794,0,0.042586,Ground,2.97818,3.262939
365.905,0.027574,-0.01025,-0.016927,-0.038406,-0.393814,0.918381,0.041985,0,0.043339,Ground,2.97818,3.262939
365.916,0.031192,-0.010099,-0.016948,-0.033585,-0.39386,0.918549,0.047711,0,0.044242,Ground,2.978043,3.170395
365.9272,0.031004,-0.010107,-0.016947,-0.037109,-0.395294,0.917786,0.042451,0,0.043479,Ground,2.98703,3.216187
365.9383,0.031257,-0.010098,-0.016937,-0.035461,-0.395721,0.917679,0.043826,0,0.045034,Ground,2.994904,3.215836
365.9494,0.031257,-0.010098,-0.016937,-0.035461,-0.395721,0.917679,0.043396,0,0.047624,Ground,2.994904,3.215836
365.9604,0.031218,-0.0101,-0.016937,-0.035019,-0.39476,0.918106,0.043539,0,0.051807,Ground,2.995178,3.223389
365.9716,0.031251,-0.010096,-0.016949,-0.035416,-0.393036,0.918839,0.042367,0,0.057845,Ground,2.995422,3.24646
365.9828,0.031251,-0.010096,-0.016949,-0.035416,-0.393036,0.918839,0.041809,0,0.062692,Ground,2.995422,3.24646
365.9937,0.031238,-0.010096,-0.016959,-0.035629,-0.391892,0.919312,0.04115,0,0.069484,Ground,2.990158,3.264099
366.0049,0.031205,-0.010097,-0.016965,-0.03688,-0.391266,0.919525,0.038871,0,0.077299,Ground,2.990067,3.275848
366.0161,0.030749,-0.010054,-0.016487,-0.021317,-0.398636,0.916855,0.058267,0,0.072966,Ground,3.114944,3.181122
366.0271,0.030749,-0.010054,-0.016487,-0.021317,-0.398636,0.916855,0.056918,0,0.080256,Ground,3.114944,3.181122
366.0382,0.030477,-0.009902,-0.016314,-0.011078,-0.396683,0.917877,0.069367,0,0.090139,Ground,3.023849,-1
366.0493,0.030227,-0.009788,-0.016873,0.025955,-0.437073,0.899033,0.114329,0,0.03337,Ground,2.837204,-1
366.0604,0.030227,-0.009788,-0.016873,0.025955,-0.437073,0.899033,0.112681,0,0.040275,Ground,2.837204,-1
366.0716,0.030064,-0.009973,-0.016604,0.036484,-0.421906,0.905899,0.127183,0,0.068844,Ground,2.871964,-1
366.0826,0.029134,-0.011573,-0.011348,-0.118668,-0.482971,0.867554,-0.093838,0,-0.003353,Ground,3.076431,-1
366.0937,0.029134,-0.011573,-0.011348,-0.118668,-0.482971,0.867554,-0.095328,0,0.005805,Ground,3.076431,-1
366.1049,0.029865,-0.01028,-0.016613,0.042175,-0.407272,0.912323,0.135428,0,0.110484,Ground,2.970078,-1
366.1159,0.02994,-0.01028,-0.017132,0.063141,-0.397003,0.915634,0.165584,0,0.128556,Ground,2.9655,-1
366.1273,0.02994,-0.01028,-0.017132,0.069809,-0.413925,0.907623,0.171724,0,0.109178,Ground,2.979782,-1
366.1381,0.02994,-0.01028,-0.017132,0.069809,-0.413925,0.907623,0.172768,0,0.117492,Ground,2.979782,-1
366.1494,0.029865,-0.010299,-0.016881,0.059921,-0.447342,0.892349,0.152736,0,0.079132,Ground,2.998672,-1
366.1603,0.029812,-0.010289,-0.016778,0.051605,-0.468185,0.882111,0.136977,0,0.058892,Ground,2.998322,-1
366.1716,0.029812,-0.010289,-0.016778,0.051605,-0.468185,0.882111,0.137589,0,0.06764,Ground,2.998322,-1
366.1826,0.029767,-0.010266,-0.016804,0.05426,-0.476395,0.877548,0.139593,0,0.061336,Ground,2.994995,-1
