experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_no,scene,target,response_mode,shift_x,shift_y,shift_z,view_rotation,preview_label,t_starting_pos,standing_y_rotation,target_label,target_pos_x,target_pos_y,target_pos_z,target_euler_x,target_euler_y,target_euler_z,target_bbox_center_x,target_bbox_center_y,target_bbox_center_z,target_bbox_size_x,target_bbox_size_y,target_bbox_size_z,t_scene_preview_start,t_scene_preview_end,t_response_start,t_response_end,response_pos_x_pivot,response_pos_y_pivot,response_pos_z_pivot,response_euler_x,response_euler_y,response_euler_z,tar_error_pos,tar_error_pos_x,tar_error_pos_y,tar_error_pos_z,response_bbox_center_x,response_bbox_center_y,response_bbox_center_z,tar_error_bbox,tar_error_bbox_x,tar_error_bbox_y,tar_error_bbox_z,tar_error_angle,tar_error_euler_x,tar_error_euler_y,tar_error_euler_z,standing_pos_x,standing_pos_y,standing_pos_z,VR_move_location_0,Eye_gaze_location_0
Pilot_Office_object,16,4,1,1,1,23.79113,80.6095,6,O02,O02_L03,object,0,0,0,270,Printer,28.55283,276.5649,printer,-1.716147,0.955864,-0.618053,0,90.47899,0,-1.64673,1.03389,-0.618486,0.478432,0.156053,0.427981,33.71119,36.5942,38.60454,79.58778,-1.704067,0.938699,-0.598495,358.8542,91.15885,0.151741,0.02869,0.01208,-0.017165,0.019558,-1.637425,1.017743,-0.599303,0.026745,0.009305,-0.016147,0.019183,1.341711,358.8542,0.679863,0.151741,-0.545651,1.413643,-0.159478,Pilot_Office_object/16/S004/trackers/VR_move_T001.csv,Pilot_Office_object/16/S004/trackers/Eye_gaze_T001.csv
Pilot_Office_object,16,4,2,1,2,81.62012,101.301,6,O02,O02_L03,object,0,0,0,270,Printer,83.60819,271.0491,printer,-1.716147,0.955864,-0.618053,0,90.47899,0,-1.64673,1.03389,-0.618486,0.478432,0.156053,0.427981,84.11904,86.3184,88.32862,100.2794,-1.693428,0.965021,-0.581504,4.479231,92.87478,1.552498,0.043999,0.022719,0.009157,0.03655,-1.624567,1.038743,-0.582283,0.042725,0.022163,0.004852,0.036203,5.283649,4.479231,2.39579,1.552498,-0.982531,1.438759,-0.123288,Pilot_Office_object/16/S004/trackers/VR_move_T002.csv,Pilot_Office_object/16/S004/trackers/Eye_gaze_T002.csv
Pilot_Office_object,16,4,3,1,3,102.3117,119.0826,3,O02,O02_L01,object,0,0,0,180,Sushi,103.5557,183.1313,sushi,0.024424,0.523493,-1.377002,359.1866,216.5073,358.2385,0.023787,0.554909,-1.37584,0.503964,0.185142,0.504825,104.0665,107.2765,109.2867,118.0608,0.01479,0.523251,-1.341812,358.5486,220.0838,1.384255,0.036486,-0.009634,-0.000243,0.035191,0.016152,0.550798,-1.341662,0.035261,-0.007635,-0.004111,0.034178,4.85087,-0.638062,3.576462,-356.8542,-0.019598,1.400969,-0.51006,Pilot_Office_object/16/S004/trackers/VR_move_T003.csv,Pilot_Office_object/16/S004/trackers/Eye_gaze_T003.csv
Pilot_Office_object,16,4,4,1,4,120.0934,142.673,7,O02,O02_L18,object,0,0,0,180,Helicopter,121.2706,189.7042,helicopter,0.582935,0.518954,-1.327039,0,339.398,0,0.527807,0.624263,-1.343417,0.599171,0.211206,0.5392,121.7814,123.5142,125.5245,141.6513,0.565667,0.525976,-1.328943,356.3049,331.0938,355.704,0.018738,-0.017268,0.007022,-0.001904,0.523872,0.63464,-1.355381,0.016319,-0.003935,0.010377,-0.011964,10.16391,356.3049,-8.304169,355.704,0.126635,1.431916,0.222573,Pilot_Office_object/16/S004/trackers/VR_move_T004.csv,Pilot_Office_object/16/S004/trackers/Eye_gaze_T004.csv
Pilot_Office_object,16,4,5,1,5,143.6837,166.3967,1,O02,O02_L26,object,0,0,0,180,Footstool,146.7158,180.9395,cushion,1.038984,0.001137,-0.711692,1.254726,143.4689,0.540435,1.041459,0.121186,-0.71313,0.77365,0.257415,0.774065,147.2266,149.1037,151.1141,165.3752,1.093931,-0.022529,-0.711564,1.176965,148.1165,2.217158,0.059827,0.054947,-0.023666,0.000127,1.099177,0.097439,-0.711204,0.062442,0.057719,-0.023747,0.001927,4.907512,-0.077761,4.647552,1.676723,0.158239,1.370894,0.111479,Pilot_Office_object/16/S004/trackers/VR_move_T005.csv,Pilot_Office_object/16/S004/trackers/Eye_gaze_T005.csv
Pilot_Office_object,16,4,6,1,6,167.4075,186.3441,7,O02,O02_L18,object,0,0,0,180,Helicopter,168.8402,182.3886,helicopter,0.582935,0.518954,-1.327039,0,339.398,0,0.527807,0.624263,-1.343417,0.599171,0.211206,0.5392,169.3511,172.1055,174.1159,185.3224,0.569244,0.52803,-1.335472,357.9618,330.4198,355.0629,0.018464,-0.013691,0.009076,-0.008433,0.527281,0.637279,-1.359081,0.020373,-0.000526,0.013016,-0.015664,10.51919,357.9618,-8.978241,355.0629,0.318229,1.419342,-0.365121,Pilot_Office_object/16/S004/trackers/VR_move_T006.csv,Pilot_Office_object/16/S004/trackers/Eye_gaze_T006.csv
Pilot_Office_object,16,4,7,1,7,187.3547,224.6175,2,O02,O02_L23,object,0,0,0,270,Globe,189.6872,268.1923,globe,-1.690767,0.952719,-1.18695,272.2737,97.45389,325.6657,-1.690357,1.158456,-1.180549,0.386225,0.426065,0.381431,190.1982,192.575,194.5853,223.5958,-1.68973,0.943344,-1.22842,271.549,152.0945,209.4852,0.042529,0.001037,-0.009375,-0.04147,-1.697349,1.14888,-1.236532,0.057225,-0.006991,-0.009576,-0.055983,61.59057,-0.72464,54.64066,-116.1806,-0.642294,1.371792,-0.078533,Pilot_Office_object/16/S004/trackers/VR_move_T007.csv,Pilot_Office_object/16/S004/trackers/Eye_gaze_T007.csv
Pilot_Office_object,16,4,8,1,8,225.6281,249.1296,9,O02,O02_L05,object,0,0,0,0,Telephone,229.6487,1.040712,landline,-0.743321,0.696754,1.575369,0,211.359,0,-0.740645,0.79142,1.579673,0.272401,0.189332,0.235766,230.1597,232.0701,234.0803,248.1079,-0.746579,0.696393,1.551591,358.9976,208.1574,359.2876,0.024003,-0.003258,-0.000361,-0.023778,-0.744592,0.790142,1.557889,0.022176,-0.003948,-0.001278,-0.021784,3.435428,358.9976,-3.20163,359.2876,-0.077044,1.442422,0.232724,Pilot_Office_object/16/S004/trackers/VR_move_T008.csv,Pilot_Office_object/16/S004/trackers/Eye_gaze_T008.csv
Pilot_Office_object,16,4,9,1,9,250.1404,271.3316,1,O02,O02_L26,object,0,0,0,180,Footstool,252.806,184.2306,cushion,1.038984,0.001137,-0.711692,1.254726,143.4689,0.540435,1.041459,0.121186,-0.71313,0.77365,0.257415,0.774065,253.3167,255.3495,257.3599,270.3101,1.110733,-0.039143,-0.760141,0.520173,147.026,2.25792,0.095487,0.071749,-0.04028,-0.048449,1.115294,0.080842,-0.75848,0.095582,0.073836,-0.040344,-0.04535,3.99408,-0.734552,3.557114,1.717485,-0.235724,1.39132,0.224792,Pilot_Office_object/16/S004/trackers/VR_move_T009.csv,Pilot_Office_object/16/S004/trackers/Eye_gaze_T009.csv
Pilot_Office_object,16,4,10,1,10,272.3424,290.9237,8,O02,O02_L15,object,0,0,0,90,Clock,274.0195,89.06287,tableclock,1.717249,0.741288,-0.381913,356.9992,269.6479,0.111573,1.697608,0.916266,-0.380892,0.237385,0.358919,0.224152,274.5305,277.3183,279.3286,289.9022,1.699893,0.738246,-0.40886,356.1088,271.5085,359.6234,0.032197,-0.017357,-0.003041,-0.026948,1.68287,0.912541,-0.405889,0.029256,-0.014738,-0.003725,-0.024996,2.093969,-0.890411,1.860565,359.5118,0.175175,1.404073,-0.160458,Pilot_Office_object/16/S004/trackers/VR_move_T010.csv,Pilot_Office_object/16/S004/trackers/Eye_gaze_T010.csv
