time,ori_x,ori_y,ori_z,dir_x,dir_y,dir_z,gaze_x,gaze_y,gaze_z,gaze_object,pupil_l,pupil_r
503.813,-0.01843,-0.006561,-0.016781,0.03479,0.10994,0.993317,-0.184563,0,-0.827887,Ground,2.71666,2.909332
503.8248,-0.007871,-0.007473,-0.01408,0.045151,0.228287,0.972534,-0.235763,0,-1.015991,Ground,2.685104,3.290649
503.8352,0.000837,-0.004358,-0.018285,0.064468,-0.146912,0.987045,-0.179635,0,-0.439726,Ground,2.809021,2.870865
503.8463,-0.010209,-0.005988,-0.015384,0.096573,-0.036407,0.994659,-0.252004,0,-0.580323,Ground,2.777786,2.915375
503.8575,-0.010209,-0.005988,-0.015384,0.096573,-0.036407,0.994659,-0.255599,0,-0.572749,Ground,2.777786,2.915375
503.8686,-0.016705,-0.005705,-0.01375,0.02356,-0.207993,0.977844,-0.121822,0,-0.342412,Ground,2.711945,2.882004
503.8797,-0.016142,-0.005536,-0.013694,-0.152634,-0.232636,0.960495,0.121545,0,-0.333344,Ground,2.681076,2.862579
503.8908,-0.016142,-0.005536,-0.013694,-0.152634,-0.232636,0.960495,0.118272,0,-0.325737,Ground,2.681076,2.862579
503.9019,-0.014389,-0.003189,-0.01734,0.005463,-0.44104,0.897461,-0.051666,0,0.016824,Ground,2.671783,2.713043
503.9131,-0.010653,-0.003006,-0.01763,0.002258,-0.444565,0.895737,-0.047837,0,0.029612,Ground,2.64653,2.719193
503.9242,-0.007124,-0.003432,-0.01756,-0.028839,-0.352554,0.935333,-0.031051,0,-0.110706,Ground,2.52887,2.737045
503.9353,-0.007124,-0.003432,-0.01756,-0.028839,-0.352554,0.935333,-0.033582,0,-0.105098,Ground,2.52887,2.737045
503.9463,-0.001024,-0.002429,-0.018389,0.003326,-0.450821,0.892593,-0.053638,0,0.056548,Ground,2.637665,2.781418
503.9574,-0.00713,-0.002609,-0.017966,-0.0056,-0.4431,0.896439,-0.046669,0,0.045721,Ground,2.666153,2.740768
503.9685,-0.00713,-0.002609,-0.017966,-0.0056,-0.4431,0.896439,-0.049968,0,0.049353,Ground,2.666153,2.740768
503.9796,0.007746,-0.001939,-0.01888,0.013824,-0.454941,0.890396,-0.076893,0,0.076427,Ground,2.794983,2.839661
503.9907,0.024767,-0.001203,-0.020131,0.029678,-0.459061,0.887894,-0.101131,0,0.090026,Ground,2.618576,2.890945
504.002,0.024767,-0.001203,-0.020131,0.029678,-0.459061,0.887894,-0.104437,0,0.091505,Ground,2.618576,2.890945
504.013,0.028042,-0.001074,-0.020269,0.025574,-0.467697,0.883499,-0.09889,0,0.104828,Ground,2.631012,2.825897
504.0241,0.025851,-0.001255,-0.019878,0.009598,-0.459763,0.887985,-0.080837,0,0.087425,Ground,2.654831,2.93515
504.0352,0.024143,-0.001254,-0.020078,-0.028824,-0.460159,0.88736,-0.028508,0,0.077598,Ground,2.725479,2.796112
504.0463,0.024143,-0.001254,-0.020078,-0.028824,-0.460159,0.88736,-0.029011,0,0.076664,Ground,2.725479,2.796112
504.0573,0.020147,-0.001332,-0.020014,-0.035339,-0.456574,0.888962,-0.021242,0,0.067666,Ground,2.670624,2.846771
504.0685,0.021633,-0.001348,-0.019883,-0.039948,-0.459274,0.88739,-0.013921,0,0.069559,Ground,2.712265,2.829117
504.0799,0.021633,-0.001348,-0.019883,-0.039948,-0.459274,0.88739,-0.013073,0,0.068355,Ground,2.712265,2.829117
504.0911,0.017876,-0.001546,-0.019429,-0.047424,-0.457947,0.887711,-0.001781,0,0.063254,Ground,2.700897,2.784958
504.102,0.00972,-0.001838,-0.018854,-0.056244,-0.457779,0.887268,0.012407,0,0.059629,Ground,2.713593,2.784805
504.1128,0.004324,-0.002026,-0.018502,-0.060089,-0.456802,0.887528,0.019478,0,0.056186,Ground,2.703049,2.784363
504.124,0.004324,-0.002026,-0.018502,-0.060089,-0.456802,0.887528,0.022057,0,0.054763,Ground,2.703049,2.784363
504.1351,0.00513,-0.002007,-0.01855,-0.058929,-0.456604,0.887695,0.022997,0,0.053449,Ground,2.703461,2.783722
