time,ori_x,ori_y,ori_z,dir_x,dir_y,dir_z,gaze_x,gaze_y,gaze_z,gaze_object,pupil_l,pupil_r
240.5988,0.035067,0.002924,-0.031501,0.45993,0.051025,0.886475,-99999,-99999,-99999,,3.0327,3.129868
240.6102,0.035066,0.002907,-0.031496,0.482666,0.052322,0.874222,-99999,-99999,-99999,,3.04097,2.905426
240.621,0.034989,0.002932,-0.031759,0.470093,0.033844,0.881958,-99999,-99999,-99999,,2.993698,3.053665
240.6321,0.035297,0.003379,-0.033459,0.388214,0.001984,0.921555,-99999,-99999,-99999,,2.888382,2.225052
240.6432,0.035297,0.003379,-0.033459,0.388214,0.001984,0.921555,-99999,-99999,-99999,,2.888382,2.225052
240.6542,0.035525,0.003209,-0.033042,0.328537,-0.028412,0.944046,-99999,-99999,-99999,,2.743942,2.1548
240.6654,0.035666,0.003447,-0.034126,0.283264,-0.019959,0.958832,-99999,-99999,-99999,,2.786133,2.667404
240.6765,0.035666,0.003447,-0.034126,0.283264,-0.019959,0.958832,-99999,-99999,-99999,,2.786133,2.667404
240.6876,-0.018109,0.003345,-0.030036,0.238281,-0.00885,0.971146,-99999,-99999,-99999,,2.687134,2.830719
240.6988,-0.031011,0.003222,-0.028884,0.203079,-0.031525,0.978638,-99999,-99999,-99999,,2.78804,2.930908
240.7099,-0.031011,0.003222,-0.028884,0.203079,-0.031525,0.978638,-99999,-99999,-99999,,2.78804,2.930908
240.7209,-0.029763,0.003214,-0.029018,0.166748,-0.028046,0.985596,-99999,-99999,-99999,,2.838318,2.979584
240.7321,-0.029856,0.003219,-0.029164,0.172272,-0.037109,0.984345,-99999,-99999,-99999,,2.925003,3.088699
240.7432,0.001299,0.003374,-0.031889,0.265961,-0.092087,0.959564,-99999,-99999,-99999,,2.925995,2.685593
240.7543,0.001299,0.003374,-0.031889,0.265961,-0.092087,0.959564,-99999,-99999,-99999,,2.925995,2.685593
240.7654,-0.018114,0.0028,-0.028984,0.2883,-0.101669,0.952118,-99999,-99999,-99999,,3.087906,2.290161
240.7765,-0.031817,0.003159,-0.029306,0.284195,-0.077789,0.955597,-99999,-99999,-99999,,2.913055,2.216187
240.7875,-0.031817,0.003159,-0.029306,0.284195,-0.077789,0.955597,-99999,-99999,-99999,,2.913055,2.216187
240.7987,-0.031955,0.003026,-0.028844,0.297791,-0.049194,0.953354,-99999,-99999,-99999,,3.093964,2.012619
240.8098,-0.031797,0.003221,-0.029474,0.312882,-0.018188,0.949616,-99999,-99999,-99999,,2.89061,2.665909
240.8209,-0.029405,0.003213,-0.02963,0.305527,-0.057922,0.950409,-99999,-99999,-99999,,3.001556,2.899017
240.832,-0.029405,0.003213,-0.02963,0.305527,-0.057922,0.950409,-99999,-99999,-99999,,3.001556,2.899017
240.8432,-0.030677,0.003244,-0.029726,0.247391,-0.116501,0.961884,-99999,-99999,-99999,,2.894211,2.672699
240.8542,-0.030793,0.002934,-0.028551,0.241898,-0.088654,0.966232,-99999,-99999,-99999,,2.891724,3.033356
240.8654,-0.030793,0.002934,-0.028551,0.241898,-0.088654,0.966232,-99999,-99999,-99999,,2.891724,3.033356
240.8764,-0.029894,0.003116,-0.029278,0.238052,-0.101532,0.965927,-99999,-99999,-99999,,2.901016,2.930206
240.8875,-0.012339,0.003228,-0.030994,0.207626,-0.072968,0.975479,-99999,-99999,-99999,,2.875031,3.127106
240.8987,-0.012339,0.003228,-0.030994,0.207626,-0.072968,0.975479,-99999,-99999,-99999,,2.875031,3.127106
240.9098,-0.028587,0.003181,-0.029691,0.185257,-0.077423,0.97963,-99999,-99999,-99999,,2.769348,3.26416
240.9208,-0.019626,0.003199,-0.030356,0.163635,-0.084503,0.98288,-99999,-99999,-99999,,2.772644,3.264572
240.932,-0.027023,0.003178,-0.029694,0.139465,-0.092163,0.985916,-99999,-99999,-99999,,2.827835,3.226334
240.9432,-0.027023,0.003178,-0.029694,0.139465,-0.092163,0.985916,-99999,-99999,-99999,,2.827835,3.226334
240.9541,-0.025923,0.003186,-0.029796,0.120346,-0.092545,0.988403,-99999,-99999,-99999,,2.841522,3.251648
240.9653,-0.025412,0.003136,-0.029659,0.110016,-0.07724,0.990921,-99999,-99999,-99999,,2.924713,3.147125
