time,ori_x,ori_y,ori_z,dir_x,dir_y,dir_z,gaze_x,gaze_y,gaze_z,gaze_object,pupil_l,pupil_r
464.3458,0.031096,-0.00499,-0.01769,0.071976,-0.46582,0.881928,-0.196381,0,0.038568,Ground,3.365524,3.496994
464.3571,0.030674,-0.00501,-0.017684,0.039902,-0.446289,0.893982,-0.152475,0,0.004768,Ground,3.359406,3.48941
464.368,0.012843,-0.005794,-0.017755,0.020309,-0.417725,0.908341,-0.126829,0,-0.040589,Ground,3.361237,3.449631
464.3792,0.012843,-0.005794,-0.017755,0.020309,-0.417725,0.908341,-0.12672,0,-0.039934,Ground,3.361237,3.449631
464.3902,0.003039,-0.006216,-0.017842,0.011536,-0.409805,0.912094,-0.114962,0,-0.052429,Ground,3.357468,3.470917
464.4013,-0.001031,-0.006392,-0.017874,0.011627,-0.407196,0.913254,-0.115035,0,-0.056219,Ground,3.315063,3.467346
464.4126,-0.001031,-0.006392,-0.017874,0.011627,-0.407196,0.913254,-0.114654,0,-0.056371,Ground,3.315063,3.467346
464.4236,-0.001558,-0.006414,-0.017878,0.013382,-0.406784,0.913422,-0.116858,0,-0.057125,Ground,3.310928,3.467331
464.4348,-0.001428,-0.006408,-0.017875,0.013855,-0.406967,0.91333,-0.117053,0,-0.056906,Ground,3.296265,3.467438
464.4458,0.000662,-0.006319,-0.01785,0.014008,-0.406464,0.913544,-0.117268,0,-0.057973,Ground,3.298676,3.415314
464.4568,0.000662,-0.006319,-0.01785,0.014008,-0.406464,0.913544,-0.116897,0,-0.058244,Ground,3.298676,3.415314
464.4679,0.000963,-0.006307,-0.017844,0.014786,-0.406723,0.913422,-0.117703,0,-0.058407,Ground,3.297104,3.414948
464.4791,0.004101,-0.006175,-0.017801,0.017685,-0.406952,0.913269,-0.121512,0,-0.058251,Ground,3.312134,3.45105
464.4902,0.004101,-0.006175,-0.017801,0.017685,-0.406952,0.913269,-0.121616,0,-0.058712,Ground,3.312134,3.45105
464.5014,0.00426,-0.006173,-0.017768,0.018143,-0.40802,0.912781,-0.122042,0,-0.05757,Ground,3.313339,3.468445
464.5125,0.000611,-0.006333,-0.017782,0.016586,-0.406235,0.913605,-0.119751,0,-0.060672,Ground,3.301651,3.468765
464.5235,0.000611,-0.006333,-0.017782,0.016586,-0.406235,0.913605,-0.119462,0,-0.061313,Ground,3.301651,3.468765
464.5348,-0.001367,-0.006427,-0.017783,0.01593,-0.405396,0.913986,-0.118751,0,-0.063248,Ground,3.325806,3.433594
464.5457,-0.005479,-0.006615,-0.017811,0.013626,-0.40303,0.915085,-0.115542,0,-0.067742,Ground,3.335587,3.434158
464.557,-0.000907,-0.00644,-0.017731,0.016586,-0.407761,0.912933,-0.119389,0,-0.060878,Ground,3.337341,3.479858
464.568,-0.000907,-0.00644,-0.017731,0.016586,-0.407761,0.912933,-0.119316,0,-0.06162,Ground,3.337341,3.479858
464.5791,0.010965,-0.005992,-0.017401,0.011139,-0.424698,0.905258,-0.11063,0,-0.036364,Ground,3.327652,3.397964
464.5901,0.0197,-0.005595,-0.017448,0.016068,-0.422333,0.906281,-0.117998,0,-0.040195,Ground,3.327087,3.507263
464.6014,0.0197,-0.005595,-0.017448,0.016068,-0.422333,0.906281,-0.118334,0,-0.040178,Ground,3.327087,3.507263
464.6124,0.02141,-0.005504,-0.017515,0.014557,-0.426056,0.904572,-0.116096,0,-0.034848,Ground,3.331497,3.499588
464.6234,0.018492,-0.005624,-0.017685,-0.015671,-0.419251,0.90773,-0.074591,0,-0.048034,Ground,3.343582,3.499039
464.6347,0.018492,-0.005624,-0.017685,-0.015671,-0.419251,0.90773,-0.074876,0,-0.04867,Ground,3.343582,3.499039
