time,ori_x,ori_y,ori_z,dir_x,dir_y,dir_z,gaze_x,gaze_y,gaze_z,gaze_object,pupil_l,pupil_r
545.4561,-0.024644,-0.006547,-0.020926,-0.138229,-0.417023,0.898315,-0.74622,0,-0.14479,Ground,2.609833,2.674774
545.4675,-0.024011,-0.006529,-0.020932,-0.126434,-0.411346,0.902664,-0.749348,0,-0.129428,Ground,2.581161,2.628738
545.4783,-0.024011,-0.006529,-0.020932,-0.126434,-0.411346,0.902664,-0.740868,0,-0.131239,Ground,2.581161,2.628738
545.4894,-0.018065,-0.006473,-0.021025,-0.116364,-0.407532,0.905731,-0.73949,0,-0.118361,Ground,2.567169,2.477936
545.5005,-0.000587,-0.006515,-0.02109,-0.09642,-0.405701,0.90889,-0.735323,0,-0.090572,Ground,2.551498,2.485947
545.5117,-0.000587,-0.006515,-0.02109,-0.09642,-0.405701,0.90889,-0.725569,0,-0.09211,Ground,2.551498,2.485947
545.5227,0.003548,-0.006519,-0.021067,-0.092758,-0.405045,0.909561,-0.716425,0,-0.088458,Ground,2.543213,2.486938
545.5338,-0.019697,-0.006883,-0.020939,-0.120194,-0.321259,0.939316,-0.83087,0,-0.139071,Ground,2.637192,2.490585
545.5449,-0.024912,-0.00621,-0.021098,-0.120804,-0.377075,0.918259,-0.729487,0,-0.134286,Ground,2.409332,2.626328
545.5562,-0.024912,-0.00621,-0.021098,-0.120804,-0.377075,0.918259,-0.714449,0,-0.134409,Ground,2.409332,2.626328
545.5671,-0.023995,-0.006126,-0.021123,-0.110153,-0.381653,0.917709,-0.695298,0,-0.11811,Ground,2.486084,2.665741
545.5782,-0.017284,-0.005967,-0.02132,-0.105042,-0.363785,0.925537,-0.712093,0,-0.113222,Ground,2.491486,2.570099
545.5894,-0.017284,-0.005967,-0.02132,-0.105042,-0.363785,0.925537,-0.700565,0,-0.11403,Ground,2.491486,2.570099
545.6005,-0.002108,-0.005903,-0.021497,-0.09462,-0.352951,0.930832,-0.708877,0,-0.10223,Ground,2.543137,2.521881
545.6116,0.010791,-0.005859,-0.021561,-0.085129,-0.35437,0.931213,-0.697758,0,-0.090438,Ground,2.544632,2.473312
545.6227,-0.008037,-0.006002,-0.020952,-0.089828,-0.355148,0.930481,-0.683373,0,-0.099237,Ground,2.56369,2.4729
545.6339,-0.008037,-0.006002,-0.020952,-0.089828,-0.355148,0.930481,-0.670632,0,-0.10126,Ground,2.56369,2.4729
545.645,-0.026387,-0.00603,-0.020848,-0.106354,-0.346817,0.93187,-0.667702,0,-0.128531,Ground,2.517838,2.454269
545.656,-0.025691,-0.006275,-0.020917,-0.086548,-0.408157,0.908783,-0.565434,0,-0.09005,Ground,2.607468,2.560944
545.6671,-0.025691,-0.006275,-0.020917,-0.086548,-0.408157,0.908783,-0.554394,0,-0.090635,Ground,2.607468,2.560944
545.6782,-0.025528,-0.006437,-0.020743,-0.06012,-0.418778,0.906082,-0.532926,0,-0.050465,Ground,2.776138,2.530731
545.6895,-0.028233,-0.006502,-0.020954,-0.077423,-0.450028,0.889633,-0.468517,0,-0.068803,Ground,2.691788,2.756897
545.7004,-0.028429,-0.006461,-0.021026,-0.071457,-0.451538,0.889374,-0.457405,0,-0.057906,Ground,2.700745,2.55278
545.7117,-0.028429,-0.006461,-0.021026,-0.071457,-0.451538,0.889374,-0.447535,0,-0.055436,Ground,2.700745,2.55278
545.7227,-0.0284,-0.006511,-0.020437,-0.054382,-0.451752,0.890472,-0.441431,0,-0.028058,Ground,2.66153,2.597305
545.7339,-0.02733,-0.00644,-0.020566,-0.062469,-0.446732,0.892471,-0.437985,0,-0.03739,Ground,2.612427,2.566589
545.7448,-0.008519,-0.006384,-0.020851,-0.043732,-0.433212,0.900223,-0.454533,0,-0.010811,Ground,2.593231,2.484604
545.7562,-0.008519,-0.006384,-0.020851,-0.043732,-0.433212,0.900223,-0.444239,0,-0.007986,Ground,2.593231,2.484604
545.7672,-0.011577,-0.006366,-0.020894,-0.047302,-0.431168,0.901016,-0.436257,0,-0.011046,Ground,2.522141,2.482666
545.7781,-0.019233,-0.006329,-0.020874,-0.054749,-0.42868,0.901779,-0.427703,0,-0.019709,Ground,2.555069,2.466919
545.7893,-0.019233,-0.006329,-0.020874,-0.054749,-0.42868,0.901779,-0.416894,0,-0.018078,Ground,2.555069,2.466919
545.8005,-0.024732,-0.006311,-0.020843,-0.063629,-0.424576,0.903137,-0.410896,0,-0.030427,Ground,2.673126,2.467422
545.8115,-0.024528,-0.006311,-0.020841,-0.066086,-0.420868,0.904694,-0.407049,0,-0.034441,Ground,2.753647,2.49649
545.8226,-0.013305,-0.007986,-0.020322,-0.076645,-0.141281,0.986984,-0.81783,0,-0.120892,Ground,3.55249,2.51947
545.8339,-0.013305,-0.007986,-0.020322,-0.076645,-0.141281,0.986984,-0.811588,0,-0.122907,Ground,3.55249,2.51947
545.8449,-0.011851,-0.006362,-0.020691,-0.056427,-0.393814,0.91745,-0.431718,0,-0.029504,Ground,2.569244,2.541489
545.856,-0.009379,-0.006432,-0.021028,-0.074066,-0.420273,0.904358,-0.380827,0,-0.04931,Ground,2.580963,2.577301
545.8671,-0.009379,-0.006432,-0.021028,-0.074066,-0.420273,0.904358,-0.377272,0,-0.050913,Ground,2.580963,2.577301
545.8782,0.023516,-0.006805,-0.021231,-0.059357,-0.48938,0.870041,-0.265234,0,-0.01231,Ground,2.603394,2.674225
545.8893,0.015672,-0.007105,-0.021007,-0.056732,-0.501038,0.863556,-0.243991,0,-0.00663,Ground,2.738388,2.709656
545.9004,0.015672,-0.007105,-0.021007,-0.056732,-0.501038,0.863556,-0.241515,0,-0.007976,Ground,2.738388,2.709656
545.9115,0.007315,-0.007074,-0.02101,-0.065109,-0.501785,0.862534,-0.236063,0,-0.02149,Ground,2.743912,2.611816
545.9227,-0.012366,-0.006903,-0.021131,-0.085236,-0.499725,0.861969,-0.23111,0,-0.052826,Ground,2.742706,2.584137
545.9337,-0.010452,-0.006907,-0.021139,-0.083603,-0.498917,0.862595,-0.231237,0,-0.052387,Ground,2.741058,2.637207
545.9448,-0.010452,-0.006907,-0.021139,-0.083603,-0.498917,0.862595,-0.230271,0,-0.0543,Ground,2.741058,2.637207
545.9561,0.001436,-0.006975,-0.021097,-0.066086,-0.498581,0.864304,-0.235168,0,-0.030485,Ground,2.740952,2.655197
545.967,0.011671,-0.007048,-0.02103,-0.053711,-0.49971,0.864517,-0.235308,0,-0.014013,Ground,2.717239,2.661209
545.9781,0.011671,-0.007048,-0.02103,-0.053711,-0.49971,0.864517,-0.231949,0,-0.015763,Ground,2.717239,2.661209
545.9892,0.005798,-0.007056,-0.021032,-0.060761,-0.497711,0.865204,-0.229207,0,-0.027935,Ground,2.710953,2.633347
546.0003,0.006156,-0.007059,-0.021103,-0.060196,-0.496002,0.866211,-0.227039,0,-0.029063,Ground,2.7099,2.609116
546.0114,0.013465,-0.00712,-0.021065,-0.049225,-0.49707,0.866303,-0.222889,0,-0.014113,Ground,2.701691,2.463806
546.0225,0.013465,-0.00712,-0.021065,-0.049225,-0.49707,0.866303,-0.216249,0,-0.015319,Ground,2.701691,2.463806
546.0339,0.013384,-0.007122,-0.02108,-0.050323,-0.494446,0.867737,-0.213961,0,-0.018805,Ground,2.693665,2.503983
546.0449,0.007672,-0.007121,-0.021129,-0.05336,-0.489365,0.870422,-0.215384,0,-0.02561,Ground,2.691376,2.555908
546.056,0.007672,-0.007121,-0.021129,-0.05336,-0.489365,0.870422,-0.209143,0,-0.026552,Ground,2.691376,2.555908
546.067,0.005017,-0.007121,-0.02122,-0.053879,-0.488922,0.870651,-0.204291,0,-0.028193,Ground,2.667053,2.541763
546.0781,0.008469,-0.007127,-0.02124,-0.048691,-0.487656,0.871658,-0.202894,0,-0.021693,Ground,2.66246,2.555923
546.0892,0.00953,-0.00713,-0.021247,-0.043625,-0.486633,0.872498,-0.201486,0,-0.01571,Ground,2.681335,2.579651
546.1003,0.00953,-0.00713,-0.021247,-0.043625,-0.486633,0.872498,-0.196934,0,-0.016192,Ground,2.681335,2.579651
546.1114,-0.005286,-0.007045,-0.021299,-0.057068,-0.485291,0.872482,-0.190675,0,-0.03648,Ground,2.661179,2.604279
546.1225,-0.008474,-0.006941,-0.02132,-0.05983,-0.474503,0.878204,-0.204176,0,-0.044562,Ground,2.64534,2.681839
546.1336,-0.008474,-0.006941,-0.02132,-0.05983,-0.474503,0.878204,-0.200952,0,-0.045088,Ground,2.64534,2.681839
546.1447,-0.002682,-0.006981,-0.021305,-0.052872,-0.474136,0.878845,-0.200631,0,-0.03631,Ground,2.64505,2.686584
546.1559,0.003973,-0.007049,-0.021167,-0.038437,-0.471527,0.880997,-0.206807,0,-0.017486,Ground,2.638962,2.656799
546.1669,0.003705,-0.007029,-0.021186,-0.036469,-0.468231,0.882843,-0.209986,0,-0.017128,Ground,2.639053,2.639404
546.1782,0.003705,-0.007029,-0.021186,-0.036469,-0.468231,0.882843,-0.207064,0,-0.018378,Ground,2.639053,2.639404
546.1893,0.001093,-0.006955,-0.021383,-0.040619,-0.462799,0.885529,-0.211881,0,-0.027123,Ground,2.6418,2.629456
546.2002,0.000113,-0.006956,-0.021381,-0.040298,-0.460007,0.886993,-0.21363,0,-0.028666,Ground,2.628006,2.604034
546.2114,0.000113,-0.006956,-0.021381,-0.040298,-0.460007,0.886993,-0.210396,0,-0.029851,Ground,2.628006,2.604034
546.2226,-0.002024,-0.006961,-0.02137,-0.041351,-0.458069,0.88794,-0.209706,0,-0.033308,Ground,2.620285,2.604813
546.2335,-0.014617,-0.006326,-0.023412,-0.032822,-0.438416,0.898163,-0.240519,0,-0.028267,Ground,2.429337,2.590683
546.2447,-0.01699,-0.0067,-0.022165,-0.047363,-0.439514,0.896973,-0.231096,0,-0.050452,Ground,2.469635,2.58255
546.2558,-0.01699,-0.0067,-0.022165,-0.047363,-0.439514,0.896973,-0.227873,0,-0.052493,Ground,2.469635,2.58255
546.267,-0.01413,-0.007005,-0.021291,-0.05072,-0.444565,0.894302,-0.215706,0,-0.058464,Ground,2.612045,2.574692
546.2781,-0.002202,-0.007116,-0.021407,-0.040771,-0.449081,0.892548,-0.208199,0,-0.045438,Ground,2.634552,2.579285
546.2891,-0.001035,-0.007293,-0.021302,-0.04454,-0.479157,0.876587,-0.155032,0,-0.044646,Ground,2.583282,2.493439
546.3002,-0.001035,-0.007293,-0.021302,-0.04454,-0.479157,0.876587,-0.151442,0,-0.046896,Ground,2.583282,2.493439
546.3114,-0.013333,-0.007342,-0.021099,-0.048355,-0.474365,0.878983,-0.152853,0,-0.055752,Ground,2.55423,2.480453
546.3224,-0.025361,-0.007285,-0.020947,-0.058395,-0.472488,0.879379,-0.146633,0,-0.072486,Ground,2.601929,2.481277
546.3335,-0.025361,-0.007285,-0.020947,-0.058395,-0.472488,0.879379,-0.138653,0,-0.073191,Ground,2.601929,2.481277
546.3447,-0.026044,-0.007289,-0.020932,-0.058945,-0.471405,0.879929,-0.131561,0,-0.075038,Ground,2.592178,2.502609
546.3558,-0.023817,-0.007285,-0.020903,-0.050217,-0.469101,0.881699,-0.12795,0,-0.063627,Ground,2.598114,2.459946
