time,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,grab_force,grab,trigger
744.4312,-0.705336,1.448856,0.018579,68.67448,270.363,9.35656,0,0,0,0,0,0,-0.80441,0.690168,0.265026,42.87361,257.0715,13.66903,0,False,False
744.4427,-0.698687,1.448267,0.019934,68.70995,270.4102,9.457344,0,0,0,0,0,0,-0.80232,0.692042,0.263851,42.38167,256.7508,13.49687,0,False,False
744.4536,-0.691989,1.447644,0.021392,68.78331,270.4602,9.560783,0,0,0,0,0,0,-0.799927,0.694124,0.262635,41.83448,256.4363,13.37263,0,False,False
744.4647,-0.685124,1.44682,0.022883,68.91309,270.5265,9.676912,0,0,0,0,0,0,-0.797434,0.696025,0.261603,41.34428,256.1719,13.26486,0,False,False
744.4757,-0.678278,1.445916,0.02447,69.05147,270.6052,9.79115,0,0,0,0,0,0,-0.794601,0.698005,0.260501,40.83397,255.8997,13.11471,0,False,False
744.4869,-0.671298,1.444879,0.026109,69.25488,270.6978,9.889956,0,0,0,0,0,0,-0.791765,0.699642,0.259598,40.37413,255.6359,12.96403,0,False,False
744.4981,-0.664304,1.443802,0.027872,69.43959,270.7624,9.971074,0,0,0,0,0,0,-0.788596,0.701325,0.258695,39.9558,255.3391,12.77434,0,False,False
744.509,-0.657311,1.442624,0.029689,69.66862,270.8371,10.03942,0,0,0,0,0,0,-0.784982,0.703044,0.257754,39.52012,254.9817,12.52964,0,False,False
744.5203,-0.650337,1.441446,0.031605,69.88481,270.903,10.09396,0,0,0,0,0,0,-0.781445,0.704646,0.256863,39.15059,254.6111,12.28891,0,False,False
744.5313,-0.643396,1.440268,0.03349,70.06635,270.9679,10.1586,0,0,0,0,0,0,-0.777751,0.706235,0.256035,38.76344,254.2688,12.08897,0,False,False
744.5424,-0.636545,1.439097,0.035438,70.29098,270.9824,10.15868,0,0,0,0,0,0,-0.772939,0.707715,0.255461,38.38105,253.8879,11.87044,0,False,False
744.5535,-0.629779,1.438001,0.037421,70.55409,271.0444,10.23912,0,0,0,0,0,0,-0.768645,0.70907,0.254828,38.03989,253.543,11.64307,0,False,False
744.5646,-0.623153,1.436845,0.039411,70.82928,271.0908,10.27722,0,0,0,0,0,0,-0.763666,0.710605,0.254301,37.67614,253.1797,11.37308,0,False,False
744.5757,-0.616877,1.435737,0.04142,71.07774,271.1519,10.34113,0,0,0,0,0,0,-0.758277,0.711739,0.254191,37.37173,252.9111,11.06644,0,False,False
