time,ori_x,ori_y,ori_z,dir_x,dir_y,dir_z,gaze_x,gaze_y,gaze_z,gaze_object,pupil_l,pupil_r
560.3035,-0.003006,-0.007192,-0.017585,-0.037781,-0.334427,0.94165,-0.012064,0,-0.067994,Ground,3.654633,3.848022
560.3149,-0.002074,-0.007235,-0.017523,-0.038544,-0.329315,0.94342,-0.01017,0,-0.076656,Ground,3.83844,3.835434
560.3257,-0.020125,-0.007484,-0.016598,-0.061279,-0.331238,0.941544,0.020878,0,-0.070829,Ground,3.709991,3.851273
560.3369,-0.020125,-0.007484,-0.016598,-0.061279,-0.331238,0.941544,0.021629,0,-0.072065,Ground,3.709991,3.851273
560.3479,-0.02427,-0.007579,-0.016344,-0.068069,-0.325943,0.942917,0.032546,0,-0.079393,Ground,3.670334,3.858047
560.359,0.003667,-0.007268,-0.017873,-0.039459,-0.330566,0.942947,-0.005755,0,-0.079349,Ground,3.67276,3.864044
560.3701,0.032862,-0.006926,-0.019478,-0.009827,-0.334763,0.942246,-0.04614,0,-0.079803,Ground,3.673996,3.867996
560.3812,0.032862,-0.006926,-0.019478,-0.009827,-0.334763,0.942246,-0.04558,0,-0.081718,Ground,3.673996,3.867996
560.3924,0.034356,-0.006904,-0.019559,-0.006561,-0.335892,0.941864,-0.049607,0,-0.083407,Ground,3.671371,3.859299
560.4034,0.032768,-0.006934,-0.019349,-0.008606,-0.344254,0.938828,-0.048351,0,-0.074288,Ground,3.573898,3.864212
560.4145,0.032768,-0.006934,-0.019349,-0.008606,-0.344254,0.938828,-0.048374,0,-0.077478,Ground,3.573898,3.864212
560.4258,0.015245,-0.007315,-0.018341,-0.024216,-0.323807,0.945801,-0.023665,0,-0.107954,Ground,3.77916,3.860397
560.4367,-0.003054,-0.007714,-0.017331,-0.0495,-0.322098,0.945404,0.010067,0,-0.108585,Ground,3.720795,3.850296
560.4479,-0.003054,-0.007714,-0.017331,-0.0495,-0.322098,0.945404,0.009224,0,-0.110847,Ground,3.720795,3.850296
560.4591,-0.005839,-0.007793,-0.017164,-0.053085,-0.322754,0.944977,0.012251,0,-0.110491,Ground,3.732651,3.845886
560.47,0.001076,-0.007676,-0.017512,-0.044739,-0.329178,0.943192,-0.002417,0,-0.103067,Ground,3.752365,3.838074
560.4811,-0.009959,-0.007919,-0.016932,-0.059326,-0.324158,0.944122,0.016051,0,-0.10761,Ground,3.731537,3.838028
560.4923,-0.009959,-0.007919,-0.016932,-0.059326,-0.324158,0.944122,0.013435,0,-0.107093,Ground,3.731537,3.838028
560.5034,-0.016129,-0.008053,-0.016615,-0.067703,-0.328247,0.942154,0.021515,0,-0.099003,Ground,3.71727,3.840775
560.5145,-0.020043,-0.008168,-0.016396,-0.072998,-0.328186,0.941773,0.025892,0,-0.097424,Ground,3.725327,3.854935
560.5256,-0.020043,-0.008168,-0.016396,-0.072998,-0.328186,0.941773,0.022934,0,-0.096905,Ground,3.725327,3.854935
560.5367,-0.014501,-0.00809,-0.016649,-0.066605,-0.330795,0.94133,0.010388,0,-0.094367,Ground,3.720749,3.851624
560.5478,-0.013904,-0.008091,-0.016656,-0.068054,-0.331009,0.941162,0.009201,0,-0.094332,Ground,3.709061,3.857971
560.5589,-0.013904,-0.008091,-0.016656,-0.068054,-0.331009,0.941162,0.006043,0,-0.095536,Ground,3.709061,3.857971
560.5701,-0.0021,-0.007883,-0.017214,-0.055359,-0.334305,0.940826,-0.014383,0,-0.094882,Ground,3.721466,3.868088
560.5811,-0.00508,-0.007884,-0.017105,-0.065887,-0.345566,0.936066,-0.004461,0,-0.078891,Ground,3.436417,3.873886
560.5922,-0.023887,-0.008267,-0.016074,-0.090622,-0.32962,0.939743,0.029716,0,-0.100964,Ground,3.830048,3.87149
560.6033,-0.023887,-0.008267,-0.016074,-0.090622,-0.32962,0.939743,0.027553,0,-0.10438,Ground,3.830048,3.87149
560.6144,-0.025507,-0.008067,-0.016235,-0.057785,-0.310486,0.948807,-0.016173,0,-0.141683,Ground,3.670303,3.768082
560.6257,-0.028226,-0.008139,-0.016005,-0.061279,-0.300247,0.951889,-0.011771,0,-0.159148,Ground,3.71373,3.831406
560.6365,-0.028226,-0.008139,-0.016005,-0.061279,-0.300247,0.951889,-0.013093,0,-0.162441,Ground,3.71373,3.831406
560.6478,-0.028226,-0.008161,-0.015986,-0.063751,-0.30545,0.950058,-0.01136,0,-0.158508,Ground,3.637772,3.820541
560.659,-0.028224,-0.008197,-0.015957,-0.065491,-0.305069,0.950073,-0.009405,0,-0.162608,Ground,3.664001,3.827148
560.6699,-0.028224,-0.008197,-0.015957,-0.065491,-0.305069,0.950073,-0.009188,0,-0.166784,Ground,3.664001,3.827148
560.681,-0.028222,-0.008218,-0.015941,-0.065796,-0.307922,0.949127,-0.008937,0,-0.166497,Ground,3.666,3.781296
560.6922,-0.028217,-0.008224,-0.015933,-0.067657,-0.312271,0.947571,-0.006215,0,-0.163839,Ground,3.868881,3.775757
560.7034,-0.028217,-0.008233,-0.015927,-0.070511,-0.314362,0.946671,-0.001593,0,-0.16464,Ground,3.731674,3.77507
560.7144,-0.028217,-0.008233,-0.015927,-0.070511,-0.314362,0.946671,-0.000168,0,-0.169033,Ground,3.731674,3.77507
560.7255,-0.028221,-0.008242,-0.015923,-0.071075,-0.313568,0.946899,0.002238,0,-0.175941,Ground,3.71727,3.777298
560.7366,-0.028223,-0.008242,-0.015931,-0.070877,-0.318665,0.945206,0.002832,0,-0.174438,Ground,3.728561,3.779846
560.7477,-0.028223,-0.008242,-0.015931,-0.070877,-0.318665,0.945206,0.004722,0,-0.182178,Ground,3.728561,3.779846
560.7587,-0.028223,-0.008242,-0.015931,-0.070984,-0.323181,0.943665,0.005837,0,-0.183771,Ground,3.701996,3.807999
560.7698,-0.004799,-0.007825,-0.016899,-0.04863,-0.340256,0.939072,-0.026331,0,-0.17218,Ground,3.727692,3.806122
560.7809,-0.004799,-0.007825,-0.016899,-0.04863,-0.340256,0.939072,-0.025393,0,-0.181859,Ground,3.727692,3.806122
560.7922,-0.011439,-0.007938,-0.016639,-0.054031,-0.339844,0.938919,-0.017901,0,-0.191896,Ground,3.742416,3.804245
560.8032,-0.028242,-0.008195,-0.016012,-0.073074,-0.333908,0.939758,0.00877,0,-0.208858,Ground,3.740509,3.804016
560.8143,-0.028278,-0.00818,-0.016012,-0.074722,-0.337112,0.938477,0.009764,0,-0.215285,Ground,3.761749,3.808411
560.8254,-0.028278,-0.00818,-0.016012,-0.074722,-0.337112,0.938477,0.007868,0,-0.227975,Ground,3.761749,3.808411
560.8365,-0.028342,-0.008159,-0.01602,-0.076584,-0.342651,0.936325,0.007647,0,-0.232984,Ground,3.760895,3.802353
560.8478,-0.028383,-0.008147,-0.016028,-0.068909,-0.348709,0.934677,-0.007178,0,-0.238335,Ground,3.754532,3.798279
560.8588,-0.028383,-0.008147,-0.016028,-0.068909,-0.348709,0.934677,-0.011405,0,-0.251952,Ground,3.754532,3.798279
560.8699,-0.02841,-0.008092,-0.016042,-0.069794,-0.359222,0.930634,-0.015246,0,-0.249153,Ground,3.733932,3.794724
560.8809,-0.028411,-0.008092,-0.016095,-0.06424,-0.359329,0.930985,-0.029227,0,-0.262217,Ground,3.716843,3.776291
560.8921,-0.028411,-0.008092,-0.016095,-0.06424,-0.359329,0.930985,-0.035685,0,-0.27457,Ground,3.716843,3.776291
560.9032,-0.02844,-0.008141,-0.016214,-0.067001,-0.356613,0.931839,-0.040009,0,-0.290789,Ground,4.417847,3.759109
560.9144,-0.028494,-0.008141,-0.016214,-0.075073,-0.357407,0.930908,-0.03717,0,-0.301939,Ground,4.659805,3.770157
560.9254,-0.028685,-0.010652,-0.015742,-0.104279,-0.040833,0.993698,0.009801,0,-0.813264,Ground,4.92189,3.837372
560.9366,-0.028685,-0.010652,-0.015742,-0.104279,-0.040833,0.993698,-0.005074,0,-0.830993,Ground,4.92189,3.837372
560.9475,-0.028507,-0.008408,-0.015742,-0.077499,-0.368515,0.926376,-0.063534,0,-0.326423,Ground,4.829819,3.757904
560.9588,-0.028438,-0.008024,-0.016457,-0.098938,-0.373947,0.92215,-0.04383,0,-0.332856,Ground,3.451035,3.618668
560.9699,-0.028438,-0.008024,-0.016457,-0.098938,-0.373947,0.92215,-0.055419,0,-0.348135,Ground,3.451035,3.618668
560.981,-0.028149,-0.007677,-0.016765,-0.087463,-0.357056,0.929962,-0.085353,0,-0.390422,Ground,3.487625,3.715179
560.9921,-0.028274,-0.007516,-0.01658,-0.07605,-0.338837,0.937759,-0.11636,0,-0.433979,Ground,3.481369,3.8078
561.0032,-0.028274,-0.007516,-0.01658,-0.07605,-0.338837,0.937759,-0.129861,0,-0.449594,Ground,3.481369,3.8078
561.0143,-0.028377,-0.007472,-0.01596,-0.087891,-0.333771,0.938538,-0.127211,0,-0.473516,Ground,3.581711,3.579742
561.0254,-0.028393,-0.007502,-0.015835,-0.094894,-0.341904,0.934921,-0.130892,0,-0.475808,Ground,3.566055,3.729156
561.0364,-0.025705,-0.007462,-0.015953,-0.092484,-0.349503,0.932343,-0.148486,0,-0.477686,Ground,3.585938,3.688766
561.0475,-0.025705,-0.007462,-0.015953,-0.092484,-0.349503,0.932343,-0.165082,0,-0.491007,Ground,3.585938,3.688766
