time,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,grab_force,grab,trigger
493.2624,-0.38638,1.493792,0.062661,64.98643,146.9217,354.3226,0,0,0,0,0,0,-0.752615,0.722924,0.144258,62.20783,191.6637,58.03166,0,False,False
493.2738,-0.384861,1.493914,0.057798,65.07269,146.4791,354.3353,0,0,0,0,0,0,-0.748311,0.723023,0.135911,62.32838,190.2143,57.2424,0,False,False
493.2847,-0.383372,1.493916,0.053011,65.10566,146.0347,354.3716,0,0,0,0,0,0,-0.744177,0.723068,0.128215,62.40448,188.8417,56.54743,0,False,False
493.2958,-0.381593,1.493711,0.048253,65.10101,145.5773,354.4455,0,0,0,0,0,0,-0.739797,0.722919,0.119919,62.49361,187.2737,55.79953,0,False,False
493.3078,-0.3798,1.493568,0.043583,65.0869,145.055,354.4841,0,0,0,0,0,0,-0.735389,0.722629,0.111694,62.59673,185.6752,55.122,0,False,False
493.3179,-0.377944,1.493302,0.038986,65.02466,144.423,354.4537,0,0,0,0,0,0,-0.731541,0.722377,0.104895,62.67936,184.354,54.57971,0,False,False
493.3292,-0.376082,1.492974,0.034375,64.97441,143.7339,354.3915,0,0,0,0,0,0,-0.727097,0.721922,0.096783,62.78909,182.6959,53.96059,0,False,False
493.3404,-0.374181,1.492561,0.029938,64.97257,142.9896,354.3063,0,0,0,0,0,0,-0.723103,0.721627,0.089478,62.88297,181.1543,53.39188,0,False,False
493.3516,-0.372239,1.492103,0.025568,65.02226,142.2464,354.1988,0,0,0,0,0,0,-0.718885,0.721429,0.081688,62.98586,179.3874,52.76609,0,False,False
493.3624,-0.370304,1.491635,0.02135,65.12656,141.5261,354.0959,0,0,0,0,0,0,-0.714995,0.721189,0.074474,63.09335,177.7669,52.29741,0,False,False
493.3734,-0.368404,1.49108,0.017351,65.26899,140.7925,353.9527,0,0,0,0,0,0,-0.711034,0.72091,0.067313,63.20174,176.1606,51.83312,0,False,False
493.3846,-0.366649,1.490486,0.013299,65.46855,139.9758,353.7194,0,0,0,0,0,0,-0.707217,0.720714,0.060416,63.30936,174.5758,51.44283,0,False,False
493.3957,-0.36475,1.489864,0.009621,65.68584,139.1282,353.4404,0,0,0,0,0,0,-0.703196,0.720766,0.052789,63.38488,172.9109,51.01204,0,False,False
493.4067,-0.362907,1.489257,0.006035,65.90829,138.2132,353.0576,0,0,0,0,0,0,-0.699608,0.720807,0.045783,63.4215,171.4489,50.62526,0,False,False
493.4179,-0.36105,1.488635,0.002694,66.16404,137.2076,352.5652,0,0,0,0,0,0,-0.695687,0.720895,0.037873,63.38589,170.0641,50.29419,0,False,False
493.4291,-0.359256,1.488005,-0.000641,66.42821,136.1887,352.0379,0,0,0,0,0,0,-0.692419,0.721378,0.030834,63.34832,168.9851,50.01789,0,False,False
493.4402,-0.357467,1.487396,-0.003749,66.71074,135.1425,351.4335,0,0,0,0,0,0,-0.689328,0.721911,0.023455,63.25711,168.0943,49.76862,0,False,False
493.4512,-0.355683,1.486936,-0.00677,67.00028,134.1517,350.8685,0,0,0,0,0,0,-0.685992,0.722596,0.015239,63.09563,167.3486,49.6396,0,False,False
493.4623,-0.353901,1.486552,-0.009643,67.29059,133.1967,350.3083,0,0,0,0,0,0,-0.682815,0.723404,0.00768,62.84695,166.8375,49.58697,0,False,False
493.4735,-0.352218,1.486272,-0.012398,67.56927,132.3158,349.8039,0,0,0,0,0,0,-0.679453,0.724211,-0.000378,62.55911,166.253,49.54301,0,False,False
493.4845,-0.350534,1.48609,-0.015189,67.81709,131.4805,349.3468,0,0,0,0,0,0,-0.676705,0.725141,-0.007975,62.14394,165.8909,49.5285,0,False,False
493.4957,-0.348783,1.48602,-0.017872,68.01038,130.7515,348.9817,0,0,0,0,0,0,-0.673736,0.726235,-0.015664,61.65582,165.5709,49.55135,0,False,False
493.507,-0.347016,1.486021,-0.020614,68.13412,130.112,348.7034,0,0,0,0,0,0,-0.670518,0.727559,-0.024072,61.08964,165.266,49.59492,0,False,False
493.5179,-0.345238,1.486166,-0.023384,68.15936,129.5701,348.4874,0,0,0,0,0,0,-0.667596,0.728632,-0.031798,60.5604,164.9597,49.62395,0,False,False
493.5291,-0.343397,1.486293,-0.026114,68.09492,129.1639,348.3817,0,0,0,0,0,0,-0.664654,0.729874,-0.039299,59.92052,164.8026,49.69134,0,False,False
493.5402,-0.341565,1.486563,-0.028933,67.99885,128.8235,348.3398,0,0,0,0,0,0,-0.661549,0.731277,-0.047402,59.30001,164.5544,49.71437,0,False,False
493.5512,-0.339728,1.486725,-0.0317,67.8344,128.6549,348.3915,0,0,0,0,0,0,-0.658694,0.732366,-0.054434,58.69007,164.3812,49.70788,0,False,False
493.5623,-0.337821,1.48692,-0.034423,67.67979,128.4435,348.3929,0,0,0,0,0,0,-0.655935,0.733517,-0.061823,58.05037,164.2477,49.68908,0,False,False
493.5734,-0.33579,1.487139,-0.037034,67.48016,128.4071,348.4426,0,0,0,0,0,0,-0.652656,0.734699,-0.069333,57.4193,164.0868,49.70695,0,False,False
493.5845,-0.333849,1.487293,-0.039636,67.31614,128.3606,348.4675,0,0,0,0,0,0,-0.649794,0.735846,-0.07587,56.82727,163.9771,49.66603,0,False,False
493.5957,-0.33192,1.487438,-0.042199,67.17591,128.3532,348.4485,0,0,0,0,0,0,-0.646591,0.737015,-0.082895,56.16143,163.9331,49.70039,0,False,False
493.6068,-0.330041,1.487561,-0.044643,67.07272,128.3374,348.4297,0,0,0,0,0,0,-0.643821,0.738033,-0.088803,55.59198,163.9358,49.77109,0,False,False
493.6178,-0.328171,1.487725,-0.04696,67.05399,128.3929,348.4032,0,0,0,0,0,0,-0.641285,0.739136,-0.094688,55.01478,163.9182,49.80135,0,False,False
493.6289,-0.326325,1.487828,-0.049307,67.06364,128.4968,348.3951,0,0,0,0,0,0,-0.638445,0.740331,-0.100552,54.41658,163.9927,49.86816,0,False,False
493.6401,-0.324411,1.4879,-0.051603,67.0803,128.6015,348.3796,0,0,0,0,0,0,-0.63602,0.741671,-0.105605,53.87892,164.1132,49.87302,0,False,False
493.6512,-0.32248,1.487867,-0.053881,67.0884,128.8086,348.4484,0,0,0,0,0,0,-0.633475,0.742689,-0.110513,53.34116,164.205,49.86488,0,False,False
493.6622,-0.320484,1.487816,-0.056149,67.06751,128.9786,348.4928,0,0,0,0,0,0,-0.630775,0.74373,-0.115619,52.79163,164.4014,49.80061,0,False,False
493.6734,-0.318351,1.487799,-0.058387,67.06319,129.2235,348.5512,0,0,0,0,0,0,-0.628267,0.744551,-0.119522,52.30665,164.5723,49.67452,0,False,False
493.6846,-0.316171,1.487722,-0.060696,67.04876,129.4838,348.6028,0,0,0,0,0,0,-0.625645,0.745779,-0.123617,51.78363,164.7591,49.48653,0,False,False
493.6956,-0.313809,1.487581,-0.06301,67.02142,129.8207,348.6627,0,0,0,0,0,0,-0.622916,0.746695,-0.127429,51.32518,164.9119,49.32565,0,False,False
