experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_no,scene,target,response_mode,shift_x,shift_y,shift_z,view_rotation,preview_label,t_starting_pos,standing_y_rotation,target_label,target_pos_x,target_pos_y,target_pos_z,target_euler_x,target_euler_y,target_euler_z,target_bbox_center_x,target_bbox_center_y,target_bbox_center_z,target_bbox_size_x,target_bbox_size_y,target_bbox_size_z,t_scene_preview_start,t_scene_preview_end,t_response_start,t_response_end,response_pos_x_pivot,response_pos_y_pivot,response_pos_z_pivot,response_euler_x,response_euler_y,response_euler_z,tar_error_pos,tar_error_pos_x,tar_error_pos_y,tar_error_pos_z,response_bbox_center_x,response_bbox_center_y,response_bbox_center_z,tar_error_bbox,tar_error_bbox_x,tar_error_bbox_y,tar_error_bbox_z,tar_error_angle,tar_error_euler_x,tar_error_euler_y,tar_error_euler_z,standing_pos_x,standing_pos_y,standing_pos_z,VR_move_location_0,Eye_gaze_location_0
Pilot_Office_object,7,3,1,1,1,29.16351,73.57356,8,O02,O02_L15,object,0,0,0,90,Clock,46.90641,91.4654,tableclock,1.717249,0.741288,-0.381913,356.9992,269.6479,0.111573,1.697608,0.916266,-0.380892,0.237385,0.358919,0.224152,52.15479,63.31091,65.32125,72.56265,1.723889,0.74326,-0.367575,358.414,272.0305,358.4692,0.015923,0.006639,0.001972,0.014338,1.700444,0.917588,-0.360953,0.020183,0.002835,0.001322,0.019939,3.171945,1.414856,2.382599,358.3576,0.434916,1.524873,0.035045,Pilot_Office_object/7/S003/trackers/VR_move_T001.csv,Pilot_Office_object/7/S003/trackers/Eye_gaze_T001.csv
Pilot_Office_object,7,3,2,1,2,74.58403,92.37688,7,O02,O02_L18,object,0,0,0,180,Helicopter,79.782,182.6946,helicopter,0.582935,0.518954,-1.327039,0,339.398,0,0.527807,0.624263,-1.343417,0.599171,0.211206,0.5392,80.29284,83.25833,85.26863,91.35509,0.594388,0.520069,-1.306572,356.8131,341.7881,356.8809,0.02348,0.011453,0.001115,0.020467,0.545985,0.62772,-1.324518,0.026449,0.018178,0.003457,0.018898,5.017633,356.8131,2.390106,356.8809,0.211455,1.498912,-0.423646,Pilot_Office_object/7/S003/trackers/VR_move_T002.csv,Pilot_Office_object/7/S003/trackers/Eye_gaze_T002.csv
Pilot_Office_object,7,3,3,1,3,93.38753,107.2042,3,O02,O02_L01,object,0,0,0,180,Sushi,95.54229,173.0982,sushi,0.024424,0.523493,-1.377002,359.1866,216.5073,358.2385,0.023787,0.554909,-1.37584,0.503964,0.185142,0.504825,96.05324,97.70814,99.71847,106.1825,0.030882,0.525598,-1.357064,358.3604,214.1336,359.9315,0.021063,0.006458,0.002104,0.019938,0.031472,0.554618,-1.356111,0.021175,0.007685,-0.000291,0.019729,3.00127,-0.826233,-2.373672,1.692993,0.081259,1.505861,-0.023465,Pilot_Office_object/7/S003/trackers/VR_move_T003.csv,Pilot_Office_object/7/S003/trackers/Eye_gaze_T003.csv
Pilot_Office_object,7,3,4,1,4,108.2149,132.1385,1,O02,O02_L26,object,0,0,0,180,Footstool,110.7139,179.7935,cushion,1.038984,0.001137,-0.711692,1.254726,143.4689,0.540435,1.041459,0.121186,-0.71313,0.77365,0.257415,0.774065,111.2249,114.3236,116.3338,131.1168,1.060473,0.007365,-0.667212,2.676899,119.922,0.314964,0.04979,0.02149,0.006228,0.04448,1.065663,0.127315,-0.669437,0.050324,0.024204,0.006129,0.043693,23.58248,1.422174,-23.54688,-0.225471,-0.065152,1.545011,-0.024569,Pilot_Office_object/7/S003/trackers/VR_move_T004.csv,Pilot_Office_object/7/S003/trackers/Eye_gaze_T004.csv
Pilot_Office_object,7,3,5,1,5,133.1493,155.8512,2,O02,O02_L23,object,0,0,0,270,Globe,141.2127,272.6719,globe,-1.690767,0.952719,-1.18695,272.2737,97.45389,325.6657,-1.690357,1.158456,-1.180549,0.386225,0.426065,0.381431,141.7236,144.5893,146.5995,154.8303,-1.692842,0.95346,-1.18169,272.5803,180.3719,241.2236,0.005703,-0.002075,0.000741,0.00526,-1.700781,1.159135,-1.183698,0.01091,-0.010424,0.000678,-0.003149,3.585501,0.30661,82.91806,-84.44211,-0.201441,1.558305,0.060249,Pilot_Office_object/7/S003/trackers/VR_move_T005.csv,Pilot_Office_object/7/S003/trackers/Eye_gaze_T005.csv
Pilot_Office_object,7,3,6,1,6,156.8618,175.2545,2,O02,O02_L23,object,0,0,0,270,Globe,161.7155,273.1263,globe,-1.690767,0.952719,-1.18695,272.2737,97.45389,325.6657,-1.690357,1.158456,-1.180549,0.386225,0.426065,0.381431,162.2264,163.215,165.2253,174.2327,-1.677001,0.940115,-1.1427,272.3545,214.6188,202.0473,0.048025,0.013766,-0.012604,0.04425,-1.690273,1.145524,-1.143101,0.039618,0.000084,-0.012933,0.037448,7.600697,0.080872,117.1649,-123.6185,-0.083084,1.555731,0.080396,Pilot_Office_object/7/S003/trackers/VR_move_T006.csv,Pilot_Office_object/7/S003/trackers/Eye_gaze_T006.csv
Pilot_Office_object,7,3,7,1,7,176.2651,202.5212,8,O02,O02_L15,object,0,0,0,90,Clock,180.3523,92.52484,tableclock,1.717249,0.741288,-0.381913,356.9992,269.6479,0.111573,1.697608,0.916266,-0.380892,0.237385,0.358919,0.224152,180.8632,186.8164,188.8267,201.4993,1.73361,0.747572,-0.372809,1.894281,270.158,0.056091,0.019749,0.016361,0.006284,0.009104,1.70011,0.921042,-0.371418,0.010901,0.002502,0.004776,0.009474,4.92169,-355.1049,0.510071,-0.055482,0.069664,1.543723,0.031372,Pilot_Office_object/7/S003/trackers/VR_move_T007.csv,Pilot_Office_object/7/S003/trackers/Eye_gaze_T007.csv
Pilot_Office_object,7,3,8,1,8,203.5319,216.571,9,O02,O02_L05,object,0,0,0,0,Telephone,207.1304,2.233444,landline,-0.743321,0.696754,1.575369,0,211.359,0,-0.740645,0.79142,1.579673,0.272401,0.189332,0.235766,207.6413,208.3301,210.3403,215.5494,-0.746978,0.697462,1.549712,1.931689,214.1142,359.2501,0.025927,-0.003657,0.000708,-0.025658,-0.749054,0.791772,1.550465,0.030397,-0.00841,0.000352,-0.029209,3.457233,1.931689,2.755234,359.2501,0.083569,1.54985,0.069274,Pilot_Office_object/7/S003/trackers/VR_move_T008.csv,Pilot_Office_object/7/S003/trackers/Eye_gaze_T008.csv
Pilot_Office_object,7,3,9,1,9,217.5818,247.714,4,O02,O02_L09,object,0,0,0,90,Flowers,220.3918,91.2099,flowers,1.650739,0.758584,0.010883,359.0852,152.7474,2.739967,1.662761,1.086827,-0.027271,0.470968,0.663228,0.589821,220.9028,230.9098,232.9199,246.6924,1.677038,0.758803,0.034568,359.8905,150.8459,2.027687,0.035393,0.026299,0.000219,0.023685,1.690384,1.088412,-0.009934,0.032651,0.027623,0.001585,0.017336,2.189358,0.805267,-1.90152,-0.71228,0.138999,1.561222,0.018457,Pilot_Office_object/7/S003/trackers/VR_move_T009.csv,Pilot_Office_object/7/S003/trackers/Eye_gaze_T009.csv
Pilot_Office_object,7,3,10,1,10,248.7247,272.2263,4,O02,O02_L09,object,0,0,0,90,Flowers,252.2234,90.57961,flowers,1.650739,0.758584,0.010883,359.0852,152.7474,2.739967,1.662761,1.086827,-0.027271,0.470968,0.663228,0.589821,252.7341,256.0551,258.0654,271.2046,1.615821,0.757673,0.01067,1.025414,154.2019,2.74212,0.03493,-0.034918,-0.000911,-0.000213,1.628085,1.085458,-0.039245,0.03671,-0.034675,-0.001369,-0.011974,2.424815,-358.0598,1.454483,0.002153,0.006602,1.562689,0.022387,Pilot_Office_object/7/S003/trackers/VR_move_T010.csv,Pilot_Office_object/7/S003/trackers/Eye_gaze_T010.csv
Pilot_Office_object,7,3,11,1,11,273.237,287.609,9,O02,O02_L05,object,0,0,0,0,Telephone,276.7356,1.464464,landline,-0.743321,0.696754,1.575369,0,211.359,0,-0.740645,0.79142,1.579673,0.272401,0.189332,0.235766,277.2464,278.6793,280.6896,286.5872,-0.728413,0.697311,1.548687,358.5065,208.2979,359.3914,0.03057,0.014908,0.000557,-0.026682,-0.725703,0.790605,1.555564,0.028376,0.014942,-0.000815,-0.024109,3.466956,358.5065,-3.061066,359.3914,-0.014676,1.546385,0.135545,Pilot_Office_object/7/S003/trackers/VR_move_T011.csv,Pilot_Office_object/7/S003/trackers/Eye_gaze_T011.csv
Pilot_Office_object,7,3,12,1,12,288.6197,307.1898,10,O02,O02_L06,object,0,0,0,270,Lamp,292.2961,274.557,desklamp,-1.794875,0.765892,0.397152,355.5128,118.53,358.3776,-1.759872,1.074492,0.504581,0.517692,0.639956,0.658181,292.8069,294.062,296.0724,306.1682,-1.764089,0.780102,0.396105,358.7111,129.6301,1.593013,0.033923,0.030786,0.01421,-0.001047,-1.688374,1.08412,0.496565,0.072588,0.071498,0.009628,-0.008017,12.13707,3.198242,11.10009,-356.7845,-0.044514,1.535321,-0.072468,Pilot_Office_object/7/S003/trackers/VR_move_T012.csv,Pilot_Office_object/7/S003/trackers/Eye_gaze_T012.csv
Pilot_Office_object,7,3,13,1,13,308.2006,333.0793,10,O02,O02_L06,object,0,0,0,270,Lamp,313.5317,267.6424,desklamp,-1.794875,0.765892,0.397152,355.5128,118.53,358.3776,-1.759872,1.074492,0.504581,0.517692,0.639956,0.658181,314.0426,315.7645,317.7746,332.0577,-1.769906,0.7721,0.383978,1.26117,127.6226,358.9731,0.028906,0.024969,0.006207,-0.013175,-1.695859,1.084043,0.470619,0.073091,0.064013,0.009551,-0.033962,10.78447,-354.2516,9.092583,0.595581,0.065579,1.533354,-0.117825,Pilot_Office_object/7/S003/trackers/VR_move_T013.csv,Pilot_Office_object/7/S003/trackers/Eye_gaze_T013.csv
Pilot_Office_object,7,3,14,1,14,334.0901,364.4332,6,O02,O02_L03,object,0,0,0,270,Printer,337.6553,272.8018,printer,-1.716147,0.955864,-0.618053,0,90.47899,0,-1.64673,1.03389,-0.618486,0.478432,0.156053,0.427981,338.1662,339.5659,341.5764,363.4117,-1.727963,0.936965,-0.625357,357.5999,87.82653,1.124835,0.023455,-0.011816,-0.0189,-0.007304,-1.664689,1.017073,-0.621991,0.024853,-0.017959,-0.016818,-0.003506,3.73269,357.5999,-2.652458,1.124835,0.008977,1.561943,-0.07597,Pilot_Office_object/7/S003/trackers/VR_move_T014.csv,Pilot_Office_object/7/S003/trackers/Eye_gaze_T014.csv
Pilot_Office_object,7,3,15,1,15,365.444,387.002,4,O02,O02_L09,object,0,0,0,90,Flowers,370.764,90.91301,flowers,1.650739,0.758584,0.010883,359.0852,152.7474,2.739967,1.662761,1.086827,-0.027271,0.470968,0.663228,0.589821,371.275,374.9958,377.0061,385.9803,1.622318,0.751877,-0.002222,0.406343,153.9443,6.692717,0.032008,-0.028421,-0.006707,-0.013104,1.648798,1.073037,-0.037095,0.021946,-0.013963,-0.01379,-0.009824,4.340849,-358.6789,1.196854,3.952749,0.211649,1.550899,-0.006825,Pilot_Office_object/7/S003/trackers/VR_move_T015.csv,Pilot_Office_object/7/S003/trackers/Eye_gaze_T015.csv
Pilot_Office_object,7,3,16,1,16,388.0127,405.4277,4,O02,O02_L09,object,0,0,0,90,Flowers,390.5561,92.60799,flowers,1.650739,0.758584,0.010883,359.0852,152.7474,2.739967,1.662761,1.086827,-0.027271,0.470968,0.663228,0.589821,391.0672,393.3771,395.3875,404.406,1.627266,0.743358,0.001121,359.3405,155.6213,7.311029,0.029632,-0.023473,-0.015226,-0.009761,1.654471,1.063355,-0.026946,0.024895,-0.00829,-0.023472,0.000325,5.438172,0.255249,2.873856,4.571062,0.166826,1.531559,0.013041,Pilot_Office_object/7/S003/trackers/VR_move_T016.csv,Pilot_Office_object/7/S003/trackers/Eye_gaze_T016.csv
Pilot_Office_object,7,3,17,1,17,406.4278,429.618,1,O02,O02_L26,object,0,0,0,180,Footstool,410.5259,182.8567,cushion,1.038984,0.001137,-0.711692,1.254726,143.4689,0.540435,1.041459,0.121186,-0.71313,0.77365,0.257415,0.774065,411.0366,418.467,420.4781,428.5963,1.057492,-0.012036,-0.67582,1.927564,119.1358,0.198595,0.04246,0.018509,-0.013173,0.035871,1.061223,0.107978,-0.677423,0.042896,0.019764,-0.013208,0.035707,24.33507,0.672838,-24.33307,-0.34184,-0.013048,1.518096,-0.005075,Pilot_Office_object/7/S003/trackers/VR_move_T017.csv,Pilot_Office_object/7/S003/trackers/Eye_gaze_T017.csv
Pilot_Office_object,7,3,18,1,18,430.629,459.3394,9,O02,O02_L05,object,0,0,0,0,Telephone,441.3022,0.494085,landline,-0.743321,0.696754,1.575369,0,211.359,0,-0.740645,0.79142,1.579673,0.272401,0.189332,0.235766,441.813,443.5346,445.5451,458.3176,-0.733204,0.698452,1.547659,0.643429,208.4498,359.3695,0.029549,0.010118,0.001698,-0.027711,-0.733244,0.793009,1.551313,0.029353,0.0074,0.001589,-0.02836,3.041942,0.643429,-2.909241,359.3695,0.1018,1.541781,0.068836,Pilot_Office_object/7/S003/trackers/VR_move_T018.csv,Pilot_Office_object/7/S003/trackers/Eye_gaze_T018.csv
Pilot_Office_object,7,3,19,1,19,460.35,481.8634,3,O02,O02_L01,object,0,0,0,180,Sushi,464.8371,181.7818,sushi,0.024424,0.523493,-1.377002,359.1866,216.5073,358.2385,0.023787,0.554909,-1.37584,0.503964,0.185142,0.504825,465.3481,468.9799,470.9904,480.8528,0.015035,0.528325,-1.376068,359.8333,208.0806,358.734,0.0106,-0.009389,0.004832,0.000934,0.014326,0.559635,-1.375561,0.01058,-0.009461,0.004726,0.00028,8.461643,0.646668,-8.426743,0.495575,0.017715,1.522296,-0.13599,Pilot_Office_object/7/S003/trackers/VR_move_T019.csv,Pilot_Office_object/7/S003/trackers/Eye_gaze_T019.csv
