time,ori_x,ori_y,ori_z,dir_x,dir_y,dir_z,gaze_x,gaze_y,gaze_z,gaze_object,pupil_l,pupil_r
765.1625,0.030566,-0.000379,-0.027917,-0.236755,0.124695,0.963516,-99999,-99999,-99999,,3.195175,3.390472
765.174,-0.024714,0.000124,-0.024545,-0.280823,0.146286,0.948532,-99999,-99999,-99999,,2.979675,3.440399
765.1848,0,0,0,0,0,1,-99999,-99999,-99999,,3.146347,2.775436
765.196,0,0,0,0,0,1,-99999,-99999,-99999,,3.146347,2.775436
765.2072,-0.024272,-0.000861,-0.02104,-0.212601,0.295792,0.93129,-99999,-99999,-99999,,3.020599,5.462082
765.2182,0.037378,-0.000436,-0.027587,-0.43924,0.20369,0.87497,-99999,-99999,-99999,,3.213379,3.479507
765.2292,0.037378,-0.000436,-0.027587,-0.43924,0.20369,0.87497,-99999,-99999,-99999,,3.213379,3.479507
765.2404,0.037262,0.000286,-0.029588,-0.390366,0.165512,0.905655,-99999,-99999,-99999,,3.231995,3.360306
765.2515,0.037191,0.000291,-0.029602,-0.367218,0.163605,0.915619,-99999,-99999,-99999,,3.155045,3.131516
765.2625,0.037191,0.000291,-0.029602,-0.367218,0.163605,0.915619,-99999,-99999,-99999,,3.155045,3.131516
765.2736,0.037086,0.00028,-0.0297,-0.340012,0.161758,0.926392,-99999,-99999,-99999,,3.027542,3.314255
765.2847,0.016138,-0.000323,-0.026478,-0.317993,0.164154,0.933762,-99999,-99999,-99999,,2.845001,3.433365
765.2958,0.011189,-0.000639,-0.025207,-0.314392,0.172867,0.933411,-99999,-99999,-99999,,2.879196,3.554962
765.3071,0.011189,-0.000639,-0.025207,-0.314392,0.172867,0.933411,-99999,-99999,-99999,,2.879196,3.554962
765.3181,0.009451,-0.000367,-0.025876,-0.264648,0.15123,0.952408,-99999,-99999,-99999,,3.096863,3.390823
765.3292,-0.003299,-0.000487,-0.024536,-0.240356,0.147598,0.959381,-99999,-99999,-99999,,3.13118,3.294113
765.3403,-0.003299,-0.000487,-0.024536,-0.240356,0.147598,0.959381,-99999,-99999,-99999,,3.13118,3.294113
765.3514,-0.003124,0.00002,-0.025891,-0.198975,0.116013,0.973099,-99999,-99999,-99999,,3.103424,3.140503
765.3625,0.020713,-0.00056,-0.025668,-0.22171,0.153366,0.962967,-99999,-99999,-99999,,3.29332,3.135864
765.3735,0.029362,-0.001137,-0.024474,-0.243973,0.170761,0.95462,-99999,-99999,-99999,,3.251877,3.244293
765.3846,0.029362,-0.001137,-0.024474,-0.243973,0.170761,0.95462,-99999,-99999,-99999,,3.251877,3.244293
765.3959,0.026507,-0.001095,-0.024323,-0.213257,0.163086,0.963272,-99999,-99999,-99999,,3.223495,3.164703
765.407,-0.002597,-0.000638,-0.023562,-0.148468,0.139679,0.978989,-99999,-99999,-99999,,3.110428,3.178024
765.418,-0.01641,-0.000882,-0.022283,-0.169113,0.119934,0.978256,-99999,-99999,-99999,,3.067673,3.293793
765.4293,-0.01641,-0.000882,-0.022283,-0.169113,0.119934,0.978256,-99999,-99999,-99999,,3.067673,3.293793
765.4403,0.026067,-0.000432,-0.028235,-0.274963,0.058472,0.959671,-99999,-99999,-99999,,3.04007,3.146515
765.4513,0,0,0,0,0,1,-99999,-99999,-99999,,-1,-1
765.4625,0,0,0,0,0,1,-99999,-99999,-99999,,-1,-1
765.4736,0,0,0,0,0,1,-99999,-99999,-99999,,-1,-1
765.4847,0,0,0,0,0,1,-99999,-99999,-99999,,-1,-1
765.4957,0,0,0,0,0,1,-99999,-99999,-99999,,-1,-1
765.5068,-0.027378,-0.002252,-0.012211,0.234909,0.067856,0.969635,-99999,-99999,-99999,,-1,4.278976
765.518,-0.027292,-0.001898,-0.013212,0.187851,0.097351,0.977356,-99999,-99999,-99999,,-1,4.196823
