time,ori_x,ori_y,ori_z,dir_x,dir_y,dir_z,gaze_x,gaze_y,gaze_z,gaze_object,pupil_l,pupil_r
276.716,0.003295,-0.000793,-0.026075,0.036102,0.041794,0.998459,6.872523,0,2.98952,Ground,3.306656,3.344818
276.7274,0.000944,-0.000737,-0.026065,0.029511,0.038605,0.99881,6.945857,0,3.099457,Ground,3.305161,3.349014
276.7383,-0.003046,-0.000639,-0.026097,0.026428,0.035858,0.998993,7.04186,0,3.192082,Ground,3.299973,3.32515
276.7494,-0.003046,-0.000639,-0.026097,0.026428,0.035858,0.998993,7.260281,0,3.316248,Ground,3.299973,3.32515
276.7605,0.001043,-0.000763,-0.026027,0.027634,0.033813,0.999039,7.391714,0,3.39929,Ground,3.285263,3.324722
276.7716,0.01197,-0.001059,-0.025891,0.033295,0.031036,0.998962,7.471084,0,3.420557,Ground,3.277954,3.325165
276.7828,0.01837,-0.001232,-0.025822,0.036133,0.027618,0.998962,7.39313,0,3.411182,Ground,3.257385,3.318466
276.7937,0.01837,-0.001232,-0.025822,0.036133,0.027618,0.998962,7.427628,0,3.478467,Ground,3.257385,3.318466
276.8049,0.016813,-0.001238,-0.025657,0.03801,0.00592,0.999252,6.699304,0,3.198216,Ground,3.230225,3.347137
276.8159,0.002358,-0.000958,-0.025574,0.038956,-0.000778,0.999237,6.635633,0,3.216355,Ground,3.212692,3.319763
276.8271,0.002358,-0.000958,-0.025574,0.038956,-0.000778,0.999237,6.812912,0,3.35272,Ground,3.212692,3.319763
276.8383,-0.007028,-0.000868,-0.025288,0.01207,0.001297,0.999924,6.894941,0,3.699184,Ground,3.23912,3.258591
276.8493,-0.017273,-0.000686,-0.024765,-0.096985,0.036453,0.994614,7.735956,0,5.377984,Ground,3.403229,3.214569
276.8604,-0.017273,-0.000686,-0.024765,-0.096985,0.036453,0.994614,7.788274,0,5.544111,Ground,3.403229,3.214569
276.8714,0.004618,-0.001169,-0.02421,-0.208832,0.090286,0.97377,10.27074,0,9.333218,Ground,3.213348,3.485168
276.8826,-0.025467,-0.000834,-0.02246,-0.269745,0.11377,0.956177,12.0543,0,12.74523,Ground,3.189865,3.511566
276.8936,-0.024677,0.000642,-0.026743,-0.290054,0.086441,0.953095,9.084466,0,10.45004,Ground,2.916931,3.333954
276.9047,-0.024677,0.000642,-0.026743,-0.290054,0.086441,0.953095,9.243745,0,11.06599,Ground,2.916931,3.333954
276.916,-0.024309,-0.001126,-0.021481,-0.441696,0.162262,0.882355,23.5568,0,41.06328,Ground,3.253204,3.576096
276.927,0,0,0,0,0,1,-99999,-99999,-99999,,3.219803,3.51767
276.9381,0,0,0,0,0,1,-99999,-99999,-99999,,3.219803,3.51767
276.9491,0,0,0,0,0,1,-99999,-99999,-99999,,3.050446,-1
276.9605,0,0,0,0,0,1,-99999,-99999,-99999,,3.118362,2.198502
276.9715,0,0,0,0,0,1,-99999,-99999,-99999,,3.118362,2.198502
276.9827,0,0,0,0,0,1,-99999,-99999,-99999,,3.145432,6.236069
276.9937,-0.024567,-0.001059,-0.022979,-0.357727,0.117279,0.926422,11.30624,0,24.0218,Ground,2.846466,3.216827
277.0047,-0.024792,-0.00079,-0.023939,-0.344437,0.104248,0.932983,9.132799,0,20.02326,Ground,2.994797,3.414154
277.0158,-0.024792,-0.00079,-0.023939,-0.344437,0.104248,0.932983,8.613239,0,20.22511,Ground,2.994797,3.414154
277.0269,-0.02516,-0.001127,-0.022968,-0.34169,0.135834,0.929932,14.47799,0,35.96122,Ground,3.192093,3.389114
277.0384,-0.025267,-0.000696,-0.023865,-0.290314,0.105011,0.951141,9.052437,0,20.96544,Ground,3.146469,3.289154
277.0491,-0.025267,-0.000696,-0.023865,-0.290314,0.105011,0.951141,8.571913,0,21.4423,Ground,3.146469,3.289154
277.0605,-0.025357,-0.000422,-0.024582,-0.262543,0.107269,0.958923,9.206789,0,22.99117,Ground,3.060913,3.142761
277.0714,0.003603,-0.000641,-0.025783,-0.274063,0.118897,0.954315,10.26641,0,29.00546,Ground,3.045013,3.275681
277.0825,-0.004401,-0.001176,-0.023529,-0.267471,0.141846,0.953064,-99999,-99999,-99999,,3.030823,3.182388
277.0938,-0.004401,-0.001176,-0.023529,-0.267471,0.141846,0.953064,-99999,-99999,-99999,,3.030823,3.182388
277.105,-0.00892,-0.000591,-0.024644,-0.293991,0.137207,0.945892,-99999,-99999,-99999,,2.939819,3.160065
277.1161,0.019879,0.000344,-0.029631,-0.399857,0.131775,0.907044,3.650658,0,46.68909,Ground,2.887787,3.239838
277.127,0.019879,0.000344,-0.029631,-0.399857,0.131775,0.907044,-99999,-99999,-99999,,2.887787,3.239838
277.1379,0.037576,-0.000572,-0.028256,-0.546738,0.135223,0.826294,-99999,-99999,-99999,,3.320374,4.728165
277.1492,0.037928,-0.000982,-0.027347,-0.639603,0.175354,0.748428,-99999,-99999,-99999,,3.31752,2.570633
277.1603,0.037928,-0.000982,-0.027347,-0.639603,0.175354,0.748428,-99999,-99999,-99999,,3.31752,2.570633
277.1714,0.038153,-0.000944,-0.02755,-0.691467,0.127899,0.710968,-99999,-99999,-99999,,3.120941,-1
277.1825,0.038145,-0.001196,-0.026893,-0.680466,0.155838,0.716003,-99999,-99999,-99999,,3.338867,-1
277.1936,0.037871,-0.001001,-0.027538,-0.607407,0.170532,0.775848,-99999,-99999,-99999,,3.263718,-1
277.2048,0.037871,-0.001001,-0.027538,-0.607407,0.170532,0.775848,-99999,-99999,-99999,,3.263718,-1
277.2157,0.037702,-0.000933,-0.027635,-0.595367,0.166611,0.78598,-99999,-99999,-99999,,3.106659,-1
277.2268,0.037348,-0.00128,-0.0266,-0.563858,0.161026,0.810013,-99999,-99999,-99999,,3.184921,5.172546
277.238,0.037348,-0.00128,-0.0266,-0.563858,0.161026,0.810013,-99999,-99999,-99999,,3.184921,5.172546
277.2492,0.036998,-0.000488,-0.028957,-0.472031,0.149597,0.868774,-99999,-99999,-99999,,2.996719,3.365768
277.2602,0.024474,-0.000686,-0.027489,-0.396988,0.151489,0.905228,-99999,-99999,-99999,,2.662933,3.28714
277.2714,0.023747,-0.001034,-0.026533,-0.392975,0.156494,0.906128,-99999,-99999,-99999,,2.986298,3.25145
277.2825,0.023747,-0.001034,-0.026533,-0.392975,0.156494,0.906128,-99999,-99999,-99999,,2.986298,3.25145
277.2935,0.031331,-0.00094,-0.027389,-0.33902,0.14946,0.928818,-99999,-99999,-99999,,3.071304,3.128571
