time,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,grab_force,grab,trigger
1050.476,-0.619276,1.42617,-0.053748,68.17517,291.6077,4.33732,0,0,0,0,0,0,-0.416898,0.664129,0.059885,48.88355,273.8851,349.5559,0,False,False
1050.488,-0.615074,1.425982,-0.053382,68.16433,292.6875,4.782247,0,0,0,0,0,0,-0.413332,0.664497,0.059168,48.65764,274.5264,349.6391,0,False,False
1050.499,-0.610777,1.425763,-0.053081,68.12764,293.7905,5.302694,0,0,0,0,0,0,-0.409834,0.664974,0.058333,48.46942,275.1331,349.7138,0,False,False
1050.51,-0.606502,1.425606,-0.05274,68.10223,294.8654,5.802269,0,0,0,0,0,0,-0.406065,0.665429,0.057472,48.30107,275.736,349.7844,0,False,False
1050.521,-0.601953,1.425466,-0.052497,68.08002,295.9645,6.357783,0,0,0,0,0,0,-0.401942,0.665892,0.056521,48.19295,276.3229,349.8466,0,False,False
1050.532,-0.597415,1.425317,-0.052339,68.04911,297.0402,6.901564,0,0,0,0,0,0,-0.397626,0.666283,0.055446,48.11866,276.9143,349.9093,0,False,False
1050.543,-0.592689,1.425304,-0.052273,68.02932,298.1195,7.445193,0,0,0,0,0,0,-0.393048,0.666669,0.054268,48.08017,277.4909,349.965,0,False,False
1050.554,-0.587927,1.425314,-0.052289,68.00839,299.1846,7.950652,0,0,0,0,0,0,-0.388408,0.667031,0.053057,48.0108,278.0669,350.0257,0,False,False
1050.565,-0.583213,1.425333,-0.052309,67.96239,300.2217,8.429914,0,0,0,0,0,0,-0.383411,0.66743,0.051819,47.95033,278.6194,350.0364,0,False,False
1050.576,-0.578549,1.425398,-0.052423,67.91198,301.2397,8.872486,0,0,0,0,0,0,-0.378374,0.667839,0.050537,47.86475,279.1656,350.0802,0,False,False
1050.588,-0.573938,1.425586,-0.052439,67.8708,302.2593,9.340805,0,0,0,0,0,0,-0.37349,0.668146,0.049025,47.76696,279.7506,350.1373,0,False,False
1050.599,-0.56943,1.42598,-0.052412,67.8239,303.2492,9.769733,0,0,0,0,0,0,-0.367764,0.668559,0.047781,47.73349,280.2908,350.1982,0,False,False
1050.61,-0.564955,1.426378,-0.052312,67.75897,304.2333,10.17153,0,0,0,0,0,0,-0.362237,0.669318,0.046566,47.69136,280.8678,350.3067,0,False,False
1050.621,-0.560607,1.42681,-0.052241,67.63657,305.196,10.5404,0,0,0,0,0,0,-0.356209,0.66995,0.045239,47.68657,281.4681,350.4875,0,False,False
1050.632,-0.556345,1.42723,-0.05223,67.51548,306.1207,10.89609,0,0,0,0,0,0,-0.350014,0.670671,0.043914,47.70464,282.0887,350.6597,0,False,False
1050.643,-0.5521,1.427655,-0.0521,67.37473,307.0096,11.20057,0,0,0,0,0,0,-0.343761,0.671329,0.04262,47.72667,282.7245,350.7997,0,False,False
1050.654,-0.547871,1.428071,-0.051995,67.2373,307.8718,11.49316,0,0,0,0,0,0,-0.337464,0.671969,0.041284,47.76783,283.394,350.9493,0,False,False
1050.665,-0.543659,1.428388,-0.051824,67.06773,308.7001,11.7412,0,0,0,0,0,0,-0.330947,0.672528,0.039864,47.84405,284.0547,351.0309,0,False,False
1050.676,-0.539469,1.42873,-0.051566,66.92448,309.5005,11.9604,0,0,0,0,0,0,-0.32415,0.672988,0.038595,47.95644,284.7088,351.1139,0,False,False
1050.687,-0.535227,1.429018,-0.051282,66.7913,310.3031,12.16706,0,0,0,0,0,0,-0.317279,0.673388,0.037227,48.10002,285.3514,351.223,0,False,False
1050.698,-0.531137,1.429219,-0.050955,66.66407,311.0681,12.34539,0,0,0,0,0,0,-0.31071,0.673677,0.03587,48.22554,285.9788,351.3463,0,False,False
1050.71,-0.526969,1.429411,-0.050588,66.54919,311.8506,12.53306,0,0,0,0,0,0,-0.303642,0.674125,0.034557,48.38967,286.5852,351.4852,0,False,False
1050.721,-0.5229,1.429646,-0.050153,66.47509,312.6632,12.75994,0,0,0,0,0,0,-0.296753,0.674418,0.033254,48.58363,287.1298,351.6514,0,False,False
1050.732,-0.518741,1.429904,-0.04964,66.41581,313.4863,13.03728,0,0,0,0,0,0,-0.289769,0.674648,0.031882,48.80063,287.6553,351.8001,0,False,False
1050.743,-0.514547,1.430181,-0.049126,66.39642,314.3106,13.33612,0,0,0,0,0,0,-0.282781,0.674944,0.030579,49.03841,288.1519,351.9909,0,False,False
1050.754,-0.510378,1.430575,-0.048582,66.39764,315.2296,13.75098,0,0,0,0,0,0,-0.275724,0.675368,0.02946,49.30526,288.5753,352.2199,0,False,False
1050.765,-0.506215,1.431019,-0.047992,66.42051,316.1217,14.15958,0,0,0,0,0,0,-0.268947,0.675901,0.028458,49.51768,289.0143,352.4253,0,False,False
1050.776,-0.502066,1.431582,-0.047374,66.46561,317.0748,14.63341,0,0,0,0,0,0,-0.262123,0.67649,0.02753,49.72205,289.5133,352.6569,0,False,False
1050.787,-0.497978,1.432164,-0.046769,66.46736,318.0102,15.07956,0,0,0,0,0,0,-0.25535,0.677177,0.026718,49.92723,290.0296,352.876,0,False,False
1050.798,-0.493998,1.43286,-0.046092,66.46692,318.9188,15.5228,0,0,0,0,0,0,-0.248758,0.677592,0.026053,50.07001,290.7419,353.179,0,False,False
