time,ori_x,ori_y,ori_z,dir_x,dir_y,dir_z,gaze_x,gaze_y,gaze_z,gaze_object,pupil_l,pupil_r
1050.476,-0.020334,-0.00347,-0.023617,0.05896,-0.460342,0.885773,-0.445713,0,0.022357,Ground,2.268097,2.51651
1050.488,-0.020334,-0.00347,-0.023617,0.05896,-0.460342,0.885773,-0.439289,0,0.024617,Ground,2.268097,2.51651
1050.499,-0.028212,-0.003862,-0.02368,0.087509,-0.45874,0.884232,-0.42047,0,0.067357,Ground,2.151047,2.545151
1050.51,-0.029284,-0.003971,-0.023314,0.081436,-0.461716,0.88327,-0.412269,0,0.060368,Ground,2.363785,2.383896
1050.521,-0.029284,-0.003971,-0.023314,0.081436,-0.461716,0.88327,-0.40477,0,0.063552,Ground,2.363785,2.383896
1050.532,-0.019367,-0.003383,-0.023558,0.084503,-0.462647,0.882492,-0.394213,0,0.070229,Ground,2.263947,2.402863
1050.543,0.02124,-0.001038,-0.025497,0.117661,-0.455627,0.88234,-0.376744,0,0.121609,Ground,2.373459,2.369003
1050.554,0.00639,-0.001842,-0.024948,0.102112,-0.455719,0.884232,-0.377953,0,0.10291,Ground,2.452148,2.402603
1050.565,0.00639,-0.001842,-0.024948,0.102112,-0.455719,0.884232,-0.370299,0,0.105226,Ground,2.452148,2.402603
1050.576,-0.018564,-0.003247,-0.0236,0.075134,-0.450668,0.889511,-0.387755,0,0.074568,Ground,2.381744,2.515274
1050.588,-0.008953,-0.002694,-0.023668,0.089142,-0.46019,0.883316,-0.356865,0,0.089249,Ground,2.367447,2.490265
1050.599,-0.008953,-0.002694,-0.023668,0.089142,-0.46019,0.883316,-0.349536,0,0.09113,Ground,2.367447,2.490265
1050.61,0.014496,-0.00127,-0.024904,0.102127,-0.435486,0.894363,-0.370337,0,0.126589,Ground,2.374252,2.468887
1050.621,0.019304,-0.000951,-0.02519,0.103851,-0.424347,0.899521,-0.379488,0,0.139119,Ground,2.374603,2.43222
1050.632,0.021069,-0.000764,-0.025341,0.093597,-0.422394,0.90155,-0.383732,0,0.12993,Ground,2.280701,2.398254
1050.643,0.021069,-0.000764,-0.025341,0.093597,-0.422394,0.90155,-0.37852,0,0.132761,Ground,2.280701,2.398254
1050.654,0.000052,-0.001955,-0.023966,0.073029,-0.428253,0.900696,-0.379929,0,0.104887,Ground,2.277863,2.457764
1050.665,-0.003125,-0.002017,-0.024047,0.075317,-0.428635,0.900314,-0.373583,0,0.110496,Ground,2.313995,2.503555
1050.676,-0.003125,-0.002017,-0.024047,0.075317,-0.428635,0.900314,-0.369036,0,0.112956,Ground,2.313995,2.503555
1050.687,0.012002,-0.001205,-0.024697,0.07428,-0.424683,0.902283,-0.370558,0,0.116926,Ground,2.340836,2.517349
1050.698,-0.000983,-0.00192,-0.024489,0.090897,-0.432236,0.897156,-0.342249,0,0.133794,Ground,2.38884,2.444946
1050.71,-0.029787,-0.003622,-0.022663,0.104355,-0.507553,0.855255,-0.216888,0,0.089898,Ground,2.368378,2.574661
1050.721,-0.029787,-0.003622,-0.022663,0.104355,-0.507553,0.855255,-0.211068,0,0.090018,Ground,2.368378,2.574661
1050.732,-0.030427,-0.000701,-0.033619,-0.012451,-0.435684,0.900009,-0.400802,0,0.009006,Ground,2.393784,2.218918
1050.743,-0.026934,-0.003482,-0.023333,0.09845,-0.489777,0.866257,-0.22832,0,0.099187,Ground,2.317871,2.477829
1050.754,-0.026934,-0.003482,-0.023333,0.09845,-0.489777,0.866257,-0.219551,0,0.100074,Ground,2.317871,2.477829
1050.765,-0.010351,-0.002499,-0.024256,0.104858,-0.477799,0.872177,-0.221721,0,0.119217,Ground,2.366638,2.661636
1050.776,0.026548,-0.000473,-0.026021,0.134049,-0.4702,0.872315,-0.194925,0,0.162056,Ground,2.405792,2.607407
1050.787,0.026779,-0.000442,-0.025988,0.133575,-0.468781,0.873138,-0.187673,0,0.163786,Ground,2.415543,2.576614
1050.798,0.026779,-0.000442,-0.025988,0.133575,-0.468781,0.873138,-0.178135,0,0.164934,Ground,2.415543,2.576614
1050.81,0.02941,-0.000144,-0.026497,0.133743,-0.474991,0.869751,-0.160724,0,0.160484,Ground,2.374466,2.532837
1050.821,0.030655,-0.000128,-0.026146,0.128815,-0.460632,0.878174,-0.177403,0,0.169619,Ground,2.504013,2.500168
1050.832,0.030655,-0.000128,-0.026146,0.128815,-0.460632,0.878174,-0.170311,0,0.171307,Ground,2.504013,2.500168
1050.843,0.028716,-0.000193,-0.025943,0.11824,-0.439529,0.890396,-0.203667,0,0.181878,Ground,2.320358,2.556976
1050.854,0.025389,-0.000322,-0.025825,0.109497,-0.443726,0.889435,-0.200983,0,0.169947,Ground,2.399323,2.683334
1050.865,-0.018126,-0.002566,-0.023422,0.067291,-0.44632,0.892319,-0.234483,0,0.121274,Ground,2.389679,2.556061
1050.879,-0.018126,-0.002566,-0.023422,0.067291,-0.44632,0.892319,-0.230579,0,0.123618,Ground,2.389679,2.556061
1050.887,-0.02657,-0.002809,-0.023421,0.054642,-0.445282,0.893707,-0.240664,0,0.113078,Ground,2.395813,2.491943
1050.898,-0.014665,-0.00218,-0.024083,0.062347,-0.440857,0.895401,-0.235782,0,0.128177,Ground,2.338516,2.542984
1050.91,-0.014665,-0.00218,-0.024083,0.062347,-0.440857,0.895401,-0.232656,0,0.130479,Ground,2.338516,2.542984
1050.921,0.004107,-0.001449,-0.024882,0.088364,-0.452927,0.887146,-0.188276,0,0.148858,Ground,2.525894,2.636459
1050.932,0.003622,-0.001627,-0.025084,0.099014,-0.48941,0.866394,-0.127151,0,0.123075,Ground,2.386368,2.656448
1050.943,0.026285,-0.000561,-0.026154,0.118424,-0.499344,0.858261,-0.089988,0,0.134503,Ground,2.568329,2.621948
1050.954,0.026285,-0.000561,-0.026154,0.118424,-0.499344,0.858261,-0.086782,0,0.13594,Ground,2.568329,2.621948
1050.965,0.030196,-0.000491,-0.026248,0.123795,-0.498535,0.857971,-0.078511,0,0.143935,Ground,2.554947,2.692764
1050.976,0.030906,-0.000561,-0.025988,0.119858,-0.502075,0.856461,-0.075278,0,0.136761,Ground,2.57988,2.68808
1050.987,0.030906,-0.000561,-0.025988,0.119858,-0.502075,0.856461,-0.072337,0,0.13773,Ground,2.57988,2.68808
1050.998,0.026379,-0.000808,-0.025808,0.115662,-0.503311,0.856323,-0.073234,0,0.132748,Ground,2.515121,2.615646
1051.01,-0.006679,-0.002595,-0.024264,0.089584,-0.508759,0.856216,-0.094096,0,0.100116,Ground,2.531479,2.615585
1051.021,-0.006737,-0.00259,-0.024122,0.083557,-0.504303,0.859467,-0.104885,0,0.101302,Ground,2.531143,2.5793
1051.032,-0.006737,-0.00259,-0.024122,0.083557,-0.504303,0.859467,-0.103964,0,0.104,Ground,2.531143,2.5793
1051.043,0.019891,-0.001122,-0.025465,0.104385,-0.498688,0.860458,-0.087547,0,0.135014,Ground,2.530777,2.538986
1051.054,0.02877,-0.000599,-0.025868,0.103607,-0.502152,0.858536,-0.08422,0,0.132004,Ground,2.5457,2.51268
1051.065,0.02877,-0.000599,-0.025868,0.103607,-0.502152,0.858536,-0.085854,0,0.133705,Ground,2.5457,2.51268
1051.076,0.028494,-0.000519,-0.026054,0.099197,-0.503571,0.858231,-0.091311,0,0.128342,Ground,2.556015,2.510895
1051.087,0.023901,-0.000757,-0.025796,0.100662,-0.502045,0.858948,-0.094372,0,0.131905,Ground,2.543625,2.525375
1051.098,0.006074,-0.001677,-0.02493,0.083633,-0.505295,0.858872,-0.112643,0,0.110477,Ground,2.560699,2.532486
