experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_no,scene,target,response_mode,shift_x,shift_y,shift_z,view_rotation,preview_label,t_starting_pos,standing_y_rotation,target_label,target_pos_x,target_pos_y,target_pos_z,target_euler_x,target_euler_y,target_euler_z,target_bbox_center_x,target_bbox_center_y,target_bbox_center_z,target_bbox_size_x,target_bbox_size_y,target_bbox_size_z,t_scene_preview_start,t_scene_preview_end,t_response_start,t_response_end,response_pos_x_pivot,response_pos_y_pivot,response_pos_z_pivot,response_euler_x,response_euler_y,response_euler_z,tar_error_pos,tar_error_pos_x,tar_error_pos_y,tar_error_pos_z,response_bbox_center_x,response_bbox_center_y,response_bbox_center_z,tar_error_bbox,tar_error_bbox_x,tar_error_bbox_y,tar_error_bbox_z,tar_error_angle,tar_error_euler_x,tar_error_euler_y,tar_error_euler_z,standing_pos_x,standing_pos_y,standing_pos_z,VR_move_location_0,Eye_gaze_location_0
Pilot_Kitchen_cube,12,2,1,1,1,18.36788,35.65143,9,K01,K01_L12,cube,0,0,0,0,Banana,22.14566,0.179289,banana,0.050392,0.908097,1.171279,276.2014,165.8417,147.4809,0.03991,0.907322,1.177484,0.224758,0.057988,0.228644,23.64632,25.52223,27.53253,34.62955,0.056398,0.841549,1.151966,27.80716,7.2515,2.781687,0.069554,0.006005,-0.066549,-0.019313,0.056931,0.885723,1.175384,0.02758,0.017022,-0.021599,-0.002101,131.858,-248.3943,-158.5902,-144.6992,0.031116,1.552057,0.116093,Pilot_Kitchen_cube/12/S002/trackers/VR_move_T001.csv,Pilot_Kitchen_cube/12/S002/trackers/Eye_gaze_T001.csv
Pilot_Kitchen_cube,12,2,2,1,2,36.66221,50.88976,6,K01,K01_L07,cube,0,0,0,270,Espresso Machine,41.17142,269.8564,coffeemaker,-1.82445,0.880285,-0.854397,358.1284,90.56697,358.8811,-1.764189,1.051043,-0.853803,0.345148,0.352667,0.277094,41.68222,43.07081,45.08087,49.86781,-1.770454,0.84997,-0.82142,351.8369,358.3088,30.55714,0.070157,0.053996,-0.030314,0.032977,-1.795682,0.89259,-0.828281,0.163555,-0.031493,-0.158453,0.025522,93.85406,-6.291534,267.7419,-328.324,-0.741147,1.546837,-0.429246,Pilot_Kitchen_cube/12/S002/trackers/VR_move_T002.csv,Pilot_Kitchen_cube/12/S002/trackers/Eye_gaze_T002.csv
Pilot_Kitchen_cube,12,2,3,1,3,51.90041,64.30661,4,K01,K01_L09,cube,0,0,0,90,Plate,55.13241,88.88419,tablesetting,1.346949,0.883812,0.447195,1.149957,175.9449,2.014389,1.376723,0.896645,0.467217,0.431217,0.056127,0.360425,55.64324,56.94277,58.95312,63.28468,1.320413,0.837711,0.425762,10.76386,348.0767,321.0523,0.057348,-0.026536,-0.046101,-0.021434,1.349665,0.875913,0.439361,0.044022,-0.027057,-0.020732,-0.027857,176.8117,9.613905,172.1318,319.0379,0.220188,1.5668,0.15448,Pilot_Kitchen_cube/12/S002/trackers/VR_move_T003.csv,Pilot_Kitchen_cube/12/S002/trackers/Eye_gaze_T003.csv
Pilot_Kitchen_cube,12,2,4,1,4,65.31708,79.16715,7,K01,K01_L15,cube,0,0,0,270,Water Bottle,69.89315,268.1152,waterbottle,-1.392051,0.883097,-1.231805,0.516519,199.2043,358.5333,-1.400844,0.984469,-1.230697,0.092938,0.203459,0.086649,70.40393,71.98116,73.99149,78.14532,-1.332835,0.846558,-1.210423,340.6819,329.2041,34.03363,0.072793,0.059216,-0.03654,0.021382,-1.349855,0.88566,-1.236525,0.111342,0.050989,-0.098809,-0.005828,138.8595,340.1654,129.9998,-324.4996,-0.63256,1.544483,-0.53694,Pilot_Kitchen_cube/12/S002/trackers/VR_move_T004.csv,Pilot_Kitchen_cube/12/S002/trackers/Eye_gaze_T004.csv
Pilot_Kitchen_cube,12,2,5,1,5,80.17776,92.18401,10,K01,K01_L19,cube,0,0,0,270,Kettle,82.36585,269.4318,electrickettle,-1.815528,0.88442,-1.188014,359.4425,51.20193,359.9249,-1.83694,1.015495,-1.169477,0.279372,0.263917,0.277038,82.87675,84.16506,86.17558,91.16229,-1.751944,0.859915,-1.168013,352.6369,347.5346,41.08376,0.071017,0.063584,-0.024506,0.020001,-1.782985,0.897291,-1.179822,0.130347,0.053955,-0.118204,-0.010345,72.43684,-6.805603,296.3327,-318.8412,-0.891144,1.53272,-0.705101,Pilot_Kitchen_cube/12/S002/trackers/VR_move_T005.csv,Pilot_Kitchen_cube/12/S002/trackers/Eye_gaze_T005.csv
Pilot_Kitchen_cube,12,2,6,1,6,93.19482,105.4678,1,K01,K01_L05,cube,0,0,0,180,Plant,95.54953,181.4741,plant,0.740949,0.010997,-1.475805,357.0071,116.5166,356.3118,0.689599,0.494938,-1.514348,1.09479,0.991716,0.990528,96.06017,97.71519,99.7257,104.4568,0.745341,0.01265,-1.526675,314.9836,14.45591,334.6636,0.051086,0.004392,0.001653,-0.05087,0.758081,0.044595,-1.562968,0.458107,0.068482,-0.450342,-0.04862,117.7043,-42.02359,-102.0607,-21.64822,0.267894,1.532922,-0.671452,Pilot_Kitchen_cube/12/S002/trackers/VR_move_T006.csv,Pilot_Kitchen_cube/12/S002/trackers/Eye_gaze_T006.csv
Pilot_Kitchen_cube,12,2,7,1,7,106.4784,120.3171,5,K01,K01_L04,cube,0,0,0,0,Breadbasket,110.5322,0.496934,bunsinbasket,-1.087051,0.883797,1.18928,0.60304,67.68452,1.555164,-1.088983,0.950319,1.190754,0.301863,0.325402,0.296634,111.0328,112.3428,114.353,119.2954,-1.028328,0.871765,1.185736,34.39977,333.5943,16.35585,0.060048,0.058724,-0.012032,-0.003544,-1.052993,0.911352,1.203751,0.054614,0.03599,-0.038967,0.012997,103.6275,33.79673,265.9098,14.80069,-0.284894,1.557708,0.254412,Pilot_Kitchen_cube/12/S002/trackers/VR_move_T007.csv,Pilot_Kitchen_cube/12/S002/trackers/Eye_gaze_T007.csv
Pilot_Kitchen_cube,12,2,8,1,8,121.3279,134.9668,3,K01,K01_L16,cube,0,0,0,90,Flowers,124.4933,91.42223,flowers,1.069949,0.867997,0.834195,0.462501,110.9224,358.712,1.072386,1.089711,0.836063,0.476981,0.447812,0.470179,125.0042,128.2473,130.2577,133.9449,1.054732,0.855778,0.805548,14.59433,332.0768,329.6242,0.034664,-0.015217,-0.012219,-0.028648,1.071982,0.897523,0.826991,0.192403,-0.000404,-0.192189,-0.009072,136.763,14.13182,221.1544,-29.08783,0.305036,1.537565,0.264895,Pilot_Kitchen_cube/12/S002/trackers/VR_move_T008.csv,Pilot_Kitchen_cube/12/S002/trackers/Eye_gaze_T008.csv
Pilot_Kitchen_cube,12,2,9,1,9,135.9775,149.672,10,K01,K01_L19,cube,0,0,0,270,Kettle,140.2979,272.894,electrickettle,-1.815528,0.88442,-1.188014,359.4425,51.20193,359.9249,-1.83694,1.015495,-1.169477,0.279372,0.263917,0.277038,140.8089,142.4526,144.4629,148.6502,-1.771273,0.865182,-1.15718,346.3613,344.0404,22.19178,0.057265,0.044254,-0.019239,0.030834,-1.786429,0.910172,-1.172868,0.116858,0.050511,-0.105323,-0.003392,68.76105,-13.08121,292.8385,-337.7332,-0.747181,1.543086,-0.582395,Pilot_Kitchen_cube/12/S002/trackers/VR_move_T009.csv,Pilot_Kitchen_cube/12/S002/trackers/Eye_gaze_T009.csv
Pilot_Kitchen_cube,12,2,10,1,10,150.6826,161.9671,9,K01,K01_L12,cube,0,0,0,0,Banana,153.7259,2.168102,banana,0.050392,0.908097,1.171279,276.2014,165.8417,147.4809,0.03991,0.907322,1.177484,0.224758,0.057988,0.228644,154.2368,155.4808,157.4912,160.9453,0.055279,0.874367,1.138833,28.46241,24.29361,8.246476,0.047057,0.004887,-0.03373,-0.032447,0.058445,0.917869,1.163278,0.025625,0.018535,0.010547,-0.014207,139.3823,-247.739,-141.5481,-139.2344,-0.039778,1.539067,0.296565,Pilot_Kitchen_cube/12/S002/trackers/VR_move_T010.csv,Pilot_Kitchen_cube/12/S002/trackers/Eye_gaze_T010.csv
