experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_no,scene,target,response_mode,shift_x,shift_y,shift_z,view_rotation,preview_label,t_starting_pos,standing_y_rotation,target_label,target_pos_x,target_pos_y,target_pos_z,target_euler_x,target_euler_y,target_euler_z,target_bbox_center_x,target_bbox_center_y,target_bbox_center_z,target_bbox_size_x,target_bbox_size_y,target_bbox_size_z,t_scene_preview_start,t_scene_preview_end,t_response_start,t_response_end,response_pos_x_pivot,response_pos_y_pivot,response_pos_z_pivot,response_euler_x,response_euler_y,response_euler_z,tar_error_pos,tar_error_pos_x,tar_error_pos_y,tar_error_pos_z,tar_error_angle,tar_error_euler_x,tar_error_euler_y,tar_error_euler_z,standing_pos_x,standing_pos_y,standing_pos_z,VR_move_location_0,Eye_gaze_location_0
Pilot_Kitchen_stick,10,4,1,1,1,51.40837,82.16269,2,K01,K01_L25,stick,0,0,0,90,Painting,62.49281,98.76743,picture,1.870949,1.47049,0.304973,0,270,0,1.857929,1.846447,0.356637,0.02604,0.516962,0.933721,63.98059,70.18969,72.19994,81.14077,1.862215,1.891359,0.36317,320.8023,75.939,7.536829,0.424964,-0.008734,0.420869,0.058197,169.3072,320.8023,-194.061,7.536829,1.133751,1.658985,0.220364,Pilot_Kitchen_stick/10/S004/trackers/VR_move_T001.csv,Pilot_Kitchen_stick/10/S004/trackers/Eye_gaze_T001.csv
Pilot_Kitchen_stick,10,4,2,1,2,83.17316,97.32297,7,K01,K01_L15,stick,0,0,0,270,Water Bottle,88.00465,270.9607,waterbottle,-1.392051,0.883097,-1.231805,0.516519,199.2043,358.5333,-1.400844,0.984469,-1.230697,0.092938,0.203459,0.086649,88.51551,91.23672,93.24684,96.30129,-1.381545,0.903134,-1.261375,26.27648,207.1662,23.32994,0.037232,0.010506,0.020037,-0.02957,35.17342,25.75996,7.961914,-335.2033,-0.92052,1.577299,-0.906139,Pilot_Kitchen_stick/10/S004/trackers/VR_move_T002.csv,Pilot_Kitchen_stick/10/S004/trackers/Eye_gaze_T002.csv
Pilot_Kitchen_stick,10,4,3,1,3,98.33364,110.1622,9,K01,K01_L12,stick,0,0,0,0,Banana,103.3428,1.188959,banana,0.050392,0.908097,1.171279,276.2014,165.8417,147.4809,0.03991,0.907322,1.177484,0.224758,0.057988,0.228644,103.8537,104.6536,106.6637,109.1406,0.079137,0.903524,1.185326,28.46485,339.2036,40.86111,0.032318,0.028745,-0.004573,0.014047,133.9678,-247.7366,173.3618,-106.6198,0.055819,1.545873,0.601342,Pilot_Kitchen_stick/10/S004/trackers/VR_move_T003.csv,Pilot_Kitchen_stick/10/S004/trackers/Eye_gaze_T003.csv
Pilot_Kitchen_stick,10,4,4,1,4,111.1729,126.5557,1,K01,K01_L05,stick,0,0,0,180,Plant,116.9373,184.2167,plant,0.740949,0.010997,-1.475805,357.0071,116.5166,356.3118,0.689599,0.494938,-1.514348,1.09479,0.991716,0.990528,117.4482,118.7588,120.769,125.5338,0.758691,0.008779,-1.504668,47.48446,117.39,55.07542,0.033953,0.017742,-0.002218,-0.028863,75.70721,-309.5227,0.873428,-301.2364,0.721654,0.694045,-1.099163,Pilot_Kitchen_stick/10/S004/trackers/VR_move_T004.csv,Pilot_Kitchen_stick/10/S004/trackers/Eye_gaze_T004.csv
Pilot_Kitchen_stick,10,4,5,1,5,127.5663,141.7271,6,K01,K01_L07,stick,0,0,0,270,Espresso Machine,133.997,276.5632,coffeemaker,-1.82445,0.880285,-0.854397,358.1284,90.56697,358.8811,-1.764189,1.051043,-0.853803,0.345148,0.352667,0.277094,134.5079,135.5076,137.5178,140.7054,-1.780361,0.901376,-0.851537,34.87214,226.4156,44.92808,0.048958,0.044089,0.021091,0.002861,128.9122,-323.2563,135.8487,-313.9531,-1.208175,1.565702,-0.670927,Pilot_Kitchen_stick/10/S004/trackers/VR_move_T005.csv,Pilot_Kitchen_stick/10/S004/trackers/Eye_gaze_T005.csv
Pilot_Kitchen_stick,10,4,6,1,6,142.7379,156.6878,3,K01,K01_L16,stick,0,0,0,90,Flowers,147.9136,95.0293,flowers,1.069949,0.867997,0.834195,0.462501,110.9224,358.712,1.072386,1.089711,0.836063,0.476981,0.447812,0.470179,148.4244,150.7904,152.8006,155.666,1.077138,0.892831,0.83768,41.92739,18.45181,38.93493,0.026087,0.007189,0.024834,0.003485,117.6461,41.46489,-92.47057,-319.7771,0.709113,1.556052,0.476016,Pilot_Kitchen_stick/10/S004/trackers/VR_move_T006.csv,Pilot_Kitchen_stick/10/S004/trackers/Eye_gaze_T006.csv
Pilot_Kitchen_stick,10,4,7,1,7,157.6987,172.2038,10,K01,K01_L19,stick,0,0,0,270,Kettle,161.3082,275.1902,electrickettle,-1.815528,0.88442,-1.188014,359.4425,51.20193,359.9249,-1.83694,1.015495,-1.169477,0.279372,0.263917,0.277038,161.8191,165.04,167.0504,171.1819,-1.777536,0.905761,-1.173778,34.53197,228.4588,19.93197,0.045841,0.037991,0.021341,0.014236,171.6031,-324.9105,177.2569,-339.993,-1.225868,1.56556,-0.922032,Pilot_Kitchen_stick/10/S004/trackers/VR_move_T007.csv,Pilot_Kitchen_stick/10/S004/trackers/Eye_gaze_T007.csv
Pilot_Kitchen_stick,10,4,8,1,8,173.2145,194.3392,4,K01,K01_L09,stick,0,0,0,90,Plate,180.4005,89.79613,tablesetting,1.346949,0.883812,0.447195,1.149957,175.9449,2.014389,1.376723,0.896645,0.467217,0.431217,0.056127,0.360425,180.9113,187.1423,189.1525,193.3175,1.322711,0.873533,0.420504,43.72143,37.75354,43.81625,0.03749,-0.024238,-0.010278,-0.026691,158.8643,42.57147,-138.1913,41.80186,0.867997,1.567659,0.246785,Pilot_Kitchen_stick/10/S004/trackers/VR_move_T008.csv,Pilot_Kitchen_stick/10/S004/trackers/Eye_gaze_T008.csv
Pilot_Kitchen_stick,10,4,9,1,9,195.3501,213.6759,4,K01,K01_L09,stick,0,0,0,90,Plate,201.3475,97.43688,tablesetting,1.346949,0.883812,0.447195,1.149957,175.9449,2.014389,1.376723,0.896645,0.467217,0.431217,0.056127,0.360425,201.8584,207.6673,209.6776,212.6542,1.336189,0.871044,0.424946,38.5284,42.9902,37.66795,0.027818,-0.01076,-0.012768,-0.022249,149.3077,37.37845,-132.9547,35.65356,0.825975,1.576459,0.235732,Pilot_Kitchen_stick/10/S004/trackers/VR_move_T009.csv,Pilot_Kitchen_stick/10/S004/trackers/Eye_gaze_T009.csv
Pilot_Kitchen_stick,10,4,10,1,10,214.6866,226.1818,2,K01,K01_L25,stick,0,0,0,90,Painting,217.5854,94.98486,picture,1.870949,1.47049,0.304973,0,270,0,1.857929,1.846447,0.356637,0.02604,0.516962,0.933721,218.0963,219.4624,221.4729,225.16,1.863092,1.890126,0.313108,328.5545,79.47147,18.43189,0.419788,-0.007857,0.419636,0.008135,174.9609,328.5545,-190.5285,18.43189,1.101254,1.656055,0.203062,Pilot_Kitchen_stick/10/S004/trackers/VR_move_T010.csv,Pilot_Kitchen_stick/10/S004/trackers/Eye_gaze_T010.csv
