experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_no,scene,target,response_mode,shift_x,shift_y,shift_z,view_rotation,preview_label,t_starting_pos,standing_y_rotation,target_label,target_pos_x,target_pos_y,target_pos_z,target_euler_x,target_euler_y,target_euler_z,target_bbox_center_x,target_bbox_center_y,target_bbox_center_z,target_bbox_size_x,target_bbox_size_y,target_bbox_size_z,t_scene_preview_start,t_scene_preview_end,t_response_start,t_response_end,response_pos_x_pivot,response_pos_y_pivot,response_pos_z_pivot,response_euler_x,response_euler_y,response_euler_z,tar_error_pos,tar_error_pos_x,tar_error_pos_y,tar_error_pos_z,response_bbox_center_x,response_bbox_center_y,response_bbox_center_z,tar_error_bbox,tar_error_bbox_x,tar_error_bbox_y,tar_error_bbox_z,tar_error_angle,tar_error_euler_x,tar_error_euler_y,tar_error_euler_z,standing_pos_x,standing_pos_y,standing_pos_z,VR_move_location_0,Eye_gaze_location_0
Pilot_Office_cube,6,3,1,1,1,17.27517,41.87107,5,O02,O02_L11,cube,0,0,0,270,Cookies,23.83384,268.9584,cookies,-1.527065,0.775583,0.496761,0,36.522,0,-1.527065,0.793719,0.496761,0.274797,0.07267,0.274796,29.12073,32.31959,34.32982,40.84937,-1.529863,0.822677,0.434158,359.6543,359.1903,2.172978,0.078388,-0.002798,0.047094,-0.062603,-1.53057,0.822978,0.484152,0.032052,-0.003505,0.029259,-0.012609,37.38759,359.6543,322.6683,2.172978,-1.014512,1.441301,0.324846,Pilot_Office_cube/6/S003/trackers/VR_move_T001.csv,Pilot_Office_cube/6/S003/trackers/Eye_gaze_T001.csv
Pilot_Office_cube,6,3,2,1,2,42.88166,60.21913,4,O02,O02_L09,cube,0,0,0,90,Flowers,46.40255,87.73676,flowers,1.650739,0.758584,0.010883,359.0852,152.7474,2.739967,1.662761,1.086827,-0.027271,0.470968,0.663228,0.589821,46.90334,49.4124,51.42276,59.1974,1.681859,0.794593,0.008407,1.12936,0.473351,357.5746,0.047657,0.03112,0.036009,-0.002476,1.682271,0.793608,0.058396,0.3061,0.019511,-0.29322,0.085667,152.2976,-357.9559,-152.274,354.8347,1.182035,1.392245,0.056355,Pilot_Office_cube/6/S003/trackers/VR_move_T002.csv,Pilot_Office_cube/6/S003/trackers/Eye_gaze_T002.csv
Pilot_Office_cube,6,3,3,1,3,61.22983,77.67874,6,O02,O02_L03,cube,0,0,0,270,Printer,64.86195,271.0011,printer,-1.716147,0.955864,-0.618053,0,90.47899,0,-1.64673,1.03389,-0.618486,0.478432,0.156053,0.427981,65.37259,67.88283,69.89307,76.65714,-1.706473,0.999579,-0.700386,0.349036,359.9579,359.8942,0.093718,0.009674,0.043715,-0.082332,-1.70651,0.999274,-0.650387,0.076089,-0.059779,-0.034616,-0.031901,90.5214,0.349036,269.4789,359.8942,-1.174444,1.444691,-0.536045,Pilot_Office_cube/6/S003/trackers/VR_move_T003.csv,Pilot_Office_cube/6/S003/trackers/Eye_gaze_T003.csv
Pilot_Office_cube,6,3,4,1,4,78.68937,94.73848,10,O02,O02_L06,cube,0,0,0,270,Lamp,81.19949,272.188,desklamp,-1.794875,0.765892,0.397152,355.5128,118.53,358.3776,-1.759872,1.074492,0.504581,0.517692,0.639956,0.658181,81.71046,83.93195,85.9422,93.71678,-1.770867,0.820831,0.337815,358.4667,2.475999,5.920614,0.084354,0.024008,0.054939,-0.059337,-1.768708,0.822169,0.387751,0.278198,-0.008836,-0.252323,-0.11683,115.8367,2.953857,-116.054,-352.4569,-1.35506,1.355229,0.324256,Pilot_Office_cube/6/S003/trackers/VR_move_T004.csv,Pilot_Office_cube/6/S003/trackers/Eye_gaze_T004.csv
Pilot_Office_cube,6,3,5,1,5,95.74914,110.9875,5,O02,O02_L11,cube,0,0,0,270,Cookies,99.09229,271.0571,cookies,-1.527065,0.775583,0.496761,0,36.522,0,-1.527065,0.793719,0.496761,0.274797,0.07267,0.274796,99.60315,101.5469,103.5572,109.9657,-1.540277,0.822917,0.434171,359.5753,358.7403,5.680968,0.079578,-0.013212,0.047334,-0.06259,-1.541376,0.823288,0.484157,0.035185,-0.014311,0.029568,-0.012604,38.17237,359.5753,322.2183,5.680968,-1.173014,1.368124,0.376101,Pilot_Office_cube/6/S003/trackers/VR_move_T005.csv,Pilot_Office_cube/6/S003/trackers/Eye_gaze_T005.csv
Pilot_Office_cube,6,3,6,1,6,111.9982,128.0371,6,O02,O02_L03,cube,0,0,0,270,Printer,114.9636,268.045,printer,-1.716147,0.955864,-0.618053,0,90.47899,0,-1.64673,1.03389,-0.618486,0.478432,0.156053,0.427981,115.4744,117.2295,119.2398,127.0255,-1.706978,0.993871,-0.71018,358.8409,0.252361,1.519027,0.100079,0.009169,0.038007,-0.092126,-1.706758,0.994882,-0.660191,0.082851,-0.060028,-0.039008,-0.041705,90.22714,358.8409,-90.22663,1.519027,-1.304319,1.426257,-0.582891,Pilot_Office_cube/6/S003/trackers/VR_move_T006.csv,Pilot_Office_cube/6/S003/trackers/Eye_gaze_T006.csv
Pilot_Office_cube,6,3,7,1,7,129.0468,145.7844,4,O02,O02_L09,cube,0,0,0,90,Flowers,133.3228,88.73871,flowers,1.650739,0.758584,0.010883,359.0852,152.7474,2.739967,1.662761,1.086827,-0.027271,0.470968,0.663228,0.589821,133.8337,135.7219,137.7322,144.7628,1.680955,0.792682,0.010498,3.20077,0.47045,354.7365,0.045561,0.030216,0.034098,-0.000385,1.681365,0.78989,0.060419,0.310173,0.018604,-0.296937,0.087689,152.2046,-355.8845,-152.277,351.9965,1.381981,1.21956,0.068668,Pilot_Office_cube/6/S003/trackers/VR_move_T007.csv,Pilot_Office_cube/6/S003/trackers/Eye_gaze_T007.csv
Pilot_Office_cube,6,3,8,1,8,146.7952,168.6196,1,O02,O02_L26,cube,0,0,0,180,Footstool,151.4266,181.8178,cushion,1.038984,0.001137,-0.711692,1.254726,143.4689,0.540435,1.041459,0.121186,-0.71313,0.77365,0.257415,0.774065,151.9375,154.8586,156.8691,167.5978,1.070827,0.103757,-0.719839,346.2325,324.9055,356.6461,0.107756,0.031844,0.10262,-0.008148,1.042907,0.115656,-0.680104,0.033517,0.001448,-0.00553,0.033026,179.0009,344.9778,181.4366,356.1056,0.823573,1.231845,-0.459672,Pilot_Office_cube/6/S003/trackers/VR_move_T008.csv,Pilot_Office_cube/6/S003/trackers/Eye_gaze_T008.csv
Pilot_Office_cube,6,3,9,1,9,169.6303,186.479,7,O02,O02_L18,cube,0,0,0,180,Helicopter,173.1178,181.0725,helicopter,0.582935,0.518954,-1.327039,0,339.398,0,0.527807,0.624263,-1.343417,0.599171,0.211206,0.5392,173.6287,175.7056,177.7161,185.4572,0.63765,0.577579,-1.373694,359.5787,1.323134,356.4013,0.092776,0.054715,0.058625,-0.046655,0.638805,0.577947,-1.323709,0.121877,0.110998,-0.046316,0.019708,22.20582,359.5787,-338.0749,356.4013,0.561546,1.291402,-0.94415,Pilot_Office_cube/6/S003/trackers/VR_move_T009.csv,Pilot_Office_cube/6/S003/trackers/Eye_gaze_T009.csv
Pilot_Office_cube,6,3,10,1,10,187.4898,220.6097,2,O02,O02_L23,cube,0,0,0,270,Globe,206.9486,270.34,globe,-1.690767,0.952719,-1.18695,272.2737,97.45389,325.6657,-1.690357,1.158456,-1.180549,0.386225,0.426065,0.381431,207.4593,209.692,211.7023,219.5879,-1.700915,0.998897,-1.250927,0.644816,358.138,359.811,0.079552,-0.010148,0.046178,-0.063977,-1.70254,0.998334,-1.200956,0.161877,-0.012182,-0.160122,-0.020408,106.5612,-271.6288,260.6841,34.14526,-1.27816,1.428983,-0.994945,Pilot_Office_cube/6/S003/trackers/VR_move_T010.csv,Pilot_Office_cube/6/S003/trackers/Eye_gaze_T010.csv
Pilot_Office_cube,6,3,11,1,11,221.6203,242.6229,8,O02,O02_L15,cube,0,0,0,90,Clock,227.8623,91.25516,tableclock,1.717249,0.741288,-0.381913,356.9992,269.6479,0.111573,1.697608,0.916266,-0.380892,0.237385,0.358919,0.224152,228.3731,229.7282,231.7385,241.6011,1.71103,0.789195,-0.425462,0.950959,0.119285,357.0139,0.065041,-0.00622,0.047907,-0.043549,1.711134,0.788365,-0.375469,0.128729,0.013525,-0.127901,0.005423,90.52501,-356.0482,-269.5286,356.9023,1.176831,1.42297,-0.23583,Pilot_Office_cube/6/S003/trackers/VR_move_T011.csv,Pilot_Office_cube/6/S003/trackers/Eye_gaze_T011.csv
