experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_no,scene,target,response_mode,shift_x,shift_y,shift_z,view_rotation,preview_label,t_starting_pos,standing_y_rotation,target_label,target_pos_x,target_pos_y,target_pos_z,target_euler_x,target_euler_y,target_euler_z,target_bbox_center_x,target_bbox_center_y,target_bbox_center_z,target_bbox_size_x,target_bbox_size_y,target_bbox_size_z,t_scene_preview_start,t_scene_preview_end,t_response_start,t_response_end,response_pos_x_pivot,response_pos_y_pivot,response_pos_z_pivot,response_euler_x,response_euler_y,response_euler_z,tar_error_pos,tar_error_pos_x,tar_error_pos_y,tar_error_pos_z,tar_error_angle,tar_error_euler_x,tar_error_euler_y,tar_error_euler_z,standing_pos_x,standing_pos_y,standing_pos_z,VR_move_location_0,Eye_gaze_location_0
Pilot_Kitchen_stick,21,3,1,1,1,33.13805,59.29264,6,K01,K01_L07,stick,0,0,0,270,Espresso Machine,40.70021,270.7155,coffeemaker,-1.82445,0.880285,-0.854397,358.1284,90.56697,358.8811,-1.764189,1.051043,-0.853803,0.345148,0.352667,0.277094,42.18899,46.20929,48.21955,58.27104,-1.783977,0.888813,-0.864795,44.39798,247.9414,2.061202,0.042649,0.040473,0.008528,-0.010398,158.0725,-313.7304,157.3745,-356.8199,-1.220369,1.469121,-0.824951,Pilot_Kitchen_stick/21/S003/trackers/VR_move_T001.csv,Pilot_Kitchen_stick/21/S003/trackers/Eye_gaze_T001.csv
Pilot_Kitchen_stick,21,3,2,1,2,60.30348,71.24341,8,K01,K01_L13,stick,0,0,0,0,Cutting Board,62.96894,359.6867,cuttingboard,-1.437559,0.891825,1.196799,272.964,60.09008,300.075,-1.436887,0.906805,1.197186,0.245887,0.05029,0.364747,63.48001,64.62405,66.63425,70.2216,-1.43224,0.894883,1.199493,48.58928,296.4027,10.36471,0.006701,0.005319,0.003058,0.002694,143.5419,-224.3747,236.3126,-289.7103,-1.122854,1.471084,0.765119,Pilot_Kitchen_stick/21/S003/trackers/VR_move_T002.csv,Pilot_Kitchen_stick/21/S003/trackers/Eye_gaze_T002.csv
Pilot_Kitchen_stick,21,3,3,1,3,72.2542,84.16051,7,K01,K01_L15,stick,0,0,0,270,Water Bottle,76.60804,271.8172,waterbottle,-1.392051,0.883097,-1.231805,0.516519,199.2043,358.5333,-1.400844,0.984469,-1.230697,0.092938,0.203459,0.086649,77.1189,78.22957,80.23992,83.13872,-1.345055,0.888306,-1.191612,48.51308,210.9048,3.67116,0.062058,0.046996,0.005209,0.040192,49.04953,47.99656,11.70055,-354.8621,-0.970461,1.465843,-1.001162,Pilot_Kitchen_stick/21/S003/trackers/VR_move_T003.csv,Pilot_Kitchen_stick/21/S003/trackers/Eye_gaze_T003.csv
Pilot_Kitchen_stick,21,3,4,1,4,85.1712,97.34404,2,K01,K01_L25,stick,0,0,0,90,Painting,88.15884,89.65334,picture,1.870949,1.47049,0.304973,0,270,0,1.857929,1.846447,0.356637,0.02604,0.516962,0.933721,88.66988,90.25816,92.2683,96.32215,1.859372,1.86497,0.492924,333.4489,85.56599,3.333405,0.43712,-0.011577,0.39448,0.18795,176.4516,333.4489,-184.434,3.333405,1.235716,1.601525,0.307314,Pilot_Kitchen_stick/21/S003/trackers/VR_move_T004.csv,Pilot_Kitchen_stick/21/S003/trackers/Eye_gaze_T004.csv
Pilot_Kitchen_stick,21,3,5,1,5,98.35523,109.8945,10,K01,K01_L19,stick,0,0,0,270,Kettle,101.6868,271.0889,electrickettle,-1.815528,0.88442,-1.188014,359.4425,51.20193,359.9249,-1.83694,1.015495,-1.169477,0.279372,0.263917,0.277038,102.1976,103.2973,105.3076,108.8727,-1.784589,0.890088,-1.196441,49.45346,232.556,12.01612,0.032563,0.030938,0.005668,-0.008427,176.2251,-309.989,181.354,-347.9088,-1.279645,1.458926,-1.021339,Pilot_Kitchen_stick/21/S003/trackers/VR_move_T005.csv,Pilot_Kitchen_stick/21/S003/trackers/Eye_gaze_T005.csv
Pilot_Kitchen_stick,21,3,6,1,6,110.9053,123.8,10,K01,K01_L19,stick,0,0,0,270,Kettle,114.5371,269.5276,electrickettle,-1.815528,0.88442,-1.188014,359.4425,51.20193,359.9249,-1.83694,1.015495,-1.169477,0.279372,0.263917,0.277038,115.0481,116.0256,118.0359,122.7783,-1.768193,0.882841,-1.215211,52.27163,226.6607,26.40964,0.054614,0.047334,-0.001579,-0.027197,164.5562,-307.1708,175.4588,-333.5153,-1.296007,1.46716,-1.054603,Pilot_Kitchen_stick/21/S003/trackers/VR_move_T006.csv,Pilot_Kitchen_stick/21/S003/trackers/Eye_gaze_T006.csv
Pilot_Kitchen_stick,21,3,7,1,7,124.8109,135.351,3,K01,K01_L16,stick,0,0,0,90,Flowers,127.021,90.75451,flowers,1.069949,0.867997,0.834195,0.462501,110.9224,358.712,1.072386,1.089711,0.836063,0.476981,0.447812,0.470179,127.5319,129.1201,131.1304,134.3292,1.042103,0.90454,0.85517,55.90733,28.13604,20.43289,0.050505,-0.027846,0.036543,0.020975,107.2115,55.44483,-82.78634,-338.2791,0.66118,1.475991,0.624349,Pilot_Kitchen_stick/21/S003/trackers/VR_move_T007.csv,Pilot_Kitchen_stick/21/S003/trackers/Eye_gaze_T007.csv
Pilot_Kitchen_stick,21,3,8,1,8,136.3617,147.8125,6,K01,K01_L07,stick,0,0,0,270,Espresso Machine,139.9047,269.0175,coffeemaker,-1.82445,0.880285,-0.854397,358.1284,90.56697,358.8811,-1.764189,1.051043,-0.853803,0.345148,0.352667,0.277094,140.4155,141.2153,143.2153,146.7908,-1.753512,0.885368,-0.866713,53.35079,236.0036,12.5631,0.072178,0.070938,0.005083,-0.012315,143.7903,-304.7776,145.4367,-346.318,-1.250091,1.471206,-0.789239,Pilot_Kitchen_stick/21/S003/trackers/VR_move_T008.csv,Pilot_Kitchen_stick/21/S003/trackers/Eye_gaze_T008.csv
Pilot_Kitchen_stick,21,3,9,1,9,148.8233,158.0973,4,K01,K01_L09,stick,0,0,0,90,Plate,151.5333,89.61446,tablesetting,1.346949,0.883812,0.447195,1.149957,175.9449,2.014389,1.376723,0.896645,0.467217,0.431217,0.056127,0.360425,152.0442,152.6553,154.6654,157.0756,1.29796,0.891774,0.463364,57.31889,47.59533,10.75433,0.052199,-0.048989,0.007963,0.016169,139.0596,56.16893,-128.3495,8.739941,0.899354,1.474906,0.369734,Pilot_Kitchen_stick/21/S003/trackers/VR_move_T009.csv,Pilot_Kitchen_stick/21/S003/trackers/Eye_gaze_T009.csv
Pilot_Kitchen_stick,21,3,10,1,10,159.1083,171.2031,3,K01,K01_L16,stick,0,0,0,90,Flowers,166.1942,94.5705,flowers,1.069949,0.867997,0.834195,0.462501,110.9224,358.712,1.072386,1.089711,0.836063,0.476981,0.447812,0.470179,166.705,167.8269,169.837,170.1813,0.150801,1.302362,-0.270349,324.0017,105.4016,336.0106,1.501174,-0.919148,0.434365,-1.104544,43.97802,323.5392,-5.520821,-22.70145,-0.082481,1.527839,-0.031914,Pilot_Kitchen_stick/21/S003/trackers/VR_move_T010.csv,Pilot_Kitchen_stick/21/S003/trackers/Eye_gaze_T010.csv
