experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_no,scene,target,response_mode,shift_x,shift_y,shift_z,view_rotation,preview_label,t_starting_pos,standing_y_rotation,target_label,target_pos_x,target_pos_y,target_pos_z,target_euler_x,target_euler_y,target_euler_z,target_bbox_center_x,target_bbox_center_y,target_bbox_center_z,target_bbox_size_x,target_bbox_size_y,target_bbox_size_z,t_scene_preview_start,t_scene_preview_end,t_response_start,t_response_end,response_pos_x_pivot,response_pos_y_pivot,response_pos_z_pivot,response_euler_x,response_euler_y,response_euler_z,tar_error_pos,tar_error_pos_x,tar_error_pos_y,tar_error_pos_z,response_bbox_center_x,response_bbox_center_y,response_bbox_center_z,tar_error_bbox,tar_error_bbox_x,tar_error_bbox_y,tar_error_bbox_z,tar_error_angle,tar_error_euler_x,tar_error_euler_y,tar_error_euler_z,standing_pos_x,standing_pos_y,standing_pos_z,VR_move_location_0,Eye_gaze_location_0
Pilot_Kitchen_cube,9,4,1,1,1,414.2978,448.1424,8,K01,K01_L13,cube,0,0,0,0,Cutting Board,431.6948,358.4541,cuttingboard,-1.437559,0.891825,1.196799,272.964,60.09008,300.075,-1.436887,0.906805,1.197186,0.245887,0.05029,0.364747,433.1847,434.9257,436.936,447.1206,-1.451999,0.904681,1.185798,357.7695,356.3902,358.8453,0.022245,-0.01444,0.012857,-0.011001,-1.450871,0.954633,1.18392,0.051567,-0.013984,0.047829,-0.013267,86.48582,84.80554,296.3001,58.77029,-0.813535,1.568114,0.536209,Pilot_Kitchen_cube/9/S004/trackers/VR_move_T001.csv,Pilot_Kitchen_cube/9/S004/trackers/Eye_gaze_T001.csv
Pilot_Kitchen_cube,9,4,2,1,2,449.1532,466.1354,1,K01,K01_L05,cube,0,0,0,180,Plant,455.0397,180.3054,plant,0.740949,0.010997,-1.475805,357.0071,116.5166,356.3118,0.689599,0.494938,-1.514348,1.09479,0.991716,0.990528,455.5505,456.639,458.6494,465.1133,0.751158,0.003866,-1.492773,354.9212,1.804487,356.0106,0.021048,0.010209,-0.007132,-0.016968,0.754496,0.053549,-1.497296,0.44646,0.064897,-0.441389,0.017052,114.7457,-2.085968,-114.7121,-0.301239,0.422927,1.288218,-1.127725,Pilot_Kitchen_cube/9/S004/trackers/VR_move_T002.csv,Pilot_Kitchen_cube/9/S004/trackers/Eye_gaze_T002.csv
Pilot_Kitchen_cube,9,4,3,1,3,467.1459,483.4616,4,K01,K01_L09,cube,0,0,0,90,Plate,471.6995,91.79575,tablesetting,1.346949,0.883812,0.447195,1.149957,175.9449,2.014389,1.376723,0.896645,0.467217,0.431217,0.056127,0.360425,472.2105,473.4767,475.4869,482.4398,1.337195,0.866063,0.47618,359.0009,355.7334,354.5313,0.03536,-0.009754,-0.017749,0.028985,1.342011,0.915827,0.475669,0.04055,-0.034711,0.019183,0.008452,179.7989,357.851,179.7885,352.5169,0.396874,1.550516,-0.002974,Pilot_Kitchen_cube/9/S004/trackers/VR_move_T003.csv,Pilot_Kitchen_cube/9/S004/trackers/Eye_gaze_T003.csv
Pilot_Kitchen_cube,9,4,4,1,4,484.4722,504.2863,2,K01,K01_L25,cube,0,0,0,90,Painting,487.1488,90.87822,picture,1.870949,1.47049,0.304973,0,270,0,1.857929,1.846447,0.356637,0.02604,0.516962,0.933721,487.6598,488.6261,490.6365,503.2647,1.818466,1.748388,0.354439,1.653751,354.8479,356.157,0.287103,-0.052483,0.277898,0.049465,1.821674,1.798254,0.356173,0.060309,-0.036254,-0.048193,-0.000463,84.98684,1.653751,84.84793,356.157,0.478433,1.589019,0.083582,Pilot_Kitchen_cube/9/S004/trackers/VR_move_T004.csv,Pilot_Kitchen_cube/9/S004/trackers/Eye_gaze_T004.csv
Pilot_Kitchen_cube,9,4,5,1,5,505.297,520.1243,5,K01,K01_L04,cube,0,0,0,0,Breadbasket,508.6957,2.050668,bunsinbasket,-1.087051,0.883797,1.18928,0.60304,67.68452,1.555164,-1.088983,0.950319,1.190754,0.301863,0.325402,0.296634,509.2068,510.4951,512.5056,519.1027,-1.115754,0.883227,1.218916,2.416863,357.9947,356.7104,0.041261,-0.028703,-0.00057,0.029636,-1.112961,0.9331,1.22112,0.04235,-0.023977,-0.017219,0.030366,69.7299,1.813823,290.3102,355.1553,-0.577076,1.560388,0.540221,Pilot_Kitchen_cube/9/S004/trackers/VR_move_T005.csv,Pilot_Kitchen_cube/9/S004/trackers/Eye_gaze_T005.csv
Pilot_Kitchen_cube,9,4,6,1,6,521.1351,535.0409,6,K01,K01_L07,cube,0,0,0,270,Espresso Machine,523.5788,268.4621,coffeemaker,-1.82445,0.880285,-0.854397,358.1284,90.56697,358.8811,-1.764189,1.051043,-0.853803,0.345148,0.352667,0.277094,524.0895,525.6557,527.666,534.0188,-1.835416,0.885645,-0.885814,1.670945,0.826323,2.839337,0.033704,-0.010966,0.00536,-0.031417,-1.837872,0.935562,-0.884322,0.140343,-0.073683,-0.11548,-0.030519,89.85728,-356.4574,-89.74065,-356.0418,-1.067439,1.539034,-0.602865,Pilot_Kitchen_cube/9/S004/trackers/VR_move_T006.csv,Pilot_Kitchen_cube/9/S004/trackers/Eye_gaze_T006.csv
Pilot_Kitchen_cube,9,4,7,1,7,536.0513,547.8022,6,K01,K01_L07,cube,0,0,0,270,Espresso Machine,538.2172,268.2012,coffeemaker,-1.82445,0.880285,-0.854397,358.1284,90.56697,358.8811,-1.764189,1.051043,-0.853803,0.345148,0.352667,0.277094,538.7281,539.6611,541.6714,546.7803,-1.828845,0.885472,-0.854151,359.5482,1.789248,3.329055,0.006804,-0.004395,0.005187,0.000247,-1.83176,0.935386,-0.854454,0.13395,-0.067571,-0.115657,-0.00065,88.78471,1.41983,-88.77773,-355.5521,-0.934792,1.540253,-0.549864,Pilot_Kitchen_cube/9/S004/trackers/VR_move_T007.csv,Pilot_Kitchen_cube/9/S004/trackers/Eye_gaze_T007.csv
Pilot_Kitchen_cube,9,4,8,1,8,548.813,564.2065,7,K01,K01_L15,cube,0,0,0,270,Water Bottle,550.5123,269.4311,waterbottle,-1.392051,0.883097,-1.231805,0.516519,199.2043,358.5333,-1.400844,0.984469,-1.230697,0.092938,0.203459,0.086649,551.0231,552.0227,554.0329,563.1848,-1.411742,0.888613,-1.237236,359.3865,358.0976,1.182894,0.021158,-0.019691,0.005516,-0.005431,-1.412756,0.9386,-1.237805,0.04792,-0.011911,-0.045869,-0.007108,158.9023,358.87,158.8933,-357.3504,-1.0106,1.555419,-0.896009,Pilot_Kitchen_cube/9/S004/trackers/VR_move_T008.csv,Pilot_Kitchen_cube/9/S004/trackers/Eye_gaze_T008.csv
Pilot_Kitchen_cube,9,4,9,1,9,565.2173,579.9558,4,K01,K01_L09,cube,0,0,0,90,Plate,569.0602,95.07114,tablesetting,1.346949,0.883812,0.447195,1.149957,175.9449,2.014389,1.376723,0.896645,0.467217,0.431217,0.056127,0.360425,569.571,570.9816,572.9919,578.934,1.331203,0.869011,0.467201,359.1731,358.6976,350.9388,0.029448,-0.015746,-0.0148,0.020005,1.339091,0.918382,0.466667,0.043462,-0.037631,0.021737,-0.00055,177.2293,358.0232,182.7528,348.9244,0.576235,1.519207,0.139884,Pilot_Kitchen_cube/9/S004/trackers/VR_move_T009.csv,Pilot_Kitchen_cube/9/S004/trackers/Eye_gaze_T009.csv
Pilot_Kitchen_cube,9,4,10,1,10,580.9666,595.9715,6,K01,K01_L07,cube,0,0,0,270,Espresso Machine,585.1537,268.7408,coffeemaker,-1.82445,0.880285,-0.854397,358.1284,90.56697,358.8811,-1.764189,1.051043,-0.853803,0.345148,0.352667,0.277094,585.6647,586.732,588.7415,594.9498,-1.810959,0.88225,-0.86216,0.252809,0.347579,3.119152,0.015689,0.013491,0.001966,-0.007763,-1.813678,0.932176,-0.861924,0.129013,-0.049489,-0.118867,-0.008121,90.25719,-357.8756,-90.21939,-355.762,-1.000474,1.541888,-0.531723,Pilot_Kitchen_cube/9/S004/trackers/VR_move_T010.csv,Pilot_Kitchen_cube/9/S004/trackers/Eye_gaze_T010.csv
Pilot_Kitchen_cube,9,4,11,1,11,596.9822,611.554,8,K01,K01_L13,cube,0,0,0,0,Cutting Board,601.325,0.321447,cuttingboard,-1.437559,0.891825,1.196799,272.964,60.09008,300.075,-1.436887,0.906805,1.197186,0.245887,0.05029,0.364747,601.8358,602.7799,604.7902,610.5323,-1.440124,0.886635,1.176128,1.51002,359.293,0.388742,0.021466,-0.002565,-0.005189,-0.020671,-1.44048,0.936617,1.177441,0.035938,-0.003593,0.029812,-0.019745,90.08268,-271.454,299.2029,-299.6863,-0.813824,1.526126,0.523258,Pilot_Kitchen_cube/9/S004/trackers/VR_move_T011.csv,Pilot_Kitchen_cube/9/S004/trackers/Eye_gaze_T011.csv
Pilot_Kitchen_cube,9,4,12,1,12,612.5648,623.6826,9,K01,K01_L12,cube,0,0,0,0,Banana,615.3082,0.112627,banana,0.050392,0.908097,1.171279,276.2014,165.8417,147.4809,0.03991,0.907322,1.177484,0.224758,0.057988,0.228644,615.8191,616.6299,618.6401,622.6608,0.069434,0.889246,1.162036,2.40755,1.746189,2.32267,0.028344,0.019041,-0.018852,-0.009243,0.067472,0.93916,1.164195,0.044159,0.027562,0.031839,-0.013289,108.2659,-273.7939,-164.0956,-145.1582,-0.007696,1.53992,0.620597,Pilot_Kitchen_cube/9/S004/trackers/VR_move_T012.csv,Pilot_Kitchen_cube/9/S004/trackers/Eye_gaze_T012.csv
Pilot_Kitchen_cube,9,4,13,1,13,624.6932,644.8074,1,K01,K01_L05,cube,0,0,0,180,Plant,628.5805,180.5931,plant,0.740949,0.010997,-1.475805,357.0071,116.5166,356.3118,0.689599,0.494938,-1.514348,1.09479,0.991716,0.990528,629.0915,630.0134,632.0236,643.7855,0.739558,0.003985,-1.469323,352.6823,359.2002,355.1133,0.00965,-0.001391,-0.007012,0.006481,0.743905,0.053397,-1.475609,0.446551,0.054307,-0.44154,0.03874,117.4775,-4.324829,242.6836,-1.198578,0.59715,1.195533,-1.172892,Pilot_Kitchen_cube/9/S004/trackers/VR_move_T013.csv,Pilot_Kitchen_cube/9/S004/trackers/Eye_gaze_T013.csv
