experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_no,scene,target,response_mode,shift_x,shift_y,shift_z,view_rotation,preview_label,t_starting_pos,standing_y_rotation,target_label,target_pos_x,target_pos_y,target_pos_z,target_euler_x,target_euler_y,target_euler_z,target_bbox_center_x,target_bbox_center_y,target_bbox_center_z,target_bbox_size_x,target_bbox_size_y,target_bbox_size_z,t_scene_preview_start,t_scene_preview_end,t_response_start,t_response_end,response_pos_x_pivot,response_pos_y_pivot,response_pos_z_pivot,response_euler_x,response_euler_y,response_euler_z,tar_error_pos,tar_error_pos_x,tar_error_pos_y,tar_error_pos_z,tar_error_angle,tar_error_euler_x,tar_error_euler_y,tar_error_euler_z,standing_pos_x,standing_pos_y,standing_pos_z,VR_move_location_0,Eye_gaze_location_0
Pilot_Kitchen_stick,20,1,1,1,1,20.56253,55.89445,3,K01,K01_L16,stick,0,0,0,90,Flowers,40.2341,98.92044,flowers,1.069949,0.867997,0.834195,0.462501,110.9224,358.712,1.072386,1.089711,0.836063,0.476981,0.447812,0.470179,41.73507,46.48707,48.49746,54.87414,1.003536,0.965313,0.819629,34.48795,56.34047,2.105613,0.118714,-0.066412,0.097315,-0.014566,64.58092,34.02544,-54.58191,-356.6064,0.518289,1.566298,0.507183,Pilot_Kitchen_stick/20/S001/trackers/VR_move_T001.csv,Pilot_Kitchen_stick/20/S001/trackers/Eye_gaze_T001.csv
Pilot_Kitchen_stick,20,1,2,1,2,56.90516,78.55182,3,K01,K01_L16,stick,0,0,0,90,Flowers,64.93513,91.53124,flowers,1.069949,0.867997,0.834195,0.462501,110.9224,358.712,1.072386,1.089711,0.836063,0.476981,0.447812,0.470179,65.44601,68.62257,70.63282,77.53013,1.01768,0.924254,0.884554,44.06209,56.66156,350.6721,0.091831,-0.052268,0.056257,0.050359,66.47521,43.59959,-54.26081,-8.039856,0.590056,1.549853,0.651196,Pilot_Kitchen_stick/20/S001/trackers/VR_move_T002.csv,Pilot_Kitchen_stick/20/S001/trackers/Eye_gaze_T002.csv
Pilot_Kitchen_stick,20,1,3,1,3,79.56254,107.44,1,K01,K01_L05,stick,0,0,0,180,Plant,91.92417,183.9567,plant,0.740949,0.010997,-1.475805,357.0071,116.5166,356.3118,0.689599,0.494938,-1.514348,1.09479,0.991716,0.990528,92.435,98.9659,100.9761,106.4184,0.633004,0.134763,-1.18725,33.42583,152.2681,17.5571,0.332015,-0.107945,0.123765,0.288555,50.77702,-323.5813,35.75147,-338.7547,0.422624,0.738843,-0.632975,Pilot_Kitchen_stick/20/S001/trackers/VR_move_T003.csv,Pilot_Kitchen_stick/20/S001/trackers/Eye_gaze_T003.csv
Pilot_Kitchen_stick,20,1,4,1,4,108.4508,142.8147,6,K01,K01_L07,stick,0,0,0,270,Espresso Machine,117.947,269.2728,coffeemaker,-1.82445,0.880285,-0.854397,358.1284,90.56697,358.8811,-1.764189,1.051043,-0.853803,0.345148,0.352667,0.277094,118.4579,131.3526,133.3631,141.7928,-1.726898,0.954088,-0.849383,42.21064,259.3932,354.9174,0.122427,0.097552,0.073803,0.005014,171.0162,-315.9178,168.8262,-3.963715,-1.20001,1.570646,-0.759808,Pilot_Kitchen_stick/20/S001/trackers/VR_move_T004.csv,Pilot_Kitchen_stick/20/S001/trackers/Eye_gaze_T004.csv
Pilot_Kitchen_stick,20,1,5,1,5,143.8254,165.8609,1,K01,K01_L05,stick,0,0,0,180,Plant,153.0107,180.6924,plant,0.740949,0.010997,-1.475805,357.0071,116.5166,356.3118,0.689599,0.494938,-1.514348,1.09479,0.991716,0.990528,153.5213,158.0641,160.0744,164.8391,0.731686,0.085642,-1.270249,34.11663,160.8568,16.95633,0.218886,-0.009263,0.074645,0.205556,56.26442,-322.8905,44.3402,-339.3555,0.619427,0.712663,-0.799412,Pilot_Kitchen_stick/20/S001/trackers/VR_move_T005.csv,Pilot_Kitchen_stick/20/S001/trackers/Eye_gaze_T005.csv
Pilot_Kitchen_stick,20,1,6,1,6,166.8717,188.1518,10,K01,K01_L19,stick,0,0,0,270,Kettle,174.0909,275.8519,electrickettle,-1.815528,0.88442,-1.188014,359.4425,51.20193,359.9249,-1.83694,1.015495,-1.169477,0.279372,0.263917,0.277038,174.6017,180.5662,182.5763,187.1301,-1.701071,0.957742,-1.178242,34.38327,242.5892,357.6773,0.136279,0.114457,0.073322,0.009772,168.488,-325.0592,191.3872,-2.247589,-1.157697,1.577642,-0.980413,Pilot_Kitchen_stick/20/S001/trackers/VR_move_T006.csv,Pilot_Kitchen_stick/20/S001/trackers/Eye_gaze_T006.csv
Pilot_Kitchen_stick,20,1,7,1,7,189.1626,204.3454,10,K01,K01_L19,stick,0,0,0,270,Kettle,194.5603,273.3426,electrickettle,-1.815528,0.88442,-1.188014,359.4425,51.20193,359.9249,-1.83694,1.015495,-1.169477,0.279372,0.263917,0.277038,195.0713,197.2039,199.2141,203.3237,-1.652851,0.977721,-1.183404,32.87522,240.8365,28.77994,0.18759,0.162677,0.093301,0.00461,178.9918,-326.5673,189.6346,-331.145,-1.10304,1.582021,-1.020037,Pilot_Kitchen_stick/20/S001/trackers/VR_move_T007.csv,Pilot_Kitchen_stick/20/S001/trackers/Eye_gaze_T007.csv
Pilot_Kitchen_stick,20,1,8,1,8,205.3561,230.9567,2,K01,K01_L25,stick,0,0,0,90,Painting,217.1291,95.94247,picture,1.870949,1.47049,0.304973,0,270,0,1.857929,1.846447,0.356637,0.02604,0.516962,0.933721,217.6398,221.5273,223.5377,229.9351,1.641267,1.795387,0.284645,339.5851,81.32925,11.22762,0.398404,-0.229682,0.324897,-0.020328,173.4928,339.5851,-188.6707,11.22762,0.873402,1.649478,0.11775,Pilot_Kitchen_stick/20/S001/trackers/VR_move_T008.csv,Pilot_Kitchen_stick/20/S001/trackers/Eye_gaze_T008.csv
Pilot_Kitchen_stick,20,1,9,1,9,231.9675,252.2148,4,K01,K01_L09,stick,0,0,0,90,Plate,238.1983,96.30638,tablesetting,1.346949,0.883812,0.447195,1.149957,175.9449,2.014389,1.376723,0.896645,0.467217,0.431217,0.056127,0.360425,238.7092,244.2847,246.295,251.1931,1.341476,0.914954,0.395251,29.82588,354.9622,350.4843,0.060811,-0.005473,0.031142,-0.051944,177.8735,28.67593,179.0173,348.4698,1.281647,1.538517,0.119863,Pilot_Kitchen_stick/20/S001/trackers/VR_move_T009.csv,Pilot_Kitchen_stick/20/S001/trackers/Eye_gaze_T009.csv
Pilot_Kitchen_stick,20,1,10,1,10,253.2254,275.7054,5,K01,K01_L04,stick,0,0,0,0,Breadbasket,265.3762,9.01666,bunsinbasket,-1.087051,0.883797,1.18928,0.60304,67.68452,1.555164,-1.088983,0.950319,1.190754,0.301863,0.325402,0.296634,265.8869,269.6521,271.6625,274.6834,-1.118687,0.92585,1.186691,31.15543,316.2109,8.152786,0.052687,-0.031635,0.042053,-0.002588,116.0984,30.55239,248.5264,6.597622,-0.893072,1.550575,0.755091,Pilot_Kitchen_stick/20/S001/trackers/VR_move_T010.csv,Pilot_Kitchen_stick/20/S001/trackers/Eye_gaze_T010.csv
