ppid	response_mode	session_num	trial_num	block_num	trial_num_in_block	start_time	end_time	trial_no	shift_x	shift_y	shift_z	view_rotation	t_starting_pos	standing_y_rotation	target_pos_x	target_pos_y	target_pos_z	target_euler_x	target_euler_y	target_euler_z	target_bbox_center_x	target_bbox_center_y	target_bbox_center_z	target_bbox_size_x	target_bbox_size_y	target_bbox_size_z	t_scene_preview_start	t_scene_preview_end	t_response_start	t_response_end	response_pos_x_pivot	response_pos_y_pivot	response_pos_z_pivot	response_euler_x	response_euler_y	response_euler_z	tar_error_pos	tar_error_pos_x	tar_error_pos_y	tar_error_pos_z	tar_error_angle	tar_error_euler_x	tar_error_euler_y	tar_error_euler_z	standing_pos_x	standing_pos_y	standing_pos_z	trial_valid	response_bbox_center_x	response_bbox_center_y	response_bbox_center_z	tar_error_bbox	tar_error_bbox_x	tar_error_bbox_y	tar_error_bbox_z	response_duration	tar_error_surf	drop_count	last_drop_time	last_drop_x	last_drop_z	drop1_err_pos	drop2_err_pos	drop3_err_pos	drop4_err_pos	move_dist	tar_error_right_left	tar_error_away_toward
17	object	1	13.570727558412132	0.0	13.570727558412132	219.80959029168056	216.90275378278906	2.8307474831095956	0.0	0.0	0.0	92.81947287856434	218.40669519303464	92.15526256098552	1.377055885152371	0.2521069240962708	0.920974990817587	174.44541228628452	90.52480781291669	155.36189327590878	1.3618429110295327	0.2913936901977522	0.9298218959694237	0.15930471370434152	0.19632249002680574	0.1784825840452867	218.4063406533205	217.09214441352944	217.09202427506926	216.9025964338924	1.3750492344931773	0.25368729770436566	0.9191767139512704	164.0757757350725	89.26265905100738	170.95680230511445	0.017323451886697035	0.01875883008582595	0.01090963205695691	0.019225489906224587	16.92563219753616	229.97120118882248	48.077143530346014	249.02034295355332	0.6801027514130561	0.18050603038697524	0.582966335523339	0.0	1.3674779219884743	0.2914868699471883	0.9294259132318093	0.026178624126635006	0.026791072887863754	0.014033452980919443	0.021199804263032924	1.919820753820009	0.017972237385242493	0.6904836542364177	217.11110414448143	1.0225853789272739	0.6895324766652651					0.5734304001785236	0.0318154417958267	0.02294855925578252
18	cube	1	13.876684325324023	0.0	13.876684325324023	189.1074891797221	186.68650721033836	2.81146474956649	0.0	0.0	0.0	113.98856624535772	188.44177500819762	122.55126693548989	1.2310969542746977	0.28085321120784984	1.1134560368120574	167.06472775745655	51.38129254972932	150.40464256988275	1.2263744371458711	0.167626852906944	1.1191038648515157	0.2770613445621934	0.2814347766108592	0.2454397734987417	188.4417759471206	187.29962501156163	187.299644193879	186.68638515228525	1.2268724618155769	0.2811307268354737	1.1114440762617246	176.69509238951875	164.98075693127478	176.23045132678305	0.015927073907841833	0.027366962847854646	0.01595645823646033	0.023089193125761923	35.08551554494282	265.5413821347966	178.1457218472263	242.58765512419274	0.517262890864507	0.04925158141546206	0.5006761022750372	0.0	1.2304808485623377	0.28508607493097904	1.1160255348673405	0.128583924057288	0.044074203588851654	0.14469122676759327	0.027096456316085593	1.3117908262279754	0.015912008180147565	0.4882336459352795	186.9048809157529	0.8459946528913832	0.7865137520009732					0.546158197680111	0.023873450260617848	0.02484116742211934
18	fixed	4	15.134848409007482	0.0	15.134848409007482	184.14119162195743	184.1873141821498	2.797906865548392	0.0	0.0	0.0	114.41551070947108	184.24021637693934	122.89770675375041	1.2256943806868408	0.27809197341809544	1.1155061356585374	165.75304996363016	51.48751905048108	148.88724105987623	1.2210451079296951	0.16572695138305726	1.1209934960673964	0.2747517244258896	0.2809255516029725	0.24263748832977108	184.2064656998673	184.39767343092677	184.39769970938764	184.18661940633038	1.2106241704530118	0.27817969882590404	1.095264590796842	9.375336257470211	103.20104681940866	21.17174726050987	0.031187315624960563	0.028429769725846297	0.012464502734533454	0.03701154900483596	37.664247868046765	164.55891846216636	126.25405308292537	148.29850482303613	0.7875304034622224	0.23195467608236037	0.7419672546211071	0.0								0.5848500656485344	0.03221624005815504	0.0								0.337896551884686	0.022968623796585878	0.034266075979875285
18	laser	3	14.92709555868729	0.0	14.92709555868729	146.08068817502252	145.84556567131173	2.7979068655483923	0.0	0.0	0.0	114.41551070947109	145.80606434242787	121.31244008309272	1.2256943806868408	0.2780919734180955	1.1155061356585374	165.75304996363022	51.4875190504811	148.88724105987626	1.221045107929695	0.16572695138305726	1.1209934960673966	0.2747517244258895	0.28092555160297245	0.24263748832977108	145.76915939859	145.79105565613335	145.79089274521527	145.84590401925453	1.2031005679322266	0.27974007232224624	1.1096619820339564	0.0	0.0	0.0	0.03536810226782422	0.04813339679776308	0.012265532206063454	0.03274691303121162	38.467068751274944	165.75304996363022	51.4875190504811	148.88724105987626	0.13364041573756832	0.011748787375338294	0.11736279231372156	0.0								0.5355587591436214	0.03614340077269806	0.0								0.01843336827887426	0.033018824703875405	0.04244687380119942
18	object	2	14.140992778715248	0.0	14.140992778715248	243.5713684184088	243.8783192152107	2.7979068655483923	0.0	0.0	0.0	114.41551070947109	243.48710139978277	121.9724477414416	1.2256943806868408	0.27809197341809544	1.1155061356585372	165.7530499636302	51.48751905048109	148.88724105987623	1.221045107929695	0.16572695138305726	1.1209934960673966	0.2747517244258896	0.2809255516029725	0.24263748832977108	243.44919829074883	243.44104361972285	243.44103628458276	243.87857538285783	1.2191398203246708	0.2860487619349844	1.1195480999838232	162.70401081757237	75.32125956911712	169.04929851514393	0.015187283215994501	0.022871577461397962	0.010969405350585536	0.019881989470372428	7.439578493785302	176.48674744610068	65.51974546291308	191.46266397094365	0.434487884964409	0.03235357741576624	0.38484073048162964	0.0	1.2217095284754702	0.17512728449693585	1.1293246286888157	0.01644670301024101	0.022741362201166543	0.011170377694436462	0.02386121527292795	2.1930203068188865	0.01615423020161175	0.9117637475317449	243.7964306250099	0.8264107689145216	0.7349945249438196					0.8271915855270456	0.022252028623444334	0.020336355849919264
19	cube	1	14.52281372217108	0.0	14.52281372217108	283.2288353168361	279.85278536323085	2.825809422080113	0.0	0.0	0.0	88.99531736270418	281.5857339594996	88.27988396138839	1.383147567213446	0.2513609747596422	0.8792680614275026	174.95746723265563	89.68593267478354	161.30014406828607	1.3663194627860205	0.2917538165261152	0.8902107424235991	0.15435054029469897	0.19932057535226885	0.17427708679067958	281.38757604581656	280.6176817253072	280.61766445916425	279.85316926263187	1.3903761696547403	0.2551176619512309	0.87996612307616	177.75694577433552	172.5040160347869	176.4703611530242	0.029163941439043255	0.03412382457985215	0.00832449799065894	0.03438822680343596	47.34152013034552	298.6794872423156	178.05895567021574	245.02568342895253	1.0180914980844484	0.2290002884207391	0.6224041449928766	0.0	1.390977121672286	0.2567498971137863	0.8798272649271145	0.0953039525852176	0.048363721113768715	0.10692866065673724	0.05285505747906849	2.4141411701839095	0.029155613081241556	0.81894767882176	279.8755473355333	1.102125271644285	0.6877453346572165					0.3092423612346828	0.037700164082045275	0.036865015481189034
19	fixed	4	14.663168259327879	0.0	14.663168259327879	212.9016022828955	211.05959866814362	2.8571428571428568	0.0	0.0	0.0	91.85586535436917	212.06146281255567	91.87595620874353	1.371689248599565	0.24921701213450326	0.9116848004020981	173.69169986880007	88.60992034659309	161.78800172388623	1.3555425828201082	0.2896429676499408	0.9217118680073692	0.1534492738109641	0.19662406428243903	0.17393793901218368	211.88247276555023	211.5861777189732	211.58575486796002	211.0598836732085	1.3707322425214437	0.24734526973822438	0.9061126907164888	10.773272638164299	78.89305787421834	50.59949626802284	0.021336135718194243	0.03158758724691761	0.009521342527296707	0.03268295467363652	42.79021198049365	175.07897617292264	143.70741238428224	173.33639845984965	0.9969863395872216	0.18529708113172957	0.7014636197942663	0.0								1.5290892176080777	0.0219625523693765	0.0								0.339533893609062	0.027054290296421143	0.03518671561536781
19	laser	2	14.577379737113251	0.0	14.577379737113251	151.49809580256743	151.2074106369954	2.901442287369986	0.0	0.0	0.0	90.91372900969897	151.5207726036905	90.71307583542614	1.3702213668293732	0.26482254787887916	0.9041732251359215	173.63505592242433	87.77024919961912	160.83072695618856	1.3543458855517032	0.30367937977641446	0.9141494236705197	0.15883247029833486	0.19479089611327388	0.17798231295340805	151.3582608539373	151.26246940179664	151.26185439141994	151.20822511603902	1.3664776860388435	0.2623938813897885	0.8944760917749849	0.0	0.0	0.0	0.015056748779351066	0.028550369627894277	0.007505066802813542	0.023205388172718215	44.686584015029965	173.63505592242433	87.77024919961912	160.83072695618856	0.07523638794440372	0.019828330043209687	0.06675178600218905	0.0								0.45010667300731444	0.015339251873941437	0.0								0.009806957643542896	0.017031773129845603	0.029238512174939436
19	object	3	13.82969482090643	0.0	13.82969482090643	266.3370334322063	267.67080410265913	2.703274367816243	0.0	0.0	0.0	90.90636727609366	266.56097590296935	89.55307946069485	1.3628424334894889	0.24278629834632315	0.9241161545584012	173.78852872663555	95.24704850704289	152.7406749115789	1.3488199045940412	0.28087048084668115	0.9300503710770184	0.15902872391343573	0.18543473997494714	0.172839813114686	266.5609620921587	266.62362645469335	266.6237349206653	267.67111479757597	1.371902902281728	0.24814314401554408	0.933164677358224	168.03242670829653	94.63286069007519	172.9442068030375	0.021484037013892548	0.02594164596610052	0.012626877046070111	0.02561836168442592	7.81834104630979	250.53247076283262	37.99182517570057	231.87149594706548	0.8694381065892286	0.1868245908203945	0.6379062061499708	0.0	1.3509223879210936	0.28486207478032444	0.9366861672437783	0.023474529636980223	0.029828166388745893	0.01258096649662512	0.02665794919561123	2.5443447641543866	0.021222402813960876	0.383534242955656	267.46334525421287	1.088480692586166	0.7099065970221093					0.6199278747666201	0.031231560491822786	0.02494076472456055
20	cube	3	14.335676750923785	0.0	14.335676750923785	226.07726650429979	223.22370824886386	2.727977357881894	0.0	0.0	0.0	115.48111511957286	225.00547975320305	114.11702666683688	1.2254082207191814	0.2544890243577764	1.1048962231825126	165.45045019931908	52.08244896708965	149.70118560696366	1.221845912623311	0.15417244843528344	1.1092792396967768	0.25566794033358703	0.26373126553983933	0.22617606865654047	224.96494456112717	224.1033605268509	224.10332620493423	223.22371353900309	1.1970404024885468	0.23224496991244423	1.1014222484660727	176.48834540489185	111.42061611125919	147.70781098749126	0.031133512352949994	0.048016253888272055	0.03632567811108163	0.04307440602849582	31.850421261096326	231.48736710945593	139.4874064677615	215.48331542040052	0.5032424097294691	0.13752823427002653	0.48128018453102034	0.0	1.2019123975226298	0.23331845223427888	1.1058729973860546	0.09683963606498493	0.050983523808685934	0.11090166949840188	0.049294234947879274	2.333180437045442	0.031087067417190473	0.9204627019188111	223.3902745649216	0.9202247714812892	0.8267305702162988					0.5574194381275299	0.04306535953667086	0.03717740064647813
20	fixed	1	14.085760109903696	0.0	14.085760109903696	259.1307899411671	255.56089699092033	2.6476341849675227	0.0	0.0	0.0	116.57487292155949	257.67704497778556	115.40515283318172	1.2244155311977745	0.22563543630284638	1.0925272179791015	165.0262375424461	52.69849054704238	150.50606931891886	1.222047018873359	0.14032256774590465	1.095670864334981	0.23280043906065287	0.24333083511691084	0.20648994117907904	257.62785848019035	256.21025117825604	256.21023185149414	255.5603266159721	1.1866476099283985	0.22556253804602175	1.0792722460091513	6.5209427267329385	107.88952071599273	168.7361267170751	0.04077959687094529	0.05667091216204272	0.030105572559091815	0.03888871203945287	48.37654914984686	164.88792873834052	128.4039559867907	236.1006642316234	0.863267932183369	0.1906844914170905	0.7507559601613721	0.0								1.3630948100891669	0.036891517350146515	0.0								0.33500492194215764	0.032503562934779164	0.048500649282624056
20	laser	2	15.207643645521467	0.0	15.207643645521467	170.29811457132513	169.6993370579301	2.7696744114633676	0.0	0.0	0.0	113.33659040333131	170.01648651861862	118.1508052196806	1.2276056887623106	0.2837607004516746	1.1117108677416248	166.6691013750712	50.977848870749895	151.18077676301283	1.2221773015019377	0.16898442782131243	1.1179381558364325	0.27979501534475526	0.2846694783752762	0.24789602563286772	169.97980933040165	169.9595510612946	169.959561278997	169.7001156418724	1.1916334777929678	0.2854680072972242	1.1070533356879682	0.0	0.0	0.0	0.04327320838376821	0.059687987177090264	0.012973083035383989	0.0453577086055961	38.25294695326214	166.6691013750712	50.977848870749895	151.18077676301283	0.10103180358109165	0.012993536316226899	0.10664367883801273	0.0								0.520269603644293	0.04442891198149161	0.0								0.018251445833397113	0.04384485972252034	0.0532938789964511
20	object	4	14.6349519364369	0.0	14.6349519364369	200.8583574991942	199.16135666744108	2.7979068655483923	0.0	0.0	0.0	114.41551070947108	199.542013227898	122.13895606718137	1.2256943806868408	0.27809197341809544	1.1155061356585374	165.7530499636302	51.48751905048108	148.88724105987623	1.221045107929695	0.16572695138305726	1.1209934960673964	0.27475172442588963	0.2809255516029725	0.24263748832977106	199.5046797043755	199.35073594446996	199.35072640244906	199.16163757788982	1.2049683786800574	0.2763435939893972	1.1395358814705998	158.95314062158909	80.8420930262124	172.40275712796063	0.02945911204710761	0.03971239656914005	0.02168860854592995	0.044826977889684046	19.972382539032132	189.441939678111	60.04003393945937	162.62905527248589	0.6537953041760421	0.03174924628339447	0.576422503604408	0.0	1.2019911439595152	0.16252387231760476	1.1400432727626166	0.02950923406850983	0.044631209969995866	0.02225185606395361	0.04524473792669768	1.4833087267617842	0.029557434471124234	0.3581659228386032	199.18965532484896	0.9181503606677203	0.8474774772825423					0.49021667871202046	0.049376880647677104	0.03359357316364262
21	cube	1	13.40187256547946	0.0	13.40187256547946	239.8437827500139	238.4620259669437	2.755845493742721	0.0	0.0	0.0	114.7523695280074	239.6393527858219	123.01760938710864	1.2322602339810176	0.2572189307797081	1.1001045912365361	165.13403275195995	51.045717165255446	150.46629928532232	1.22845996862421	0.15577831535375888	1.1045804847151537	0.2549990547918599	0.2665112190901149	0.22488785162769667	239.63928371101903	238.787139979983	238.78710860682327	238.46177537187197	1.2144769238147706	0.25839581948617174	1.099465692415304	177.52233715513384	151.44245546560649	171.082167349275	0.041539920743889715	0.04168933267220019	0.014011800521403583	0.05299494929093561	35.27173682293393	272.3879014440732	175.11885386021441	254.309337102706	0.6707659769659581	0.08887790396293029	0.6961956656664966	0.0	1.215575555008816	0.2587626828608235	1.1001130439276996	0.11219092445079024	0.04041213610933179	0.13402090963972343	0.05192898141577975	1.800960529244293	0.04270508039648268	1.0885490764847658	238.53218112118722	0.9003437428519411	0.8681551663446085					0.4375019299467575	0.050226553913188816	0.03546311204886673
21	fixed	3	14.734507397440987	0.0	14.734507397440987	222.2674653046333	223.04628502970147	2.794966783964924	0.0	0.0	0.0	115.57375943059816	222.77262792806442	122.05205247146723	1.2165087337642726	0.2810380957950878	1.1212181794206895	165.34869336085234	52.07833351336287	149.6599053151361	1.2116379097256715	0.16563230346161345	1.126794392148175	0.2775899669905668	0.2833243824089078	0.24497932139738435	222.73455613560455	223.2744642741901	223.27472736596397	223.04602037404004	1.1996100752091876	0.2819442970646256	1.131194371118986	8.19260424002277	97.25668718973007	162.57488424081595	0.022976717589741395	0.0347399695421671	0.014778216228986382	0.0322603347278702	38.957559465249886	163.22997468521075	122.46697683138869	187.09394735904797	0.9040880183889303	0.21907797631503062	0.9139701125486432	0.0								1.8935725460065842	0.02404492852606073	0.0								0.3844567724553112	0.032896525271784986	0.03790277968726227
21	laser	4	14.589258536555745	0.0	14.589258536555745	152.72112627645217	151.98993176826858	2.7979068655483923	0.0	0.0	0.0	114.41551070947109	152.19253260336677	123.28492950568862	1.2256943806868408	0.27809197341809544	1.1155061356585372	165.75304996363022	51.48751905048109	148.8872410598762	1.221045107929695	0.16572695138305724	1.1209934960673964	0.27475172442588963	0.28092555160297245	0.24263748832977108	152.19292266292385	152.06487165847287	152.06488918229525	151.98985243614044	1.183769559494845	0.279726788926669	1.0985105378409314	0.0	0.0	0.0	0.03888470217286906	0.05799497915962426	0.012551001657399316	0.032244977804162134	38.467068751274944	165.75304996363022	51.48751905048109	148.8872410598762	0.14576024097989884	0.013532110155090146	0.10878668002450735	0.0								0.6437711581679362	0.04076532517788889	0.0								0.02000870717247954	0.030907391283175503	0.04546762671490407
21	object	2	14.748203746289644	0.0	14.748203746289644	288.5821344840928	288.56266754060215	2.727977357881894	0.0	0.0	0.0	115.48111511957288	288.9611482106038	122.88970404420795	1.2254082207191814	0.2544890243577764	1.1048962231825128	165.4504501993191	52.08244896708966	149.70118560696366	1.221845912623311	0.1541724484352834	1.109279239696777	0.255667940333587	0.2637312655398393	0.22617606865654044	288.9216790217958	288.74746483771213	288.74753304353555	288.56307735792655	1.2191815264584307	0.26164843982030356	1.1071884044156757	162.9069359613126	75.30844581329312	166.89032579500636	0.025587029987379408	0.03841774258926288	0.013571422046692466	0.03273909711756674	16.625297918287067	178.70388693249404	61.89182473001688	114.46229982083771	0.7354395775666135	0.02436985786771436	0.7234020283274873	0.0	1.2189207787775738	0.16374743871984118	1.1187458620570883	0.025253829351253244	0.03701657739231759	0.01372727106346685	0.03769190870018394	2.010140478199417	0.02638573623842534	0.6942835143575483	288.4169430250281	0.8947950793432707	0.8413383525717172					0.44904351336512877	0.03538149430229629	0.03648757358913899
