experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_no,scene,target,response_mode,shift_x,shift_y,shift_z,view_rotation,preview_label,t_starting_pos,standing_y_rotation,target_label,target_pos_x,target_pos_y,target_pos_z,target_euler_x,target_euler_y,target_euler_z,target_bbox_center_x,target_bbox_center_y,target_bbox_center_z,target_bbox_size_x,target_bbox_size_y,target_bbox_size_z,t_scene_preview_start,t_scene_preview_end,t_response_start,t_response_end,response_pos_x_pivot,response_pos_y_pivot,response_pos_z_pivot,response_euler_x,response_euler_y,response_euler_z,tar_error_pos,tar_error_pos_x,tar_error_pos_y,tar_error_pos_z,response_bbox_center_x,response_bbox_center_y,response_bbox_center_z,tar_error_bbox,tar_error_bbox_x,tar_error_bbox_y,tar_error_bbox_z,tar_error_angle,tar_error_euler_x,tar_error_euler_y,tar_error_euler_z,standing_pos_x,standing_pos_y,standing_pos_z,VR_move_location_0,Eye_gaze_location_0
Pilot_Office_cube,16,2,1,1,1,85.56084,118.4813,3,O02,O02_L01,cube,0,0,0,180,Sushi,97.92291,186.2067,sushi,0.024424,0.523493,-1.377002,359.1866,216.5073,358.2385,0.023787,0.554909,-1.37584,0.503964,0.185142,0.504825,103.1105,106.3862,108.3966,117.4597,0.061849,0.518043,-1.320401,357.9123,2.838529,359.0251,0.068074,0.037425,-0.00545,0.056601,0.062608,0.568003,-1.322262,0.067447,0.038821,0.013094,0.053578,146.3541,-1.274292,-213.6688,0.786621,0.035398,1.46746,0.028439,Pilot_Office_cube/16/S002/trackers/VR_move_T001.csv,Pilot_Office_cube/16/S002/trackers/Eye_gaze_T001.csv
Pilot_Office_cube,16,2,2,1,2,119.4922,137.9622,1,O02,O02_L26,cube,0,0,0,180,Footstool,121.5691,180.6263,cushion,1.038984,0.001137,-0.711692,1.254726,143.4689,0.540435,1.041459,0.121186,-0.71313,0.77365,0.257415,0.774065,122.0798,124.3012,126.3115,136.9406,1.081891,-0.005864,-0.697368,356.8536,314.3084,2.820448,0.045774,0.042907,-0.007001,0.014324,1.082134,0.044,-0.701043,0.088081,0.040675,-0.077186,0.012087,170.8857,355.5988,170.8395,2.280014,0.196531,1.407481,0.004787,Pilot_Office_cube/16/S002/trackers/VR_move_T002.csv,Pilot_Office_cube/16/S002/trackers/Eye_gaze_T002.csv
Pilot_Office_cube,16,2,3,1,3,138.9729,161.386,6,O02,O02_L03,cube,0,0,0,270,Printer,142.3049,273.4298,printer,-1.716147,0.955864,-0.618053,0,90.47899,0,-1.64673,1.03389,-0.618486,0.478432,0.156053,0.427981,142.8157,144.9595,146.9698,160.3643,-1.647256,0.945483,-0.59134,0.732385,359.577,2.856971,0.074614,0.068891,-0.010381,0.026713,-1.649753,0.995417,-0.590721,0.047542,-0.003023,-0.038474,0.027765,90.95757,0.732385,269.098,2.856971,-0.157702,1.387794,-0.079313,Pilot_Office_cube/16/S002/trackers/VR_move_T003.csv,Pilot_Office_cube/16/S002/trackers/Eye_gaze_T003.csv
Pilot_Office_cube,16,2,4,1,4,162.3967,179.4786,1,O02,O02_L26,cube,0,0,0,180,Footstool,164.0294,184.0932,cushion,1.038984,0.001137,-0.711692,1.254726,143.4689,0.540435,1.041459,0.121186,-0.71313,0.77365,0.257415,0.774065,164.5403,167.4393,169.4496,178.4571,1.097656,-0.007764,-0.735792,0.120122,357.4553,4.759709,0.064051,0.058673,-0.0089,-0.0241,1.093507,0.042064,-0.735871,0.097398,0.052048,-0.079122,-0.022741,146.0897,-1.134604,213.9864,4.219275,-0.116021,1.423547,0.1516,Pilot_Office_cube/16/S002/trackers/VR_move_T004.csv,Pilot_Office_cube/16/S002/trackers/Eye_gaze_T004.csv
Pilot_Office_cube,16,2,5,1,5,180.4894,195.8609,8,O02,O02_L15,cube,0,0,0,90,Clock,182.9551,96.77161,tableclock,1.717249,0.741288,-0.381913,356.9992,269.6479,0.111573,1.697608,0.916266,-0.380892,0.237385,0.358919,0.224152,183.466,185.5762,187.5868,194.8393,1.650939,0.739036,-0.429228,359.8895,0.820787,1.007955,0.081492,-0.066311,-0.002252,-0.047315,1.650058,0.789028,-0.429312,0.144205,-0.04755,-0.127238,-0.04842,91.23632,2.890289,-268.8271,0.896382,0.095984,1.403853,0.201719,Pilot_Office_cube/16/S002/trackers/VR_move_T005.csv,Pilot_Office_cube/16/S002/trackers/Eye_gaze_T005.csv
Pilot_Office_cube,16,2,6,1,6,196.8716,213.587,10,O02,O02_L06,cube,0,0,0,270,Lamp,198.6264,277.4272,desklamp,-1.794875,0.765892,0.397152,355.5128,118.53,358.3776,-1.759872,1.074492,0.504581,0.517692,0.639956,0.658181,199.1374,201.581,203.5912,212.5655,-1.759265,0.778086,0.379635,359.8854,1.864252,357.592,0.041517,0.03561,0.012193,-0.017518,-1.757169,0.828042,0.379467,0.276403,0.002703,-0.24645,-0.125115,116.7504,4.372589,-116.6658,-0.785553,-0.290203,1.383021,-0.142479,Pilot_Office_cube/16/S002/trackers/VR_move_T006.csv,Pilot_Office_cube/16/S002/trackers/Eye_gaze_T006.csv
Pilot_Office_cube,16,2,7,1,7,214.5977,228.803,8,O02,O02_L15,cube,0,0,0,90,Clock,217.03,98.8756,tableclock,1.717249,0.741288,-0.381913,356.9992,269.6479,0.111573,1.697608,0.916266,-0.380892,0.237385,0.358919,0.224152,217.5408,219.0737,221.084,227.7814,1.681589,0.732404,-0.431356,358.1358,2.010669,358.4102,0.061606,-0.035661,-0.008884,-0.049443,1.682918,0.782358,-0.43303,0.144449,-0.01469,-0.133908,-0.052137,92.30804,1.136627,-267.6372,358.2986,0.730105,1.417724,-0.017742,Pilot_Office_cube/16/S002/trackers/VR_move_T007.csv,Pilot_Office_cube/16/S002/trackers/Eye_gaze_T007.csv
Pilot_Office_cube,16,2,8,1,8,229.8138,244.3078,5,O02,O02_L11,cube,0,0,0,270,Cookies,232.546,276.2546,cookies,-1.527065,0.775583,0.496761,0,36.522,0,-1.527065,0.793719,0.496761,0.274797,0.07267,0.274796,233.0568,234.5342,236.5444,243.2861,-1.48775,0.78015,0.488263,1.27119,359.5512,2.461902,0.040481,0.039315,0.004567,-0.008497,-1.489907,0.830092,0.489355,0.052522,0.037158,0.036372,-0.007406,37.09807,1.27119,323.0292,2.461902,-0.231145,1.432825,0.089311,Pilot_Office_cube/16/S002/trackers/VR_move_T008.csv,Pilot_Office_cube/16/S002/trackers/Eye_gaze_T008.csv
Pilot_Office_cube,16,2,9,1,9,245.3185,260.5789,4,O02,O02_L09,cube,0,0,0,90,Flowers,247.1623,91.62446,flowers,1.650739,0.758584,0.010883,359.0852,152.7474,2.739967,1.662761,1.086827,-0.027271,0.470968,0.663228,0.589821,247.6732,249.2614,251.2718,259.5683,1.632673,0.726777,0.030128,359.0373,358.8116,2.363257,0.041333,-0.018066,-0.031807,0.019245,1.630629,0.776728,0.029246,0.316841,-0.032132,-0.3101,0.056516,153.9422,-0.047913,206.0641,-0.37671,0.216674,1.462726,-0.00303,Pilot_Office_cube/16/S002/trackers/VR_move_T009.csv,Pilot_Office_cube/16/S002/trackers/Eye_gaze_T009.csv
Pilot_Office_cube,16,2,10,1,10,261.59,280.2489,1,O02,O02_L26,cube,0,0,0,180,Footstool,263.9333,188.2943,cushion,1.038984,0.001137,-0.711692,1.254726,143.4689,0.540435,1.041459,0.121186,-0.71313,0.77365,0.257415,0.774065,264.444,266.9987,269.009,279.2271,1.132738,-0.01264,-0.722537,359.2219,359.181,2.444624,0.09538,0.093754,-0.013777,-0.010846,1.130615,0.03731,-0.723246,0.122827,0.089156,-0.083876,-0.010116,144.3067,357.9672,215.7121,1.904189,0.771407,1.238119,-0.371781,Pilot_Office_cube/16/S002/trackers/VR_move_T010.csv,Pilot_Office_cube/16/S002/trackers/Eye_gaze_T010.csv
