time,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,grab_force,grab,trigger
315.2213,0.088601,1.572882,0.158006,70.89394,348.6312,349.4329,0,0,0,0,0,0,0.414034,0.7494,0.007105,70.78127,40.10238,60.04055,0,False,False
315.2326,0.087389,1.57439,0.157314,71.09622,348.7102,349.3529,0,0,0,0,0,0,0.412336,0.750105,0.008258,70.52655,39.34778,58.92706,0,False,False
315.2433,0.086051,1.575724,0.156773,71.19626,348.9101,349.3762,0,0,0,0,0,0,0.410393,0.751181,0.009796,70.12462,38.54834,57.70027,0,False,False
315.2545,0.084688,1.576939,0.156129,70.96329,349.26,349.613,0,0,0,0,0,0,0.40834,0.752747,0.011625,69.65341,37.87933,56.64235,0,False,False
315.2656,0.083292,1.577998,0.15531,70.69638,349.6675,349.8561,0,0,0,0,0,0,0.405967,0.754158,0.013345,69.25365,37.29356,55.7899,0,False,False
315.2766,0.081997,1.579092,0.154622,70.49342,349.7202,349.6884,0,0,0,0,0,0,0.403673,0.755502,0.014868,68.93899,36.89106,55.09612,0,False,False
315.2879,0.080629,1.58022,0.154042,70.29986,349.5258,349.3381,0,0,0,0,0,0,0.401062,0.756609,0.016733,68.73779,36.65274,54.51615,0,False,False
315.2989,0.079353,1.581134,0.153474,70.04777,349.4329,349.1846,0,0,0,0,0,0,0.398275,0.757579,0.018454,68.53262,36.48581,53.98723,0,False,False
315.3102,0.07809,1.581787,0.152992,69.77039,349.3517,349.0658,0,0,0,0,0,0,0.395165,0.758259,0.020436,68.40122,36.41634,53.46912,0,False,False
315.3212,0.076893,1.582517,0.152533,69.58008,349.1828,348.8494,0,0,0,0,0,0,0.391824,0.758609,0.022643,68.27142,36.15491,52.63709,0,False,False
315.3322,0.0758,1.583129,0.15207,69.44439,348.8993,348.4839,0,0,0,0,0,0,0.388411,0.759019,0.025265,68.13916,35.59763,51.28238,0,False,False
315.3433,0.074726,1.583376,0.15163,69.30081,348.6401,348.1409,0,0,0,0,0,0,0.384919,0.759396,0.028301,67.92891,34.63352,49.29382,0,False,False
315.3545,0.073653,1.583667,0.151198,69.17562,348.4535,347.8404,0,0,0,0,0,0,0.381428,0.75983,0.031403,67.6482,33.6924,47.29999,0,False,False
315.3656,0.072585,1.583767,0.150761,69.08301,348.2516,347.5482,0,0,0,0,0,0,0.377886,0.760271,0.035038,67.19752,32.60246,44.73004,0,False,False
315.3766,0.071533,1.583793,0.150277,69.01385,348.0776,347.2918,0,0,0,0,0,0,0.374623,0.760594,0.039119,66.62753,31.77299,42.20965,0,False,False
315.3877,0.070528,1.583642,0.149761,69.01188,347.9449,347.0676,0,0,0,0,0,0,0.371413,0.760927,0.042777,66.12817,31.15221,40.21515,0,False,False
315.3988,0.069547,1.583511,0.14927,69.09599,347.8758,346.8573,0,0,0,0,0,0,0.368232,0.761173,0.046567,65.6311,30.62316,38.4021,0,False,False
315.4099,0.068653,1.583398,0.148846,69.21095,347.7818,346.6307,0,0,0,0,0,0,0.364959,0.761523,0.050187,65.1896,30.09578,36.76597,0,False,False
315.4212,0.067763,1.58331,0.14837,69.40459,347.7196,346.4781,0,0,0,0,0,0,0.361606,0.761913,0.053891,64.84912,29.48846,35.53127,0,False,False
315.4321,0.066927,1.583259,0.147954,69.56253,347.6965,346.4354,0,0,0,0,0,0,0.358231,0.762288,0.057294,64.47432,28.88457,34.35526,0,False,False
315.4433,0.066179,1.583303,0.14756,69.71387,347.7008,346.4667,0,0,0,0,0,0,0.354768,0.762691,0.060708,64.13893,28.16479,33.60205,0,False,False
315.4543,0.065409,1.583405,0.147273,69.83329,347.7661,346.5692,0,0,0,0,0,0,0.351122,0.763277,0.063927,63.81322,27.28969,33.01251,0,False,False
315.4655,0.064657,1.583695,0.147174,69.9156,347.8982,346.7628,0,0,0,0,0,0,0.347477,0.763891,0.067281,63.46788,26.46945,32.35083,0,False,False
315.4769,0.064009,1.584092,0.147167,69.96313,348.0422,346.9331,0,0,0,0,0,0,0.343685,0.764844,0.070261,63.23182,25.3077,32.00237,0,False,False
315.4876,0.063334,1.584479,0.147299,69.98016,348.2483,347.119,0,0,0,0,0,0,0.340022,0.765692,0.073179,63.00854,24.29814,31.55354,0,False,False
315.4988,0.062604,1.584962,0.14763,69.92253,348.571,347.4014,0,0,0,0,0,0,0.336036,0.766461,0.076064,62.88874,23.14089,31.16266,0,False,False
