experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_no,scene,target,response_mode,shift_x,shift_y,shift_z,view_rotation,preview_label,t_starting_pos,standing_y_rotation,target_label,target_pos_x,target_pos_y,target_pos_z,target_euler_x,target_euler_y,target_euler_z,target_bbox_center_x,target_bbox_center_y,target_bbox_center_z,target_bbox_size_x,target_bbox_size_y,target_bbox_size_z,t_scene_preview_start,t_scene_preview_end,t_response_start,t_response_end,response_pos_x_pivot,response_pos_y_pivot,response_pos_z_pivot,response_euler_x,response_euler_y,response_euler_z,tar_error_pos,tar_error_pos_x,tar_error_pos_y,tar_error_pos_z,tar_error_angle,tar_error_euler_x,tar_error_euler_y,tar_error_euler_z,standing_pos_x,standing_pos_y,standing_pos_z,VR_move_location_0,Eye_gaze_location_0
Pilot_Kitchen_laser,15,1,1,1,1,19.61814,33.88666,3,K01,K01_L16,laser,0,0,0,90,Flowers,24.71256,85.28089,flowers,1.069949,0.867997,0.834195,0.462501,110.9224,358.712,1.072386,1.089711,0.836063,0.476981,0.447812,0.470179,26.21248,28.96645,30.97673,32.86501,1.068587,0.894359,0.94006,0,0,0,0.109106,-0.001361,0.026362,0.105865,110.9332,-0.462501,-110.9224,-358.712,-0.04166,1.692853,0.184511,Pilot_Kitchen_laser/15/S001/trackers/VR_move_T001.csv,Pilot_Kitchen_laser/15/S001/trackers/Eye_gaze_T001.csv
Pilot_Kitchen_laser,15,1,2,1,2,34.89743,50.02518,1,K01,K01_L05,laser,0,0,0,180,Plant,42.6943,176.3612,plant,0.740949,0.010997,-1.475805,357.0071,116.5166,356.3118,0.689599,0.494938,-1.514348,1.09479,0.991716,0.990528,43.20524,45.57113,47.58125,49.00288,0.776948,0.00527,-1.50441,0,0,0,0.046336,0.036,-0.005727,-0.028605,116.4812,-357.0071,-116.5166,-356.3118,0.131071,1.677473,0.064851,Pilot_Kitchen_laser/15/S001/trackers/VR_move_T002.csv,Pilot_Kitchen_laser/15/S001/trackers/Eye_gaze_T002.csv
Pilot_Kitchen_laser,15,1,3,1,3,51.03537,64.34107,4,K01,K01_L09,laser,0,0,0,90,Plate,55.81124,89.28729,tablesetting,1.346949,0.883812,0.447195,1.149957,175.9449,2.014389,1.376723,0.896645,0.467217,0.431217,0.056127,0.360425,56.32209,59.13221,61.14235,63.31942,1.302058,0.871488,0.406909,0,0,0,0.061563,-0.04489,-0.012323,-0.040287,175.9255,-1.149957,-175.9449,-2.014389,0.022895,1.701814,0.214482,Pilot_Kitchen_laser/15/S001/trackers/VR_move_T003.csv,Pilot_Kitchen_laser/15/S001/trackers/Eye_gaze_T003.csv
Pilot_Kitchen_laser,15,1,4,1,4,65.35194,82.56708,8,K01,K01_L13,laser,0,0,0,0,Cutting Board,69.26131,1.482028,cuttingboard,-1.437559,0.891825,1.196799,272.964,60.09008,300.075,-1.436887,0.906805,1.197186,0.245887,0.05029,0.364747,69.77214,77.85791,79.86829,81.54536,-1.469973,0.886196,1.216871,0,0,0,0.038538,-0.032413,-0.005628,0.020071,88.54763,-272.964,-60.09008,-300.075,-0.145117,1.679768,0.145238,Pilot_Kitchen_laser/15/S001/trackers/VR_move_T004.csv,Pilot_Kitchen_laser/15/S001/trackers/Eye_gaze_T004.csv
Pilot_Kitchen_laser,15,1,5,1,5,83.57764,92.77415,9,K01,K01_L12,laser,0,0,0,0,Banana,85.9323,355.8279,banana,0.050392,0.908097,1.171279,276.2014,165.8417,147.4809,0.03991,0.907322,1.177484,0.224758,0.057988,0.228644,86.44332,88.40924,90.41943,91.75229,0.070229,0.886198,1.112467,0,0,0,0.065818,0.019837,-0.021899,-0.058812,104.7426,-276.2014,-165.8417,-147.4809,0.000303,1.693305,0.143391,Pilot_Kitchen_laser/15/S001/trackers/VR_move_T005.csv,Pilot_Kitchen_laser/15/S001/trackers/Eye_gaze_T005.csv
Pilot_Kitchen_laser,15,1,6,1,6,93.78488,106.2686,6,K01,K01_L07,laser,0,0,0,270,Espresso Machine,98.60499,267.2588,coffeemaker,-1.82445,0.880285,-0.854397,358.1284,90.56697,358.8811,-1.764189,1.051043,-0.853803,0.345148,0.352667,0.277094,99.11603,101.4484,103.4588,105.2469,-1.764452,0.886198,-0.875441,0,0,0,0.063856,0.059999,0.005913,-0.021043,90.56924,-358.1284,-90.56697,-358.8811,-0.122711,1.701625,0.035493,Pilot_Kitchen_laser/15/S001/trackers/VR_move_T006.csv,Pilot_Kitchen_laser/15/S001/trackers/Eye_gaze_T006.csv
Pilot_Kitchen_laser,15,1,7,1,7,107.2792,115.4205,2,K01,K01_L25,laser,0,0,0,90,Painting,109.3452,88.87289,picture,1.870949,1.47049,0.304973,0,270,0,1.857929,1.846447,0.356637,0.02604,0.516962,0.933721,109.8561,111.4111,113.4213,114.3987,1.86996,1.758747,0.302603,0,0,0,0.288269,-0.000988,0.288258,-0.00237,90,0,-270,0,0.090459,1.720239,0.191816,Pilot_Kitchen_laser/15/S001/trackers/VR_move_T007.csv,Pilot_Kitchen_laser/15/S001/trackers/Eye_gaze_T007.csv
Pilot_Kitchen_laser,15,1,8,1,8,116.4311,132.3358,2,K01,K01_L25,laser,0,0,0,90,Painting,124.0836,90.33981,picture,1.870949,1.47049,0.304973,0,270,0,1.857929,1.846447,0.356637,0.02604,0.516962,0.933721,124.5946,128.5931,130.6032,131.3141,1.86996,1.758902,0.26897,0,0,0,0.290652,-0.000988,0.288412,-0.036003,90,0,-270,0,0.072796,1.715812,0.089797,Pilot_Kitchen_laser/15/S001/trackers/VR_move_T008.csv,Pilot_Kitchen_laser/15/S001/trackers/Eye_gaze_T008.csv
Pilot_Kitchen_laser,15,1,9,1,9,133.3467,141.6099,2,K01,K01_L25,laser,0,0,0,90,Painting,135.5236,87.60377,picture,1.870949,1.47049,0.304973,0,270,0,1.857929,1.846447,0.356637,0.02604,0.516962,0.933721,136.0343,137.8004,139.8106,140.5882,1.86996,1.858198,0.333173,0,0,0,0.388733,-0.000988,0.387708,0.028199,90,0,-270,0,0.052881,1.725975,0.071706,Pilot_Kitchen_laser/15/S001/trackers/VR_move_T009.csv,Pilot_Kitchen_laser/15/S001/trackers/Eye_gaze_T009.csv
Pilot_Kitchen_laser,15,1,10,1,10,142.6206,151.0728,9,K01,K01_L12,laser,0,0,0,0,Banana,144.4088,355.6268,banana,0.050392,0.908097,1.171279,276.2014,165.8417,147.4809,0.03991,0.907322,1.177484,0.224758,0.057988,0.228644,144.9196,146.6745,148.6848,150.0509,0.077664,0.886198,1.165086,0,0,0,0.03552,0.027272,-0.021899,-0.006194,104.7426,-276.2014,-165.8417,-147.4809,-0.016901,1.696123,0.084353,Pilot_Kitchen_laser/15/S001/trackers/VR_move_T010.csv,Pilot_Kitchen_laser/15/S001/trackers/Eye_gaze_T010.csv
Pilot_Kitchen_laser,15,1,11,1,11,152.0837,161.3686,8,K01,K01_L13,laser,0,0,0,0,Cutting Board,154.7715,356.8903,cuttingboard,-1.437559,0.891825,1.196799,272.964,60.09008,300.075,-1.436887,0.906805,1.197186,0.245887,0.05029,0.364747,155.2821,156.7483,158.7586,160.3468,-1.442348,0.886196,1.266217,0,0,0,0.06981,-0.004788,-0.005628,0.069418,88.54763,-272.964,-60.09008,-300.075,-0.105142,1.694539,0.046623,Pilot_Kitchen_laser/15/S001/trackers/VR_move_T011.csv,Pilot_Kitchen_laser/15/S001/trackers/Eye_gaze_T011.csv
Pilot_Kitchen_laser,15,1,12,1,12,162.3793,168.81,2,K01,K01_L25,laser,0,0,0,90,Painting,163.6121,87.64305,picture,1.870949,1.47049,0.304973,0,270,0,1.857929,1.846447,0.356637,0.02604,0.516962,0.933721,164.1229,165.0449,167.0552,167.7883,1.86996,1.795108,0.345415,0,0,0,0.32713,-0.000988,0.324619,0.040441,90,0,-270,0,0.12259,1.723309,-0.012928,Pilot_Kitchen_laser/15/S001/trackers/VR_move_T012.csv,Pilot_Kitchen_laser/15/S001/trackers/Eye_gaze_T012.csv
Pilot_Kitchen_laser,15,1,13,1,13,169.8208,176.818,8,K01,K01_L13,laser,0,0,0,0,Cutting Board,170.8981,353.7685,cuttingboard,-1.437559,0.891825,1.196799,272.964,60.09008,300.075,-1.436887,0.906805,1.197186,0.245887,0.05029,0.364747,171.409,172.3642,174.3745,175.7963,-1.364955,0.886196,1.142748,0,0,0,0.090689,0.072604,-0.005628,-0.054051,88.54763,-272.964,-60.09008,-300.075,-0.095282,1.700932,0.023065,Pilot_Kitchen_laser/15/S001/trackers/VR_move_T013.csv,Pilot_Kitchen_laser/15/S001/trackers/Eye_gaze_T013.csv
Pilot_Kitchen_laser,15,1,14,1,14,177.8285,184.8479,3,K01,K01_L16,laser,0,0,0,90,Flowers,178.9282,86.7857,flowers,1.069949,0.867997,0.834195,0.462501,110.9224,358.712,1.072386,1.089711,0.836063,0.476981,0.447812,0.470179,179.439,180.583,182.5934,183.8263,1.047038,0.894052,0.893031,0,0,0,0.068304,-0.022911,0.026055,0.058835,110.9332,-0.462501,-110.9224,-358.712,0.089616,1.696811,-0.049211,Pilot_Kitchen_laser/15/S001/trackers/VR_move_T014.csv,Pilot_Kitchen_laser/15/S001/trackers/Eye_gaze_T014.csv
Pilot_Kitchen_laser,15,1,15,1,15,185.8588,197.7539,7,K01,K01_L15,laser,0,0,0,270,Water Bottle,187.2471,266.8221,waterbottle,-1.392051,0.883097,-1.231805,0.516519,199.2043,358.5333,-1.400844,0.984469,-1.230697,0.092938,0.203459,0.086649,187.7581,193.178,195.1882,196.7323,-1.275025,0.886198,-1.185512,0,0,0,0.125888,0.117027,0.003101,0.046293,160.7909,-0.516519,-199.2043,-358.5333,0.006411,1.682618,-0.087431,Pilot_Kitchen_laser/15/S001/trackers/VR_move_T015.csv,Pilot_Kitchen_laser/15/S001/trackers/Eye_gaze_T015.csv
Pilot_Kitchen_laser,15,1,16,1,16,198.7646,206.4725,6,K01,K01_L07,laser,0,0,0,270,Espresso Machine,200.3085,265.2413,coffeemaker,-1.82445,0.880285,-0.854397,358.1284,90.56697,358.8811,-1.764189,1.051043,-0.853803,0.345148,0.352667,0.277094,200.8193,202.0522,204.0625,205.4508,-1.742738,0.886198,-0.804335,0,0,0,0.09601,0.081712,0.005913,0.050062,90.56924,-358.1284,-90.56697,-358.8811,0.034251,1.694032,-0.049311,Pilot_Kitchen_laser/15/S001/trackers/VR_move_T016.csv,Pilot_Kitchen_laser/15/S001/trackers/Eye_gaze_T016.csv
Pilot_Kitchen_laser,15,1,17,1,17,207.4833,215.3802,5,K01,K01_L04,laser,0,0,0,0,Breadbasket,209.0826,355.3641,bunsinbasket,-1.087051,0.883797,1.18928,0.60304,67.68452,1.555164,-1.088983,0.950319,1.190754,0.301863,0.325402,0.296634,209.5935,211.1152,213.1255,214.3584,-1.048882,0.886198,1.081927,0,0,0,0.113962,0.038169,0.002401,-0.107353,67.69444,-0.60304,-67.68452,-1.555164,0.042356,1.691723,0.015715,Pilot_Kitchen_laser/15/S001/trackers/VR_move_T017.csv,Pilot_Kitchen_laser/15/S001/trackers/Eye_gaze_T017.csv
Pilot_Kitchen_laser,15,1,18,1,18,216.3908,223.5991,5,K01,K01_L04,laser,0,0,0,0,Breadbasket,217.9013,355.1058,bunsinbasket,-1.087051,0.883797,1.18928,0.60304,67.68452,1.555164,-1.088983,0.950319,1.190754,0.301863,0.325402,0.296634,218.4124,219.4119,221.4221,222.5772,-1.188571,0.886198,1.275436,0,0,0,0.133172,-0.10152,0.002401,0.086156,67.69444,-0.60304,-67.68452,-1.555164,0.047569,1.695086,0.022987,Pilot_Kitchen_laser/15/S001/trackers/VR_move_T018.csv,Pilot_Kitchen_laser/15/S001/trackers/Eye_gaze_T018.csv
