time,ori_x,ori_y,ori_z,dir_x,dir_y,dir_z,gaze_x,gaze_y,gaze_z,gaze_object,pupil_l,pupil_r
748.6485,0.033171,0.001895,-0.030031,-0.041962,0.037674,0.998398,-0.074085,0,-0.05483,Ground,2.743515,2.881851
748.6598,0.033171,0.001895,-0.030031,-0.041962,0.037674,0.998398,-0.075141,0,-0.055635,Ground,2.743515,2.881851
748.6707,0.033163,0.001873,-0.029962,-0.040039,0.036697,0.99852,-0.079274,0,-0.055584,Ground,2.739532,2.88092
748.6818,0.033135,0.001902,-0.029944,-0.040466,0.034927,0.998566,-0.080656,0,-0.055187,Ground,2.761551,2.880966
748.6929,0.033131,0.001977,-0.030037,-0.044327,0.023758,0.998734,-0.077076,0,-0.041936,Ground,2.65593,2.880447
748.7041,0.033131,0.001977,-0.030037,-0.044327,0.023758,0.998734,-0.079154,0,-0.045326,Ground,2.65593,2.880447
748.7152,0.03314,0.002011,-0.030024,-0.040207,0.020218,0.998978,-0.087097,0,-0.044021,Ground,2.632568,2.779846
748.7262,0.03316,0.00203,-0.029998,-0.03624,0.020111,0.99913,-0.094557,0,-0.047678,Ground,2.662704,2.858063
748.7374,0.03316,0.00203,-0.029998,-0.03624,0.020111,0.99913,-0.096569,0,-0.051742,Ground,2.662704,2.858063
748.7485,0.003581,0.000972,-0.02726,-0.085327,0.036514,0.995682,-0.030392,0,-0.0787,Ground,2.674698,2.85701
748.7596,0.001134,0.0008,-0.026739,-0.093521,0.038727,0.994858,-0.020567,0,-0.085212,Ground,2.712692,2.85704
748.7706,0.001134,0.0008,-0.026739,-0.093521,0.038727,0.994858,-0.021485,0,-0.088141,Ground,2.712692,2.85704
748.7819,-0.003588,0.000896,-0.02703,-0.031967,0.062439,0.997528,-0.107821,0,-0.124577,Ground,2.68544,2.842102
748.7928,-0.010119,0.000648,-0.026285,-0.000366,0.092361,0.995712,-0.153388,0,-0.171296,Ground,2.719681,2.842667
748.804,-0.01145,0.000618,-0.026214,0.002502,0.087158,0.996185,-0.157315,0,-0.165666,Ground,2.740936,2.756287
748.8151,-0.01145,0.000618,-0.026214,0.002502,0.087158,0.996185,-0.15703,0,-0.167655,Ground,2.740936,2.756287
748.8262,-0.010586,0.000633,-0.026237,0.002716,0.08725,0.99617,-0.15703,0,-0.169251,Ground,2.740005,2.768112
748.8375,-0.007794,0.000689,-0.026347,0.005447,0.085648,0.996307,-0.160213,0,-0.166891,Ground,2.709198,2.768234
748.8484,-0.007794,0.000689,-0.026347,0.005447,0.085648,0.996307,-0.159805,0,-0.167347,Ground,2.709198,2.768234
748.8595,0.002219,0.000898,-0.026788,0.013062,0.085373,0.996262,-0.170469,0,-0.166477,Ground,2.705521,2.732239
748.8707,0.000563,0.000875,-0.026777,0.012314,0.083801,0.996399,-0.169074,0,-0.163976,Ground,2.704956,2.702591
748.8818,0.000563,0.000875,-0.026777,0.012314,0.083801,0.996399,-0.169153,0,-0.163583,Ground,2.704956,2.702591
748.8928,-0.000888,0.000856,-0.026766,0.010422,0.080185,0.996719,-0.167073,0,-0.157992,Ground,2.684906,2.703278
