experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_no,scene,target,response_mode,shift_x,shift_y,shift_z,view_rotation,preview_label,t_starting_pos,standing_y_rotation,target_label,target_pos_x,target_pos_y,target_pos_z,target_euler_x,target_euler_y,target_euler_z,target_bbox_center_x,target_bbox_center_y,target_bbox_center_z,target_bbox_size_x,target_bbox_size_y,target_bbox_size_z,t_scene_preview_start,t_scene_preview_end,t_response_start,t_response_end,response_pos_x_pivot,response_pos_y_pivot,response_pos_z_pivot,response_euler_x,response_euler_y,response_euler_z,tar_error_pos,tar_error_pos_x,tar_error_pos_y,tar_error_pos_z,tar_error_angle,tar_error_euler_x,tar_error_euler_y,tar_error_euler_z,standing_pos_x,standing_pos_y,standing_pos_z,VR_move_location_0,Eye_gaze_location_0
Pilot_Office_laser,16,3,1,1,1,31.1608,55.84647,5,O02,O02_L11,laser,0,0,0,270,Cookies,41.98549,274.1104,cookies,-1.527065,0.775583,0.496761,0,36.522,0,-1.527065,0.793719,0.496761,0.274797,0.07267,0.274796,47.19855,49.66037,51.67067,54.82506,-1.466671,0.778981,0.457885,0,0,0,0.071905,0.060394,0.003398,-0.038875,36.52199,0,-36.522,0,-0.134433,1.469749,0.06521,Pilot_Office_laser/16/S003/trackers/VR_move_T001.csv,Pilot_Office_laser/16/S003/trackers/Eye_gaze_T001.csv
Pilot_Office_laser,16,3,2,1,2,56.85727,68.508,9,O02,O02_L05,laser,0,0,0,0,Telephone,59.07854,10.54469,landline,-0.743321,0.696754,1.575369,0,211.359,0,-0.740645,0.79142,1.579673,0.272401,0.189332,0.235766,59.58944,61.95527,63.96552,67.48631,-0.704063,0.704127,1.49732,0,0,0,0.087677,0.039258,0.007372,-0.07805,148.641,0,-211.359,0,-0.122951,1.467031,0.056743,Pilot_Office_laser/16/S003/trackers/VR_move_T002.csv,Pilot_Office_laser/16/S003/trackers/Eye_gaze_T002.csv
Pilot_Office_laser,16,3,3,1,3,69.51867,85.13454,10,O02,O02_L06,laser,0,0,0,270,Lamp,72.6063,277.2251,desklamp,-1.794875,0.765892,0.397152,355.5128,118.53,358.3776,-1.759872,1.074492,0.504581,0.517692,0.639956,0.658181,73.11732,75.00562,77.01582,84.11317,-1.736086,0.774889,0.350814,0,0,0,0.075395,0.058789,0.008996,-0.046339,118.5256,-355.5128,-118.53,-358.3776,-0.121611,1.466416,0.004393,Pilot_Office_laser/16/S003/trackers/VR_move_T003.csv,Pilot_Office_laser/16/S003/trackers/Eye_gaze_T003.csv
Pilot_Office_laser,16,3,4,1,4,86.14521,99.61762,4,O02,O02_L09,laser,0,0,0,90,Flowers,90.17696,95.82957,flowers,1.650739,0.758584,0.010883,359.0852,152.7474,2.739967,1.662761,1.086827,-0.027271,0.470968,0.663228,0.589821,90.68799,91.90953,93.91984,98.59577,1.642787,0.742274,0.030786,0,0,0,0.026933,-0.007952,-0.016311,0.019903,152.7781,-359.0852,-152.7474,-2.739967,0.011434,1.467016,0.065568,Pilot_Office_laser/16/S003/trackers/VR_move_T004.csv,Pilot_Office_laser/16/S003/trackers/Eye_gaze_T004.csv
Pilot_Office_laser,16,3,5,1,5,100.6283,109.2251,1,O02,O02_L26,laser,0,0,0,180,Footstool,102.4497,183.3304,cushion,1.038984,0.001137,-0.711692,1.254726,143.4689,0.540435,1.041459,0.121186,-0.71313,0.77365,0.257415,0.774065,102.961,103.9158,105.926,108.203,1.072757,0.002273,-0.721976,0,0,0,0.035322,0.033773,0.001136,-0.010285,143.4657,-1.254726,-143.4689,-0.540435,0.099955,1.425744,-0.099781,Pilot_Office_laser/16/S003/trackers/VR_move_T005.csv,Pilot_Office_laser/16/S003/trackers/Eye_gaze_T005.csv
Pilot_Office_laser,16,3,6,1,6,110.2354,118.5655,7,O02,O02_L18,laser,0,0,0,180,Helicopter,111.4461,181.2582,helicopter,0.582935,0.518954,-1.327039,0,339.398,0,0.527807,0.624263,-1.343417,0.599171,0.211206,0.5392,111.9571,113.5897,115.6002,117.5437,0.606667,0.51967,-1.272562,0,0,0,0.059426,0.023732,0.000716,0.054477,20.60202,0,-339.398,0,0.054306,1.455865,-0.123125,Pilot_Office_laser/16/S003/trackers/VR_move_T006.csv,Pilot_Office_laser/16/S003/trackers/Eye_gaze_T006.csv
Pilot_Office_laser,16,3,7,1,7,119.5762,133.8813,6,O02,O02_L03,laser,0,0,0,270,Printer,123.6635,274.8263,printer,-1.716147,0.955864,-0.618053,0,90.47899,0,-1.64673,1.03389,-0.618486,0.478432,0.156053,0.427981,124.1742,125.8182,127.8285,132.8597,-1.622559,0.948334,-0.605065,0,0,0,0.094784,0.093588,-0.00753,0.012988,90.479,0,-90.47899,0,-0.07045,1.477831,-0.079557,Pilot_Office_laser/16/S003/trackers/VR_move_T007.csv,Pilot_Office_laser/16/S003/trackers/Eye_gaze_T007.csv
Pilot_Office_laser,16,3,8,1,8,134.8922,142.5112,5,O02,O02_L11,laser,0,0,0,270,Cookies,136.1694,275.4443,cookies,-1.527065,0.775583,0.496761,0,36.522,0,-1.527065,0.793719,0.496761,0.274797,0.07267,0.274796,136.6802,137.991,140.0014,141.4895,-1.501347,0.777685,0.491262,0,0,0,0.026383,0.025718,0.002102,-0.005499,36.52199,0,-36.522,0,-0.078596,1.47007,-0.028848,Pilot_Office_laser/16/S003/trackers/VR_move_T008.csv,Pilot_Office_laser/16/S003/trackers/Eye_gaze_T008.csv
Pilot_Office_laser,16,3,9,1,9,143.5219,152.185,1,O02,O02_L26,laser,0,0,0,180,Footstool,144.9326,183.5745,cushion,1.038984,0.001137,-0.711692,1.254726,143.4689,0.540435,1.041459,0.121186,-0.71313,0.77365,0.257415,0.774065,145.4433,147.1539,149.1642,151.1633,1.028087,0.002273,-0.714351,0,0,0,0.011274,-0.010897,0.001136,-0.00266,143.4657,-1.254726,-143.4689,-0.540435,0.081885,1.426859,-0.070449,Pilot_Office_laser/16/S003/trackers/VR_move_T009.csv,Pilot_Office_laser/16/S003/trackers/Eye_gaze_T009.csv
Pilot_Office_laser,16,3,10,1,10,153.1958,162.2699,4,O02,O02_L09,laser,0,0,0,90,Flowers,154.6729,91.43424,flowers,1.650739,0.758584,0.010883,359.0852,152.7474,2.739967,1.662761,1.086827,-0.027271,0.470968,0.663228,0.589821,155.1838,157.272,159.2822,161.248,1.581287,0.742274,0.005997,0,0,0,0.071509,-0.069452,-0.016311,-0.004886,152.7781,-359.0852,-152.7474,-2.739967,0.084125,1.471794,-0.046142,Pilot_Office_laser/16/S003/trackers/VR_move_T010.csv,Pilot_Office_laser/16/S003/trackers/Eye_gaze_T010.csv
