time,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,grab_force,grab,trigger
391.9007,-0.012591,1.420702,-0.128496,65.46156,169.996,358.3796,0,0,0,0,0,0,-0.192135,1.040681,-0.217082,343.5898,190.1492,341.5252,0,False,False
391.9122,-0.012452,1.420794,-0.127495,65.38042,169.9475,358.381,0,0,0,0,0,0,-0.192507,1.04077,-0.21657,343.6104,190.5799,341.3419,0,False,False
391.9229,-0.012244,1.420888,-0.126581,65.27672,169.8759,358.3658,0,0,0,0,0,0,-0.19265,1.04089,-0.216054,343.6134,190.9609,341.204,0,False,False
391.934,-0.012047,1.420868,-0.125539,65.21176,169.7637,358.3149,0,0,0,0,0,0,-0.192702,1.041004,-0.215517,343.6156,191.3292,341.0416,0,False,False
391.9452,-0.011779,1.420956,-0.124588,65.15404,169.6084,358.2524,0,0,0,0,0,0,-0.192761,1.041044,-0.214946,343.6439,191.6543,340.8864,0,False,False
391.9563,-0.011514,1.421051,-0.123629,65.10956,169.4242,358.1509,0,0,0,0,0,0,-0.192672,1.041093,-0.214452,343.6736,191.9764,340.6948,0,False,False
391.9673,-0.011173,1.421097,-0.122691,65.08649,169.2133,358.0113,0,0,0,0,0,0,-0.192511,1.04114,-0.213953,343.707,192.2702,340.4454,0,False,False
391.9785,-0.010846,1.421241,-0.121754,65.08448,169.0077,357.871,0,0,0,0,0,0,-0.192187,1.041291,-0.213453,343.7582,192.5326,340.2213,0,False,False
391.9895,-0.01052,1.421274,-0.120857,65.06677,168.8167,357.7494,0,0,0,0,0,0,-0.19179,1.041424,-0.21295,343.8199,192.7659,339.9896,0,False,False
392.0007,-0.010221,1.421389,-0.119869,65.0484,168.6113,357.5946,0,0,0,0,0,0,-0.19129,1.041662,-0.212471,343.8763,192.9685,339.7441,0,False,False
392.0118,-0.009896,1.421591,-0.11915,65.02984,168.4158,357.4363,0,0,0,0,0,0,-0.190874,1.041937,-0.212146,343.9134,193.1711,339.4928,0,False,False
392.0228,-0.009553,1.421715,-0.118354,65.00562,168.231,357.2788,0,0,0,0,0,0,-0.190239,1.042307,-0.211669,343.9211,193.287,339.2515,0,False,False
392.0339,-0.009264,1.421948,-0.117519,64.96428,168.0465,357.1239,0,0,0,0,0,0,-0.18963,1.042744,-0.211325,343.9173,193.3968,339.0518,0,False,False
392.0451,-0.008947,1.422076,-0.116835,64.91553,167.8751,356.9573,0,0,0,0,0,0,-0.188737,1.043232,-0.210909,343.8947,193.3982,338.9129,0,False,False
392.0563,-0.008585,1.422201,-0.116094,64.85831,167.7564,356.8273,0,0,0,0,0,0,-0.187822,1.043712,-0.210502,343.8347,193.3041,338.8571,0,False,False
392.0672,-0.00819,1.42232,-0.11554,64.81055,167.6711,356.7336,0,0,0,0,0,0,-0.186783,1.044053,-0.209869,343.733,193.1676,338.8333,0,False,False
392.0783,-0.007831,1.422402,-0.114865,64.73275,167.5852,356.6201,0,0,0,0,0,0,-0.185657,1.044541,-0.20938,343.6124,192.9497,338.8719,0,False,False
392.0895,-0.007476,1.422599,-0.114294,64.68726,167.538,356.5565,0,0,0,0,0,0,-0.184558,1.044947,-0.208895,343.5141,192.7327,338.8991,0,False,False
