time,ori_x,ori_y,ori_z,dir_x,dir_y,dir_z,gaze_x,gaze_y,gaze_z,gaze_object,pupil_l,pupil_r
310.7339,0.019329,-0.007568,-0.018484,0.006363,-0.4151,0.909744,0.066274,0,-0.06334,Ground,3.369904,3.641083
310.7452,-0.008294,-0.007795,-0.018932,-0.020477,-0.396317,0.917877,0.090144,0,-0.021244,Ground,3.375275,3.571991
310.756,-0.019127,-0.007891,-0.019088,-0.030548,-0.383377,0.92308,0.107774,0,-0.003694,Ground,3.400894,3.533417
310.7671,-0.019127,-0.007891,-0.019088,-0.030548,-0.383377,0.92308,0.108252,0,-0.003432,Ground,3.400894,3.533417
310.7782,-0.010524,-0.007814,-0.018959,-0.021988,-0.388901,0.921005,0.101607,0,-0.016258,Ground,3.400726,3.57045
310.7893,-0.008456,-0.007803,-0.018929,-0.018768,-0.386658,0.922028,0.106036,0,-0.019788,Ground,3.40123,3.570313
310.8005,-0.008456,-0.007803,-0.018929,-0.018768,-0.386658,0.922028,0.106032,0,-0.019234,Ground,3.40123,3.570313
310.8115,-0.012831,-0.007847,-0.019008,-0.024841,-0.385147,0.922516,0.106898,0,-0.010009,Ground,3.426056,3.548477
310.8227,-0.017887,-0.007906,-0.019062,-0.029907,-0.388794,0.920822,0.100324,0,-0.003143,Ground,3.441879,3.556015
310.8337,-0.016189,-0.007911,-0.018986,-0.028854,-0.390091,0.920319,0.098938,0,-0.004069,Ground,3.472275,3.546509
310.8448,-0.016189,-0.007911,-0.018986,-0.028854,-0.390091,0.920319,0.099395,0,-0.00323,Ground,3.472275,3.546509
310.856,-0.011294,-0.007877,-0.018873,-0.023651,-0.394669,0.918503,0.09465,0,-0.01092,Ground,3.447067,3.544189
310.8671,-0.004016,-0.00782,-0.018667,-0.017502,-0.399399,0.916596,0.089999,0,-0.020093,Ground,3.417694,3.543533
310.8781,-0.004016,-0.00782,-0.018667,-0.017502,-0.399399,0.916596,0.091051,0,-0.019876,Ground,3.417694,3.543533
310.8893,0.004571,-0.007752,-0.018433,-0.007599,-0.403595,0.914902,0.088362,0,-0.034412,Ground,3.417969,3.552948
310.9005,0.007978,-0.007721,-0.018339,-0.004578,-0.405823,0.913925,0.086381,0,-0.039022,Ground,3.487198,3.552368
310.9114,0.006389,-0.00772,-0.018379,-0.00296,-0.406509,0.913635,0.086907,0,-0.041465,Ground,3.511597,3.542648
310.9228,0.006389,-0.00772,-0.018379,-0.00296,-0.406509,0.913635,0.087975,0,-0.04177,Ground,3.511597,3.542648
310.9339,-0.003534,-0.007784,-0.018618,-0.012512,-0.405289,0.914093,0.088656,0,-0.028794,Ground,3.514191,3.557098
