time,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,grab_force,grab,trigger
165.715,-0.021319,1.406837,0.081048,67.53632,85.39364,1.907503,0,0,0,0,0,0,0.098983,1.075593,-0.077769,345.7061,106.9238,336.7614,0,False,False
165.7264,-0.021631,1.406835,0.081184,67.53097,85.40697,1.903916,0,0,0,0,0,0,0.098565,1.075468,-0.077947,345.7283,106.9844,336.676,0,False,False
165.7373,-0.021959,1.406893,0.081268,67.51701,85.3717,1.853208,0,0,0,0,0,0,0.098144,1.075397,-0.078108,345.7364,107.0578,336.623,0,False,False
165.7484,-0.022258,1.406878,0.0814,67.5091,85.3498,1.812191,0,0,0,0,0,0,0.097599,1.075563,-0.078399,345.6765,107.1585,336.6284,0,False,False
165.7595,-0.022544,1.406872,0.081546,67.50584,85.34037,1.779269,0,0,0,0,0,0,0.097205,1.075667,-0.078633,345.651,107.2364,336.6534,0,False,False
165.7706,-0.022877,1.406897,0.081644,67.50976,85.3266,1.74045,0,0,0,0,0,0,0.096701,1.075897,-0.078923,345.5889,107.3003,336.7372,0,False,False
165.7818,-0.023231,1.406844,0.081685,67.52039,85.28523,1.668897,0,0,0,0,0,0,0.096189,1.075927,-0.079108,345.534,107.3519,336.8231,0,False,False
165.7929,-0.023674,1.406782,0.081879,67.52575,85.31293,1.669354,0,0,0,0,0,0,0.095726,1.076111,-0.079341,345.4817,107.4154,336.8591,0,False,False
165.8039,-0.024056,1.406736,0.081957,67.55188,85.32225,1.65493,0,0,0,0,0,0,0.095194,1.076275,-0.079761,345.4219,107.4659,336.8975,0,False,False
165.815,-0.024399,1.406692,0.082049,67.57542,85.34651,1.654706,0,0,0,0,0,0,0.09469,1.076456,-0.08014,345.3918,107.5339,336.922,0,False,False
165.8262,-0.024795,1.406607,0.082095,67.61136,85.37529,1.644041,0,0,0,0,0,0,0.094136,1.076566,-0.080582,345.3688,107.5954,336.9435,0,False,False
165.8372,-0.025187,1.406563,0.082171,67.6504,85.44332,1.678782,0,0,0,0,0,0,0.093656,1.076656,-0.080964,345.3488,107.6647,336.9747,0,False,False
165.8484,-0.025584,1.40646,0.082235,67.68462,85.49799,1.709121,0,0,0,0,0,0,0.093073,1.076666,-0.08151,345.3526,107.733,337.0379,0,False,False
165.8596,-0.025971,1.406324,0.082336,67.71049,85.58038,1.765543,0,0,0,0,0,0,0.092547,1.07672,-0.081961,345.3479,107.8073,337.0833,0,False,False
165.8707,-0.026365,1.406199,0.082456,67.75798,85.65593,1.800367,0,0,0,0,0,0,0.092009,1.076729,-0.082447,345.3484,107.8723,337.1354,0,False,False
165.8816,-0.026817,1.406062,0.082509,67.79215,85.71714,1.854793,0,0,0,0,0,0,0.09138,1.076795,-0.082859,345.3436,107.9389,337.1923,0,False,False
165.8928,-0.027239,1.405976,0.082591,67.82198,85.79298,1.914667,0,0,0,0,0,0,0.090737,1.076737,-0.083238,345.3494,107.9982,337.2633,0,False,False
165.904,-0.02772,1.4059,0.082662,67.8578,85.87424,1.985787,0,0,0,0,0,0,0.090157,1.0766,-0.083616,345.3791,108.0642,337.3438,0,False,False
165.9149,-0.028181,1.40583,0.082744,67.88845,85.94023,2.055542,0,0,0,0,0,0,0.089656,1.0764,-0.083784,345.4211,108.1416,337.3925,0,False,False
165.9261,-0.028672,1.405771,0.082816,67.90948,85.9983,2.120161,0,0,0,0,0,0,0.089105,1.076168,-0.084109,345.4754,108.2301,337.4445,0,False,False
165.9374,-0.029153,1.405746,0.082906,67.9297,86.03784,2.182968,0,0,0,0,0,0,0.088527,1.075923,-0.084417,345.5253,108.3007,337.4739,0,False,False
165.9483,-0.029619,1.405799,0.083014,67.94875,86.09988,2.249107,0,0,0,0,0,0,0.088028,1.075669,-0.084697,345.5983,108.3721,337.5078,0,False,False
165.9595,-0.030048,1.405815,0.083125,67.9565,86.11617,2.283394,0,0,0,0,0,0,0.087405,1.075314,-0.084961,345.685,108.4564,337.5189,0,False,False
165.9705,-0.030643,1.405789,0.083193,67.94284,86.10162,2.27703,0,0,0,0,0,0,0.086865,1.075007,-0.085161,345.7794,108.5242,337.5219,0,False,False
165.9817,-0.03115,1.405845,0.08325,67.91352,86.07692,2.270143,0,0,0,0,0,0,0.086322,1.074724,-0.085447,345.8691,108.6056,337.5303,0,False,False
165.9928,-0.031632,1.405969,0.083333,67.88515,86.0453,2.247938,0,0,0,0,0,0,0.085736,1.074425,-0.085674,345.9511,108.6815,337.507,0,False,False
166.0038,-0.032119,1.40612,0.083414,67.84416,85.99748,2.230946,0,0,0,0,0,0,0.085158,1.074185,-0.085805,346.0293,108.736,337.5229,0,False,False
166.015,-0.032637,1.406215,0.083462,67.79469,85.90983,2.170526,0,0,0,0,0,0,0.084601,1.074008,-0.08583,346.0917,108.7652,337.538,0,False,False
166.0262,-0.033188,1.406355,0.083525,67.7319,85.82605,2.11129,0,0,0,0,0,0,0.084027,1.073848,-0.085903,346.1496,108.806,337.5204,0,False,False
166.0372,-0.033724,1.406589,0.083588,67.66969,85.74851,2.062874,0,0,0,0,0,0,0.083406,1.073878,-0.085915,346.1667,108.8682,337.4434,0,False,False
166.0484,-0.03424,1.40687,0.083657,67.60683,85.61925,1.961492,0,0,0,0,0,0,0.082816,1.073815,-0.085917,346.1835,108.9183,337.4041,0,False,False
166.0594,-0.034827,1.407144,0.083662,67.52678,85.52927,1.887225,0,0,0,0,0,0,0.082245,1.073706,-0.085961,346.1824,108.9608,337.3911,0,False,False
166.0706,-0.035387,1.407436,0.083753,67.46388,85.44951,1.827788,0,0,0,0,0,0,0.081779,1.073733,-0.08583,346.1817,108.9655,337.4109,0,False,False
166.0816,-0.03605,1.407725,0.083822,67.3674,85.33548,1.731611,0,0,0,0,0,0,0.081283,1.073687,-0.085724,346.1786,108.9633,337.4133,0,False,False
166.0928,-0.036695,1.408148,0.083889,67.26379,85.21962,1.645331,0,0,0,0,0,0,0.080818,1.073754,-0.085501,346.1732,108.9296,337.3938,0,False,False
166.1038,-0.03731,1.408613,0.083955,67.13084,85.11861,1.580283,0,0,0,0,0,0,0.080386,1.073783,-0.085305,346.1806,108.9045,337.3519,0,False,False
166.1149,-0.037858,1.409204,0.084046,66.9534,85.021,1.518922,0,0,0,0,0,0,0.07997,1.073928,-0.085141,346.1729,108.8769,337.2631,0,False,False
166.1262,-0.038449,1.409919,0.084188,66.75391,84.93457,1.472473,0,0,0,0,0,0,0.079546,1.074022,-0.084872,346.1597,108.8542,337.1792,0,False,False
166.1374,-0.038836,1.410886,0.084283,66.45982,84.85687,1.444875,0,0,0,0,0,0,0.079218,1.074225,-0.084596,346.1279,108.857,337.0733,0,False,False
166.1483,-0.039281,1.411862,0.084367,66.13944,84.78886,1.438492,0,0,0,0,0,0,0.07883,1.074438,-0.084388,346.0677,108.8858,336.9962,0,False,False
166.1593,-0.039653,1.413248,0.084482,65.67914,84.75099,1.475961,0,0,0,0,0,0,0.078502,1.07471,-0.084168,345.9945,108.9398,336.9105,0,False,False
166.1705,-0.039989,1.414793,0.084612,65.2149,84.71255,1.492863,0,0,0,0,0,0,0.078202,1.075116,-0.083996,345.8844,109.0154,336.8049,0,False,False
166.1816,-0.040236,1.416751,0.084745,64.56441,84.67165,1.52062,0,0,0,0,0,0,0.077759,1.075222,-0.083894,345.7916,109.0874,336.6992,0,False,False
166.1928,-0.040336,1.419037,0.084954,63.83954,84.59948,1.500972,0,0,0,0,0,0,0.077479,1.075711,-0.083706,345.653,109.1237,336.6292,0,False,False
166.2038,-0.04033,1.42164,0.085174,62.97709,84.53825,1.474684,0,0,0,0,0,0,0.077407,1.076074,-0.083399,345.5457,109.1355,336.6064,0,False,False
166.2149,-0.040216,1.424642,0.085336,61.92061,84.47633,1.420793,0,0,0,0,0,0,0.077338,1.076512,-0.083138,345.4193,109.1138,336.6961,0,False,False
166.226,-0.03997,1.427851,0.085495,60.79041,84.45509,1.379366,0,0,0,0,0,0,0.077223,1.076935,-0.082944,345.2828,109.1107,336.7415,0,False,False
166.2371,-0.039611,1.431404,0.085689,59.42997,84.41497,1.262383,0,0,0,0,0,0,0.077191,1.077366,-0.082686,345.0929,109.1045,336.8187,0,False,False
166.2483,-0.039181,1.435128,0.085737,57.99673,84.43,1.183983,0,0,0,0,0,0,0.077165,1.077844,-0.082427,344.89,109.1195,336.8708,0,False,False
166.2594,-0.038646,1.439225,0.085781,56.37036,84.48399,1.117578,0,0,0,0,0,0,0.077215,1.078294,-0.082205,344.7261,109.1638,336.9304,0,False,False
166.2704,-0.038181,1.443388,0.085664,54.70903,84.53646,1.038635,0,0,0,0,0,0,0.07731,1.078786,-0.082,344.5475,109.2461,336.9875,0,False,False
166.2817,-0.03776,1.447995,0.085599,52.89905,84.67091,0.991745,0,0,0,0,0,0,0.07741,1.079333,-0.08175,344.3733,109.3539,337.0073,0,False,False
166.2927,-0.03743,1.452656,0.085472,51.03387,84.8157,0.934782,0,0,0,0,0,0,0.077397,1.079932,-0.08164,344.2158,109.4729,336.9487,0,False,False
166.3038,-0.037171,1.457426,0.085262,49.15465,84.93781,0.865467,0,0,0,0,0,0,0.077469,1.080545,-0.081359,344.0334,109.5484,336.8146,0,False,False
166.3149,-0.037021,1.462426,0.084994,47.18393,85.09515,0.795626,0,0,0,0,0,0,0.077702,1.081164,-0.081091,343.8672,109.5947,336.5582,0,False,False
166.3263,-0.036936,1.467479,0.084678,45.20838,85.25077,0.716074,0,0,0,0,0,0,0.077955,1.081698,-0.080771,343.749,109.5628,336.1656,0,False,False
166.3372,-0.037005,1.472751,0.084311,43.16882,85.40666,0.603381,0,0,0,0,0,0,0.078445,1.082213,-0.080265,343.6595,109.5055,335.8481,0,False,False
166.3482,-0.037157,1.478032,0.083853,41.09006,85.58179,0.47391,0,0,0,0,0,0,0.079028,1.082721,-0.079662,343.634,109.3497,335.4577,0,False,False
