experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_no,scene,target,response_mode,shift_x,shift_y,shift_z,view_rotation,preview_label,t_starting_pos,standing_y_rotation,target_label,target_pos_x,target_pos_y,target_pos_z,target_euler_x,target_euler_y,target_euler_z,target_bbox_center_x,target_bbox_center_y,target_bbox_center_z,target_bbox_size_x,target_bbox_size_y,target_bbox_size_z,t_scene_preview_start,t_scene_preview_end,t_response_start,t_response_end,response_pos_x_pivot,response_pos_y_pivot,response_pos_z_pivot,response_euler_x,response_euler_y,response_euler_z,tar_error_pos,tar_error_pos_x,tar_error_pos_y,tar_error_pos_z,response_bbox_center_x,response_bbox_center_y,response_bbox_center_z,tar_error_bbox,tar_error_bbox_x,tar_error_bbox_y,tar_error_bbox_z,tar_error_angle,tar_error_euler_x,tar_error_euler_y,tar_error_euler_z,standing_pos_x,standing_pos_y,standing_pos_z,VR_move_location_0,Eye_gaze_location_0
Pilot_Office_cube,7,2,1,1,1,50.94239,113.7599,3,O02,O02_L01,cube,0,0,0,180,Sushi,89.18106,181.0398,sushi,0.024424,0.523493,-1.377002,359.1866,216.5073,358.2385,0.023787,0.554909,-1.37584,0.503964,0.185142,0.504825,94.33852,98.34402,100.3544,112.7382,0.020572,0.522402,-1.339398,345.0869,3.809787,358.2545,0.037817,-0.003851,-0.001092,0.037605,0.021237,0.570695,-1.352332,0.028431,-0.00255,0.015786,0.023508,147.5587,-14.0997,-212.6975,0.016052,0.0478,1.530774,-0.373381,Pilot_Office_cube/7/S002/trackers/VR_move_T001.csv,Pilot_Office_cube/7/S002/trackers/Eye_gaze_T001.csv
Pilot_Office_cube,7,2,2,1,2,114.7707,142.2484,3,O02,O02_L01,cube,0,0,0,180,Sushi,117.9694,180.043,sushi,0.024424,0.523493,-1.377002,359.1866,216.5073,358.2385,0.023787,0.554909,-1.37584,0.503964,0.185142,0.504825,118.4695,120.8793,122.8896,141.2269,0.027147,0.523624,-1.375097,347.8929,359.6317,356.0548,0.003326,0.002723,0.00013,0.001906,0.030654,0.572396,-1.385536,0.021141,0.006867,0.017487,-0.009696,143.071,-11.2937,143.1244,-2.183655,-0.013555,1.553164,0.014568,Pilot_Office_cube/7/S002/trackers/VR_move_T002.csv,Pilot_Office_cube/7/S002/trackers/Eye_gaze_T002.csv
Pilot_Office_cube,7,2,3,1,3,143.2591,168.0047,2,O02,O02_L23,cube,0,0,0,270,Globe,151.3782,271.8215,globe,-1.690767,0.952719,-1.18695,272.2737,97.45389,325.6657,-1.690357,1.158456,-1.180549,0.386225,0.426065,0.381431,151.8892,154.5214,156.5317,166.9831,-1.673776,0.972674,-1.192797,359.2138,347.0614,358.3014,0.026853,0.016991,0.019955,-0.005847,-1.672178,1.022648,-1.193133,0.137597,0.01818,-0.135809,-0.012585,112.0902,86.94016,249.6075,32.63562,-0.751768,1.539655,-0.439975,Pilot_Office_cube/7/S002/trackers/VR_move_T003.csv,Pilot_Office_cube/7/S002/trackers/Eye_gaze_T003.csv
Pilot_Office_cube,7,2,4,1,4,169.0154,183.8761,6,O02,O02_L03,cube,0,0,0,270,Printer,174.1466,273.0369,printer,-1.716147,0.955864,-0.618053,0,90.47899,0,-1.64673,1.03389,-0.618486,0.478432,0.156053,0.427981,174.6576,175.8461,177.8565,182.8655,-1.679803,0.956212,-0.587579,359.7242,358.9681,354.4437,0.047431,0.036344,0.000348,0.030474,-1.674958,1.005977,-0.587731,0.050218,-0.028228,-0.027914,0.030754,91.65563,359.7242,268.4891,354.4437,-0.522044,1.548943,-0.227618,Pilot_Office_cube/7/S002/trackers/VR_move_T004.csv,Pilot_Office_cube/7/S002/trackers/Eye_gaze_T004.csv
Pilot_Office_cube,7,2,5,1,5,184.8867,195.7047,4,O02,O02_L09,cube,0,0,0,90,Flowers,185.8308,89.73175,flowers,1.650739,0.758584,0.010883,359.0852,152.7474,2.739967,1.662761,1.086827,-0.027271,0.470968,0.663228,0.589821,186.3418,187.8412,189.8515,194.6829,1.675044,0.733623,0.005416,2.991856,0.930621,2.394988,0.035266,0.024305,-0.024962,-0.005467,1.672997,0.783511,0.008057,0.305538,0.010236,-0.303316,0.035328,151.8274,-356.0934,-151.8168,-0.344979,0.870948,1.435861,0.126115,Pilot_Office_cube/7/S002/trackers/VR_move_T005.csv,Pilot_Office_cube/7/S002/trackers/Eye_gaze_T005.csv
Pilot_Office_cube,7,2,6,1,6,196.7155,210.1099,3,O02,O02_L01,cube,0,0,0,180,Sushi,200.3694,183.0285,sushi,0.024424,0.523493,-1.377002,359.1866,216.5073,358.2385,0.023787,0.554909,-1.37584,0.503964,0.185142,0.504825,200.8804,202.2354,204.2457,209.0882,0.036844,0.534475,-1.362551,359.1851,359.988,1.278129,0.021993,0.01242,0.010982,0.014452,0.035728,0.584458,-1.363262,0.034263,0.011941,0.029549,0.012578,143.5372,-0.001556,143.4807,-356.9603,0.05951,1.54453,-0.225102,Pilot_Office_cube/7/S002/trackers/VR_move_T006.csv,Pilot_Office_cube/7/S002/trackers/Eye_gaze_T006.csv
Pilot_Office_cube,7,2,7,1,7,211.1206,234.8334,5,O02,O02_L11,cube,0,0,0,270,Cookies,214.0305,266.7181,cookies,-1.527065,0.775583,0.496761,0,36.522,0,-1.527065,0.793719,0.496761,0.274797,0.07267,0.274796,214.5414,215.6411,217.6515,233.8116,-1.50054,0.781942,0.51355,0.635723,350.6611,0.640342,0.03203,0.026525,0.006359,0.01679,-1.501181,0.831936,0.514007,0.049274,0.025884,0.038217,0.017246,45.87285,0.635723,314.1391,0.640342,-0.113311,1.568757,-0.112226,Pilot_Office_cube/7/S002/trackers/VR_move_T007.csv,Pilot_Office_cube/7/S002/trackers/Eye_gaze_T007.csv
Pilot_Office_cube,7,2,8,1,8,235.8439,257.2686,4,O02,O02_L09,cube,0,0,0,90,Flowers,240.4531,91.78526,flowers,1.650739,0.758584,0.010883,359.0852,152.7474,2.739967,1.662761,1.086827,-0.027271,0.470968,0.663228,0.589821,240.9641,242.3748,244.3849,256.2472,1.656988,0.742346,0.032277,1.270943,359.3661,1.048073,0.027577,0.006249,-0.016238,0.021394,1.656062,0.792325,0.033376,0.300756,-0.006699,-0.294502,0.060647,153.3839,-357.8143,206.6187,-1.691894,0.531657,1.538553,0.066963,Pilot_Office_cube/7/S002/trackers/VR_move_T008.csv,Pilot_Office_cube/7/S002/trackers/Eye_gaze_T008.csv
Pilot_Office_cube,7,2,9,1,9,258.2794,270.6298,6,O02,O02_L03,cube,0,0,0,270,Printer,259.701,272.4072,printer,-1.716147,0.955864,-0.618053,0,90.47899,0,-1.64673,1.03389,-0.618486,0.478432,0.156053,0.427981,260.2118,261.1117,263.1221,269.6083,-1.674295,0.946462,-0.609793,358.65,0.503791,0.156229,0.043684,0.041852,-0.009403,0.008261,-1.674441,0.996448,-0.610969,0.047185,-0.027711,-0.037443,0.007516,89.98142,358.65,-89.9752,0.156229,-0.346592,1.542922,-0.127612,Pilot_Office_cube/7/S002/trackers/VR_move_T009.csv,Pilot_Office_cube/7/S002/trackers/Eye_gaze_T009.csv
Pilot_Office_cube,7,2,10,1,10,271.6407,287.2346,3,O02,O02_L01,cube,0,0,0,180,Sushi,275.7278,181.938,sushi,0.024424,0.523493,-1.377002,359.1866,216.5073,358.2385,0.023787,0.554909,-1.37584,0.503964,0.185142,0.504825,276.2388,277.6496,279.6596,286.2126,0.023308,0.51703,-1.349445,355.2242,359.8881,358.2983,0.028327,-0.001116,-0.006463,0.027557,0.024801,0.566834,-1.353603,0.025253,0.001013,0.011926,0.022237,143.4064,-3.962433,143.3808,0.059814,-0.013938,1.538983,-0.208696,Pilot_Office_cube/7/S002/trackers/VR_move_T010.csv,Pilot_Office_cube/7/S002/trackers/Eye_gaze_T010.csv
