time,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,grab_force,grab,trigger
487.7703,-0.005044,1.730074,0.128045,351.186,23.87,5.302427,0,0,0,0,0,0,0.238418,1.207833,0.068519,353.5587,42.58449,0.003077,0,False,False
487.7819,-0.007607,1.729785,0.128462,351.3551,22.04025,5.439977,0,0,0,0,0,0,0.238156,1.207879,0.071308,353.5567,41.84169,0.066416,0,False,False
487.7926,-0.010028,1.729594,0.128879,351.5192,20.29945,5.578892,0,0,0,0,0,0,0.237782,1.20806,0.073903,353.449,41.14318,0.083038,0,False,False
487.8035,-0.012378,1.729301,0.129153,351.6838,18.66503,5.721542,0,0,0,0,0,0,0.237539,1.208256,0.07641,353.3333,40.46239,0.076044,0,False,False
487.8146,-0.014644,1.728986,0.129386,351.8927,17.06115,5.860032,0,0,0,0,0,0,0.237321,1.208584,0.078974,353.2064,39.81196,0.005284,0,False,False
487.8257,-0.016911,1.728668,0.129516,352.0897,15.53844,5.987562,0,0,0,0,0,0,0.237065,1.20886,0.081377,353.1012,39.17892,359.869,0,False,False
487.8368,-0.019039,1.728379,0.129548,352.294,14.10386,6.143078,0,0,0,0,0,0,0.236698,1.209078,0.08376,353.0737,38.52285,359.718,0,False,False
487.848,-0.021147,1.728067,0.12964,352.5236,12.71943,6.263773,0,0,0,0,0,0,0.236391,1.209167,0.086112,353.0996,37.86091,359.5203,0,False,False
487.859,-0.023116,1.727632,0.129453,352.7574,11.45478,6.368283,0,0,0,0,0,0,0.236049,1.209264,0.088438,353.1706,37.18725,359.3698,0,False,False
487.8701,-0.025049,1.727305,0.129377,352.9973,10.21707,6.476118,0,0,0,0,0,0,0.235662,1.209304,0.090782,353.2506,36.48927,359.3113,0,False,False
487.8813,-0.026868,1.726871,0.129149,353.2382,9.058513,6.582265,0,0,0,0,0,0,0.23529,1.209244,0.093163,353.2811,35.77686,359.325,0,False,False
487.8923,-0.028583,1.72647,0.128787,353.4897,7.985826,6.67852,0,0,0,0,0,0,0.234769,1.209427,0.095337,353.2486,35.08289,359.4301,0,False,False
487.9035,-0.030225,1.726073,0.12853,353.7465,6.926295,6.759224,0,0,0,0,0,0,0.234282,1.209741,0.097632,353.2153,34.40216,359.4961,0,False,False
487.9146,-0.031702,1.725584,0.128069,354.016,6.011721,6.797241,0,0,0,0,0,0,0.233909,1.210031,0.099875,353.1832,33.73742,359.5344,0,False,False
487.9258,-0.033069,1.725211,0.127603,354.2676,5.13933,6.839865,0,0,0,0,0,0,0.233501,1.210472,0.101973,353.1861,33.08521,359.5631,0,False,False
487.9368,-0.034191,1.724864,0.127058,354.504,4.410989,6.850712,0,0,0,0,0,0,0.232991,1.210746,0.104118,353.1675,32.44356,359.6141,0,False,False
487.948,-0.035247,1.724487,0.126525,354.7179,3.707375,6.857446,0,0,0,0,0,0,0.232508,1.211212,0.106097,353.0718,31.82132,359.6787,0,False,False
