experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_no,scene,target,response_mode,shift_x,shift_y,shift_z,view_rotation,preview_label,t_starting_pos,standing_y_rotation,target_label,target_pos_x,target_pos_y,target_pos_z,target_euler_x,target_euler_y,target_euler_z,target_bbox_center_x,target_bbox_center_y,target_bbox_center_z,target_bbox_size_x,target_bbox_size_y,target_bbox_size_z,t_scene_preview_start,t_scene_preview_end,t_response_start,t_response_end,response_pos_x_pivot,response_pos_y_pivot,response_pos_z_pivot,response_euler_x,response_euler_y,response_euler_z,tar_error_pos,tar_error_pos_x,tar_error_pos_y,tar_error_pos_z,response_bbox_center_x,response_bbox_center_y,response_bbox_center_z,tar_error_bbox,tar_error_bbox_x,tar_error_bbox_y,tar_error_bbox_z,tar_error_angle,tar_error_euler_x,tar_error_euler_y,tar_error_euler_z,standing_pos_x,standing_pos_y,standing_pos_z,VR_move_location_0,Eye_gaze_location_0
Pilot_Kitchen_object,18,2,1,1,1,65.54297,88.87141,9,K01,K01_L12,object,0,0,0,0,Banana,72.00052,0.869889,banana,0.050392,0.908097,1.171279,276.2014,165.8417,147.4809,0.03991,0.907322,1.177484,0.224758,0.057988,0.228644,73.46719,78.28686,80.29737,87.84975,0.055091,0.897415,1.162714,274.802,245.1317,50.717,0.014476,0.004698,-0.010682,-0.008565,0.043458,0.894921,1.165445,0.017644,0.003548,-0.012401,-0.012039,19.08661,-1.399384,79.28995,-96.76391,0.009735,1.478949,0.170185,Pilot_Kitchen_object/18/S002/trackers/VR_move_T001.csv,Pilot_Kitchen_object/18/S002/trackers/Eye_gaze_T001.csv
Pilot_Kitchen_object,18,2,2,1,2,89.88216,111.3068,2,K01,K01_L25,object,0,0,0,90,Painting,92.93668,90.41656,picture,1.870949,1.47049,0.304973,0,270,0,1.857929,1.846447,0.356637,0.02604,0.516962,0.933721,93.44741,96.31319,98.3233,110.2851,1.888044,1.520564,0.292473,1.203736,269.7904,0.778872,0.054369,0.017095,0.050075,-0.012501,1.867334,1.896911,0.338957,0.054292,0.009405,0.050464,-0.017679,1.449395,1.203736,-0.209625,0.778872,0.220937,1.507565,0.061484,Pilot_Kitchen_object/18/S002/trackers/VR_move_T002.csv,Pilot_Kitchen_object/18/S002/trackers/Eye_gaze_T002.csv
Pilot_Kitchen_object,18,2,3,1,3,112.3175,127.8002,10,K01,K01_L19,object,0,0,0,270,Kettle,115.4496,268.0175,electrickettle,-1.815528,0.88442,-1.188014,359.4425,51.20193,359.9249,-1.83694,1.015495,-1.169477,0.279372,0.263917,0.277038,115.9605,117.7709,119.7813,126.7786,-1.837947,0.883585,-1.198985,355.67,79.07042,0.767193,0.024974,-0.022419,-0.000835,-0.010971,-1.857726,1.014675,-1.172305,0.020993,-0.020786,-0.00082,-0.002828,28.16553,-3.77243,27.86849,-359.1577,-0.551673,1.469478,-0.204387,Pilot_Kitchen_object/18/S002/trackers/VR_move_T003.csv,Pilot_Kitchen_object/18/S002/trackers/Eye_gaze_T003.csv
Pilot_Kitchen_object,18,2,4,1,4,128.8109,143.2606,10,K01,K01_L19,object,0,0,0,270,Kettle,130.7768,268.4517,electrickettle,-1.815528,0.88442,-1.188014,359.4425,51.20193,359.9249,-1.83694,1.015495,-1.169477,0.279372,0.263917,0.277038,131.2877,133.0981,135.1084,142.2388,-1.823797,0.87726,-1.21578,356.6698,62.76557,359.9104,0.029843,-0.00827,-0.00716,-0.027766,-1.847138,1.008333,-1.196496,0.029754,-0.010198,-0.007162,-0.027019,11.88976,-2.772644,11.56364,-0.014526,-0.573896,1.439692,-0.302761,Pilot_Kitchen_object/18/S002/trackers/VR_move_T004.csv,Pilot_Kitchen_object/18/S002/trackers/Eye_gaze_T004.csv
Pilot_Kitchen_object,18,2,5,1,5,144.2713,158.7877,7,K01,K01_L15,object,0,0,0,270,Water Bottle,145.8375,270.4373,waterbottle,-1.392051,0.883097,-1.231805,0.516519,199.2043,358.5333,-1.400844,0.984469,-1.230697,0.092938,0.203459,0.086649,146.3484,148.6473,150.6576,157.7659,-1.360135,0.8791,-1.224973,3.610601,190.7296,355.3432,0.032883,0.031916,-0.003997,0.006832,-1.375536,0.979586,-1.229459,0.025805,0.025308,-0.004883,0.001238,9.464855,3.094082,-8.474716,-3.190094,-0.234935,1.448267,-0.121793,Pilot_Kitchen_object/18/S002/trackers/VR_move_T005.csv,Pilot_Kitchen_object/18/S002/trackers/Eye_gaze_T005.csv
Pilot_Kitchen_object,18,2,6,1,6,159.7983,177.4469,6,K01,K01_L07,object,0,0,0,270,Espresso Machine,162.3308,260.4574,coffeemaker,-1.82445,0.880285,-0.854397,358.1284,90.56697,358.8811,-1.764189,1.051043,-0.853803,0.345148,0.352667,0.277094,162.8416,163.8412,165.8517,176.425,-1.801994,0.872632,-0.856645,357.1213,89.14907,0.473411,0.02383,0.022456,-0.007653,-0.002247,-1.744839,1.043609,-0.850802,0.020945,0.01935,-0.007433,0.003001,2.317193,-1.00708,-1.4179,-358.4077,-0.559768,1.453285,-0.277053,Pilot_Kitchen_object/18/S002/trackers/VR_move_T006.csv,Pilot_Kitchen_object/18/S002/trackers/Eye_gaze_T006.csv
Pilot_Kitchen_object,18,2,7,1,7,178.4575,197.672,3,K01,K01_L16,object,0,0,0,90,Flowers,181.8784,90.44419,flowers,1.069949,0.867997,0.834195,0.462501,110.9224,358.712,1.072386,1.089711,0.836063,0.476981,0.447812,0.470179,182.3893,184.0442,186.0546,196.6502,1.071966,0.883657,0.836381,4.583437,104.1737,359.1635,0.01594,0.002017,0.01566,0.002186,1.089881,1.103258,0.836338,0.022128,0.017495,0.013546,0.000275,7.93576,4.120936,-6.748657,0.451447,0.104184,1.439034,0.003441,Pilot_Kitchen_object/18/S002/trackers/VR_move_T007.csv,Pilot_Kitchen_object/18/S002/trackers/Eye_gaze_T007.csv
Pilot_Kitchen_object,18,2,8,1,8,198.6827,213.7433,5,K01,K01_L04,object,0,0,0,0,Breadbasket,201.3482,357.5322,bunsinbasket,-1.087051,0.883797,1.18928,0.60304,67.68452,1.555164,-1.088983,0.950319,1.190754,0.301863,0.325402,0.296634,201.8593,203.8474,205.8578,212.7215,-1.095364,0.870514,1.188582,357.8629,72.97018,7.123105,0.015685,-0.008313,-0.013283,-0.000698,-1.101136,0.935696,1.196767,0.019942,-0.012153,-0.014623,0.006013,8.197751,357.2599,5.285667,5.567941,-0.221937,1.466941,0.280935,Pilot_Kitchen_object/18/S002/trackers/VR_move_T008.csv,Pilot_Kitchen_object/18/S002/trackers/Eye_gaze_T008.csv
Pilot_Kitchen_object,18,2,9,1,9,214.7542,230.2254,2,K01,K01_L25,object,0,0,0,90,Painting,216.6976,96.20142,picture,1.870949,1.47049,0.304973,0,270,0,1.857929,1.846447,0.356637,0.02604,0.516962,0.933721,217.2085,218.9414,220.9515,229.2038,1.877613,1.571569,0.374121,0.444668,270.4647,0.82764,0.122649,0.006664,0.10108,0.069147,1.862289,1.948151,0.420446,0.120142,0.00436,0.101703,0.063809,1.04529,0.444668,0.464722,0.82764,0.566907,1.484233,0.132614,Pilot_Kitchen_object/18/S002/trackers/VR_move_T009.csv,Pilot_Kitchen_object/18/S002/trackers/Eye_gaze_T009.csv
Pilot_Kitchen_object,18,2,10,1,10,231.2362,244.9973,3,K01,K01_L16,object,0,0,0,90,Flowers,232.3802,95.68929,flowers,1.069949,0.867997,0.834195,0.462501,110.9224,358.712,1.072386,1.089711,0.836063,0.476981,0.447812,0.470179,232.8911,234.9126,236.923,243.9756,1.064792,0.876512,0.831604,3.772593,125.3624,2.381662,0.010286,-0.005157,0.008514,-0.002591,1.08605,1.090896,0.836949,0.013743,0.013664,0.001185,0.000886,15.12894,3.310093,14.44001,-356.3304,0.107372,1.494984,-0.078704,Pilot_Kitchen_object/18/S002/trackers/VR_move_T010.csv,Pilot_Kitchen_object/18/S002/trackers/Eye_gaze_T010.csv
Pilot_Kitchen_object,18,2,11,1,11,246.0081,264.9671,6,K01,K01_L07,object,0,0,0,270,Espresso Machine,248.8958,268.172,coffeemaker,-1.82445,0.880285,-0.854397,358.1284,90.56697,358.8811,-1.764189,1.051043,-0.853803,0.345148,0.352667,0.277094,249.4066,251.2615,253.2719,263.9452,-1.808693,0.8789,-0.874413,359.1548,88.93398,0.459362,0.025512,0.015757,-0.001385,-0.020016,-1.745461,1.049223,-0.868449,0.023844,0.018728,-0.00182,-0.014646,2.467374,1.026398,-1.632988,-358.4218,-0.373181,1.468504,-0.137072,Pilot_Kitchen_object/18/S002/trackers/VR_move_T011.csv,Pilot_Kitchen_object/18/S002/trackers/Eye_gaze_T011.csv
Pilot_Kitchen_object,18,2,12,1,12,265.9777,282.2269,4,K01,K01_L09,object,0,0,0,90,Plate,269.9316,90.62145,tablesetting,1.346949,0.883812,0.447195,1.149957,175.9449,2.014389,1.376723,0.896645,0.467217,0.431217,0.056127,0.360425,270.4435,272.2197,274.23,281.205,1.328728,0.87669,0.474939,0.916156,175.4462,1.731476,0.033947,-0.01822,-0.007121,0.027744,1.358107,0.889651,0.495394,0.034487,-0.018615,-0.006994,0.028177,0.61421,-0.2338,-0.498688,-0.282913,0.337712,1.464438,0.073187,Pilot_Kitchen_object/18/S002/trackers/VR_move_T012.csv,Pilot_Kitchen_object/18/S002/trackers/Eye_gaze_T012.csv
