time,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,grab_force,grab,trigger
253.4221,0.012827,1.615047,-0.17442,55.32247,173.1351,17.19346,0,0,0,0,0,0,-0.14029,1.043171,-0.280889,29.18611,175,44.66396,0,False,False
253.4334,0.009727,1.616784,-0.174022,54.8292,173.8644,17.25218,0,0,0,0,0,0,-0.14363,1.044937,-0.280831,28.92499,175.4279,44.6009,0,False,False
253.4444,0.006453,1.618575,-0.17345,54.32192,174.6406,17.31512,0,0,0,0,0,0,-0.147471,1.046665,-0.280638,28.67492,175.947,44.5914,0,False,False
253.4555,0.003187,1.620448,-0.172942,53.78145,175.4251,17.35718,0,0,0,0,0,0,-0.15166,1.048347,-0.280251,28.42986,176.495,44.65071,0,False,False
253.4666,-0.000319,1.622323,-0.172373,53.21172,176.2311,17.40858,0,0,0,0,0,0,-0.15604,1.049948,-0.279859,28.19732,177.0907,44.73455,0,False,False
253.4779,-0.003917,1.624209,-0.171625,52.59196,177.033,17.42255,0,0,0,0,0,0,-0.160755,1.051587,-0.279377,27.97974,177.7398,44.81964,0,False,False
253.4888,-0.007472,1.626126,-0.170989,52.00271,177.8454,17.43843,0,0,0,0,0,0,-0.165257,1.053209,-0.278896,27.74181,178.3492,44.87038,0,False,False
253.5,-0.011286,1.62808,-0.170114,51.37355,178.6875,17.42668,0,0,0,0,0,0,-0.17049,1.054713,-0.27828,27.48402,179.0587,44.92963,0,False,False
253.511,-0.015109,1.630095,-0.169268,50.75007,179.5279,17.40978,0,0,0,0,0,0,-0.17583,1.056147,-0.277597,27.23306,179.7559,44.97387,0,False,False
253.5221,-0.019156,1.63213,-0.168235,50.06868,180.3824,17.36583,0,0,0,0,0,0,-0.181503,1.057551,-0.276857,26.97204,180.5275,45.0332,0,False,False
253.5332,-0.023226,1.634208,-0.167213,49.3699,181.255,17.31374,0,0,0,0,0,0,-0.187069,1.058941,-0.275963,26.72372,181.2887,45.10716,0,False,False
253.5443,-0.027395,1.636321,-0.166107,48.63204,182.1329,17.22721,0,0,0,0,0,0,-0.193165,1.060174,-0.274985,26.48475,182.1191,45.21134,0,False,False
253.5555,-0.031604,1.638456,-0.164978,47.86467,183.0224,17.08836,0,0,0,0,0,0,-0.199505,1.061449,-0.27383,26.2268,183.009,45.28579,0,False,False
253.5666,-0.035895,1.640599,-0.163814,47.08621,183.938,16.92007,0,0,0,0,0,0,-0.206173,1.062584,-0.272527,25.95716,183.9321,45.33278,0,False,False
253.5777,-0.040225,1.642762,-0.162583,46.29075,184.8715,16.70687,0,0,0,0,0,0,-0.212729,1.063736,-0.271289,25.68945,184.8663,45.39332,0,False,False
253.5887,-0.044518,1.644889,-0.161377,45.5025,185.8197,16.48264,0,0,0,0,0,0,-0.219662,1.064809,-0.269874,25.40779,185.8849,45.48486,0,False,False
253.5997,-0.048908,1.647006,-0.160026,44.69287,186.8309,16.24327,0,0,0,0,0,0,-0.226848,1.065746,-0.268229,25.14892,186.9708,45.59936,0,False,False
253.611,-0.053378,1.649094,-0.158692,43.92241,187.8768,16.01464,0,0,0,0,0,0,-0.234114,1.066674,-0.266501,24.87198,188.0579,45.72862,0,False,False
253.6221,-0.057868,1.651145,-0.157385,43.17268,188.9193,15.79983,0,0,0,0,0,0,-0.241879,1.067571,-0.264678,24.60468,189.2514,45.86426,0,False,False
253.6331,-0.062369,1.653234,-0.156032,42.49744,189.9963,15.60945,0,0,0,0,0,0,-0.249627,1.068322,-0.26262,24.35106,190.487,45.97814,0,False,False
253.6443,-0.06684,1.65528,-0.154648,41.82533,191.0923,15.41743,0,0,0,0,0,0,-0.257489,1.069152,-0.260442,24.09785,191.7039,46.08373,0,False,False
253.6553,-0.071378,1.657319,-0.153207,41.21666,192.2178,15.23075,0,0,0,0,0,0,-0.265668,1.069771,-0.257738,23.91986,193.0889,46.25713,0,False,False
253.6665,-0.075863,1.659327,-0.151849,40.62858,193.368,15.03975,0,0,0,0,0,0,-0.273847,1.070552,-0.25507,23.7008,194.4468,46.38548,0,False,False
253.6775,-0.080362,1.661242,-0.150358,40.05915,194.5412,14.82717,0,0,0,0,0,0,-0.28232,1.071223,-0.251996,23.53028,195.9214,46.5163,0,False,False
253.6887,-0.084731,1.663138,-0.149009,39.52001,195.7178,14.61436,0,0,0,0,0,0,-0.290982,1.07176,-0.248526,23.3954,197.4864,46.63113,0,False,False
253.6997,-0.089059,1.664784,-0.147676,38.99034,196.9265,14.35844,0,0,0,0,0,0,-0.299319,1.072487,-0.245095,23.24659,198.9602,46.74142,0,False,False
253.7108,-0.093336,1.666358,-0.146429,38.50697,198.1232,14.09214,0,0,0,0,0,0,-0.308024,1.072996,-0.240868,23.135,200.522,46.84251,0,False,False
253.7219,-0.097658,1.667831,-0.145229,38.05418,199.2984,13.81531,0,0,0,0,0,0,-0.316545,1.07377,-0.237017,23.02226,202.0566,46.90611,0,False,False
253.733,-0.101773,1.669028,-0.144085,37.66311,200.4689,13.52799,0,0,0,0,0,0,-0.325,1.07449,-0.232509,22.91502,203.6432,46.93619,0,False,False
253.7443,-0.105871,1.67011,-0.142924,37.30918,201.5938,13.22985,0,0,0,0,0,0,-0.333419,1.075264,-0.228014,22.77799,205.2025,46.94685,0,False,False
253.7553,-0.109866,1.670919,-0.141676,37.03941,202.6872,12.937,0,0,0,0,0,0,-0.341136,1.076146,-0.223301,22.60183,206.6835,46.91161,0,False,False
253.7665,-0.11376,1.671565,-0.14069,36.84892,203.7494,12.65794,0,0,0,0,0,0,-0.348865,1.076989,-0.218441,22.32658,208.0906,46.91288,0,False,False
253.7777,-0.117505,1.671815,-0.139821,36.78806,204.7798,12.38939,0,0,0,0,0,0,-0.3565,1.077757,-0.21373,22.05343,209.4516,46.96156,0,False,False
253.7886,-0.121129,1.671897,-0.139036,36.7652,205.7444,12.11747,0,0,0,0,0,0,-0.363311,1.078412,-0.20907,21.72137,210.6326,47.15846,0,False,False
253.7997,-0.124677,1.671573,-0.138409,36.89428,206.6933,11.87767,0,0,0,0,0,0,-0.370376,1.078893,-0.204191,21.44071,211.8973,47.34508,0,False,False
253.8108,-0.128044,1.671009,-0.137944,37.14567,207.6017,11.6681,0,0,0,0,0,0,-0.376936,1.079152,-0.199159,21.20442,213.1023,47.64619,0,False,False
253.822,-0.131338,1.670208,-0.137654,37.4425,208.5171,11.48867,0,0,0,0,0,0,-0.38348,1.079169,-0.193865,21.06482,214.4027,47.93547,0,False,False
253.8331,-0.134524,1.668959,-0.137482,37.88124,209.3921,11.35974,0,0,0,0,0,0,-0.389847,1.079198,-0.188402,20.94362,215.7815,48.13645,0,False,False
253.8442,-0.13759,1.667509,-0.137479,38.38677,210.2992,11.32374,0,0,0,0,0,0,-0.396136,1.078953,-0.182795,20.88723,217.2422,48.2714,0,False,False
253.8552,-0.14045,1.665522,-0.137678,39.07983,211.1701,11.36317,0,0,0,0,0,0,-0.402148,1.078599,-0.177161,20.89112,218.691,48.34748,0,False,False
253.8664,-0.143219,1.663238,-0.138042,39.93494,212.0707,11.50468,0,0,0,0,0,0,-0.407899,1.078141,-0.171433,20.91806,220.1213,48.4034,0,False,False
253.8775,-0.145837,1.660826,-0.138419,40.82502,212.9755,11.68791,0,0,0,0,0,0,-0.413465,1.077718,-0.165707,20.91256,221.4888,48.46132,0,False,False
253.8886,-0.148191,1.657897,-0.138996,41.91883,213.903,11.97734,0,0,0,0,0,0,-0.418582,1.077173,-0.160115,20.92765,222.7921,48.45519,0,False,False
253.8997,-0.150548,1.654915,-0.139691,43.06281,214.84,12.30227,0,0,0,0,0,0,-0.423214,1.076565,-0.154532,20.96133,224.0779,48.46988,0,False,False
253.9107,-0.152653,1.651323,-0.140633,44.32665,215.7868,12.71681,0,0,0,0,0,0,-0.427491,1.075764,-0.149061,21.03104,225.2804,48.46946,0,False,False
253.9219,-0.154612,1.647683,-0.141698,45.59721,216.7145,13.13914,0,0,0,0,0,0,-0.431452,1.074997,-0.143592,21.09815,226.5054,48.49536,0,False,False
253.9331,-0.156226,1.643764,-0.143191,46.97394,217.5758,13.59432,0,0,0,0,0,0,-0.435396,1.074193,-0.138031,21.17196,227.7362,48.549,0,False,False
253.9441,-0.15777,1.639653,-0.144675,48.36495,218.4124,14.07203,0,0,0,0,0,0,-0.438565,1.073268,-0.132658,21.30648,228.9402,48.62183,0,False,False
253.9552,-0.159068,1.635281,-0.146391,49.80992,219.1427,14.53928,0,0,0,0,0,0,-0.441908,1.072277,-0.127158,21.45143,230.1691,48.701,0,False,False
253.9663,-0.160203,1.630569,-0.148113,51.2956,219.7914,15.01498,0,0,0,0,0,0,-0.444359,1.071266,-0.122052,21.67868,231.3669,48.77124,0,False,False
253.9776,-0.161145,1.625837,-0.149903,52.77462,220.4091,15.4702,0,0,0,0,0,0,-0.446213,1.070012,-0.117061,21.98755,232.5769,48.84911,0,False,False
253.9885,-0.161732,1.62093,-0.15164,54.3176,220.8721,15.81848,0,0,0,0,0,0,-0.448104,1.068674,-0.112019,22.22565,233.7202,48.90868,0,False,False
253.9997,-0.162428,1.616046,-0.153324,55.8357,221.3065,16.14652,0,0,0,0,0,0,-0.449462,1.067416,-0.107425,22.50965,234.8231,48.98623,0,False,False
254.0108,-0.162891,1.610957,-0.155127,57.36253,221.5629,16.30194,0,0,0,0,0,0,-0.450523,1.066163,-0.102964,22.7801,235.8218,49.06006,0,False,False
254.0218,-0.163363,1.605887,-0.156876,58.88184,221.7948,16.40967,0,0,0,0,0,0,-0.451333,1.064779,-0.098732,23.04419,236.7872,49.16701,0,False,False
