experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_no,scene,target,response_mode,shift_x,shift_y,shift_z,view_rotation,preview_label,t_starting_pos,standing_y_rotation,target_label,target_pos_x,target_pos_y,target_pos_z,target_euler_x,target_euler_y,target_euler_z,target_bbox_center_x,target_bbox_center_y,target_bbox_center_z,target_bbox_size_x,target_bbox_size_y,target_bbox_size_z,t_scene_preview_start,t_scene_preview_end,t_response_start,t_response_end,response_pos_x_pivot,response_pos_y_pivot,response_pos_z_pivot,response_euler_x,response_euler_y,response_euler_z,tar_error_pos,tar_error_pos_x,tar_error_pos_y,tar_error_pos_z,tar_error_angle,tar_error_euler_x,tar_error_euler_y,tar_error_euler_z,standing_pos_x,standing_pos_y,standing_pos_z,VR_move_location_0,Eye_gaze_location_0
Pilot_Office_laser,19,2,1,1,1,41.24324,61.1705,5,O02,O02_L11,laser,0,0,0,270,Cookies,47.05409,272.5582,cookies,-1.527065,0.775583,0.496761,0,36.522,0,-1.527065,0.793719,0.496761,0.274797,0.07267,0.274796,52.295,56.22827,58.2386,60.14893,-1.505329,0.777751,0.481916,0,0,0,0.026411,0.021736,0.002168,-0.014845,36.52199,0,-36.522,0,-0.095751,1.572182,-0.033172,Pilot_Office_laser/19/S002/trackers/VR_move_T001.csv,Pilot_Office_laser/19/S002/trackers/Eye_gaze_T001.csv
Pilot_Office_laser,19,2,2,1,2,62.18124,71.25546,3,O02,O02_L01,laser,0,0,0,180,Sushi,65.49104,178.4822,sushi,0.024424,0.523493,-1.377002,359.1866,216.5073,358.2385,0.023787,0.554909,-1.37584,0.503964,0.185142,0.504825,66.00193,67.00162,69.01203,70.2336,0.029451,0.528374,-1.305876,0,0,0,0.071471,0.005027,0.00488,0.071127,143.5106,-359.1866,-216.5073,-358.2385,-0.007709,1.548181,-0.167185,Pilot_Office_laser/19/S002/trackers/VR_move_T002.csv,Pilot_Office_laser/19/S002/trackers/Eye_gaze_T002.csv
Pilot_Office_laser,19,2,3,1,3,72.2662,81.46236,8,O02,O02_L15,laser,0,0,0,90,Clock,75.26491,94.61914,tableclock,1.717249,0.741288,-0.381913,356.9992,269.6479,0.111573,1.697608,0.916266,-0.380892,0.237385,0.358919,0.224152,75.77586,76.96438,78.97463,80.44067,1.66499,0.742274,-0.390307,0,0,0,0.052938,-0.052259,0.000986,-0.008394,90.38825,-356.9992,-269.6479,-0.111573,0.06572,1.57498,-0.003712,Pilot_Office_laser/19/S002/trackers/VR_move_T003.csv,Pilot_Office_laser/19/S002/trackers/Eye_gaze_T003.csv
Pilot_Office_laser,19,2,4,1,4,82.47324,91.1475,2,O02,O02_L23,laser,0,0,0,270,Globe,85.37203,261.0246,globe,-1.690767,0.952719,-1.18695,272.2737,97.45389,325.6657,-1.690357,1.158456,-1.180549,0.386225,0.426065,0.381431,85.8828,86.77162,88.78202,90.12569,-1.687401,0.948334,-1.193356,0,0,0,0.008461,0.003366,-0.004385,-0.006406,105.0907,-272.2737,-97.45389,-325.6657,-0.088605,1.59073,0.003269,Pilot_Office_laser/19/S002/trackers/VR_move_T004.csv,Pilot_Office_laser/19/S002/trackers/Eye_gaze_T004.csv
Pilot_Office_laser,19,2,5,1,5,92.15847,100.1105,1,O02,O02_L26,laser,0,0,0,180,Footstool,94.34608,180.6842,cushion,1.038984,0.001137,-0.711692,1.254726,143.4689,0.540435,1.041459,0.121186,-0.71313,0.77365,0.257415,0.774065,94.85695,95.81222,97.82292,99.08871,1.029719,0.002273,-0.677434,0,0,0,0.035507,-0.009265,0.001136,0.034258,143.4657,-1.254726,-143.4689,-0.540435,0.097757,1.525581,-0.028019,Pilot_Office_laser/19/S002/trackers/VR_move_T005.csv,Pilot_Office_laser/19/S002/trackers/Eye_gaze_T005.csv
Pilot_Office_laser,19,2,6,1,6,101.1212,110.584,7,O02,O02_L18,laser,0,0,0,180,Helicopter,102.3213,182.4225,helicopter,0.582935,0.518954,-1.327039,0,339.398,0,0.527807,0.624263,-1.343417,0.599171,0.211206,0.5392,102.8315,105.3528,107.3632,109.5624,0.585987,0.528373,-1.298074,0,0,0,0.030611,0.003052,0.009419,0.028965,20.60202,0,-339.398,0,0.022606,1.532785,-0.056317,Pilot_Office_laser/19/S002/trackers/VR_move_T006.csv,Pilot_Office_laser/19/S002/trackers/Eye_gaze_T006.csv
Pilot_Office_laser,19,2,7,1,7,111.5947,118.1475,7,O02,O02_L18,laser,0,0,0,180,Helicopter,112.7941,182.014,helicopter,0.582935,0.518954,-1.327039,0,339.398,0,0.527807,0.624263,-1.343417,0.599171,0.211206,0.5392,113.3053,114.0937,116.1041,117.1258,0.604127,0.528374,-1.314267,0,0,0,0.026475,0.021191,0.009419,0.012772,20.60202,0,-339.398,0,0.0217,1.555571,-0.048873,Pilot_Office_laser/19/S002/trackers/VR_move_T007.csv,Pilot_Office_laser/19/S002/trackers/Eye_gaze_T007.csv
Pilot_Office_laser,19,2,8,1,8,119.1583,125.9445,7,O02,O02_L18,laser,0,0,0,180,Helicopter,120.4244,183.6249,helicopter,0.582935,0.518954,-1.327039,0,339.398,0,0.527807,0.624263,-1.343417,0.599171,0.211206,0.5392,120.9354,122.0128,124.023,124.9228,0.608955,0.528374,-1.31319,0,0,0,0.030945,0.02602,0.009419,0.01385,20.60202,0,-339.398,0,0.0257,1.537161,-0.031556,Pilot_Office_laser/19/S002/trackers/VR_move_T008.csv,Pilot_Office_laser/19/S002/trackers/Eye_gaze_T008.csv
Pilot_Office_laser,19,2,9,1,9,126.9551,135.7183,9,O02,O02_L05,laser,0,0,0,0,Telephone,129.6652,6.306378,landline,-0.743321,0.696754,1.575369,0,211.359,0,-0.740645,0.79142,1.579673,0.272401,0.189332,0.235766,130.176,130.8199,132.8307,134.6966,-0.727401,0.70284,1.545136,0,0,0,0.034707,0.01592,0.006086,-0.030234,148.641,0,-211.359,0,-0.068954,1.574258,0.066406,Pilot_Office_laser/19/S002/trackers/VR_move_T009.csv,Pilot_Office_laser/19/S002/trackers/Eye_gaze_T009.csv
Pilot_Office_laser,19,2,10,1,10,136.7289,144.4814,9,O02,O02_L05,laser,0,0,0,0,Telephone,138.5282,4.84111,landline,-0.743321,0.696754,1.575369,0,211.359,0,-0.740645,0.79142,1.579673,0.272401,0.189332,0.235766,139.039,140.0944,142.1055,143.4598,-0.746811,0.702032,1.568868,0,0,0,0.009072,-0.00349,0.005278,-0.006501,148.641,0,-211.359,0,-0.073561,1.571444,0.04974,Pilot_Office_laser/19/S002/trackers/VR_move_T010.csv,Pilot_Office_laser/19/S002/trackers/Eye_gaze_T010.csv
Pilot_Office_laser,19,2,11,1,11,145.4921,157.6315,2,O02,O02_L23,laser,0,0,0,270,Globe,150.2234,271.6983,globe,-1.690767,0.952719,-1.18695,272.2737,97.45389,325.6657,-1.690357,1.158456,-1.180549,0.386225,0.426065,0.381431,150.7343,151.9229,153.9333,156.6099,-1.717421,0.948334,-1.214605,0,0,0,0.038658,-0.026654,-0.004385,-0.027655,105.0907,-272.2737,-97.45389,-325.6657,-0.081859,1.59174,-0.064583,Pilot_Office_laser/19/S002/trackers/VR_move_T011.csv,Pilot_Office_laser/19/S002/trackers/Eye_gaze_T011.csv
