time,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,grab_force,grab,trigger
405.3834,0.061967,1.327759,-0.513947,79.51039,208.2584,19.19017,0,0,0,0,0,0,-0.153213,0.678564,-0.392192,51.78282,186.0532,27.77968,0,False,False
405.3948,0.059726,1.327263,-0.513479,79.57374,209.4641,20.14759,0,0,0,0,0,0,-0.156128,0.677911,-0.388821,52.1029,186.63,28.27404,0,False,False
405.4056,0.057548,1.32677,-0.512962,79.65199,210.6778,21.11173,0,0,0,0,0,0,-0.158869,0.677499,-0.385712,52.39627,187.1867,28.76487,0,False,False
405.4167,0.055669,1.326359,-0.512444,79.72596,211.8407,22.02379,0,0,0,0,0,0,-0.161533,0.677058,-0.382639,52.65799,187.7668,29.25953,0,False,False
405.4279,0.053893,1.325999,-0.511809,79.82709,213.1126,23.04229,0,0,0,0,0,0,-0.164184,0.676668,-0.379653,52.87323,188.362,29.76067,0,False,False
405.4389,0.052333,1.325704,-0.511054,79.88516,214.0337,23.73192,0,0,0,0,0,0,-0.16662,0.676371,-0.376775,53.09513,188.9644,30.23436,0,False,False
405.4501,0.05103,1.325418,-0.510283,80.03045,215.0063,24.47001,0,0,0,0,0,0,-0.169016,0.676268,-0.374095,53.24509,189.5882,30.65924,0,False,False
405.461,0.04975,1.325111,-0.509509,80.15636,215.761,24.97697,0,0,0,0,0,0,-0.171263,0.676149,-0.37164,53.38737,190.2138,31.05358,0,False,False
405.4723,0.048829,1.324875,-0.508744,80.26284,216.3015,25.28193,0,0,0,0,0,0,-0.17343,0.676147,-0.369288,53.44176,190.8659,31.35797,0,False,False
405.4834,0.047926,1.324627,-0.508038,80.36188,216.6588,25.38102,0,0,0,0,0,0,-0.175243,0.676312,-0.367187,53.51867,191.4976,31.68955,0,False,False
405.4944,0.047309,1.324384,-0.507358,80.44706,216.8491,25.29168,0,0,0,0,0,0,-0.177188,0.67644,-0.365178,53.51809,192.1235,31.95729,0,False,False
405.5056,0.046768,1.324144,-0.506707,80.50986,217.0412,25.18298,0,0,0,0,0,0,-0.179019,0.676866,-0.363438,53.47938,192.7872,32.21548,0,False,False
405.5167,0.046445,1.323826,-0.505991,80.53508,216.8969,24.719,0,0,0,0,0,0,-0.180789,0.677228,-0.361575,53.3968,193.4378,32.42752,0,False,False
405.5277,0.046306,1.323673,-0.505356,80.59901,216.9466,24.4199,0,0,0,0,0,0,-0.18226,0.677767,-0.360137,53.25972,194.0881,32.59805,0,False,False
405.5389,0.046216,1.323461,-0.504713,80.65374,216.949,24.0938,0,0,0,0,0,0,-0.183794,0.67821,-0.358655,53.15261,194.7521,32.78607,0,False,False
