time,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,grab_force,grab,trigger
697.6266,0.283087,1.316701,-0.042749,75.25404,81.62647,5.778242,0,0,0,0,0,0,0.158952,0.623271,-0.259375,51.28581,61.11142,5.568983,0,False,False
697.6382,0.283034,1.316649,-0.042935,75.29444,81.70986,5.829482,0,0,0,0,0,0,0.158608,0.623454,-0.259812,51.22452,61.13591,5.698097,0,False,False
697.6487,0.282981,1.316595,-0.043127,75.31861,81.80254,5.908306,0,0,0,0,0,0,0.158561,0.623691,-0.26014,51.11011,61.24267,5.78233,0,False,False
697.6598,0.282895,1.31654,-0.043281,75.34814,81.92105,5.985959,0,0,0,0,0,0,0.158363,0.623835,-0.260448,51.04597,61.32508,5.805827,0,False,False
697.671,0.282815,1.316491,-0.043485,75.37341,82.00056,6.017946,0,0,0,0,0,0,0.15833,0.623959,-0.260909,50.93522,61.58647,5.850833,0,False,False
697.6821,0.282718,1.316426,-0.043714,75.40686,82.07607,6.047806,0,0,0,0,0,0,0.158323,0.624031,-0.261505,50.85973,61.8809,5.982773,0,False,False
697.6932,0.282576,1.316389,-0.043881,75.45641,82.20607,6.132043,0,0,0,0,0,0,0.158273,0.62411,-0.262033,50.81287,62.16751,6.03321,0,False,False
697.7043,0.282473,1.316359,-0.044095,75.49664,82.31561,6.20833,0,0,0,0,0,0,0.158342,0.624167,-0.262541,50.83999,62.4035,5.933128,0,False,False
697.7153,0.282379,1.316357,-0.044213,75.53732,82.42617,6.306385,0,0,0,0,0,0,0.158291,0.624215,-0.26294,50.88335,62.6265,5.911597,0,False,False
697.7266,0.282333,1.316355,-0.044395,75.55419,82.53415,6.389647,0,0,0,0,0,0,0.15838,0.624157,-0.263634,51.00647,62.84345,5.906715,0,False,False
697.7378,0.282301,1.316345,-0.044581,75.56044,82.59791,6.420296,0,0,0,0,0,0,0.158274,0.624003,-0.263955,51.0928,63.02935,5.952505,0,False,False
697.7487,0.282368,1.31637,-0.044701,75.58031,82.67336,6.457229,0,0,0,0,0,0,0.158217,0.623924,-0.264349,51.10514,63.19327,6.002391,0,False,False
697.7598,0.282342,1.316384,-0.044871,75.59599,82.71198,6.453454,0,0,0,0,0,0,0.158132,0.623806,-0.26456,51.10128,63.31142,5.998194,0,False,False
697.7711,0.28228,1.316426,-0.044922,75.60336,82.77871,6.468445,0,0,0,0,0,0,0.158076,0.623796,-0.264894,51.07103,63.41263,6.040279,0,False,False
697.782,0.282228,1.316437,-0.045073,75.62019,82.8064,6.465422,0,0,0,0,0,0,0.1581,0.623747,-0.265044,51.08099,63.49443,6.151652,0,False,False
697.7931,0.282158,1.316475,-0.045127,75.61701,82.87901,6.519876,0,0,0,0,0,0,0.158081,0.623736,-0.265247,51.136,63.55348,6.252857,0,False,False
697.8042,0.282136,1.31653,-0.045203,75.62852,82.88873,6.537524,0,0,0,0,0,0,0.158151,0.623698,-0.265185,51.20764,63.49885,6.332253,0,False,False
697.8154,0.282074,1.316608,-0.04522,75.62641,82.96844,6.619772,0,0,0,0,0,0,0.158109,0.62359,-0.265113,51.2813,63.42326,6.344085,0,False,False
697.8264,0.281975,1.316756,-0.045193,75.63154,82.91603,6.596288,0,0,0,0,0,0,0.1583,0.623603,-0.264714,51.32263,63.22087,6.325994,0,False,False
697.8377,0.281881,1.316821,-0.045181,75.6203,82.91329,6.600221,0,0,0,0,0,0,0.158404,0.62344,-0.264374,51.33981,63.00371,6.327024,0,False,False
697.8486,0.281799,1.316981,-0.045111,75.60621,82.87868,6.594581,0,0,0,0,0,0,0.158639,0.623449,-0.263993,51.30988,62.81614,6.306908,0,False,False
697.8597,0.281683,1.317129,-0.044942,75.59779,82.89587,6.64616,0,0,0,0,0,0,0.158987,0.623524,-0.263302,51.24741,62.53502,6.246977,0,False,False
697.871,0.281452,1.317362,-0.044615,75.56718,82.93692,6.730154,0,0,0,0,0,0,0.159272,0.623665,-0.262726,51.16087,62.22638,6.147864,0,False,False
697.882,0.281332,1.317559,-0.044394,75.53906,82.87503,6.762312,0,0,0,0,0,0,0.159816,0.62383,-0.261974,51.02967,61.95018,6.083952,0,False,False
697.8932,0.281224,1.317837,-0.044089,75.51656,82.87627,6.888377,0,0,0,0,0,0,0.160331,0.623964,-0.261195,50.90593,61.68013,6.024235,0,False,False
697.9042,0.281091,1.318182,-0.043671,75.47576,82.8812,7.055822,0,0,0,0,0,0,0.160966,0.624239,-0.26039,50.75324,61.41626,5.929881,0,False,False
697.9153,0.280923,1.318558,-0.043243,75.42764,82.77885,7.129383,0,0,0,0,0,0,0.16159,0.624557,-0.259466,50.64753,61.1371,5.837252,0,False,False
697.9267,0.28064,1.318934,-0.042557,75.34821,82.72502,7.277014,0,0,0,0,0,0,0.162264,0.624735,-0.258465,50.56675,60.86992,5.782907,0,False,False
697.9379,0.280357,1.319459,-0.04185,75.26273,82.64227,7.396057,0,0,0,0,0,0,0.163001,0.624836,-0.257498,50.52479,60.59995,5.678555,0,False,False
