time,ori_x,ori_y,ori_z,dir_x,dir_y,dir_z,gaze_x,gaze_y,gaze_z,gaze_object,pupil_l,pupil_r
405.5557,-0.002874,-0.009062,-0.016982,0.004532,-0.520233,0.854004,-0.093456,0,0.027312,Ground,2.988861,3.06105
405.5671,-0.00446,-0.009418,-0.016124,-0.01532,-0.523422,0.851929,-0.089101,0,-0.001352,Ground,3.007935,3.093582
405.578,-0.00446,-0.009418,-0.016124,-0.01532,-0.523422,0.851929,-0.087465,0,-0.00194,Ground,3.007935,3.093582
405.5888,-0.002413,-0.00936,-0.01608,-0.014847,-0.522141,0.852722,-0.088086,0,-0.002023,Ground,3.007736,3.092911
405.5999,-0.002585,-0.00939,-0.016066,-0.015533,-0.518204,0.855103,-0.093395,0,-0.002972,Ground,3.007828,3.072556
405.6111,0.002801,-0.009208,-0.01598,-0.013641,-0.515869,0.856552,-0.09588,0,-0.000771,Ground,2.996323,3.071808
405.6222,0.002801,-0.009208,-0.01598,-0.013641,-0.515869,0.856552,-0.095067,0,-0.001606,Ground,2.996323,3.071808
405.6332,0.002783,-0.009228,-0.015951,-0.014435,-0.51265,0.85846,-0.099662,0,-0.003103,Ground,2.996628,3.073166
405.6444,0.002553,-0.009238,-0.015947,-0.014938,-0.512878,0.858322,-0.098634,0,-0.004929,Ground,2.996902,3.073303
405.6555,0.002553,-0.009238,-0.015947,-0.014938,-0.512878,0.858322,-0.098014,0,-0.006246,Ground,2.996902,3.073303
405.6668,0.00085,-0.009307,-0.015937,-0.015427,-0.514618,0.857269,-0.094217,0,-0.008281,Ground,2.997742,3.069061
405.6778,-0.002798,-0.009761,-0.015746,-0.034119,-0.466888,0.883652,-0.170477,0,-0.02914,Ground,2.998627,3.076859
405.6888,-0.002912,-0.009768,-0.015687,-0.032959,-0.468597,0.882782,-0.166452,0,-0.028667,Ground,3.000137,3.078552
405.7,-0.002912,-0.009768,-0.015687,-0.032959,-0.468597,0.882782,-0.165105,0,-0.029263,Ground,3.000137,3.078552
405.7111,0.001716,-0.009552,-0.015635,-0.027817,-0.46907,0.882706,-0.162938,0,-0.022981,Ground,3.001343,3.081924
405.7221,0.002626,-0.009515,-0.015613,-0.02655,-0.467667,0.883499,-0.164382,0,-0.021677,Ground,2.989456,3.104187
405.7333,0.002626,-0.009515,-0.015613,-0.02655,-0.467667,0.883499,-0.163606,0,-0.022278,Ground,2.989456,3.104187
405.7444,0.002556,-0.00953,-0.015579,-0.025024,-0.467194,0.883789,-0.163469,0,-0.020718,Ground,3.00145,3.084564
405.7555,0.008017,-0.009992,-0.014783,-0.047897,-0.49353,0.868393,-0.122929,0,-0.055903,Ground,3.018631,3.052658
405.7667,0.027461,-0.008725,-0.015861,0.05632,-0.538101,0.840973,-0.037858,0,0.082939,Ground,2.928345,3.159927
405.7777,0.027461,-0.008725,-0.015861,0.05632,-0.538101,0.840973,-0.035985,0,0.082699,Ground,2.928345,3.159927
405.7888,0.028788,-0.008695,-0.015766,0.055771,-0.543533,0.837524,-0.025835,0,0.080902,Ground,3.00441,3.154648
405.7999,0.029022,-0.008693,-0.015744,0.055283,-0.542877,0.837982,-0.026473,0,0.079808,Ground,2.968582,3.269394
405.811,0.029022,-0.008693,-0.015744,0.055283,-0.542877,0.837982,-0.026,0,0.079294,Ground,2.968582,3.269394
405.8221,0.029222,-0.008694,-0.01572,0.055023,-0.542725,0.838089,-0.026275,0,0.078202,Ground,2.9655,3.26767
405.8333,0.029239,-0.008696,-0.01571,0.056015,-0.541092,0.839081,-0.028622,0,0.079147,Ground,2.985977,3.262482
405.8444,0.029239,-0.008696,-0.01571,0.056015,-0.541092,0.839081,-0.028144,0,0.078698,Ground,2.985977,3.262482
405.8554,0.029243,-0.008697,-0.015704,0.056198,-0.541275,0.838944,-0.027268,0,0.078146,Ground,3.008804,3.318695
405.8666,0.029245,-0.008702,-0.015698,0.056946,-0.540985,0.839081,-0.027182,0,0.078734,Ground,3.013092,3.324692
405.8778,0.029239,-0.008707,-0.015694,0.058121,-0.540833,0.839111,-0.027144,0,0.080066,Ground,3.011017,3.333817
405.8888,0.029239,-0.008707,-0.015694,0.058121,-0.540833,0.839111,-0.026948,0,0.079555,Ground,3.011017,3.333817
405.9001,0.029201,-0.008719,-0.015693,0.058395,-0.541,0.838989,-0.026246,0,0.079758,Ground,3.025818,3.315033
405.9109,0.029216,-0.008756,-0.015692,0.059662,-0.534927,0.842773,-0.034627,0,0.082056,Ground,3.026871,3.325577
405.9221,0.029216,-0.008756,-0.015692,0.059662,-0.534927,0.842773,-0.033333,0,0.081734,Ground,3.026871,3.325577
405.9333,0.029238,-0.008785,-0.015695,0.059708,-0.530624,0.84549,-0.039816,0,0.083057,Ground,3.035507,3.306366
405.9444,0.029228,-0.008786,-0.015696,0.059708,-0.536423,0.841827,-0.030434,0,0.083887,Ground,3.040924,3.305908
405.9555,0.029193,-0.008786,-0.015699,0.059845,-0.537094,0.841385,-0.030363,0,0.08626,Ground,3.051224,3.282471
405.9666,0.029193,-0.008786,-0.015699,0.059845,-0.537094,0.841385,-0.033029,0,0.089236,Ground,3.051224,3.282471
405.9777,0.029226,-0.008786,-0.015779,0.060806,-0.538895,0.840164,-0.032827,0,0.094116,Ground,3.057632,3.300781
405.9888,0.029239,-0.008786,-0.015836,0.057266,-0.537842,0.84108,-0.03997,0,0.094014,Ground,3.060944,3.312607
405.9999,0.029239,-0.008786,-0.015836,0.057266,-0.537842,0.84108,-0.045081,0,0.098942,Ground,3.060944,3.312607
406.0109,0.029288,-0.008783,-0.015878,0.058655,-0.53746,0.841232,-0.052137,0,0.106648,Ground,3.0728,3.369156
406.022,0.029317,-0.008771,-0.015908,0.053207,-0.540009,0.839966,-0.056372,0,0.10427,Ground,3.077576,3.37146
406.0341,0.029338,-0.00877,-0.015924,0.049805,-0.540314,0.839981,-0.065282,0,0.105667,Ground,3.09581,3.409134
406.0443,0.029338,-0.00877,-0.015924,0.049805,-0.540314,0.839981,-0.074254,0,0.110732,Ground,3.09581,3.409134
406.0553,0.029924,-0.008671,-0.016528,0.016296,-0.600266,0.799622,0.017205,0,0.061355,Ground,3.259872,3.3759
406.0664,0.023054,-0.009081,-0.016385,0.005432,-0.586014,0.810272,-0.01599,0,0.052153,Ground,3.259598,3.435074
406.0777,0.023054,-0.009081,-0.016385,0.005432,-0.586014,0.810272,-0.022239,0,0.056371,Ground,3.259598,3.435074
406.0886,0.025878,-0.009014,-0.016548,-0.023117,-0.586456,0.809631,-0.029478,0,0.019409,Ground,3.194458,3.379822
406.0998,0.030014,-0.008865,-0.016528,-0.042007,-0.614121,0.788071,0.012189,0,-0.005449,Ground,3.118561,3.335449
406.1109,0.030186,-0.008842,-0.016633,-0.043137,-0.623138,0.780914,0.019164,0,-0.00363,Ground,3.119431,3.332306
406.122,0.030186,-0.008842,-0.016633,-0.043137,-0.623138,0.780914,0.006232,0,-0.000732,Ground,3.119431,3.332306
406.1331,0.027466,-0.008843,-0.017024,-0.042847,-0.618805,0.784363,-0.017126,0,0.001298,Ground,3.104263,3.323471
406.1443,0.029966,-0.008406,-0.017939,-0.063889,-0.576645,0.814484,-0.106514,0,-0.031491,Ground,3.141708,3.257858
406.1553,0.029966,-0.008406,-0.017939,-0.063889,-0.576645,0.814484,-0.121241,0,-0.03348,Ground,3.141708,3.257858
406.1664,0.030637,-0.008241,-0.01791,-0.076447,-0.574966,0.814591,-0.132935,0,-0.055419,Ground,3.124527,3.315002
406.1774,0.030755,-0.008124,-0.018029,-0.073944,-0.587433,0.805878,-0.11979,0,-0.053091,Ground,3.10318,3.267166
406.1886,0.029475,-0.00818,-0.018001,-0.079025,-0.588303,0.804749,-0.119541,0,-0.062867,Ground,3.10376,3.285995
406.1998,0.029475,-0.00818,-0.018001,-0.079025,-0.588303,0.804749,-0.11878,0,-0.065203,Ground,3.10376,3.285995
406.2109,0.029555,-0.008267,-0.017929,-0.079514,-0.58316,0.808441,-0.126482,0,-0.06901,Ground,3.1035,3.336578
406.222,0.017789,-0.008723,-0.017767,-0.079544,-0.591873,0.802078,-0.108386,0,-0.066246,Ground,3.100891,3.520721
406.2331,0.017789,-0.008723,-0.017767,-0.079544,-0.591873,0.802078,-0.105507,0,-0.06694,Ground,3.100891,3.520721
406.2443,0.019042,-0.0088,-0.017837,-0.085068,-0.593933,0.799988,-0.09521,0,-0.074317,Ground,3.091736,3.516998
406.2553,0.021894,-0.008706,-0.017884,-0.086899,-0.605637,0.79097,-0.070426,0,-0.071417,Ground,3.093094,3.518158
406.2664,0.028205,-0.008476,-0.017972,-0.085052,-0.590073,0.802841,-0.092388,0,-0.080422,Ground,3.094971,3.429886
406.2776,0.028205,-0.008476,-0.017972,-0.085052,-0.590073,0.802841,-0.088988,0,-0.084088,Ground,3.094971,3.429886
406.2885,-0.004305,-0.009605,-0.017493,-0.087814,-0.58876,0.803513,-0.087602,0,-0.092662,Ground,3.091232,3.435379
406.2997,-0.016223,-0.00994,-0.020552,-0.214005,-0.318695,0.92337,-0.381698,0,-0.449123,Ground,3.091843,3.217087
406.3109,-0.016223,-0.00994,-0.020552,-0.214005,-0.318695,0.92337,-0.373664,0,-0.464842,Ground,3.091843,3.217087
406.322,0.014318,-0.008504,-0.017458,-0.112869,-0.593292,0.797028,-0.068976,0,-0.135519,Ground,3.069305,3.274551
406.333,0.023262,-0.008107,-0.017537,-0.119904,-0.601395,0.789887,-0.054865,0,-0.142302,Ground,3.167572,3.294067
406.3442,0.030498,-0.007728,-0.017797,-0.107758,-0.59993,0.792755,-0.073155,0,-0.135032,Ground,3.16452,3.174118
406.3553,0.030498,-0.007728,-0.017797,-0.107758,-0.59993,0.792755,-0.077577,0,-0.139693,Ground,3.16452,3.174118
406.3664,0.030586,-0.00773,-0.017847,-0.105087,-0.602814,0.790924,-0.079393,0,-0.137499,Ground,3.170502,3.38588
406.3776,0.030344,-0.007814,-0.017737,-0.103394,-0.600739,0.792709,-0.08579,0,-0.139499,Ground,3.170898,3.228622
406.3885,0.030344,-0.007814,-0.017737,-0.103394,-0.600739,0.792709,-0.086046,0,-0.139694,Ground,3.170898,3.228622
406.3998,0.030143,-0.007799,-0.017748,-0.100891,-0.604828,0.789917,-0.080984,0,-0.129244,Ground,3.171844,3.60791
406.4108,0.027176,-0.008027,-0.017669,-0.102585,-0.611679,0.784409,-0.068008,0,-0.11765,Ground,3.167084,3.639557
406.4221,0.030625,-0.007845,-0.017757,-0.099182,-0.630554,0.76976,-0.043342,0,-0.081242,Ground,3.168945,3.969818
406.4333,0.030625,-0.007845,-0.017757,-0.099182,-0.630554,0.76976,-0.037303,0,-0.06882,Ground,3.168945,3.969818
