time,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,grab_force,grab,trigger
596.6641,-0.098808,1.371021,-0.148377,71.3374,205.3496,2.377063,0,0,0,0,0,0,-0.270946,1.365339,0.048464,304.3103,26.8696,236.1915,0,False,False
596.6755,-0.101493,1.371341,-0.146924,71.35326,205.3481,2.248706,0,0,0,0,0,0,-0.273701,1.365683,0.049696,304.1541,26.67003,236.3642,0,False,False
596.6863,-0.104106,1.371561,-0.145538,71.40588,205.3484,2.117157,0,0,0,0,0,0,-0.276187,1.36599,0.050736,304.0276,26.47384,236.5436,0,False,False
596.6974,-0.106551,1.371757,-0.144129,71.44792,205.3258,1.922123,0,0,0,0,0,0,-0.278726,1.366256,0.051826,303.9497,26.38704,236.5416,0,False,False
596.7086,-0.10897,1.371911,-0.142579,71.48851,205.3144,1.767832,0,0,0,0,0,0,-0.280915,1.36654,0.052921,303.9351,26.40494,236.4213,0,False,False
596.7198,-0.111252,1.372167,-0.141175,71.5366,205.2227,1.538721,0,0,0,0,0,0,-0.283069,1.366747,0.054019,303.923,26.45607,236.3121,0,False,False
596.7308,-0.113476,1.372378,-0.139682,71.58354,205.1721,1.367079,0,0,0,0,0,0,-0.284926,1.366765,0.055178,304.0246,26.7893,236.0456,0,False,False
596.7419,-0.115633,1.372612,-0.138194,71.61919,205.1251,1.205236,0,0,0,0,0,0,-0.286869,1.366983,0.056179,304.0809,26.99132,235.927,0,False,False
596.753,-0.117762,1.37291,-0.136778,71.66404,205.1176,1.089169,0,0,0,0,0,0,-0.288542,1.367056,0.057384,304.2072,27.25804,235.8647,0,False,False
596.764,-0.119788,1.373113,-0.135292,71.6684,205.0687,0.93271,0,0,0,0,0,0,-0.290122,1.366984,0.058544,304.3332,27.45487,235.8302,0,False,False
596.7753,-0.121727,1.373369,-0.133945,71.66375,204.9868,0.744826,0,0,0,0,0,0,-0.291706,1.367157,0.059922,304.4445,27.56741,235.8186,0,False,False
596.7863,-0.123651,1.373588,-0.13261,71.6325,204.8348,0.47074,0,0,0,0,0,0,-0.293233,1.367243,0.061359,304.5714,27.5817,235.8835,0,False,False
596.7974,-0.125429,1.373863,-0.131385,71.57351,204.6306,0.135072,0,0,0,0,0,0,-0.294816,1.367444,0.062963,304.6912,27.49863,235.9931,0,False,False
596.8085,-0.127214,1.374039,-0.130089,71.49657,204.4342,359.7813,0,0,0,0,0,0,-0.296229,1.367449,0.064666,304.821,27.34098,236.1432,0,False,False
596.8197,-0.128901,1.374321,-0.128898,71.40171,204.2429,359.4412,0,0,0,0,0,0,-0.297655,1.367724,0.066309,304.9371,27.17559,236.317,0,False,False
596.8307,-0.130454,1.37448,-0.127637,71.3163,204.0475,359.1012,0,0,0,0,0,0,-0.299037,1.367937,0.068069,305.0836,26.92166,236.5547,0,False,False
596.8419,-0.13191,1.374679,-0.126424,71.24977,203.8877,358.8,0,0,0,0,0,0,-0.300238,1.36788,0.070043,305.2938,26.64916,236.8282,0,False,False
596.8529,-0.133268,1.374829,-0.125199,71.18389,203.7239,358.5086,0,0,0,0,0,0,-0.301279,1.367818,0.072082,305.5389,26.47192,237.0452,0,False,False
596.8641,-0.134573,1.374908,-0.124019,71.11361,203.5568,358.2143,0,0,0,0,0,0,-0.302472,1.367582,0.074159,305.8025,26.31312,237.2675,0,False,False
596.8752,-0.135812,1.374973,-0.122845,71.03164,203.4021,357.9432,0,0,0,0,0,0,-0.303252,1.367171,0.076307,306.1127,26.14813,237.6096,0,False,False
596.8862,-0.137013,1.375117,-0.121733,70.94296,203.2348,357.6662,0,0,0,0,0,0,-0.30419,1.366627,0.078381,306.3962,26.01033,237.9426,0,False,False
596.8973,-0.138142,1.375167,-0.120561,70.87477,203.1095,357.4204,0,0,0,0,0,0,-0.305032,1.366113,0.080313,306.6287,25.80884,238.3112,0,False,False
596.9085,-0.13918,1.375212,-0.119445,70.78873,203.0235,357.2074,0,0,0,0,0,0,-0.305873,1.365709,0.082376,306.8168,25.57388,238.7007,0,False,False
596.9197,-0.140238,1.375264,-0.118218,70.71232,202.9249,356.9862,0,0,0,0,0,0,-0.306787,1.365111,0.084321,306.9822,25.3434,239.0969,0,False,False
596.9307,-0.141156,1.375347,-0.117131,70.62719,202.9424,356.8781,0,0,0,0,0,0,-0.307556,1.364608,0.086406,307.1531,25.11402,239.4995,0,False,False
