time,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,grab_force,grab,trigger
603.4685,0.217791,1.48019,-0.008959,59.60365,90.97002,2.228785,0,0,0,0,0,0,0.025508,0.70465,-0.221181,64.92916,114.9313,56.6738,0,False,False
603.4798,0.217755,1.479907,-0.009035,59.68635,90.92059,2.236832,0,0,0,0,0,0,0.026888,0.704688,-0.221166,64.79418,114.5944,56.55074,0,False,False
603.4907,0.217795,1.479563,-0.009147,59.74759,90.8677,2.227251,0,0,0,0,0,0,0.028684,0.70494,-0.221305,64.61449,114.1605,56.3847,0,False,False
603.5018,0.217832,1.47914,-0.009209,59.77899,90.80177,2.204455,0,0,0,0,0,0,0.030269,0.705023,-0.221222,64.45938,113.805,56.28783,0,False,False
603.5129,0.217902,1.478669,-0.009297,59.80287,90.74154,2.166717,0,0,0,0,0,0,0.031873,0.705228,-0.2213,64.27676,113.4138,56.1886,0,False,False
603.5241,0.217915,1.47814,-0.009277,59.82825,90.69427,2.117184,0,0,0,0,0,0,0.033607,0.705436,-0.221242,64.09472,112.9874,56.11787,0,False,False
603.5352,0.217977,1.47751,-0.009176,59.87798,90.65771,2.051921,0,0,0,0,0,0,0.035172,0.70555,-0.221052,63.95575,112.6162,56.10281,0,False,False
603.5461,0.218085,1.476798,-0.009103,59.95341,90.593,1.993224,0,0,0,0,0,0,0.036716,0.705749,-0.220921,63.83084,112.234,56.16809,0,False,False
603.5574,0.218143,1.476109,-0.009012,60.02906,90.54026,1.934955,0,0,0,0,0,0,0.03858,0.705845,-0.220788,63.67699,111.8033,56.15115,0,False,False
603.5685,0.218169,1.475418,-0.008896,60.14524,90.45782,1.873362,0,0,0,0,0,0,0.040171,0.706071,-0.220622,63.51637,111.3799,56.15146,0,False,False
603.5795,0.218182,1.474747,-0.008831,60.27298,90.40876,1.847186,0,0,0,0,0,0,0.041849,0.70632,-0.220495,63.33471,110.9032,56.11037,0,False,False
603.5906,0.218045,1.47401,-0.00885,60.4336,90.33001,1.828697,0,0,0,0,0,0,0.04348,0.706533,-0.220374,63.12868,110.3719,56.0098,0,False,False
603.602,0.217955,1.47332,-0.008888,60.6018,90.24464,1.818914,0,0,0,0,0,0,0.045247,0.706835,-0.220126,62.91412,109.819,55.87281,0,False,False
603.6129,0.217814,1.472683,-0.008884,60.75345,90.17667,1.819372,0,0,0,0,0,0,0.046859,0.707151,-0.220064,62.6992,109.3069,55.71849,0,False,False
603.624,0.217605,1.472151,-0.008911,60.92392,90.11552,1.852069,0,0,0,0,0,0,0.048398,0.707417,-0.219753,62.45315,108.7952,55.52465,0,False,False
603.6351,0.2174,1.471668,-0.008884,61.08778,90.05818,1.914061,0,0,0,0,0,0,0.050186,0.707758,-0.219332,62.20144,108.2712,55.31051,0,False,False
603.6461,0.217284,1.471343,-0.008812,61.25741,89.99657,1.977658,0,0,0,0,0,0,0.051739,0.708004,-0.218862,61.98847,107.8163,55.13731,0,False,False
603.6573,0.217062,1.470992,-0.008786,61.37549,89.95663,2.043891,0,0,0,0,0,0,0.053136,0.708256,-0.218554,61.78513,107.401,54.99359,0,False,False
603.6683,0.21686,1.470769,-0.008812,61.45115,89.89457,2.116982,0,0,0,0,0,0,0.05459,0.708644,-0.218263,61.56199,106.9611,54.78641,0,False,False
603.6795,0.216702,1.470555,-0.008832,61.51202,89.84664,2.174604,0,0,0,0,0,0,0.055798,0.708931,-0.217964,61.37227,106.5778,54.59168,0,False,False
603.6905,0.216608,1.470394,-0.008809,61.51799,89.81301,2.231874,0,0,0,0,0,0,0.056961,0.709223,-0.217675,61.18563,106.2102,54.40331,0,False,False
603.7017,0.216548,1.470255,-0.008753,61.52119,89.76067,2.267504,0,0,0,0,0,0,0.057957,0.709436,-0.217276,61.06196,105.9414,54.24998,0,False,False
603.7127,0.216484,1.470119,-0.008715,61.48775,89.67496,2.246966,0,0,0,0,0,0,0.058874,0.709457,-0.217076,60.9757,105.6854,54.14492,0,False,False
603.724,0.216446,1.469966,-0.008666,61.46866,89.58861,2.210067,0,0,0,0,0,0,0.059746,0.709482,-0.216827,60.92635,105.4553,54.06032,0,False,False
603.7351,0.216351,1.46986,-0.008606,61.45241,89.48985,2.140843,0,0,0,0,0,0,0.060289,0.709581,-0.216614,60.90509,105.3216,54.04489,0,False,False
603.746,0.216276,1.469784,-0.008622,61.43481,89.38582,2.07912,0,0,0,0,0,0,0.060867,0.709677,-0.216368,60.8653,105.1381,54.00016,0,False,False
603.7573,0.21614,1.469725,-0.008617,61.42658,89.27721,1.989438,0,0,0,0,0,0,0.061219,0.709672,-0.216148,60.88793,105.0084,54.00985,0,False,False
603.7683,0.215948,1.469702,-0.008585,61.42587,89.2205,1.946203,0,0,0,0,0,0,0.061374,0.709672,-0.216103,60.90596,104.8618,53.97641,0,False,False
603.7794,0.215736,1.469666,-0.008652,61.44036,89.12238,1.869841,0,0,0,0,0,0,0.061563,0.709677,-0.215888,60.90388,104.7123,53.95209,0,False,False
603.7906,0.215498,1.469564,-0.008717,61.45713,89.04948,1.813998,0,0,0,0,0,0,0.061537,0.709642,-0.21577,60.90887,104.5364,53.92482,0,False,False
603.8017,0.215263,1.469444,-0.008794,61.47536,88.98552,1.756472,0,0,0,0,0,0,0.061646,0.709722,-0.215628,60.91793,104.3564,53.86197,0,False,False
603.8127,0.215013,1.469367,-0.008832,61.49981,88.93941,1.704399,0,0,0,0,0,0,0.06156,0.70971,-0.215427,60.92624,104.1741,53.79827,0,False,False
603.8239,0.214726,1.469326,-0.008927,61.52606,88.87524,1.648453,0,0,0,0,0,0,0.061496,0.709708,-0.215257,60.94191,103.9612,53.71122,0,False,False
603.8351,0.214435,1.469273,-0.009024,61.55511,88.80724,1.59071,0,0,0,0,0,0,0.061232,0.709669,-0.215096,60.97208,103.8154,53.73116,0,False,False
603.846,0.21409,1.46928,-0.009141,61.56821,88.75581,1.55264,0,0,0,0,0,0,0.060704,0.709621,-0.215048,61.02131,103.6601,53.73004,0,False,False
603.8572,0.213758,1.469351,-0.009245,61.58235,88.71788,1.532282,0,0,0,0,0,0,0.060391,0.709544,-0.214863,61.06797,103.5472,53.74022,0,False,False
603.8684,0.213503,1.46944,-0.009347,61.58368,88.71174,1.543321,0,0,0,0,0,0,0.060037,0.709333,-0.214685,61.09822,103.5008,53.77674,0,False,False
