time,ori_x,ori_y,ori_z,dir_x,dir_y,dir_z,gaze_x,gaze_y,gaze_z,gaze_object,pupil_l,pupil_r
592.4291,0.006277,-0.000374,-0.030337,0.005936,-0.443497,0.89624,-0.251525,0,0.017153,Ground,2.998016,2.982422
592.4402,0.016643,-0.000295,-0.030044,0.015228,-0.428467,0.903412,-0.270542,0,0.032209,Ground,2.999374,2.846909
592.4507,0.01936,-0.000368,-0.029794,0.017349,-0.414825,0.909729,-0.287557,0,0.035661,Ground,3.114716,2.83252
592.4618,0.01936,-0.000368,-0.029794,0.017349,-0.414825,0.909729,-0.282587,0,0.035423,Ground,3.114716,2.83252
592.473,0.012708,-0.0008,-0.029863,-0.049377,-0.488876,0.870941,-0.158374,0,-0.06769,Ground,3.040848,3.131912
592.484,0.001993,-0.000884,-0.030828,-0.050125,-0.526901,0.848434,-0.088908,0,-0.071731,Ground,3.127563,3.045868
592.4952,0.001993,-0.000884,-0.030828,-0.050125,-0.526901,0.848434,-0.085227,0,-0.072134,Ground,3.127563,3.045868
592.5062,-0.027829,-0.00101,-0.031684,-0.075989,-0.525238,0.847549,-0.084218,0,-0.110573,Ground,-1,3.064362
592.5173,-0.02787,-0.000928,-0.03185,-0.075333,-0.528259,0.845718,-0.075562,0,-0.110353,Ground,-1,3.056534
592.5284,-0.023199,-0.000889,-0.03175,-0.072403,-0.53273,0.84317,-0.065282,0,-0.107209,Ground,3.003189,3.076706
592.5405,-0.023199,-0.000889,-0.03175,-0.072403,-0.53273,0.84317,-0.062954,0,-0.107925,Ground,3.003189,3.076706
592.5507,-0.017546,-0.000937,-0.031322,-0.06218,-0.530823,0.845184,-0.064765,0,-0.093241,Ground,3.056732,3.110443
592.5617,0.013732,-0.000799,-0.030474,-0.035324,-0.520096,0.853363,-0.082471,0,-0.053348,Ground,3.048111,3.056931
592.5729,0.008851,-0.000796,-0.030617,-0.041748,-0.524094,0.850632,-0.075498,0,-0.063062,Ground,3.058899,3.048004
592.584,0.008851,-0.000796,-0.030617,-0.041748,-0.524094,0.850632,-0.076099,0,-0.063322,Ground,3.058899,3.048004
592.5951,0.004809,-0.000801,-0.030671,-0.042511,-0.52887,0.847626,-0.067997,0,-0.065015,Ground,3.062103,3.113708
592.6063,0.005089,-0.000813,-0.030679,-0.043808,-0.52684,0.848831,-0.07195,0,-0.067392,Ground,3.052994,3.09584
592.6172,0.005089,-0.000813,-0.030679,-0.043808,-0.52684,0.848831,-0.072283,0,-0.067662,Ground,3.052994,3.09584
592.6284,0.006217,-0.000836,-0.0306,-0.040619,-0.523941,0.850769,-0.078059,0,-0.063393,Ground,3.066452,3.085617
592.6395,0.00207,-0.000875,-0.030701,-0.043961,-0.52208,0.851746,-0.082199,0,-0.069318,Ground,3.064117,3.074371
592.6506,0.00207,-0.000875,-0.030701,-0.043961,-0.52208,0.851746,-0.083485,0,-0.069763,Ground,3.064117,3.074371
592.6618,-0.000266,-0.00091,-0.030722,-0.047226,-0.520996,0.852234,-0.086845,0,-0.075681,Ground,3.054214,3.075333
592.6728,-0.001262,-0.000921,-0.030734,-0.047302,-0.520889,0.852295,-0.08868,0,-0.076648,Ground,3.054123,3.061661
592.6839,-0.000573,-0.000931,-0.03066,-0.046234,-0.521591,0.851929,-0.089075,0,-0.076331,Ground,3.065048,3.047577
592.6951,-0.000573,-0.000931,-0.03066,-0.046234,-0.521591,0.851929,-0.090483,0,-0.077473,Ground,3.065048,3.047577
592.7061,0.001371,-0.000934,-0.030588,-0.043732,-0.52124,0.85228,-0.092912,0,-0.074688,Ground,3.057312,3.039154
592.7172,0.002132,-0.000945,-0.030572,-0.042206,-0.519714,0.853287,-0.096634,0,-0.073422,Ground,3.055634,3.033524
592.7285,0.002132,-0.000945,-0.030572,-0.042206,-0.519714,0.853287,-0.097606,0,-0.074665,Ground,3.055634,3.033524
592.7395,0.005138,-0.000934,-0.030482,-0.037888,-0.519791,0.853439,-0.098455,0,-0.069251,Ground,3.055176,3.024689
592.7507,0.004832,-0.000938,-0.030492,-0.038345,-0.521072,0.852646,-0.096685,0,-0.070807,Ground,3.05307,3.0186
592.7617,0.004832,-0.000938,-0.030492,-0.038345,-0.521072,0.852646,-0.097584,0,-0.071808,Ground,3.05307,3.0186
592.7729,0.001486,-0.000918,-0.030669,-0.037903,-0.52652,0.849304,-0.088719,0,-0.071814,Ground,3.05481,2.948288
592.7839,-0.001991,-0.000885,-0.030859,-0.043777,-0.529007,0.847473,-0.084766,0,-0.080867,Ground,3.065582,2.991013
592.795,-0.003376,-0.000887,-0.030888,-0.045471,-0.532455,0.845215,-0.079314,0,-0.083814,Ground,3.065445,2.953491
592.8062,-0.003376,-0.000887,-0.030888,-0.045471,-0.532455,0.845215,-0.079525,0,-0.0841,Ground,3.065445,2.953491
592.8172,-0.001579,-0.000881,-0.030837,-0.043701,-0.531769,0.845749,-0.081654,0,-0.081692,Ground,3.065247,2.963028
592.8284,0.001125,-0.000872,-0.030744,-0.038712,-0.529923,0.847153,-0.086069,0,-0.074569,Ground,3.064819,2.978333
592.8396,0.001125,-0.000872,-0.030744,-0.038712,-0.529923,0.847153,-0.087695,0,-0.074481,Ground,3.064819,2.978333
592.8506,0.003032,-0.000849,-0.030619,-0.03952,-0.528763,0.847839,-0.09142,0,-0.075886,Ground,3.110504,3.061203
592.8616,0.002373,-0.000869,-0.030525,-0.042694,-0.52861,0.847778,-0.092995,0,-0.080757,Ground,3.11586,3.050934
592.8729,-0.003799,-0.000876,-0.030656,0.028412,-0.532364,0.846024,-0.090589,0,0.023903,Ground,2.874344,2.969467
592.8839,-0.003799,-0.000876,-0.030656,0.028412,-0.532364,0.846024,-0.0928,0,0.023488,Ground,2.874344,2.969467
592.895,-0.021388,-0.000666,-0.03174,0.041641,-0.523361,0.851074,-0.110918,0,0.042506,Ground,2.837296,2.851273
592.9061,-0.026392,-0.000643,-0.031925,0.032318,-0.535873,0.843674,-0.092351,0,0.028493,Ground,3.012741,2.834
592.9171,-0.026392,-0.000643,-0.031925,0.032318,-0.535873,0.843674,-0.096105,0,0.027941,Ground,3.012741,2.834
592.9282,-0.024306,-0.000649,-0.031818,0.037354,-0.529785,0.84729,-0.110426,0,0.034663,Ground,2.959183,2.817764
592.9394,-0.016817,-0.000694,-0.031432,0.043076,-0.525604,0.849625,-0.121379,0,0.042576,Ground,2.92189,2.81694
592.9504,-0.016817,-0.000694,-0.031432,0.043076,-0.525604,0.849625,-0.125681,0,0.041677,Ground,2.92189,2.81694
592.9618,0.000397,-0.000814,-0.030531,0.06041,-0.519898,0.852081,-0.139955,0,0.066747,Ground,2.91684,2.808746
592.9728,0.005133,-0.000841,-0.030282,0.066849,-0.521378,0.850693,-0.142646,0,0.075492,Ground,2.916031,2.77388
592.9838,0.004869,-0.000836,-0.030291,0.06813,-0.522705,0.849777,-0.146161,0,0.076412,Ground,2.909073,2.78064
592.995,0.004869,-0.000836,-0.030291,0.06813,-0.522705,0.849777,-0.151835,0,0.0754,Ground,2.909073,2.78064
593.0061,0.004015,-0.000825,-0.030327,0.067368,-0.524826,0.848526,-0.154225,0,0.072734,Ground,2.903137,2.775391
593.0172,0.003586,-0.00079,-0.030494,0.071182,-0.539825,0.83876,-0.133541,0,0.076791,Ground,2.862396,2.647415
593.0282,0.003586,-0.00079,-0.030494,0.071182,-0.539825,0.83876,-0.139567,0,0.075518,Ground,2.862396,2.647415
593.0393,0.005481,-0.000801,-0.030428,0.074081,-0.532486,0.84317,-0.158218,0,0.079528,Ground,2.840012,2.648697
593.0505,-0.028889,-0.000366,-0.031967,0.03746,-0.526596,0.849274,-0.179148,0,0.024574,Ground,-1,2.830521
593.0616,0,0,0,0,0,1,-99999,-99999,-99999,,-1,-1
593.0726,0,0,0,0,0,1,-99999,-99999,-99999,,-1,-1
593.0837,0,0,0,0,0,1,-99999,-99999,-99999,,-1,-1
593.0948,0,0,0,0,0,1,-99999,-99999,-99999,,-1,-1
593.1061,0,0,0,0,0,1,-99999,-99999,-99999,,-1,-1
593.117,0,0,0,0,0,1,-99999,-99999,-99999,,-1,-1
593.1282,0,0,0,0,0,1,-99999,-99999,-99999,,-1,-1
593.1393,0,0,0,0,0,1,-99999,-99999,-99999,,-1,-1
593.1504,0,0,0,0,0,1,-99999,-99999,-99999,,-1,-1
593.1614,0,0,0,0,0,1,-99999,-99999,-99999,,-1,-1
593.1726,0,0,0,0,0,1,-99999,-99999,-99999,,-1,-1
593.1838,0,0,0,0,0,1,-99999,-99999,-99999,,-1,-1
593.1948,0,0,0,0,0,1,-99999,-99999,-99999,,-1,-1
593.2062,0,0,0,0,0,1,-99999,-99999,-99999,,-1,-1
593.2173,0,0,0,0,0,1,-99999,-99999,-99999,,-1,-1
593.2283,0,0,0,0,0,1,-99999,-99999,-99999,,-1,-1
593.2393,0,0,0,0,0,1,-99999,-99999,-99999,,-1,-1
593.2504,0,0,0,0,0,1,-99999,-99999,-99999,,-1,-1
593.2615,0,0,0,0,0,1,-99999,-99999,-99999,,-1,2.253128
593.2726,0,0,0,0,0,1,-99999,-99999,-99999,,2.727997,2.309967
593.2838,0,0,0,0,0,1,-99999,-99999,-99999,,2.805649,2.591217
593.2948,0,0,0,0,0,1,-99999,-99999,-99999,,2.805649,2.591217
593.306,-0.028598,0.000415,-0.029887,-0.028885,-0.341156,0.93956,-0.576952,0,0.081393,Ground,2.803299,2.703369
593.317,-0.028557,0.000552,-0.03053,-0.034622,-0.341126,0.939377,-0.581381,0,0.078188,Ground,2.789368,2.676331
593.3281,-0.028557,0.000552,-0.03053,-0.034622,-0.341126,0.939377,-0.582964,0,0.083394,Ground,2.789368,2.676331
593.3393,-0.028314,0.000503,-0.0305,-0.032455,-0.301102,0.953033,-0.650652,0,0.107591,Ground,2.674973,2.993256
593.3503,-0.025654,0.000363,-0.030037,-0.028397,-0.289322,0.956802,-0.669712,0,0.123398,Ground,2.76799,2.916733
593.3615,-0.025654,0.000363,-0.030037,-0.028397,-0.289322,0.956802,-0.669721,0,0.128645,Ground,2.76799,2.916733
593.3726,-0.0251,0.000435,-0.030505,-0.037292,-0.281464,0.958832,-0.685831,0,0.122861,Ground,2.874268,2.940903
593.3837,-0.025746,0.000503,-0.030883,-0.039932,-0.273346,0.961075,-0.700497,0,0.126718,Ground,2.998611,2.918671
593.3947,-0.025044,0.000504,-0.030772,-0.047302,-0.276154,0.95993,-0.697523,0,0.118866,Ground,2.886871,2.976379
593.4058,-0.025044,0.000504,-0.030772,-0.047302,-0.276154,0.95993,-0.696932,0,0.122901,Ground,2.886871,2.976379
593.4171,-0.023457,0.000539,-0.030638,-0.046371,-0.280228,0.958801,-0.689259,0,0.126308,Ground,2.91713,2.981552
593.4281,-0.003892,0.000575,-0.030101,-0.033508,-0.289063,0.956711,-0.669037,0,0.14477,Ground,3.026443,2.973083
593.4392,-0.003892,0.000575,-0.030101,-0.033508,-0.289063,0.956711,-0.669949,0,0.147199,Ground,3.026443,2.973083
593.4504,0.015614,0.000602,-0.02962,-0.032272,-0.290909,0.956192,-0.668063,0,0.149482,Ground,2.96492,3.039658
593.4614,0.017667,0.000557,-0.029427,-0.035995,-0.27095,0.961914,-0.706172,0,0.153152,Ground,2.973343,3.051285
593.4725,0.012829,0.000741,-0.029949,-0.035706,-0.273499,0.961197,-0.705001,0,0.151879,Ground,3.058197,3.124161
593.4836,0.012829,0.000741,-0.029949,-0.035706,-0.273499,0.961197,-0.709264,0,0.150662,Ground,3.058197,3.124161
593.4947,0.015236,0.000848,-0.030009,-0.028549,-0.270355,0.962326,-0.717489,0,0.160249,Ground,3.004044,3.123856
593.5057,0.017098,0.000923,-0.030024,-0.028732,-0.282623,0.958786,-0.703143,0,0.150846,Ground,3.009216,3.132324
593.5169,0.017098,0.000923,-0.030024,-0.028732,-0.282623,0.958786,-0.711327,0,0.146566,Ground,3.009216,3.132324
593.5281,0.018169,0.000951,-0.030112,-0.022644,-0.280701,0.959518,-0.721622,0,0.150385,Ground,3.029327,3.158188
593.5392,0.013734,0.000948,-0.030061,-0.028503,-0.285904,0.957825,-0.72232,0,0.13203,Ground,3.040924,3.16037
593.5502,0.006394,0.000874,-0.029865,-0.030869,-0.285385,0.957901,-0.731233,0,0.119897,Ground,2.994263,3.180084
593.5615,0.006394,0.000874,-0.029865,-0.030869,-0.285385,0.957901,-0.737925,0,0.11132,Ground,2.994263,3.180084
593.5725,0.001889,0.000796,-0.029739,-0.025742,-0.288864,0.957016,-0.736087,0,0.108334,Ground,3.030777,3.157669
