time,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,grab_force,grab,trigger
557.0805,-0.431754,1.46229,-0.097697,60.4527,55.67745,34.84799,0,0,0,0,0,0,-0.229122,0.674297,-0.267681,72.3708,339.75,357.4892,0,False,False
557.0918,-0.429648,1.462996,-0.101114,60.28497,56.19242,34.90721,0,0,0,0,0,0,-0.224754,0.675752,-0.272455,72.55618,341.1393,358.1899,0,False,False
557.1028,-0.427538,1.463747,-0.104336,60.09743,56.7332,35.00554,0,0,0,0,0,0,-0.220074,0.676975,-0.277325,72.71947,343.0515,359.4449,0,False,False
557.1138,-0.425587,1.464478,-0.107397,59.91053,57.19354,35.10203,0,0,0,0,0,0,-0.215341,0.678245,-0.282205,72.87508,345.0418,0.845512,0,False,False
557.1251,-0.423707,1.465289,-0.110316,59.73565,57.63314,35.20319,0,0,0,0,0,0,-0.210268,0.679516,-0.286208,72.9575,347.7973,3.067132,0,False,False
557.1361,-0.421908,1.466058,-0.113251,59.58089,58.0553,35.29241,0,0,0,0,0,0,-0.20536,0.680712,-0.289455,72.97926,350.4503,5.198117,0,False,False
557.1472,-0.420161,1.466867,-0.115867,59.46275,58.42131,35.34966,0,0,0,0,0,0,-0.20028,0.68206,-0.29228,72.93037,352.9944,7.248188,0,False,False
557.1581,-0.418476,1.467636,-0.118507,59.32097,58.74952,35.35688,0,0,0,0,0,0,-0.195378,0.683374,-0.294846,72.74788,355.3377,9.138408,0,False,False
557.1693,-0.416823,1.46839,-0.12096,59.19456,59.02534,35.32314,0,0,0,0,0,0,-0.190619,0.684704,-0.296721,72.50427,357.4944,10.79809,0,False,False
557.1805,-0.415097,1.469079,-0.123405,59.05347,59.26662,35.22417,0,0,0,0,0,0,-0.186353,0.686022,-0.298383,72.21809,359.4774,12.296,0,False,False
