time,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,grab_force,grab,trigger
829.9036,-0.112373,1.438812,0.092151,73.9798,199.1378,3.343752,0,0,0,0,0,0,-0.349786,0.73529,0.259306,22.23291,201.8009,21.49747,0,False,False
829.9149,-0.113699,1.437801,0.091579,74.18198,198.9194,3.130123,0,0,0,0,0,0,-0.350777,0.7334,0.262705,22.735,202.163,21.66426,0,False,False
829.9258,-0.114955,1.436814,0.091092,74.38303,198.6953,2.923204,0,0,0,0,0,0,-0.351761,0.731268,0.266031,23.24387,202.48,21.79909,0,False,False
829.9368,-0.116034,1.43585,0.090614,74.56977,198.4565,2.699538,0,0,0,0,0,0,-0.352106,0.729209,0.268364,23.68987,202.7328,21.92273,0,False,False
829.9481,-0.117137,1.43483,0.090163,74.7669,198.1848,2.460938,0,0,0,0,0,0,-0.352036,0.72769,0.270469,24.15406,202.9355,22.07721,0,False,False
829.9593,-0.11812,1.433856,0.08985,74.98608,197.8649,2.182593,0,0,0,0,0,0,-0.352413,0.725946,0.273017,24.62339,203.1203,22.23549,0,False,False
829.9705,-0.118998,1.432884,0.08964,75.21698,197.5323,1.921052,0,0,0,0,0,0,-0.352221,0.724646,0.27483,25.03983,203.1471,22.3433,0,False,False
829.9814,-0.119839,1.431941,0.089501,75.45492,197.1844,1.665965,0,0,0,0,0,0,-0.352077,0.723114,0.276273,25.40562,203.0787,22.43158,0,False,False
829.9925,-0.120551,1.43105,0.089398,75.68603,196.8247,1.405647,0,0,0,0,0,0,-0.351593,0.722042,0.277207,25.67514,202.9184,22.49312,0,False,False
830.0035,-0.121248,1.430197,0.089326,75.9007,196.4736,1.149954,0,0,0,0,0,0,-0.350992,0.720886,0.278253,25.9507,202.7644,22.52289,0,False,False
830.0146,-0.121891,1.429402,0.089319,76.08591,196.1267,0.89936,0,0,0,0,0,0,-0.350281,0.720026,0.278641,26.12511,202.4549,22.43684,0,False,False
830.0257,-0.122521,1.428699,0.089269,76.25839,195.8325,0.687776,0,0,0,0,0,0,-0.349559,0.719546,0.278507,26.2212,202.1269,22.27658,0,False,False
