time,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,grab_force,grab,trigger
296.9361,-0.008518,1.63179,-0.074122,24.84571,184.1539,1.177527,0,0,0,0,0,0,-0.207673,0.764323,-0.101749,44.90331,196.0962,63.59335,0,False,False
296.9475,-0.009345,1.631786,-0.074478,24.91749,184.0605,1.188523,0,0,0,0,0,0,-0.203355,0.765928,-0.106289,44.51101,194.188,62.53658,0,False,False
296.9583,-0.01021,1.631842,-0.074807,24.97589,183.9677,1.206275,0,0,0,0,0,0,-0.199189,0.767669,-0.110746,44.0367,192.4283,61.62795,0,False,False
296.9695,-0.011051,1.631877,-0.075131,25.01974,183.8642,1.211594,0,0,0,0,0,0,-0.195053,0.769241,-0.11477,43.62267,190.6075,60.65571,0,False,False
296.9807,-0.011864,1.63196,-0.07544,25.04552,183.7536,1.219127,0,0,0,0,0,0,-0.190776,0.770777,-0.118406,43.18353,188.8634,59.75993,0,False,False
296.9917,-0.012714,1.632026,-0.075759,25.04206,183.6344,1.219478,0,0,0,0,0,0,-0.186829,0.772239,-0.121782,42.7211,187.2269,58.91129,0,False,False
297.0027,-0.013548,1.632112,-0.076096,25.0229,183.5114,1.210316,0,0,0,0,0,0,-0.183152,0.773577,-0.124789,42.30974,185.6488,58.04304,0,False,False
297.0139,-0.014426,1.632168,-0.076386,24.99253,183.3885,1.193557,0,0,0,0,0,0,-0.179547,0.774705,-0.127348,41.88677,184.1799,57.26447,0,False,False
297.025,-0.015252,1.632257,-0.076719,24.98522,183.2773,1.172397,0,0,0,0,0,0,-0.176116,0.775877,-0.129965,41.4774,182.7542,56.52559,0,False,False
297.0361,-0.016061,1.632337,-0.077044,24.97805,183.16,1.147875,0,0,0,0,0,0,-0.173269,0.776664,-0.131739,41.11627,181.4695,55.85279,0,False,False
