time,ori_x,ori_y,ori_z,dir_x,dir_y,dir_z,gaze_x,gaze_y,gaze_z,gaze_object,pupil_l,pupil_r
405.0477,0.016828,-0.002004,-0.020997,0.087952,-0.314972,0.945007,0.631663,0,-0.013599,Ground,2.987076,3.08284
405.059,-0.00126,-0.003744,-0.018687,0.122345,-0.317841,0.940201,0.617529,0,-0.070326,Ground,2.99353,3.229553
405.0699,-0.02638,-0.004713,-0.020433,0.050232,-0.301392,0.952164,0.618723,0,0.039835,Ground,2.949799,3.050385
405.081,-0.023742,-0.004354,-0.020507,0.051392,-0.297394,0.953369,0.61145,0,0.035266,Ground,3.061981,2.83371
405.0922,-0.023742,-0.004354,-0.020507,0.051392,-0.297394,0.953369,0.598136,0,0.031617,Ground,3.061981,2.83371
405.1033,-0.005083,-0.003081,-0.020934,0.065781,-0.275864,0.958939,0.624601,0,0.010927,Ground,2.990021,3.128693
405.1143,-0.023372,-0.004909,-0.020953,0.08046,-0.38266,0.920364,0.443544,0,-0.033395,Ground,2.947327,3.424622
405.1255,-0.023372,-0.004909,-0.020953,0.08046,-0.38266,0.920364,0.436822,0,-0.03559,Ground,2.947327,3.424622
405.1366,-0.029352,-0.005767,-0.021009,0.065216,-0.457031,0.887039,0.308651,0,-0.029438,Ground,3.088959,3.34494
405.1477,0.000601,-0.006525,-0.022238,0.154923,0.146927,0.976929,1.468627,0,-0.101852,Ground,4.14357,3.43959
405.1588,0.000503,-0.004285,-0.020029,0.104767,-0.477341,0.872437,0.268932,0,-0.095045,Ground,3.254593,3.392532
405.1699,0.000503,-0.004285,-0.020029,0.104767,-0.477341,0.872437,0.262968,0,-0.097892,Ground,3.254593,3.392532
405.1812,-0.025912,-0.006078,-0.02085,0.053329,-0.432114,0.900223,0.323731,0,-0.018263,Ground,3.721191,3.449417
405.1922,0.003638,-0.003651,-0.021677,0.067139,-0.474167,0.877853,0.251284,0,-0.04759,Ground,3.142578,3.386185
405.2033,0.003638,-0.003651,-0.021677,0.067139,-0.474167,0.877853,0.245384,0,-0.049023,Ground,3.142578,3.386185
405.2145,-0.013195,-0.004868,-0.021114,0.071198,-0.489792,0.868912,0.215542,0,-0.058477,Ground,3.090164,3.390152
405.2254,-0.023717,-0.005617,-0.020858,0.065475,-0.495026,0.866394,0.201896,0,-0.052258,Ground,3.138504,3.388657
405.2365,-0.023717,-0.005617,-0.020858,0.065475,-0.495026,0.866394,0.197087,0,-0.052983,Ground,3.138504,3.388657
405.2477,-0.023645,-0.005583,-0.021074,0.056244,-0.484528,0.872955,0.20848,0,-0.038974,Ground,3.136444,3.38475
405.2587,-0.019719,-0.005274,-0.021361,0.048767,-0.468353,0.882187,0.228248,0,-0.027108,Ground,3.148331,3.375275
405.2698,-0.008533,-0.004486,-0.021611,0.054123,-0.454926,0.88887,0.244674,0,-0.033936,Ground,3.156021,3.379395
405.2809,-0.008533,-0.004486,-0.021611,0.054123,-0.454926,0.88887,0.239152,0,-0.035536,Ground,3.156021,3.379395
405.292,0.015261,-0.002853,-0.021962,0.071701,-0.433228,0.898407,0.269122,0,-0.058617,Ground,3.209198,3.401154
405.3032,0.005481,-0.003839,-0.021667,0.060577,-0.487656,0.870911,0.175104,0,-0.052453,Ground,3.213043,3.65535
405.3143,0.005481,-0.003839,-0.021667,0.060577,-0.487656,0.870911,0.168665,0,-0.053881,Ground,3.213043,3.65535
405.3254,0.025361,-0.002707,-0.022182,0.033005,-0.54216,0.839615,0.071155,0,-0.025583,Ground,3.23526,3.560043
405.3367,0.024548,-0.002826,-0.022022,0.050583,-0.546753,0.835754,0.060953,0,-0.052905,Ground,3.305817,3.494339
405.3476,0.024548,-0.002826,-0.022022,0.050583,-0.546753,0.835754,0.058978,0,-0.054886,Ground,3.305817,3.494339
405.3586,0.028878,-0.002377,-0.022353,0.05574,-0.528626,0.847015,0.088688,0,-0.060565,Ground,3.085907,3.497147
