time,ori_x,ori_y,ori_z,dir_x,dir_y,dir_z,gaze_x,gaze_y,gaze_z,gaze_object,pupil_l,pupil_r
420.3643,0.014492,0.000934,-0.023184,-0.018372,-0.193039,0.981003,-0.037134,0,0.500146,Ground,2.345261,2.2547
420.3757,0.014492,0.000934,-0.023184,-0.018372,-0.193039,0.981003,-0.044948,0,0.508447,Ground,2.345261,2.2547
420.3866,0.005804,0.000742,-0.023018,-0.019135,-0.199783,0.979645,-0.048892,0,0.505539,Ground,2.344711,2.134369
420.3976,0.00212,0.000646,-0.022926,-0.017166,-0.205307,0.978531,-0.048641,0,0.506686,Ground,2.39267,2.208801
420.4086,0.00212,0.000646,-0.022926,-0.017166,-0.205307,0.978531,-0.054954,0,0.517523,Ground,2.39267,2.208801
420.4199,0.009276,0.000845,-0.023094,-0.011597,-0.205246,0.978638,-0.053593,0,0.531515,Ground,2.340561,2.256775
420.4308,0.022614,0.001312,-0.023551,-0.008987,-0.207306,0.978226,-0.05473,0,0.539743,Ground,2.381882,2.07103
420.4419,0.027593,0.001491,-0.023754,-0.009735,-0.20462,0.97879,-0.063796,0,0.552805,Ground,2.386414,2.036148
420.4531,0.027593,0.001491,-0.023754,-0.009735,-0.20462,0.97879,-0.070133,0,0.561283,Ground,2.386414,2.036148
420.4643,0.027818,0.001592,-0.024422,0.008804,-0.219635,0.97554,-0.037341,0,0.553529,Ground,2.32579,2.137573
420.4753,0.027761,0.001558,-0.024481,0.008392,-0.215607,0.97644,-0.045577,0,0.567953,Ground,2.254608,2.087051
420.4864,0.027761,0.001558,-0.024481,0.008392,-0.215607,0.97644,-0.049698,0,0.575052,Ground,2.254608,2.087051
420.4974,0.026449,0.001437,-0.024382,0.01619,-0.236664,0.971451,-0.027445,0,0.548962,Ground,2.208649,2.147141
420.5085,0.01071,0.000848,-0.024071,0.003494,-0.244766,0.969574,-0.04385,0,0.532617,Ground,2.23819,2.156265
420.5197,-0.011261,-0.000804,-0.02223,0.064545,-0.158066,0.985306,-0.014961,0,0.733082,Ground,2.280838,2.128876
420.5309,-0.011261,-0.000804,-0.02223,0.064545,-0.158066,0.985306,-0.017417,0,0.736579,Ground,2.280838,2.128876
420.542,-0.01733,-0.000699,-0.022581,-0.046967,-0.202789,0.978088,-0.157058,0,0.586544,Ground,2.433914,2.07309
420.5529,-0.001563,0.000357,-0.024,-0.011627,-0.273865,0.961685,-0.055872,0,0.489496,Ground,2.254959,2.022659
