experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_no,scene,target,response_mode,shift_x,shift_y,shift_z,view_rotation,preview_label,t_starting_pos,standing_y_rotation,target_label,target_pos_x,target_pos_y,target_pos_z,target_euler_x,target_euler_y,target_euler_z,target_bbox_center_x,target_bbox_center_y,target_bbox_center_z,target_bbox_size_x,target_bbox_size_y,target_bbox_size_z,t_scene_preview_start,t_scene_preview_end,t_response_start,t_response_end,response_pos_x_pivot,response_pos_y_pivot,response_pos_z_pivot,response_euler_x,response_euler_y,response_euler_z,tar_error_pos,tar_error_pos_x,tar_error_pos_y,tar_error_pos_z,response_bbox_center_x,response_bbox_center_y,response_bbox_center_z,tar_error_bbox,tar_error_bbox_x,tar_error_bbox_y,tar_error_bbox_z,tar_error_angle,tar_error_euler_x,tar_error_euler_y,tar_error_euler_z,standing_pos_x,standing_pos_y,standing_pos_z,VR_move_location_0,Eye_gaze_location_0
Pilot_Office_cube,8,1,1,1,1,8.892994,94.10287,3,O02,O02_L01,cube,0,0,0,180,Sushi,42.96802,181.6947,sushi,0.024424,0.523493,-1.377002,359.1866,216.5073,358.2385,0.023787,0.554909,-1.37584,0.503964,0.185142,0.504825,48.13867,69.64622,71.65648,93.0812,0.023479,0.503378,-1.360254,356.9823,5.533747,355.9335,0.026192,-0.000944,-0.020116,0.016749,0.026755,0.553183,-1.363209,0.013089,0.002968,-0.001726,0.012631,148.9617,-2.204346,-210.9735,-2.304993,0.010531,1.643941,0.039789,Pilot_Office_cube/8/S001/trackers/VR_move_T001.csv,Pilot_Office_cube/8/S001/trackers/Eye_gaze_T001.csv
Pilot_Office_cube,8,1,2,1,2,95.11021,127.6415,2,O02,O02_L23,cube,0,0,0,270,Globe,103.6179,273.3709,globe,-1.690767,0.952719,-1.18695,272.2737,97.45389,325.6657,-1.690357,1.158456,-1.180549,0.386225,0.426065,0.381431,104.1288,110.9483,112.9589,126.6198,-1.650738,0.974299,-1.226608,0.882759,333.3096,359.9645,0.060339,0.040029,0.02158,-0.039658,-1.651056,1.024293,-1.225906,0.146975,0.039301,-0.134163,-0.045357,120.0863,-271.3909,235.8557,34.29874,-0.089339,1.571604,-0.089724,Pilot_Office_cube/8/S001/trackers/VR_move_T002.csv,Pilot_Office_cube/8/S001/trackers/Eye_gaze_T002.csv
Pilot_Office_cube,8,1,3,1,3,128.6521,160.5392,6,O02,O02_L03,cube,0,0,0,270,Printer,136.027,282.5286,printer,-1.716147,0.955864,-0.618053,0,90.47899,0,-1.64673,1.03389,-0.618486,0.478432,0.156053,0.427981,136.5378,145.3011,147.3113,159.5176,-1.7023,0.96315,-0.650304,0.224679,357.4018,356.5085,0.035846,0.013847,0.007286,-0.03225,-1.699267,1.013057,-0.64997,0.064695,-0.052537,-0.020834,-0.031485,93.12096,0.224679,266.9228,356.5085,-0.151508,1.634622,-0.104002,Pilot_Office_cube/8/S001/trackers/VR_move_T003.csv,Pilot_Office_cube/8/S001/trackers/Eye_gaze_T003.csv
Pilot_Office_cube,8,1,4,1,4,161.5499,194.8921,9,O02,O02_L05,cube,0,0,0,0,Telephone,169.036,4.124135,landline,-0.743321,0.696754,1.575369,0,211.359,0,-0.740645,0.79142,1.579673,0.272401,0.189332,0.235766,169.5468,179.8536,181.864,193.8703,-0.68036,0.665161,1.556127,359.8427,348.4882,356.1436,0.073024,0.062961,-0.031593,-0.019242,-0.677037,0.715048,1.556664,0.10202,0.063607,-0.076372,-0.023009,137.1494,359.8427,137.1292,356.1436,-0.108631,1.633838,0.150735,Pilot_Office_cube/8/S001/trackers/VR_move_T004.csv,Pilot_Office_cube/8/S001/trackers/Eye_gaze_T004.csv
Pilot_Office_cube,8,1,5,1,5,195.8922,216.339,6,O02,O02_L03,cube,0,0,0,270,Printer,198.1797,276.5602,printer,-1.716147,0.955864,-0.618053,0,90.47899,0,-1.64673,1.03389,-0.618486,0.478432,0.156053,0.427981,198.6904,204.3772,206.3876,215.3172,-1.704046,0.940722,-0.634448,5.737046,356.9099,359.3504,0.025387,0.012101,-0.015142,-0.016395,-1.703749,0.990468,-0.629427,0.072501,-0.057019,-0.043422,-0.010941,93.67319,5.737046,266.4309,359.3504,-0.145994,1.581161,0.015331,Pilot_Office_cube/8/S001/trackers/VR_move_T005.csv,Pilot_Office_cube/8/S001/trackers/Eye_gaze_T005.csv
Pilot_Office_cube,8,1,6,1,6,217.3496,240.1181,7,O02,O02_L18,cube,0,0,0,180,Helicopter,220.4928,181.5705,helicopter,0.582935,0.518954,-1.327039,0,339.398,0,0.527807,0.624263,-1.343417,0.599171,0.211206,0.5392,221.0038,224.5691,226.5792,239.1074,0.638537,0.482697,-1.283423,344.4887,351.5361,358.9476,0.079426,0.055602,-0.036257,0.043616,0.641414,0.530868,-1.296511,0.154367,0.113606,-0.093395,0.046906,19.61308,344.4887,12.13812,358.9476,-0.089994,1.660045,0.043579,Pilot_Office_cube/8/S001/trackers/VR_move_T006.csv,Pilot_Office_cube/8/S001/trackers/Eye_gaze_T006.csv
Pilot_Office_cube,8,1,7,1,7,241.129,271.9498,7,O02,O02_L18,cube,0,0,0,180,Helicopter,245.1383,183.3531,helicopter,0.582935,0.518954,-1.327039,0,339.398,0,0.527807,0.624263,-1.343417,0.599171,0.211206,0.5392,245.6491,261.6206,263.6309,270.928,0.664552,0.522294,-1.344481,4.465372,346.0916,358.2232,0.083526,0.081617,0.00334,-0.017442,0.665122,0.572118,-1.340331,0.146914,0.137314,-0.052145,0.003085,8.294553,4.465372,6.693604,358.2232,-0.002727,1.642198,-0.092059,Pilot_Office_cube/8/S001/trackers/VR_move_T007.csv,Pilot_Office_cube/8/S001/trackers/Eye_gaze_T007.csv
Pilot_Office_cube,8,1,8,1,8,272.9604,286.2328,3,O02,O02_L01,cube,0,0,0,180,Sushi,276.359,179.6417,sushi,0.024424,0.523493,-1.377002,359.1866,216.5073,358.2385,0.023787,0.554909,-1.37584,0.503964,0.185142,0.504825,276.87,278.114,280.1243,285.2115,0.048563,0.511237,-1.379875,352.4201,1.014947,0.870429,0.027224,0.024139,-0.012256,-0.002873,0.047686,0.560795,-1.386456,0.026805,0.023899,0.005886,-0.010615,144.7737,-6.766541,-215.4923,-357.368,-0.07416,1.649274,-0.131297,Pilot_Office_cube/8/S001/trackers/VR_move_T008.csv,Pilot_Office_cube/8/S001/trackers/Eye_gaze_T008.csv
Pilot_Office_cube,8,1,9,1,9,287.2435,303.7933,2,O02,O02_L23,cube,0,0,0,270,Globe,289.8201,263.8653,globe,-1.690767,0.952719,-1.18695,272.2737,97.45389,325.6657,-1.690357,1.158456,-1.180549,0.386225,0.426065,0.381431,290.3202,292.7193,294.7296,302.7818,-1.699415,0.944829,-1.205692,358.6849,331.7931,0.163832,0.022097,-0.008648,-0.00789,-0.018742,-1.698999,0.994816,-1.206771,0.165954,-0.008642,-0.163641,-0.026222,119.624,86.41125,234.3392,-325.5019,-0.054492,1.648378,-0.075953,Pilot_Office_cube/8/S001/trackers/VR_move_T009.csv,Pilot_Office_cube/8/S001/trackers/Eye_gaze_T009.csv
Pilot_Office_cube,8,1,10,1,10,304.8032,317.9977,9,O02,O02_L05,cube,0,0,0,0,Telephone,307.9017,1.721119,landline,-0.743321,0.696754,1.575369,0,211.359,0,-0.740645,0.79142,1.579673,0.272401,0.189332,0.235766,308.4126,309.801,311.8112,316.976,-0.70479,0.673678,1.570124,2.453769,340.4711,357.3514,0.045218,0.038531,-0.023076,-0.005245,-0.703328,0.723579,1.572912,0.077722,0.037317,-0.067841,-0.006761,129.1959,2.453769,129.1121,357.3514,0.000014,1.657142,0.185596,Pilot_Office_cube/8/S001/trackers/VR_move_T010.csv,Pilot_Office_cube/8/S001/trackers/Eye_gaze_T010.csv
