time,ori_x,ori_y,ori_z,dir_x,dir_y,dir_z,gaze_x,gaze_y,gaze_z,gaze_object,pupil_l,pupil_r
229.8138,0.007053,0.000902,-0.021487,-0.14505,-0.292435,0.945206,-0.971866,0,0.289755,Ground,2.390778,2.10022
229.8252,0.007053,0.000902,-0.021487,-0.14505,-0.292435,0.945206,-0.969439,0,0.286394,Ground,2.390778,2.10022
229.8359,0.016616,0.001314,-0.021993,-0.139237,-0.288879,0.947174,-0.968247,0,0.295621,Ground,2.34169,2.10054
229.8472,0.021773,0.001439,-0.02195,-0.13324,-0.284638,0.949326,-0.968292,0,0.306073,Ground,2.338226,2.046753
229.8583,0.021773,0.001439,-0.02195,-0.13324,-0.284638,0.949326,-0.966591,0,0.304694,Ground,2.338226,2.046753
229.8693,0.018863,0.001481,-0.02227,-0.122162,-0.276856,0.95311,-0.968404,0,0.326421,Ground,2.332428,2.04689
229.8804,0.009831,0.001414,-0.022748,-0.115402,-0.278931,0.953339,-0.958322,0,0.333295,Ground,2.322479,2.063843
229.8915,0.009887,0.001439,-0.022791,-0.113739,-0.277603,0.953934,-0.958578,0,0.336017,Ground,2.309448,2.070297
229.9025,0.009887,0.001439,-0.022791,-0.113739,-0.277603,0.953934,-0.958301,0,0.334736,Ground,2.309448,2.070297
229.9137,0.007097,0.001455,-0.023064,-0.111939,-0.272781,0.955536,-0.964575,0,0.339873,Ground,2.295914,2.082352
229.9249,0.004795,0.00146,-0.023209,-0.107422,-0.276367,0.955017,-0.955404,0,0.341313,Ground,2.297409,2.083237
229.9359,0.004795,0.00146,-0.023209,-0.107422,-0.276367,0.955017,-0.955553,0,0.339377,Ground,2.297409,2.083237
229.947,0.003295,0.00143,-0.023274,-0.107193,-0.274017,0.955719,-0.958927,0,0.339675,Ground,2.295975,2.080048
229.9581,0.003469,0.001443,-0.023316,-0.10582,-0.273743,0.955948,-0.95833,0,0.340711,Ground,2.287827,2.077652
229.9693,0.002509,0.001422,-0.023331,-0.105286,-0.272385,0.956406,-0.960282,0,0.341084,Ground,2.287262,2.08223
229.9804,0.002509,0.001422,-0.023331,-0.105286,-0.272385,0.956406,-0.960742,0,0.340326,Ground,2.287262,2.08223
229.9914,0.003333,0.001495,-0.023668,-0.105103,-0.264496,0.958633,-0.973788,0,0.347201,Ground,2.275894,2.088226
230.0027,0.003255,0.001494,-0.02367,-0.103867,-0.264343,0.958801,-0.972355,0,0.348242,Ground,2.288788,2.08287
230.014,0.003255,0.001494,-0.02367,-0.103867,-0.264343,0.958801,-0.970938,0,0.348156,Ground,2.288788,2.08287
230.0249,0.003177,0.001495,-0.023672,-0.103424,-0.264557,0.958801,-0.967695,0,0.348679,Ground,2.29834,2.078751
230.0359,-0.004863,0.001369,-0.02491,-0.075317,-0.297348,0.951782,-0.889866,0,0.358855,Ground,2.296524,2.108536
230.047,-0.026271,-0.000316,-0.022143,0.025253,-0.407105,0.913025,-0.642239,0,0.393855,Ground,2.277344,2.174225
230.0581,-0.026271,-0.000316,-0.022143,0.025253,-0.407105,0.913025,-0.638778,0,0.394106,Ground,2.277344,2.174225
230.0692,-0.009474,0.00051,-0.024671,0.047302,-0.43985,0.89682,-0.569777,0,0.39253,Ground,2.351349,2.092667
230.0803,0.000325,0.000905,-0.025352,0.056488,-0.430771,0.900681,-0.570486,0,0.4118,Ground,2.318909,2.162201
230.0915,0.000325,0.000905,-0.025352,0.056488,-0.430771,0.900681,-0.564639,0,0.411831,Ground,2.318909,2.162201
230.1027,-0.013512,0.000379,-0.024844,0.04213,-0.44838,0.892838,-0.545407,0,0.378573,Ground,2.369049,2.110703
230.1137,0.011962,0.001314,-0.025688,0.06102,-0.415695,0.90744,-0.568925,0,0.43023,Ground,2.369141,2.09848
230.1247,0.01692,0.001395,-0.025389,0.060104,-0.413666,0.908432,-0.564958,0,0.429773,Ground,2.360809,2.093796
230.1359,0.01692,0.001395,-0.025389,0.060104,-0.413666,0.908432,-0.556372,0,0.428579,Ground,2.360809,2.093796
230.1469,-0.002029,0.00069,-0.024683,0.042343,-0.439148,0.8974,-0.527207,0,0.382299,Ground,2.347931,2.104004
230.1581,-0.008643,0.000486,-0.024611,0.035156,-0.445664,0.894501,-0.514265,0,0.365669,Ground,2.331711,2.093323
230.1692,-0.008643,0.000486,-0.024611,0.035156,-0.445664,0.894501,-0.503211,0,0.362932,Ground,2.331711,2.093323
230.1804,-0.008647,0.000467,-0.024751,0.02449,-0.439072,0.898102,-0.509063,0,0.353978,Ground,2.303711,2.072235
230.1913,0.007988,0.000564,-0.024446,0.067734,-0.475571,0.87706,-0.409902,0,0.363792,Ground,2.407104,2.110611
230.2027,0.007988,0.000564,-0.024446,0.067734,-0.475571,0.87706,-0.396129,0,0.359768,Ground,2.407104,2.110611
230.2137,0.013536,-0.000977,-0.019049,0.140976,-0.521149,0.841721,-0.254043,0,0.386553,Ground,2.336273,2.075378
230.2248,-0.028395,0.002713,-0.03868,-0.079346,-0.496384,0.864456,-0.46912,0,0.168365,Ground,-1,1.872391
230.2358,-0.027746,-0.001705,-0.022636,0.05011,-0.629684,0.775223,-0.166965,0,0.162858,Ground,-1,2.166046
230.247,-0.027746,-0.001705,-0.022636,0.05011,-0.629684,0.775223,-0.153398,0,0.154783,Ground,-1,2.166046
230.258,-0.027664,-0.001983,-0.021876,0.082169,-0.652786,0.753052,-0.076938,0,0.150617,Ground,-1,2.220078
230.2691,-0.027601,-0.001878,-0.022375,0.067215,-0.665848,0.743042,-0.059486,0,0.109683,Ground,-1,2.219482
230.2803,-0.027601,-0.001878,-0.022375,0.067215,-0.665848,0.743042,-0.045277,0,0.099297,Ground,-1,2.219482
230.2913,-0.027617,-0.001836,-0.022429,0.052734,-0.656052,0.752853,-0.058793,0,0.087144,Ground,-1,2.215347
230.3026,-0.027578,-0.001801,-0.022673,0.040558,-0.647583,0.76091,-0.066179,0,0.076428,Ground,-1,2.242523
230.3137,-0.027578,-0.001801,-0.022673,0.040558,-0.647583,0.76091,-0.050475,0,0.066515,Ground,-1,2.242523
230.3248,-0.027468,-0.002622,-0.019912,0.121109,-0.680512,0.722641,0.097695,0,0.082,Ground,-1,2.259674
230.3358,-0.027421,-0.002877,-0.018877,0.144196,-0.690994,0.708328,0.156138,0,0.073588,Ground,-1,2.208466
230.3469,-0.027421,-0.002877,-0.018877,0.144196,-0.690994,0.708328,0.171844,0,0.061116,Ground,-1,2.208466
230.358,-0.027421,-0.002877,-0.018877,0.120514,-0.684555,0.718918,0.148113,0,0.039173,Ground,-1,2.204636
230.369,-0.027453,-0.001957,-0.021749,0.077225,-0.638748,0.765518,0.051915,0,0.060242,Ground,-1,2.185822
230.3801,-0.027412,-0.001488,-0.023108,0.052612,-0.601807,0.79689,-0.00738,0,0.081952,Ground,-1,2.046158
230.3912,-0.027412,-0.001488,-0.023108,0.052612,-0.601807,0.79689,0.003012,0,0.072315,Ground,-1,2.046158
230.4024,0.019168,-0.001476,-0.018763,0.16008,-0.532684,0.831024,0.066423,0,0.237132,Ground,2.431808,2.209885
230.4135,0.013802,-0.001412,-0.019385,0.136749,-0.531723,0.8358,0.047897,0,0.211763,Ground,2.512268,2.145172
230.4245,0.013802,-0.001412,-0.019385,0.136749,-0.531723,0.8358,0.057015,0,0.203,Ground,2.512268,2.145172
230.4357,0.008784,-0.001685,-0.018246,0.157761,-0.549576,0.820404,0.109227,0,0.183809,Ground,2.484833,2.158264
230.4468,-0.000097,-0.001366,-0.020792,0.10968,-0.549103,0.828507,0.056892,0,0.143147,Ground,2.526505,2.109375
